@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,6,7-11,12-17,22'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11000,0.011824,0.413275,55.645729,0.994258,1.408788,0,0,0,140.394547,129.601028,0,0,0,1.504868,G4
11000,0.011446,-0.778183,58.284771,1.065706,1.385733,0,0,0,138.66539,143.67424,0,0,0,1.610083,G4
1100,0.016832,0.168277,31.363859,0,1.057805,1.023961,0,0,0,152.712128,162.438721,0,0,0,G5
1100,0.016675,0.433333,31.544939,0,1.013185,1.055659,0,0,0,137.044556,147.886658,0,0,0,G5
1100,0.017061,-0.012718,30.578329,0,1.028368,1.043869,0,0,0,156.314102,166.016556,0,0,0,G5
1100,1,0.181923,1,0,0.999996,0,0,0,0,148.139496,109.551384,0,0,0,G5
1100,0.016956,0.490639,30.718582,0,1.021789,1.042627,0,0,0,135.560577,139.314056,0,0,0,G5
1100,0.016701,0.315048,31.152681,0,1.039431,1.04055,0,0,0,152.000656,165.203598,0,0,0,G5
1100,0.016971,-0.059789,30.603867,0,1.027695,1.039031,0,0,0,135.273224,152.177521,0,0,0,G5
1100,0,0,0,0,0,0,0,0,0,107.944557,107.944557,0,0,0,G5
1100,1,0.287377,1,0,1.000004,0,0,0,0,120.664711,99.334045,0,0,0,G5
1100,1,0.480632,1,0,1.000002,0,0,0,0,139.480194,101.178261,0,0,0,G5
1110,0.012424,0.081234,21.632675,0,1.071071,1.157179,0.980482,0,0,149.810684,157.619553,156.401718,0,0,G6
1110,0.012309,0.42676,21.888054,0,1.066721,1.160053,0.992422,0,0,157.000397,167.89502,159.208145,0,0,G6
1110,0.012357,0.172185,21.601242,0,1.074112,1.138883,0.998003,0,0,156.783646,166.78569,158.661575,0,0,G6
1110,0.012571,0.608557,21.487022,0,1.071811,1.160296,1.012179,0,0,159.976028,169.576782,160.491562,0,0,G6
1110,0.012763,0.46298,21.360723,0,1.096332,1.18411,1.001411,0,0,148.478943,173.050964,146.585007,0,0,G6
1110,0.012316,0.092397,21.818707,0,1.088513,1.162346,0.97149,0,0,141.592667,159.518143,139.051895,0,0,G6
1110,0.012485,0.192309,46.536037,0,1.17806,1.035573,0,0,0,154.568298,158.059708,112.539734,0,0,G6
1110,0.012216,0.647684,22.232635,0,1.088253,1.164755,1.02189,0,0,159.037033,170.570984,157.041183,0,0,G6
1110,0.012516,0.65487,22.062029,0,1.10577,1.195883,1.037228,0,0,148.319366,171.640869,142.875366,0,0,G6
1110,0.012445,0.141944,21.714144,0,1.10952,1.172951,0.981334,0,0,141.105408,170.384827,139.014694,0,0,G6
10001,0.010801,0.840307,72.915581,1.405632,0,0,0,1.586898,150.668594,0,0,0,150.995514,2.843188,G7
10001,0.011388,0.516876,71.795464,1.343488,0,0,0,1.676114,140.308167,0,0,0,140.288681,2.092726,G7
10001,1,0.521569,1,0.999995,0,0,0,0,161.851349,0,0,0,117.43277,2.119057,G7
10001,0.0107,0.103685,74.483971,1.375523,0,0,0,1.614831,144.037247,0,0,0,146.765549,2.339879,G7
10001,0.011124,0.331051,72.88903,1.361859,0,0,0,1.652639,136.850311,0,0,0,138.251663,1.962626,G7
10001,0.011312,0.845901,71.345612,1.358044,0,0,0,1.644154,146.105255,0,0,0,145.654678,2.434276,G7
10001,0.011173,0.720649,72.90947,1.392347,0,0,0,1.654037,153.144135,0,0,0,152.452271,3.047875,G7
10001,0.010702,0.146131,73.319832,1.365423,0,0,0,1.587286,153.899704,0,0,0,156.791107,3.07845,G7
10001,0.010932,0.524327,71.310219,1.352644,0,0,0,1.577676,146.143143,0,0,0,147.031784,2.424756,G7
10001,0.010848,0.922788,72.125488,1.395535,0,0,0,1.576573,144.07576,0,0,0,143.409134,2.37546,G7
11001,0.008996,0.238445,31.338329,1.233086,1.517702,0,0,1.361919,135.183563,172.424942,0,0,138.202881,1.657535,G8
11001,0.009281,0.282635,29.624895,1.168471,1.539806,0,0,1.426647,131.409119,164.853638,0,0,130.854996,1.435573,G8
11001,0.011168,1.082419,20.945076,1.480942,1.823011,0,0,0.767173,146.205414,167.223846,0,0,166.823456,2.379813,G8
11001,0.010148,0.97525,27.066563,1.301037,1.643125,0,0,1.528457,144.602264,170.183136,0,0,147.566315,2.070174,G8
11001,0.010693,0.529585,20.89237,1.273307,1.716989,0,0,0.779932,131.46283,161.778687,0,0,156.37558,1.483056,G8
11001,0.009052,0.034141,30.838646,1.194585,1.50724,0,0,1.377956,136.684204,170.869324,0,0,138.510498,1.6683,G8
11001,0.008512,0.226677,33.216892,1.278336,1.462534,0,0,1.345177,147.342651,172.890701,0,0,150.749207,2.363547,G8
11001,0.011354,0.948481,19.724712,1.385692,1.829914,0,0,0.77344,148.180847,171.064087,0,0,165.906509,2.493868,G8
11001,0.010163,0.915602,26.856787,1.274838,1.63541,0,0,1.5327,126.685814,158.627579,0,0,125.453072,1.336743,G8
11001,0.009547,0.51753,28.943487,1.256732,1.600498,0,0,1.488192,104.501297,137.263962,0,0,105.432472,0.689022,G8
11111,0.008783,0.779635,9.225645,1.04522,1.413022,1.555251,1.41744,1.301486,153.900742,165.932053,177.010559,164.834259,152.633743,2.249883,G9
11111,0.008426,0.971793,8.554334,1.1132,1.44218,1.553687,1.467115,1.385741,133.000458,153.450333,171.449402,147.304703,131.042282,1.114731,G9
11111,0.008556,1.335971,7.527702,1.175203,1.475616,1.580913,1.52406,1.483663,150.800247,165.302719,178.403442,161.183517,148.188446,2.092188,G9
11111,0.008185,1.170982,9.265546,1.216934,1.526029,1.469726,1.446932,1.518048,160.543762,171.148972,178.936508,168.700562,159.054871,3.504861,G9
11111,0.007362,0.487906,13.013872,1.06558,1.376368,1.395556,1.301326,1.251492,150.1259,164.402603,172.989182,165.311371,153.017151,2.057277,G9
11111,0.008676,0.951539,7.865595,1.167193,1.429559,1.591377,1.515261,1.434195,152.219299,166.76535,179.301987,162.070877,150.289688,2.26689,G9
11111,0.008685,1.292913,7.158701,1.194579,1.476707,1.589409,1.548754,1.504313,154.400238,168.150208,179.499924,162.267639,151.272141,2.537408,G9
11111,0.008776,1.302239,8.319952,1.125199,1.416304,1.612269,1.455944,1.386305,156.454681,172.142029,176.217773,162.327774,153.205521,2.746417,G9
11111,0.008702,1.366719,9.097486,1.202069,1.537737,1.620034,1.296048,1.479903,162.086365,171.351151,179.085068,171.103348,161.267334,3.712925,G9
11111,0.008956,1.255683,7.326109,1.395627,1.546052,1.643775,1.50005,1.45338,155.372482,168.001755,179.053329,166.948303,156.316177,3.086761,G9
0,1,-0.659883,1,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,1,-0.536885,1,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.011307,0.607003,23.832621,0,1.19084,1.221115,0,0.9991,0,161.340622,172.317764,0,158.97493,0,G0
1101,0.010904,0.621065,24.683174,0,1.197044,1.215434,0,1.011723,0,164.759888,173.767715,0,162.431763,0,G0
1101,0.011255,0.710747,24.046339,0,1.209893,1.239591,0,1.015398,0,163.000961,171.998108,0,162.200592,0,G0
1101,0.011287,0.714895,24.023407,0,1.207392,1.23818,0,1.021106,0,164.015533,172.588409,0,162.815109,0,G0
1101,0.011129,0.627897,24.130436,0,1.196595,1.216493,0,0.996668,0,164.182129,174.35054,0,161.032059,0,G0
1101,0.011039,0.637064,24.313951,0,1.198102,1.215108,0,0.989863,0,163.607239,173.943329,0,159.627289,0,G0
1101,0.010968,0.565185,24.521149,0,1.190695,1.21742,0,0.99819,0,153.623901,170.138519,0,151.100006,0,G0
1101,0.011322,0.76783,24.014828,0,1.215419,1.239138,0,1.037843,0,145.07692,162.141937,0,142.040039,0,G0
1101,0.01158,0.718374,23.529587,0,1.196238,1.244584,0,1.028053,0,152.240524,166.745941,0,149.380859,0,G0
1101,0.011329,0.639895,23.898355,0,1.214795,1.238471,0,1.011251,0,164.076157,171.779388,0,163.16539,0,G0
1000,1,-0.186933,1,0,1.000001,0,0,0,0,157.296005,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,109.814468,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,108.567009,0,0,0,0,G2
1000,1,-0.209282,1,0,0.999997,0,0,0,0,162.70639,0,0,0,0,G2
1000,1,-0.284805,1,0,0.999997,0,0,0,0,161.797882,0,0,0,0,G2
1000,1,-0.217091,1,0,0.999999,0,0,0,0,151.024033,0,0,0,0,G2
1000,1,-0.27134,1,0,1.000001,0,0,0,0,140.342773,0,0,0,0,G2
1000,1,-0.238138,1,0,1.000007,0,0,0,0,135.834869,0,0,0,0,G2
1000,1,-0.139853,1,0,0.999998,0,0,0,0,146.959106,0,0,0,0,G2
1000,1,-0.073909,1,0,0.999996,0,0,0,0,166.021713,0,0,0,0,G2
1,0.024133,0.344561,8.506701,0,0,0,0,0.677421,0,0,0,0,163.649704,0,G3
1,0.023477,0.398717,7.927714,0,0,0,0,0.676001,0,0,0,0,177.886765,0,G3
1,0.021554,0.487774,10.126935,0,0,0,0,0.63883,0,0,0,0,177.153183,0,G3
1,1,0.449431,1,0,0,0,0,1.000005,0,0,0,0,171.506561,0,G3
1,1,0.213496,1,0,0,0,0,1.000011,0,0,0,0,174.895111,0,G3
1,1,0.262937,1,0,0,0,0,0.999991,0,0,0,0,174.891174,0,G3
1,1,0.214955,1,0,0,0,0,0.999996,0,0,0,0,163.366943,0,G3
1,1,0.449552,1,0,0,0,0,0.999998,0,0,0,0,119.09742,0,G3
1,0.039145,1.710599,23.497416,0,0,0,0,1.873151,0,0,0,0,18.644205,0,G3
1,0.027346,0.708482,5.273829,0,0,0,0,0.513303,0,0,0,0,55.218674,0,G3
11000,0.010905,-0.426197,59.469852,1.102458,1.321397,0,0,0,129.285919,138.336121,0,0,0,1.419267,G4
11000,0.011146,-0.069536,61.977364,1.111164,1.427663,0,0,0,160.464996,162.809982,0,0,0,3.048718,G4
11000,0.017089,0.022753,17.686871,1.353226,1.734763,0,0,0,135.445175,155.483444,0,0,0,1.87831,G4
11000,0.017418,0.059144,16.85124,1.332774,1.728884,0,0,0,139.398102,160.485596,0,0,0,2.023882,G4
11000,0.011381,-0.263844,59.102325,1.109319,1.380263,0,0,0,151.633301,158.923752,0,0,0,2.271867,G4
11000,0.011122,-0.3073,58.927902,1.106926,1.337163,0,0,0,148.185226,155.825806,0,0,0,2.047539,G4
11000,0.013049,-0.275646,55.643902,1.206625,1.483582,0,0,0,33.455364,28.33226,0,0,0,0.73462,G4
11000,0.017487,0.023907,16.527731,1.319394,1.722002,0,0,0,81.81707,72.161972,0,0,0,0.577558,G4
11000,0.01771,0.069277,16.144819,1.358606,1.761272,0,0,0,113.152206,139.096649,0,0,0,1.175649,G4
11000,0.011279,-0.38037,58.243668,1.090415,1.347179,0,0,0,123.611679,128.819275,0,0,0,1.291662,G4
1100,0.014206,0.288046,11.685607,0,1.398993,1.428231,0,0,0,157.322037,169.118546,0,0,0,G5
1100,0.014545,0.317447,12.096399,0,1.368965,1.440696,0,0,0,166.508057,174.650589,0,0,0,G5
1100,0.025436,0.074045,20.38121,0,0.985748,1.052272,0,0,0,168.981995,170.749817,0,0,0,G5
1100,0.01414,0.209435,13.059745,0,1.381444,1.420506,0,0,0,163.111115,171.683517,0,0,0,G5
1100,0.028021,-0.005151,18.398626,0,0.99319,1.039758,0,0,0,166.27475,165.905624,0,0,0,G5
1100,0.02538,-0.069441,20.161581,0,1.011551,1.023963,0,0,0,165.063629,166.400436,0,0,0,G5
1100,0.02514,-0.034059,20.579874,0,0.995072,1.042732,0,0,0,165.949646,168.05275,0,0,0,G5
1100,0.023528,0.042963,21.918484,0,1.011494,1.032752,0,0,0,148.145294,144.631378,0,0,0,G5
1100,0.023566,0.084807,21.838837,0,1.013098,1.030199,0,0,0,162.577728,160.291977,0,0,0,G5
1100,0.023388,0.041713,22.028656,0,1.014149,1.031285,0,0,0,163.670395,163.348419,0,0,0,G5
1110,0.0158,0.199688,16.657824,0,1.07362,1.116843,0.989378,0,0,101.043854,157.21637,101.784325,0,0,G6
1110,0.015035,0.187067,17.518053,0,1.046032,1.119525,0.977637,0,0,168.06868,176.964478,168.646957,0,0,G6
1110,0.014336,0.369454,18.369394,0,1.046189,1.107841,1.01633,0,0,158.142014,172.355759,157.698914,0,0,G6
1110,0.015322,0.352403,17.416874,0,1.095198,1.144728,1.005334,0,0,147.260864,172.22226,146.605148,0,0,G6
1110,0.015003,0.266749,17.6022,0,1.042029,1.117519,0.997253,0,0,162.207825,174.699402,162.610794,0,0,G6
1110,0.014944,0.20345,17.486063,0,1.052884,1.09585,0.996856,0,0,165.263382,174.925446,166.161316,0,0,G6
1110,0.015104,0.146607,17.368622,0,1.053466,1.107623,0.987629,0,0,166.055908,179.074646,165.715683,0,0,G6
1110,0.015812,0.219407,16.699467,0,1.060614,1.130924,0.977485,0,0,155.580383,179.418854,157.456482,0,0,G6
1110,0.016373,0.332046,16.363829,0,1.111569,1.153283,1.017258,0,0,76.782265,52.488419,75.640358,0,0,G6
1110,0.016061,0.30911,16.45619,0,1.09891,1.126585,1.000797,0,0,106.691628,143.283234,105.905281,0,0,G6
10001,0.010642,0.850724,70.715561,1.336326,0,0,0,1.517225,147.239105,0,0,0,146.161774,2.441465,G7
10001,0.010463,1.075712,75.25396,1.480992,0,0,0,1.577947,149.884735,0,0,0,148.098679,2.898259,G7
10001,0.010477,1.098629,74.476662,1.485256,0,0,0,1.56257,155.848587,0,0,0,155.267761,3.48885,G7
10001,0.010356,1.016533,74.238731,1.443483,0,0,0,1.540926,137.741837,0,0,0,137.237549,2.14554,G7
10001,0.011348,1.116785,38.641808,1.520005,0,0,0,0.951243,104.060066,0,0,0,129.37352,1.310523,G7
10001,0.012521,1.353137,38.536831,1.660867,0,0,0,0.971611,93.149887,0,0,0,99.399506,1.142563,G7
10001,0.011754,1.241883,38.583569,1.573264,0,0,0,0.966584,102.822296,0,0,0,122.64193,1.32374,G7
10001,0.01052,1.089298,74.622139,1.441291,0,0,0,1.576434,126.412689,0,0,0,123.27182,1.756464,G7
10001,0.010421,0.953686,73.155258,1.374609,0,0,0,1.533905,139.598236,0,0,0,136.768402,2.118911,G7
10001,0.010648,0.885284,71.551888,1.346359,0,0,0,1.537203,148.094772,0,0,0,147.073456,2.517555,G7
11001,0.010382,0.580094,26.781996,1.119401,1.506353,0,0,1.333788,158.480637,176.085068,0,0,155.626785,2.95488,G8
11001,0.009778,0.478482,28.80545,1.272457,1.511529,0,0,1.30644,149.907608,178.674545,0,0,152.011536,2.537693,G8
11001,0.009836,0.647255,28.613096,1.330734,1.525214,0,0,1.324132,137.267517,174.866577,0,0,139.512024,1.916413,G8
11001,0.010311,0.676838,27.207085,1.238372,1.540898,0,0,1.320113,148.49733,174.560974,0,0,149.212677,2.369776,G8
11001,0.010131,0.713781,27.657455,1.252033,1.536799,0,0,1.359814,155.612701,175.714432,0,0,155.168549,3.012095,G8
11001,0.01019,0.707518,27.518652,1.253103,1.530535,0,0,1.352227,155.606888,176.425812,0,0,154.876266,3.005118,G8
11001,0.010273,0.809132,27.286549,1.271468,1.551594,0,0,1.356553,137.38147,171.604599,0,0,136.647079,1.841751,G8
11001,0.009943,0.647453,28.26943,1.297893,1.53716,0,0,1.349271,119.251945,162.857666,0,0,119.555695,1.294873,G8
11001,0.010788,0.671939,22.030617,1.369603,1.661861,0,0,0.829099,145.856598,168.216858,0,0,163.80484,2.413974,G8
11001,0.012367,0.809869,19.272738,1.326226,1.798756,0,0,0.840919,105.361229,123.62587,0,0,120.353752,0.771953,G8
11111,0.009987,1.007206,8.117502,1.141037,1.426816,1.464755,1.40156,1.285651,89.999756,89.999458,89.999298,89.999619,89.999756,0.174774,G9
11111,0.008943,0.834694,10.38061,1.121219,1.335734,1.411441,1.359949,1.180722,155.253113,170.444336,173.939453,167.271011,158.543335,2.643448,G9
11111,0.008941,0.855786,10.620007,1.152194,1.352653,1.398616,1.336037,1.189417,128.507248,155.721542,161.872971,148.446762,133.622025,1.201961,G9
11111,0.008798,0.914123,10.668647,1.140257,1.334394,1.3984,1.35906,1.214767,147.790207,167.516266,171.039551,162.523392,151.586609,2.046345,G9
11111,0.008872,0.938263,10.380974,1.181397,1.366407,1.411318,1.356203,1.22109,120.306122,148.841354,156.972763,140.336182,124.915314,0.94206,G9
11111,0.00901,0.866689,10.107798,1.186563,1.388522,1.422032,1.354662,1.225709,115.468849,140.062988,149.177109,134.8992,119.705872,0.804654,G9
11111,0.008726,0.844801,10.786802,1.14078,1.349767,1.388204,1.341968,1.203915,140.598892,162.170227,166.559143,157.991989,145.019211,1.646035,G9
11111,0.00866,0.877421,10.873189,1.124799,1.341841,1.387015,1.340088,1.208225,150.684158,167.883575,170.556549,164.196899,154.064987,2.231783,G9
11111,0.009008,0.827236,10.106714,1.134763,1.372696,1.403017,1.359743,1.193802,150.660873,166.730942,170.687378,164.652679,154.545059,2.234489,G9
11111,0.009706,0.825258,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,125.240036,148.63356,155.559708,142.707886,127.203087,0.93039,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.014926,0.697043,38.291283,0,1.263169,0.905441,0,0,0,163.313141,157.572006,0,112.381203,0,G0
1101,0.013496,0.355125,18.480722,0,1.174808,1.154556,0,0.851191,0,153.959274,169.990997,0,165.125107,0,G0
1101,0.013251,0.061216,19.38308,0,1.235251,1.207741,0,0.85527,0,159.629929,169.093124,0,163.434418,0,G0
1101,0.012943,0.555953,20.122631,0,1.203603,1.147921,0,0.873536,0,156.659882,174.244995,0,163.506058,0,G0
1101,0.014201,0.52277,16.8874,0,1.191399,1.172425,0,0.805135,0,154.977585,176.342056,0,167.394043,0,G0
1101,0.013723,0.292447,17.594244,0,1.229783,1.208255,0,0.789636,0,164.294754,175.276642,0,163.801163,0,G0
1101,0.014019,0.213229,17.135557,0,1.240689,1.205644,0,0.776974,0,162.750473,172.860138,0,161.783951,0,G0
1101,0.011053,0.544974,24.73082,0,1.248703,1.221396,0,0.980485,0,150.473404,163.456894,0,150.234329,0,G0
1101,0.010994,0.659414,24.597374,0,1.231143,1.206665,0,0.959572,0,161.838943,173.370743,0,160.200562,0,G0
1101,0.01129,0.45662,23.893164,0,1.282822,1.216554,0,0.908363,0,163.904968,170.908859,0,160.845108,0,G0
1000,0,0,0,0,0,0,0,0,0,127.964478,0,0,0,0,G2
1000,1,-0.423096,1,0,0.999997,0,0,0,0,169.988449,0,0,0,0,G2
1000,0.00964,0.81831,13.236033,0,1.124412,0,0,0,0,164.400253,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,133.505859,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,130.991837,0,0,0,0,G2
1000,0.018964,-0.144776,31.299549,0,0.98697,0,0,0,0,171.377441,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,132.267334,0,0,0,0,G2
1000,1,-0.572159,1,0,1,0,0,0,0,173.683914,0,0,0,0,G2
1000,1,-0.433531,1,0,0.999997,0,0,0,0,169.609329,0,0,0,0,G2
1000,1,-0.089519,1,0,1.000006,0,0,0,0,170.278381,0,0,0,0,G2
1,1,0.258719,1,0,0,0,0,1.000001,0,0,0,0,173.300598,0,G3
1,1,0.242,1,0,0,0,0,0.999998,0,0,0,0,168.734695,0,G3
1,1,0.098345,1,0,0,0,0,0.999996,0,0,0,0,171.00441,0,G3
1,1,0.004216,1,0,0,0,0,0.999995,0,0,0,0,171.001312,0,G3
1,1,0.38494,1,0,0,0,0,1.000006,0,0,0,0,164.872604,0,G3
1,1,0.549606,1,0,0,0,0,1.000002,0,0,0,0,165.899384,0,G3
1,1,0.19082,1,0,0,0,0,1.000007,0,0,0,0,171.651367,0,G3
1,1,-0.10305,1,0,0,0,0,1.000003,0,0,0,0,173.262527,0,G3
1,1,0.435361,1,0,0,0,0,1.000001,0,0,0,0,169.016296,0,G3
1,1,0.591228,1,0,0,0,0,1.000003,0,0,0,0,169.171112,0,G3
11000,0.010681,-0.412135,65.318405,1.127723,1.438707,0,0,0,109.204361,114.115898,0,0,0,1.017553,G4
11000,0.010645,0.03018,65.491806,1.20265,1.413028,0,0,0,157.163895,155.012054,0,0,0,2.798666,G4
11000,0.01056,-0.259703,65.689003,1.176158,1.41139,0,0,0,142.87532,146.652206,0,0,0,1.939546,G4
11000,0.010659,-0.219504,65.159004,1.131922,1.428605,0,0,0,126.600418,128.648697,0,0,0,1.390816,G4
11000,0.01047,0.053486,65.979103,1.152086,1.411474,0,0,0,143.8629,146.420197,0,0,0,1.934932,G4
11000,0.010476,-0.247856,66.501663,1.137274,1.432004,0,0,0,141.976425,145.376938,0,0,0,1.840978,G4
11000,0.01065,-0.551376,64.783302,1.127271,1.418403,0,0,0,122.437637,131.706284,0,0,0,1.265163,G4
11000,0.010661,-0.395145,64.950844,1.135166,1.421814,0,0,0,122.251381,127.043343,0,0,0,1.290655,G4
11000,0.017065,0.214681,16.796658,1.402959,1.786024,0,0,0,134.402847,153.865128,0,0,0,1.890787,G4
11000,0.016712,0.042194,18.161686,1.367277,1.779258,0,0,0,102.188873,115.340996,0,0,0,0.902407,G4
1100,0.016788,0.041601,31.326227,0,1.037004,1.052154,0,0,0,156.728836,157.763153,0,0,0,G5
1100,0.016886,0.078482,31.055428,0,1.04892,1.039455,0,0,0,168.98143,168.635223,0,0,0,G5
1100,0.017352,0.294631,30.137165,0,1.046127,1.034091,0,0,0,168.317612,168.511566,0,0,0,G5
1100,0.01326,0.21038,13.325322,0,1.467118,1.407771,0,0,0,149.981369,175.711517,0,0,0,G5
1100,0.016477,0.427865,31.824545,0,1.04881,1.042575,0,0,0,164.476639,163.448318,0,0,0,G5
1100,0.016847,0.006204,31.048302,0,1.044513,1.046121,0,0,0,152.275177,158.358612,0,0,0,G5
1100,0.016809,-0.143872,31.270361,0,1.041604,1.051411,0,0,0,116.658279,135.784607,0,0,0,G5
1100,0.018528,0.101422,28.455935,0,1.010867,1.059051,0,0,0,170.061966,172.484558,0,0,0,G5
1100,0.017781,0.569412,29.550285,0,1.015758,1.053766,0,0,0,163.876434,168.40979,0,0,0,G5
1100,0.017231,0.213745,30.557974,0,1.02888,1.054142,0,0,0,164.235016,165.507813,0,0,0,G5
1110,0.015592,0.224582,16.533199,0,1.078599,1.087119,0.970918,0,0,138.211761,171.83847,137.981613,0,0,G6
1110,0.016209,0.13325,16.692812,0,1.05309,1.13072,1.001226,0,0,149.618286,167.49527,160.396805,0,0,G6
1110,0.01567,0.241294,16.806068,0,1.053491,1.088464,1.009859,0,0,164.68425,176.311234,166.636063,0,0,G6
1110,0.014326,0.11027,18.324083,0,1.081533,1.074064,1.015262,0,0,162.709,173.865051,164.862595,0,0,G6
1110,0.014515,0.106367,18.348501,0,1.07571,1.120029,0.999058,0,0,94.128799,98.312462,94.991013,0,0,G6
1110,0.012976,0.621728,20.432085,0,1.089879,1.113773,1.021398,0,0,153.437592,172.336411,155.097672,0,0,G6
1110,0.012967,0.52339,20.292376,0,1.091211,1.083944,1.026483,0,0,161.439697,174.80191,161.476852,0,0,G6
1110,0.013893,0.442841,19.460609,0,1.10358,1.046821,1.026198,0,0,164.131226,175.652222,164.972198,0,0,G6
1110,0.011418,0.556809,10.994694,0,1.408338,1.424996,1.268972,0,0,115.063995,132.807144,152.381256,0,0,G6
1110,0.014028,0.5139,18.556179,0,1.084698,1.084577,0.997604,0,0,165.078522,176.044708,165.642166,0,0,G6
10001,0.010612,0.730335,35.495674,1.581852,0,0,0,1.082564,137.425369,0,0,0,172.701981,2.33742,G7
10001,0.010154,-0.055232,35.866348,1.400468,0,0,0,1.028768,144.95314,0,0,0,175.115402,2.436615,G7
10001,0.010363,-0.074309,75.422852,1.474611,0,0,0,1.566145,154.325699,0,0,0,154.0159,3.351578,G7
10001,0.010019,0.459548,74.180641,1.476698,0,0,0,1.486528,154.423309,0,0,0,156.210602,3.344792,G7
10001,0.010007,0.156306,74.219231,1.485398,0,0,0,1.479544,145.399094,0,0,0,150.443222,2.615469,G7
10001,0.010192,-0.011124,74.716354,1.466047,0,0,0,1.524135,148.308945,0,0,0,142.893677,2.716789,G7
10001,0.009714,0.05508,36.625576,1.434894,0,0,0,1.086611,147.573318,0,0,0,174.962601,2.669241,G7
10001,0.0115,0.818824,37.01638,1.715083,0,0,0,1.019161,156.227722,0,0,0,175.998642,4.139066,G7
10001,0.00987,0.268694,36.231289,1.48921,0,0,0,1.102805,129.131973,0,0,0,177.246353,1.855858,G7
10001,0.010257,0.520851,35.962658,1.532255,0,0,0,1.101625,112.155945,0,0,0,173.972748,1.419323,G7
11001,0.010319,0.443635,27.756029,1.268949,1.461206,0,0,1.205943,146.550705,163.570297,0,0,149.973877,2.297894,G8
11001,0.009411,0.09077,29.875498,1.190495,1.407987,0,0,1.241253,155.074615,167.062149,0,0,155.797607,2.767782,G8
11001,0.009746,0.468985,29.024912,1.285364,1.456353,0,0,1.284125,155.126083,167.427872,0,0,156.861847,3.041061,G8
11001,0.009429,-0.164005,29.770184,1.155763,1.388171,0,0,1.214401,133.264969,155.18512,0,0,134.640335,1.562639,G8
11001,0.009713,0.428036,29.067978,1.268601,1.431441,0,0,1.281823,149.671906,163.21315,0,0,151.209747,2.51206,G8
11001,0.009941,0.147076,28.48715,1.186135,1.420753,0,0,1.211725,136.591568,158.855927,0,0,138.992142,1.703199,G8
11001,0.01037,0.576803,27.552652,1.294464,1.461876,0,0,1.214533,146.596649,161.371613,0,0,148.357452,2.351192,G8
11001,0.010276,0.1909,27.772738,1.247345,1.437789,0,0,1.184131,136.047607,152.707016,0,0,138.286896,1.76306,G8
11001,0.010529,0.145891,27.101961,1.223435,1.438795,0,0,1.172831,127.731041,144.199234,0,0,128.436478,1.480163,G8
11001,0.010406,0.510261,27.459078,1.313305,1.46953,0,0,1.196964,148.128326,163.506897,0,0,150.566574,2.486948,G8
11111,0.008084,1.06497,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,138.654678,163.387695,173.650223,156.365814,145.343475,1.531672,G9
