@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,5,6,17-21,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,11111,-0.985285,-0.004083,1,1.419443,0,0,0,0,G9
5,11111,0.988456,0.835181,8.479247,0.935492,2.306974,2.492724,2.341148,1.723,G9
5,11111,0.866844,0.713481,9.791775,1.269589,2.469249,2.63335,2.481777,1.916036,G9
5,11111,0.99683,0.685098,9.295431,1.179058,2.455916,2.642896,2.49847,1.939686,G9
5,11111,0.891538,1.174421,9.519137,2.384876,3.636585,3.818588,3.671304,3.11106,G9
5,11111,1.019123,1.128191,9.536864,2.35301,3.58542,3.74994,3.623787,3.021146,G9
5,11111,1.063152,1.200381,9.057203,2.334261,3.666045,3.86179,3.729032,3.115675,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.886732,0.927925,53.716637,0,4.061127,3.809917,0,0,G0
3,1101,0.547338,1.02856,24.80554,0,2.61128,2.639111,0,2.249943,G0
3,1101,0.351789,0.978688,25.275877,0,1.757697,1.861239,0,1.610192,G0
2,1101,0.546105,0.995054,34.194141,0,2.439428,2.132315,0,0,G0
2,1101,0.874791,0.972794,51.504112,0,2.773369,2.471603,0,0,G0
3,1101,0.72639,1.10794,21.811625,0,2.318356,2.752664,0,2.156658,G0
2,1101,0.537521,0.954092,35.102348,0,2.323808,1.958569,0,0,G0
3,1101,0.671723,1.050902,21.862902,0,2.402087,2.710219,0,2.109083,G0
3,1101,0.73589,0.834918,22.217758,0,2.360192,2.570628,0,2.039878,G0
3,1101,0.455441,0.875696,22.614595,0,2.18524,2.417647,0,1.897843,G0
1,1000,-0.395436,0.124494,1,0,0.968599,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,-0.266284,0.092887,1,0,0.80651,0,0,0,G2
1,1000,-0.467012,-0.033828,1,0,0.966789,0,0,0,G2
1,1000,-0.568667,-0.068894,1,0,0.979964,0,0,0,G2
1,1000,-0.449082,0.069475,1,0,0.582813,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,-0.292297,0.004645,1,0,0.515428,0,0,0,G2
1,1000,-0.468907,-0.02539,1,0,0.837519,0,0,0,G2
2,1,0.439831,0.884812,16.691147,0,0,0,0,1.232904,G3
3,1,0.448974,1.168917,24.849894,0,0,0,0,0.805818,G3
0,1,0,0,0,0,0,0,0,0,G3
2,1,0.350008,0.892521,45.526752,0,0,0,0,0.709125,G3
2,1,0.473491,0.958842,44.197433,0,0,0,0,0.933915,G3
1,1,0.117314,0.593769,1,0,0,0,0,1.08117,G3
1,1,0.036763,0.533063,1,0,0,0,0,1.330263,G3
2,1,0.189415,0.71201,17.939102,0,0,0,0,0.803571,G3
2,1,0.369277,0.734343,17.850607,0,0,0,0,0.694153,G3
2,1,0.465191,0.752641,15.450723,0,0,0,0,0.818085,G3
2,11000,-0.228333,0.915433,57.733547,1.260336,1.714143,0,0,0,G4
3,11000,0.188088,1.434125,16.182154,1.549639,2.399213,0,0,0,G4
2,11000,-0.181789,1.1645,58.437904,1.74298,2.195871,0,0,0,G4
2,11000,-0.336539,1.10203,59.786705,1.978431,2.306665,0,0,0,G4
2,11000,-0.375696,1.047006,58.666309,2.043352,2.36277,0,0,0,G4
2,11000,-0.30021,1.002143,57.534866,1.699464,1.996894,0,0,0,G4
2,11000,-0.217853,1.116914,58.0098,1.64371,1.970028,0,0,0,G4
2,11000,-0.25502,1.006149,57.87122,1.55097,1.905056,0,0,0,G4
3,11000,0.12973,1.151243,15.781429,1.166019,2.199822,0,0,0,G4
3,11000,0.112282,1.142098,16.716682,1.243752,2.408094,0,0,0,G4
2,1100,-0.063756,0.800326,26.799511,0,1.596664,1.719043,0,0,G5
2,1100,0.19679,0.862742,26.523029,0,1.590844,1.679568,0,0,G5
2,1100,0.059605,0.866905,26.755264,0,1.436605,1.602602,0,0,G5
2,1100,0.042598,0.851129,26.244251,0,1.470707,1.611276,0,0,G5
2,1100,-0.126182,0.794684,26.312979,0,1.808861,1.909074,0,0,G5
2,1100,-0.051169,0.834876,26.717085,0,1.62083,1.713301,0,0,G5
2,1100,0.168148,0.836722,26.890064,0,1.543796,1.610795,0,0,G5
2,1100,0.135939,0.827602,26.496378,0,1.584843,1.66416,0,0,G5
2,1100,0.143817,0.821288,26.524305,0,1.705528,1.77677,0,0,G5
2,1100,-0.004519,0.816408,26.826714,0,1.452613,1.581132,0,0,G5
3,1110,0.352671,0.817734,18.025486,0,1.346322,1.450669,1.281818,0,G6
3,1110,0.217343,0.859687,17.637281,0,1.411299,1.497299,1.346642,0,G6
3,1110,0.277276,0.827682,18.207529,0,1.343008,1.436411,1.282059,0,G6
3,1110,0.315888,0.816859,18.219372,0,1.474261,1.575881,1.411345,0,G6
3,1110,0.373073,0.783414,17.69631,0,1.613016,1.751137,1.559753,0,G6
3,1110,0.34865,0.783798,17.821014,0,1.574352,1.698875,1.507171,0,G6
3,1110,0.178631,0.722558,17.335661,0,1.350408,1.455152,1.274632,0,G6
3,1110,0.194414,0.711204,17.592731,0,1.349744,1.447757,1.26137,0,G6
3,1110,0.374784,0.780966,17.603882,0,1.560532,1.707485,1.516865,0,G6
3,1110,0.331614,0.863926,17.810316,0,1.458613,1.580609,1.412423,0,G6
3,10001,1.210704,0.894478,39.861755,3.562905,0,0,0,3.681969,G7
2,10001,1.430695,0.93806,82.571655,3.202497,0,0,0,2.946744,G7
2,10001,1.418604,0.936678,82.437241,3.203683,0,0,0,2.998811,G7
2,10001,1.433596,0.934665,82.739212,3.426316,0,0,0,3.292067,G7
2,10001,1.528859,0.917572,80.042664,3.735155,0,0,0,3.810102,G7
2,10001,1.484964,0.958126,78.914314,3.544746,0,0,0,3.469804,G7
2,10001,1.29005,0.923267,78.811905,3.313067,0,0,0,3.25412,G7
3,10001,1.387429,1.018662,40.46273,3.313694,0,0,0,3.200303,G7
3,10001,1.302124,0.905767,39.887405,3.493379,0,0,0,3.626636,G7
2,10001,1.287866,0.914272,79.482819,3.873001,0,0,0,3.748755,G7
3,11001,1.13941,1.333848,26.204308,5.048294,6.283594,0,0,5.479455,G8
3,11001,1.244691,1.297401,24.79183,3.260478,4.651743,0,0,3.63243,G8
3,11001,1.38209,1.376521,24.118744,3.302397,4.642641,0,0,3.629433,G8
3,11001,1.287421,1.322932,25.001337,3.768217,5.036147,0,0,4.089,G8
3,11001,1.18762,1.304092,25.581793,4.181109,5.490388,0,0,4.574145,G8
3,11001,0.568574,1.124813,28.661814,3.636021,4.662253,0,0,3.982023,G8
2,11001,0.143787,0.758516,47.382343,3.023587,2.907346,0,0,0,G8
2,11001,0.362933,0.769346,48.159908,3.086752,2.967525,0,0,0,G8
2,11001,0.717445,0.725014,47.962708,2.742208,2.827115,0,0,0,G8
3,11001,0.756468,1.133924,29.155731,3.540725,4.522438,0,0,3.792587,G8
5,11111,0.930666,1.27794,9.527705,2.671059,3.7999,4.004097,3.830438,3.310155,G9
5,11111,0.984521,1.179577,8.633718,1.599653,2.945883,3.105919,2.964248,2.414811,G9
5,11111,0.96534,1.170372,8.977702,1.63007,2.928238,3.065292,2.930815,2.390457,G9
5,11111,1.020055,1.182465,8.315694,1.677662,2.96248,3.114193,2.960878,2.410872,G9
4,11111,0.606628,0.869348,15.491269,2.044147,2.266222,2.218778,1.928026,0,G9
5,11111,0.964729,1.150829,9.337612,1.668764,2.855092,3.101118,2.989568,2.504358,G9
5,11111,0.968442,1.1299,9.314081,1.695457,2.822205,3.036373,2.87299,2.335129,G9
5,11111,0.984573,1.166982,9.637558,2.132339,3.24059,3.40203,3.290971,2.755993,G9
5,11111,1.063021,1.185761,9.212627,2.160825,3.349482,3.481277,3.36743,2.849082,G9
4,11111,0.893148,0.952632,15.011228,2.946394,3.097968,3.023722,2.658804,0,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,-0.123649,0.874282,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.560978,1.167571,36.431053,0,2.45482,1.98976,0,0,G0
3,1101,0.700698,1.122981,23.114275,0,2.955438,3.20416,0,2.461845,G0
3,1101,0.649385,1.076474,23.020868,0,2.801632,3.055864,0,2.419631,G0
3,1101,0.754909,0.998972,24.162859,0,2.333329,2.502074,0,1.850251,G0
4,1101,0.983468,1.236716,19.540651,0,2.638902,2.988656,0,1.91733,G0
3,1101,0.766188,1.040268,24.14156,0,2.643347,2.865042,0,2.254971,G0
3,1101,0.677561,1.013315,24.249035,0,2.374538,2.610252,0,2.013928,G0
3,1101,0.782363,1.02419,24.816206,0,1.824735,1.993155,0,1.356946,G0
3,1101,0.935835,1.021352,26.016773,0,2.153897,2.36433,0,1.800614,G0
3,1101,1.042902,1.121071,21.662022,0,1.571898,1.970152,0,0.978485,G0
1,1000,0.082901,0.840151,1,0,1.69646,0,0,0,G2
2,1000,0.06255,1.344259,15.263703,0,1.715708,0,0,0,G2
1,1000,-0.146893,0.885657,1,0,0.30225,0,0,0,G2
1,1000,-0.116136,0.881814,1,0,0.151552,0,0,0,G2
2,1000,0.079941,1.27485,15.096219,0,1.680633,0,0,0,G2
1,1000,-0.099074,0.8538,1,0,1.502655,0,0,0,G2
1,1000,-0.077608,0.879004,1,0,0.637073,0,0,0,G2
1,1000,-0.044573,0.85692,1,0,0.317264,0,0,0,G2
1,1000,-0.15065,0.880106,1,0,1.694519,0,0,0,G2
1,1000,-0.132626,0.900084,1,0,2.09155,0,0,0,G2
1,1,0.011443,0.726551,1,0,0,0,0,0.800919,G3
0,1,0,0,0,0,0,0,0,0,G3
1,1,0.232822,0.956751,1,0,0,0,0,1.600479,G3
1,1,0.254014,0.962371,1,0,0,0,0,1.842102,G3
1,1,0.161145,0.680975,1,0,0,0,0,0.656465,G3
1,1,0.139832,0.709663,1,0,0,0,0,0.70586,G3
2,1,0.348557,1.009762,39.014492,0,0,0,0,0.581028,G3
2,1,0.232993,0.908979,18.054581,0,0,0,0,0.673573,G3
1,1,0.292268,0.728388,1,0,0,0,0,1.073971,G3
1,1,0.031611,0.696982,1,0,0,0,0,0.883256,G3
2,11000,0.000218,1.053698,64.775955,1.155483,1.785772,0,0,0,G4
2,11000,-0.062194,0.976454,72.325745,0.674921,1.280858,0,0,0,G4
2,11000,0.027395,1.001867,70.673332,0.358706,1.004498,0,0,0,G4
2,11000,-0.107223,0.959754,64.577225,1.455882,2.042272,0,0,0,G4
2,11000,-0.03914,0.94222,66.82843,0.448366,1.401508,0,0,0,G4
3,11000,0.308168,1.444253,16.852362,2.720075,4.029541,0,0,0,G4
2,11000,0.099385,0.888666,65.615578,0.131814,0.457432,0,0,0,G4
2,11000,-0.137127,0.90677,64.435852,1.55987,2.075738,0,0,0,G4
3,11000,0.278909,1.630031,16.912418,2.513832,3.696465,0,0,0,G4
2,11000,0.152046,1.141769,64.698387,0.535324,1.144982,0,0,0,G4
2,1100,0.253866,0.946597,36.208942,0,1.731614,1.816245,0,0,G5
2,1100,0.207207,0.925658,36.89492,0,1.833311,1.860711,0,0,G5
2,1100,0.131845,0.927572,36.415234,0,1.770075,1.858965,0,0,G5
3,1100,0.417831,1.199853,16.216082,0,1.988634,2.338717,0,0,G5
2,1100,0.465765,0.83953,36.463387,0,1.523215,1.798915,0,0,G5
2,1100,0.36592,0.885411,37.810131,0,1.795211,1.909549,0,0,G5
2,1100,0.254988,0.941837,36.321648,0,1.687938,1.780497,0,0,G5
3,1100,0.494482,1.144473,24.371956,0,2.304122,1.248664,0,0,G5
3,1100,0.670536,1.293859,27.792711,0,2.174861,1.158152,0,0,G5
3,1100,0.451246,1.377801,14.700775,0,2.023714,2.532689,0,0,G5
3,1110,0.620535,1.036278,17.659349,0,1.739427,1.96919,1.589761,0,G6
3,1110,0.340796,0.94036,19.670391,0,2.00701,2.135509,1.936107,0,G6
3,1110,0.460172,0.906906,19.213182,0,1.846438,1.994321,1.801929,0,G6
3,1110,0.335342,0.87662,18.47349,0,1.761239,1.921056,1.771123,0,G6
3,1110,0.390321,0.952347,17.66643,0,1.691333,1.827847,1.54008,0,G6
3,1110,0.513536,0.959195,17.778664,0,1.59316,1.756764,1.494779,0,G6
3,1110,0.466713,0.923365,18.257576,0,1.798133,1.906356,1.705583,0,G6
3,1110,0.367528,0.89911,18.060453,0,1.596241,1.751175,1.551385,0,G6
3,1110,0.423515,0.919454,18.270853,0,1.664776,1.795738,1.508183,0,G6
3,1110,0.610478,0.956043,18.136511,0,1.413531,1.590309,1.243001,0,G6
3,10001,1.036433,0.825058,32.165939,2.244642,0,0,0,1.999654,G7
2,10001,1.194456,0.78721,72.363976,1.65417,0,0,0,1.705775,G7
2,10001,1.227138,0.813854,72.157265,1.851077,0,0,0,1.717888,G7
3,10001,1.452045,0.843,37.974739,1.802288,0,0,0,1.520037,G7
3,10001,0.955925,0.827463,34.760662,2.035718,0,0,0,1.917698,G7
3,10001,0.826892,0.790766,31.771627,2.024161,0,0,0,1.806338,G7
2,10001,0.862414,0.73595,62.205849,1.486085,0,0,0,1.37007,G7
2,10001,0.779082,0.795184,63.946724,2.209105,0,0,0,2.017808,G7
2,10001,0.614866,0.796316,61.445362,2.518244,0,0,0,2.422347,G7
3,10001,0.746833,0.783412,32.17403,1.610447,0,0,0,1.390132,G7
3,11001,0.642406,1.268532,22.847958,1.656034,2.646246,0,0,1.849942,G8
3,11001,0.691796,1.550729,23.77964,3.707415,4.854231,0,0,4.078568,G8
3,11001,0.851184,1.598437,23.986782,4.741362,5.807872,0,0,4.858295,G8
3,11001,0.620343,1.461919,24.346552,3.299943,4.383067,0,0,3.523525,G8
3,11001,0.529633,1.361272,25.855455,2.459407,3.381474,0,0,2.580142,G8
3,11001,0.626107,1.388609,25.085857,2.134292,3.098134,0,0,2.294698,G8
3,11001,0.793669,1.454884,24.079029,2.327548,3.361227,0,0,2.561757,G8
3,11001,0.799647,1.496487,24.72452,3.156363,4.202931,0,0,3.434555,G8
3,11001,0.815534,1.535446,24.11879,3.921999,4.994956,0,0,4.152629,G8
2,11001,0.457876,1.068791,38.858223,3.030581,2.496996,0,0,0,G8
5,11111,1.016714,1.427015,7.614478,2.368447,3.674808,3.784061,3.378028,2.918843,G9
5,11111,0.940934,1.413689,8.807951,2.516562,3.632619,3.795228,3.502339,2.980148,G9
5,11111,0.820475,1.36548,8.681292,2.883016,3.984668,4.100236,3.837862,3.340853,G9
5,11111,1.013903,1.483501,6.667328,1.934019,3.256173,3.430293,3.099514,2.536885,G9
5,11111,1.098606,1.304054,8.828945,1.863873,2.991236,3.110813,2.795954,2.336367,G9
5,11111,0.951457,1.361284,9.387129,2.524503,3.690811,3.834839,3.600015,3.186671,G9
5,11111,0.676148,1.341811,10.185197,2.832803,3.93583,4.084382,3.87824,3.450444,G9
5,11111,0.798898,1.319125,8.834447,2.540183,3.668078,3.733304,3.421971,2.961751,G9
5,11111,1.13354,1.343428,7.174205,1.379543,2.699836,2.79611,2.410121,1.910989,G9
5,11111,1.143635,1.295975,8.426088,1.582164,2.794431,2.91388,2.562673,2.113498,G9
2,0,0.669171,-1.17359,35.591549,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,0.566101,-0.706407,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.428427,0.736359,24.088034,0,2.405219,2.532731,0,2.073618,G0
3,1101,0.600893,1.034234,23.128529,0,4.254626,4.403193,0,3.902009,G0
3,1101,0.585449,0.983857,23.32196,0,3.833688,4.036168,0,3.518292,G0
2,1101,0.347165,0.9458,34.513943,0,3.035908,2.836219,0,0,G0
3,1101,0.412131,0.949965,23.88064,0,2.308903,2.512621,0,2.108184,G0
3,1101,0.708656,0.97247,24.340282,0,2.781374,2.961737,0,2.464311,G0
3,1101,0.767946,1.031809,24.066637,0,3.706137,3.890916,0,3.405363,G0
2,1101,0.709577,0.913151,35.845936,0,3.641117,3.349275,0,0,G0
2,1101,0.516266,0.924732,35.715801,0,2.858732,2.617632,0,0,G0
3,1101,0.518959,0.702197,24.617819,0,3.057457,3.187417,0,2.707933,G0
2,1000,1.912317,4.437551,52.631523,0,13.289945,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,0.838413,-0.500419,1,0,2.809139,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,0.440294,-0.790939,1,0,1.59193,0,0,0,G2
1,1000,-0.301824,0.648214,1,0,1.665841,0,0,0,G2
1,1000,-0.38944,0.695994,1,0,1.021873,0,0,0,G2
1,1000,-0.344222,0.680582,1,0,1.047104,0,0,0,G2
1,1000,-0.241185,0.662175,1,0,1.983822,0,0,0,G2
1,1,-0.199055,0.73561,1,0,0,0,0,2.097503,G3
2,1,0.074395,1.139866,33.151272,0,0,0,0,2.353175,G3
0,1,0,0,0,0,0,0,0,0,G3
1,1,0.048779,0.883641,1,0,0,0,0,2.980708,G3
1,1,0.195088,0.879319,1,0,0,0,0,3.005998,G3
1,1,0.049099,0.833071,1,0,0,0,0,2.136312,G3
1,1,0.060909,0.845208,1,0,0,0,0,2.503452,G3
1,1,0.002198,0.860605,1,0,0,0,0,2.595878,G3
1,1,-0.014611,0.841087,1,0,0,0,0,2.538054,G3
1,1,-0.172701,0.755256,1,0,0,0,0,2.836312,G3
3,11000,-0.072026,1.53506,10.288001,0.585526,1.508702,0,0,0,G4
2,11000,-0.35709,1.391002,57.404831,1.764192,2.376202,0,0,0,G4
3,11000,-0.057814,1.564538,12.263541,1.267566,2.246101,0,0,0,G4
2,11000,-0.306567,1.238433,55.730202,1.271936,1.775503,0,0,0,G4
2,11000,-0.456731,1.116702,58.169212,2.215299,2.696558,0,0,0,G4
2,11000,-0.538603,1.072066,52.200359,1.57859,1.894687,0,0,0,G4
2,11000,-0.49363,1.131225,52.062038,1.699088,2.155454,0,0,0,G4
3,11000,0.315553,2.852303,61.852562,2.559346,3.088927,0,0,0,G4
2,11000,-0.274237,1.283077,51.770668,2.19769,2.679899,0,0,0,G4
3,11000,-0.071735,3.320397,63.384914,1.31712,2.952057,0,0,0,G4
2,1100,0.344217,0.714377,26.076427,0,1.669145,1.720098,0,0,G5
2,1100,0.00125,0.945916,27.277973,0,2.575551,2.668509,0,0,G5
2,1100,-0.104991,0.900844,27.534216,0,2.433961,2.511825,0,0,G5
2,1100,0.100275,0.891132,27.582676,0,2.707155,2.788701,0,0,G5
2,1100,0.230157,0.813929,26.975546,0,2.089201,2.140681,0,0,G5
2,1100,0.20059,0.809435,26.07238,0,2.396351,2.446493,0,0,G5
2,1100,-0.008094,0.792402,28.225647,0,2.29112,2.3425,0,0,G5
3,1100,0.279717,2.213762,60.335289,0,6.441021,6.520558,0,0,G5
2,1100,0.184218,0.836541,27.032518,0,1.768462,1.740856,0,0,G5
2,1100,0.29544,0.741945,27.724827,0,1.647765,1.631936,0,0,G5
4,1110,0.516782,1.581077,33.358143,0,5.104704,5.318959,0.260904,0,G6
3,1110,0.139307,0.827264,16.399914,0,3.01018,3.086457,2.910534,0,G6
3,1110,0.094906,0.760551,16.156572,0,2.95822,3.024344,2.858088,0,G6
3,1110,-0.129805,0.568608,16.26786,0,2.257991,2.318944,2.147071,0,G6
4,1110,0.465319,1.883136,25.080109,0,6.851732,6.921296,1.31241,0,G6
3,1110,0.181402,0.792017,15.414824,0,2.104511,2.124966,1.978572,0,G6
3,1110,0.274874,0.799378,13.936198,0,1.217409,1.278009,1.057071,0,G6
3,1110,0.13395,0.839703,15.344725,0,2.500471,2.509493,2.366792,0,G6
2,1110,0.005638,0.638898,14.859858,0,2.322615,2.17878,0,0,G6
3,1110,0.317525,0.877654,24.223589,0,2.135258,2.339657,2.051948,0,G6
3,10001,0.623048,1.032663,30.709044,2.093726,0,0,0,1.927939,G7
2,10001,0.627914,0.723627,61.148945,1.352113,0,0,0,1.460773,G7
3,10001,0.587678,0.696,29.931185,0.824675,0,0,0,0.691008,G7
2,10001,0.531465,0.817296,57.964828,1.873512,0,0,0,2.012805,G7
2,10001,0.683781,0.748672,58.989616,1.90088,0,0,0,1.698868,G7
3,10001,0.727063,0.633878,31.577063,1.236203,0,0,0,1.130914,G7
2,10001,0.559888,1.066187,57.580097,2.775181,0,0,0,3.010971,G7
2,10001,0.408152,1.006429,57.93148,2.820745,0,0,0,3.029893,G7
3,10001,1.685299,4.407277,114.413979,13.889446,0,0,0,4.90577,G7
3,10001,1.697408,4.139905,106.343872,10.251035,0,0,0,2.00298,G7
3,11001,0.496928,1.104342,20.997494,2.964543,3.668756,0,0,3.193327,G8
3,11001,0.350388,1.251412,22.975052,3.436529,4.192065,0,0,3.666392,G8
3,11001,0.26795,1.173207,21.786654,3.472267,4.230053,0,0,3.700291,G8
3,11001,0.356405,1.148731,21.023575,3.076502,3.812274,0,0,3.30469,G8
3,11001,0.538121,1.155998,20.612978,3.20736,3.933349,0,0,3.398436,G8
3,11001,0.285648,1.043317,20.881372,3.057622,3.81933,0,0,3.356642,G8
3,11001,0.095009,0.956007,21.139162,2.902701,3.623254,0,0,3.169623,G8
3,11001,0.063922,1.040511,21.055159,2.978501,3.670811,0,0,3.23271,G8
3,11001,0.273822,1.111945,20.682329,2.715345,3.457265,0,0,2.981282,G8
3,11001,0.497472,1.013234,20.561441,1.944539,2.646977,0,0,2.135363,G8
5,11111,1.037722,1.157735,8.656054,1.976339,3.062286,3.213935,2.961429,2.355674,G9
5,11111,0.96735,1.255594,8.596058,2.555644,3.675258,3.813145,3.565082,2.955591,G9
5,11111,0.972766,1.184164,8.835953,2.504286,3.585953,3.756645,3.500747,2.903466,G9
5,11111,0.967241,1.250833,8.444284,1.74757,2.868926,3.010063,2.74509,2.126699,G9
5,11111,1.00079,1.220477,8.210151,1.537501,2.69657,2.829509,2.58122,1.969107,G9
5,11111,0.910479,1.088166,9.262285,2.009431,3.015776,3.199347,2.939293,2.362875,G9
5,11111,0.776657,1.085197,9.08777,1.732327,2.785489,2.923,2.66829,2.10814,G9
5,11111,0.79672,1.063287,9.200364,2.507942,3.540558,3.681621,3.432266,2.912088,G9
5,11111,1.012155,1.087691,8.893003,2.618022,3.673217,3.852635,3.631503,3.052096,G9
5,11111,1.080741,1.177329,8.345312,2.077683,3.192233,3.353548,3.1159,2.488692,G9
