@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R3,5,6,7-11,18-22'

@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.013251,0.664541,19.38308,0,1.235251,1.207741,0,0.85527,2.657343,2.737217,0,2.284793,G0
0.012943,1.11106,20.122631,0,1.203603,1.147921,0,0.873536,2.406829,2.494489,0,2.130704,G0
0.014201,1.072685,16.8874,0,1.191399,1.172425,0,0.805135,2.285837,2.415777,0,2.001437,G0
0.013723,0.928006,17.594244,0,1.229783,1.208255,0,0.789636,2.730561,2.78545,0,2.22594,G0
0.014019,0.836652,17.135557,0,1.240689,1.205644,0,0.776974,2.572453,2.604391,0,2.034541,G0
0.011053,0.757962,24.73082,0,1.248703,1.221396,0,0.980485,2.203571,2.306246,0,1.868377,G0
0.010994,1.107473,24.597374,0,1.231143,1.206665,0,0.959572,2.843352,2.94442,0,2.477288,G0
0.01129,0.937377,23.893164,0,1.282822,1.216554,0,0.908363,3.064668,3.083386,0,2.527724,G0
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.6465,1,0,0.999997,0,0,0,3.54445,0,0,0,G2
0.00964,1.46154,13.236033,0,1.124412,0,0,0,4.154349,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
0.018964,1.028209,31.299549,0,0.98697,0,0,0,4.468385,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.750559,1,0,1,0,0,0,3.363097,0,0,0,G2
1,0.659362,1,0,0.999997,0,0,0,3.076559,0,0,0,G2
1,0.743639,1,0,1.000006,0,0,0,3.986492,0,0,0,G2
1,0.79687,1,0,0,0,0,1.000001,0,0,0,3.011063,G3
1,0.968297,1,0,0,0,0,0.999998,0,0,0,2.523862,G3
1,0.831962,1,0,0,0,0,0.999996,0,0,0,2.215978,G3
1,0.816869,1,0,0,0,0,0.999995,0,0,0,2.314746,G3
1,0.814868,1,0,0,0,0,1.000006,0,0,0,2.107048,G3
1,0.723149,1,0,0,0,0,1.000002,0,0,0,2.113102,G3
1,0.791523,1,0,0,0,0,1.000007,0,0,0,2.365075,G3
1,0.707491,1,0,0,0,0,1.000003,0,0,0,2.237571,G3
1,0.754073,1,0,0,0,0,1.000001,0,0,0,2.388552,G3
1,0.659504,1,0,0,0,0,1.000003,0,0,0,2.27134,G3
0.010681,0.775308,65.318405,1.127723,1.438707,0,0,0,1.572294,0,0,0,G4
0.010645,1.351838,65.491806,1.20265,1.413028,0,0,0,3.001924,0,0,0,G4
0.01056,1.228657,65.689003,1.176158,1.41139,0,0,0,2.33671,0,0,0,G4
0.010659,1.035255,65.159004,1.131922,1.428605,0,0,0,1.816872,0,0,0,G4
0.01047,1.109588,65.979103,1.152086,1.411474,0,0,0,2.32773,0,0,0,G4
0.010476,0.953179,66.501663,1.137274,1.432004,0,0,0,2.299439,0,0,0,G4
0.01065,0.839997,64.783302,1.127271,1.418403,0,0,0,1.830652,0,0,0,G4
0.010661,0.893107,64.950844,1.135166,1.421814,0,0,0,1.767246,0,0,0,G4
0.017065,1.235542,16.796658,1.402959,1.786024,0,0,0,2.878506,0,0,0,G4
0.016712,0.72105,18.161686,1.367277,1.779258,0,0,0,1.952695,0,0,0,G4
0.016788,0.633958,31.326227,0,1.037004,1.052154,0,0,1.722713,1.743388,0,0,G5
0.016886,0.891532,31.055428,0,1.04892,1.039455,0,0,2.581657,2.568621,0,0,G5
0.017352,0.976334,30.137165,0,1.046127,1.034091,0,0,2.401241,2.390135,0,0,G5
0.01326,0.966125,13.325322,0,1.467118,1.407771,0,0,2.666439,2.873758,0,0,G5
0.016477,0.779371,31.824545,0,1.04881,1.042575,0,0,2.087623,2.074523,0,0,G5
0.016847,0.510842,31.048302,0,1.044513,1.046121,0,0,1.664791,1.694406,0,0,G5
0.016809,0.427131,31.270361,0,1.041604,1.051411,0,0,1.163773,1.240452,0,0,G5
0.018528,0.925309,28.455935,0,1.010867,1.059051,0,0,2.72335,2.793973,0,0,G5
0.017781,0.948335,29.550285,0,1.015758,1.053766,0,0,2.107367,2.17444,0,0,G5
0.017231,0.802045,30.557974,0,1.02888,1.054142,0,0,2.062761,2.096606,0,0,G5
0.015592,0.647937,16.533199,0,1.078599,1.087119,0.970918,0,1.42763,1.500206,1.310854,0,G6
0.016209,0.92864,16.692812,0,1.05309,1.13072,1.001226,0,1.789716,1.981838,1.819964,0,G6
0.01567,0.960474,16.806068,0,1.053491,1.088464,1.009859,0,2.521985,2.642686,2.498379,0,G6
0.014326,0.892352,18.324083,0,1.081533,1.074064,1.015262,0,2.382643,2.455272,2.334549,0,G6
0.014515,0.666474,18.348501,0,1.07571,1.120029,0.999058,0,1.008187,1.130134,0.958816,0,G6
0.012976,0.769496,20.432085,0,1.089879,1.113773,1.021398,0,1.95213,2.084084,1.89303,0,G6
0.012967,0.805041,20.292376,0,1.091211,1.083944,1.026483,0,2.326217,2.407833,2.255274,0,G6
0.013893,0.866414,19.460609,0,1.10358,1.046821,1.026198,0,2.535329,2.560258,2.461431,0,G6
0.011418,0.847177,10.994694,0,1.408338,1.424996,1.268972,0,1.5337,1.739976,1.626955,0,G6
0.014028,0.890985,18.556179,0,1.084698,1.084577,0.997604,0,2.560162,2.637288,2.472481,0,G6
0.010612,0.77272,35.495674,1.581852,0,0,0,1.082564,0,0,0,2.310038,G7
0.010154,1.160069,35.866348,1.400468,0,0,0,1.028768,0,0,0,2.604583,G7
0.010363,1.443389,75.422852,1.474611,0,0,0,1.566145,0,0,0,3.480368,G7
0.010019,1.207844,74.180641,1.476698,0,0,0,1.486528,0,0,0,3.467479,G7
0.010007,1.216426,74.219231,1.485398,0,0,0,1.479544,0,0,0,2.866975,G7
0.010192,1.24968,74.716354,1.466047,0,0,0,1.524135,0,0,0,2.521095,G7
0.009714,1.19882,36.625576,1.434894,0,0,0,1.086611,0,0,0,2.89088,G7
0.0115,0.862795,37.01638,1.715083,0,0,0,1.019161,0,0,0,4.098808,G7
0.00987,0.920606,36.231289,1.48921,0,0,0,1.102805,0,0,0,2.0816,G7
0.010257,0.598301,35.962658,1.532255,0,0,0,1.101625,0,0,0,1.599136,G7
0.010319,0.795187,27.756029,1.268949,1.461206,0,0,1.205943,3.040519,0,0,2.391638,G8
0.009411,1.036468,29.875498,1.190495,1.407987,0,0,1.241253,3.386368,0,0,2.886837,G8
0.009746,1.116939,29.024912,1.285364,1.456353,0,0,1.284125,3.743832,0,0,3.167696,G8
0.009429,0.880468,29.770184,1.155763,1.388171,0,0,1.214401,2.200986,0,0,1.705628,G8
0.009713,0.991011,29.067978,1.268601,1.431441,0,0,1.281823,3.173045,0,0,2.632283,G8
0.009941,0.77672,28.48715,1.186135,1.420753,0,0,1.211725,2.401416,0,0,1.8465,G8
0.01037,1.029906,27.552652,1.294464,1.461876,0,0,1.214533,3.00123,0,0,2.314212,G8
0.010276,0.726511,27.772738,1.247345,1.437789,0,0,1.184131,2.411579,0,0,1.767465,G8
0.010529,0.612317,27.101961,1.223435,1.438795,0,0,1.172831,2.09858,0,0,1.427324,G8
0.010406,1.02613,27.459078,1.313305,1.46953,0,0,1.196964,3.148965,0,0,2.430719,G8
0.008084,1.232757,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,2.938179,3.045091,2.854487,2.317141,G9
0.008211,1.133635,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,3.10205,3.145814,3.048479,2.49278,G9
0.008098,1.130398,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,2.907748,2.977066,2.853224,2.296777,G9
0.008204,1.1406,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,3.283924,3.386206,3.264339,2.709708,G9
0.008105,0.933275,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,2.807372,2.90635,2.784966,2.266575,G9
0.007831,0.951265,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,2.820379,2.936428,2.803511,2.31036,G9
0.008011,0.978465,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,2.742716,2.790142,2.615518,2.059442,G9
0.007937,1.043397,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,3.603471,3.67582,3.569702,3.069453,G9
0.007892,0.978916,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,3.105814,3.222828,3.057915,2.57627,G9
0.008156,1.2131,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,3.382482,3.502225,3.37663,2.819926,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.024175,0.908698,21.734158,0,0.981177,1.071872,0,0,3.317573,3.466743,0,0,G0
0.013,0.992541,19.993917,0,1.192112,1.223413,0,0.905172,3.034431,3.204088,0,2.730621,G0
0.013446,0.841796,19.555384,0,1.167835,1.22597,0,0.922289,2.649997,2.859435,0,2.402386,G0
0.013456,0.83607,19.365208,0,1.168781,1.238753,0,0.888573,3.344195,3.560318,0,3.06944,G0
0.012738,0.843869,20.266689,0,1.180257,1.218329,0,0.889215,3.137235,3.309568,0,2.836774,G0
0.013126,0.681571,19.79883,0,1.177014,1.218772,0,0.902208,2.215873,2.393359,0,1.923379,G0
0.012857,0.696714,20.033066,0,1.184648,1.211007,0,0.892205,2.109945,2.257071,0,1.779151,G0
0.01325,0.595058,19.965027,0,1.177797,1.23934,0,0.9321,1.378094,1.579032,0,1.073251,G0
0.013314,0.942227,19.920025,0,1.178413,1.256731,0,0.925308,2.401174,2.660591,0,2.152958,G0
0.013604,1.02037,19.343338,0,1.174436,1.23618,0,0.91835,3.125719,3.334086,0,2.829475,G0
0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.904027,1,0,1.000002,0,0,0,1.552487,0,0,0,G2
1,0.860532,1,0,0.999996,0,0,0,0.596845,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.845578,1,0,0.999998,0,0,0,1.209536,0,0,0,G2
0.017633,1.280742,28.548655,0,1.492909,0,0,0,2.230498,0,0,0,G2
1,0.840209,1,0,1.000005,0,0,0,1.780096,0,0,0,G2
1,0.919942,1,0,0.999995,0,0,0,2.182993,0,0,0,G2
1,0.808455,1,0,0,0,0,1.000001,0,0,0,1.181902,G3
1,0.947213,1,0,0,0,0,0.999999,0,0,0,2.145167,G3
0.017241,0.888754,34.765259,0,0,0,0,0.909909,0,0,0,1.044843,G3
0.017467,0.73193,34.224747,0,0,0,0,0.90564,0,0,0,0.822553,G3
1,0.574298,1,0,0,0,0,0.999994,0,0,0,0.75342,G3
1,0.561295,1,0,0,0,0,0.999998,0,0,0,0.781298,G3
1,0.545472,1,0,0,0,0,0.999996,0,0,0,1.29269,G3
0.016905,0.678693,36.180531,0,0,0,0,0.925219,0,0,0,1.63418,G3
0.018043,0.69639,36.066982,0,0,0,0,0.956482,0,0,0,0.116966,G3
1,0.779983,1,0,0,0,0,1.000001,0,0,0,1.877574,G3
0.017477,1.08582,16.175514,1.300291,1.606227,0,0,0,1.296927,0,0,0,G4
0.011343,1.318317,60.70116,1.102238,1.425639,0,0,0,2.519146,0,0,0,G4
0.017351,1.510522,17.382874,1.314867,1.715055,0,0,0,2.75031,0,0,0,G4
0.01216,1.153748,54.685745,1.044762,1.391796,0,0,0,2.395666,0,0,0,G4
0.01233,1.121304,53.386639,1.035076,1.379055,0,0,0,2.815108,0,0,0,G4
0.012639,1.026543,51.185894,1.043829,1.342581,0,0,0,1.393766,0,0,0,G4
0.012517,0.980889,51.708252,1.060678,1.33467,0,0,0,1.300148,0,0,0,G4
0.012831,1.011124,51.193108,1.061323,1.360091,0,0,0,1.216594,0,0,0,G4
0.014258,0.892096,44.698925,1.047741,1.314823,0,0,0,1.197391,0,0,0,G4
0.017062,1.138649,16.62011,1.297084,1.611156,0,0,0,1.29919,0,0,0,G4
0.021052,0.853475,25.002468,0,1.003864,1.059419,0,0,2.917798,2.986548,0,0,G5
0.022052,0.914233,23.565407,0,1.014066,1.041099,0,0,2.564327,2.595356,0,0,G5
0.022395,0.908718,23.554926,0,0.976346,1.081047,0,0,2.607363,2.719604,0,0,G5
0.031525,1.090106,15.145056,0,1.344843,0.497833,0,0,2.374996,1.520247,0,0,G5
0.021207,0.808731,24.546116,0,1.023299,1.041814,0,0,1.645936,1.674201,0,0,G5
0.020503,0.800222,25.215828,0,1.031535,1.034033,0,0,1.848886,1.848292,0,0,G5
0.02077,0.857413,24.850992,0,1.020037,1.032736,0,0,2.282359,2.322742,0,0,G5
0.020459,0.866703,25.214664,0,1.032052,1.020527,0,0,2.681327,2.705819,0,0,G5
0.021021,0.865421,24.994553,0,1.006811,1.056133,0,0,3.145288,3.202811,0,0,G5
0.02039,0.852607,25.369968,0,1.027142,1.03471,0,0,3.077394,3.100928,0,0,G5
0.015135,0.915078,18.557529,0,1.13585,1.234157,1.116987,0,0.123366,0.199118,0.123678,0,G6
0.014573,0.973619,18.255926,0,1.075808,1.142718,1.004215,0,1.781773,1.965673,1.707701,0,G6
0.013595,0.992767,19.867907,0,1.063225,1.165898,1.034975,0,1.682904,1.892295,1.599661,0,G6
0.013738,0.996788,19.679625,0,1.075843,1.161775,1.027016,0,2.002395,2.206771,1.941365,0,G6
0.013736,0.903235,19.505756,0,1.0754,1.14515,1.009935,0,1.763762,1.941874,1.681604,0,G6
0.013928,0.916604,19.208815,0,1.069415,1.146625,1.001902,0,1.813359,1.992829,1.736571,0,G6
0.013876,0.963934,19.328939,0,1.063831,1.153135,1.000577,0,2.001664,2.19402,1.922534,0,G6
0.013807,0.991339,19.36241,0,1.076611,1.133085,1.045004,0,2.492057,2.664763,2.43194,0,G6
0.01415,0.964287,19.149912,0,1.081429,1.174044,1.018515,0,1.44268,1.671507,1.365915,0,G6
0.014919,0.938965,18.686802,0,1.146632,1.222686,1.082586,0,0.267812,0.550751,0.184963,0,G6
0.011148,0.424214,41.65036,1.728891,0,0,0,1.026845,0,0,0,0.384534,G7
0.011434,0.479772,82.720444,1.706827,0,0,0,1.905124,0,0,0,0.493516,G7
0.011219,0.405363,81.116119,1.677761,0,0,0,1.827751,0,0,0,0.694488,G7
0.010902,0.457093,80.926994,1.627714,0,0,0,1.771544,0,0,0,1.143306,G7
0.010432,0.508598,80.907379,1.583509,0,0,0,1.692066,0,0,0,1.247574,G7
0.010954,0.399364,41.784081,1.668448,0,0,0,0.941109,0,0,0,0.106801,G7
0.011662,0.384122,82.205833,1.773585,0,0,0,1.925213,0,0,0,0.232696,G7
0.011852,0.383998,81.500969,1.801704,0,0,0,1.938152,0,0,0,0.037135,G7
0.011112,0.454909,41.573215,1.710936,0,0,0,0.986897,0,0,0,0.612904,G7
0.010802,0.513884,40.703354,1.629021,0,0,0,1.065551,0,0,0,0.775925,G7
0.009672,0.786356,28.566439,1.185297,1.539258,0,0,1.445259,3.204638,0,0,2.588875,G8
0.009761,0.962037,28.018316,1.385235,1.658412,0,0,1.615292,2.305337,0,0,1.558511,G8
0.009541,0.882369,28.954542,1.457822,1.646045,0,0,1.615611,2.158606,0,0,1.375083,G8
0.009822,0.873196,27.851723,1.381449,1.663945,0,0,1.603975,2.635837,0,0,1.837766,G8
0.009685,0.907886,28.691843,1.398509,1.632785,0,0,1.512784,3.376349,0,0,2.591346,G8
0.009611,0.819426,28.550556,1.422671,1.656072,0,0,1.643406,2.905275,0,0,2.092289,G8
0.009718,0.688344,28.659933,1.4707,1.655904,0,0,1.582127,3.16208,0,0,2.312677,G8
0.009771,0.8349,28.599651,1.408519,1.602721,0,0,1.555596,2.230921,0,0,1.542498,G8
0.009682,0.773971,28.649254,1.398904,1.607905,0,0,1.570874,1.665813,0,0,0.958638,G8
0.009763,0.747363,28.403507,1.297639,1.582314,0,0,1.49802,2.453095,0,0,1.781299,G8
0.008987,1.080613,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,2.757621,2.938242,2.803932,2.219361,G9
0.008941,0.968518,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,2.303982,2.440433,2.29634,1.776484,G9
0.008827,0.861062,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,2.548765,2.698264,2.565171,2.085964,G9
1,-0.004083,1,1.000003,0,0,0,0,0,0,0,0,G9
0.008749,0.835181,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,2.306974,2.492724,2.341148,1.723,G9
0.008624,0.713481,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,2.469249,2.63335,2.481777,1.916036,G9
0.008786,0.685098,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,2.455916,2.642896,2.49847,1.939686,G9
0.008948,1.174421,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,3.636585,3.818588,3.671304,3.11106,G9
0.008825,1.128191,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,3.58542,3.74994,3.623787,3.021146,G9
0.008881,1.200381,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,3.666045,3.86179,3.729032,3.115675,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.013042,0.927925,53.716637,0,1.415596,1.228306,0,0,4.061127,3.809917,0,0,G0
0.011495,1.02856,24.80554,0,1.347049,1.15529,0,0.902442,2.61128,2.639111,0,2.249943,G0
0.010895,0.978688,25.275877,0,1.327285,1.127404,0,0.846925,1.757697,1.861239,0,1.610192,G0
0.016768,0.995054,34.194141,0,1.230889,0.934838,0,0,2.439428,2.132315,0,0,G0
0.012894,0.972794,51.504112,0,1.35696,1.113161,0,0,2.773369,2.471603,0,0,G0
0.012687,1.10794,21.811625,0,1.143781,1.349917,0,1.011896,2.318356,2.752664,0,2.156658,G0
0.016537,0.954092,35.102348,0,1.237109,0.945514,0,0,2.323808,1.958569,0,0,G0
0.012489,1.050902,21.862902,0,1.172778,1.312651,0,0.974415,2.402087,2.710219,0,2.109083,G0
0.012102,0.834918,22.217758,0,1.229251,1.252329,0,1.0002,2.360192,2.570628,0,2.039878,G0
0.011832,0.875696,22.614595,0,1.213165,1.263301,0,0.965019,2.18524,2.417647,0,1.897843,G0
1,0.124494,1,0,0.999999,0,0,0,0.968599,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.092887,1,0,0.999998,0,0,0,0.80651,0,0,0,G2
1,-0.033828,1,0,1,0,0,0,0.966789,0,0,0,G2
1,-0.068894,1,0,1.000001,0,0,0,0.979964,0,0,0,G2
1,0.069475,1,0,1,0,0,0,0.582813,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,0.004645,1,0,1,0,0,0,0.515428,0,0,0,G2
1,-0.02539,1,0,1,0,0,0,0.837519,0,0,0,G2
0.02319,0.884812,16.691147,0,0,0,0,0.716933,0,0,0,1.232904,G3
0.016277,1.168917,24.849894,0,0,0,0,1.081046,0,0,0,0.805818,G3
0,0,0,0,0,0,0,0,0,0,0,0,G3
0.014628,0.892521,45.526752,0,0,0,0,0.992617,0,0,0,0.709125,G3
0.01504,0.958842,44.197433,0,0,0,0,0.963271,0,0,0,0.933915,G3
1,0.593769,1,0,0,0,0,0.999998,0,0,0,1.08117,G3
1,0.533063,1,0,0,0,0,1.000006,0,0,0,1.330263,G3
0.02276,0.71201,17.939102,0,0,0,0,0.746961,0,0,0,0.803571,G3
0.022718,0.734343,17.850607,0,0,0,0,0.718604,0,0,0,0.694153,G3
0.024239,0.752641,15.450723,0,0,0,0,0.716101,0,0,0,0.818085,G3
0.012037,0.915433,57.733547,1.170281,1.416127,0,0,0,1.714143,0,0,0,G4
0.018735,1.434125,16.182154,1.396784,1.773767,0,0,0,2.399213,0,0,0,G4
0.012,1.1645,58.437904,1.175891,1.430311,0,0,0,2.195871,0,0,0,G4
0.011555,1.10203,59.786705,1.155488,1.410527,0,0,0,2.306665,0,0,0,G4
0.011652,1.047006,58.666309,1.155072,1.392421,0,0,0,2.36277,0,0,0,G4
0.011781,1.002143,57.534866,1.163924,1.375656,0,0,0,1.996894,0,0,0,G4
0.011935,1.116914,58.0098,1.160446,1.412733,0,0,0,1.970028,0,0,0,G4
0.011958,1.006149,57.87122,1.165659,1.410179,0,0,0,1.905056,0,0,0,G4
0.018791,1.151243,15.781429,1.419619,1.791786,0,0,0,2.199822,0,0,0,G4
0.017666,1.142098,16.716682,1.472103,1.774148,0,0,0,2.408094,0,0,0,G4
0.019785,0.800326,26.799511,0,0.99913,1.070645,0,0,1.596664,1.719043,0,0,G5
0.020119,0.862742,26.523029,0,0.983489,1.088653,0,0,1.590844,1.679568,0,0,G5
0.01997,0.866905,26.755264,0,0.971452,1.100883,0,0,1.436605,1.602602,0,0,G5
0.020287,0.851129,26.244251,0,0.980688,1.088118,0,0,1.470707,1.611276,0,0,G5
0.020168,0.794684,26.312979,0,0.993019,1.075056,0,0,1.808861,1.909074,0,0,G5
0.019834,0.834876,26.717085,0,1.000494,1.069216,0,0,1.62083,1.713301,0,0,G5
0.019846,0.836722,26.890064,0,0.986254,1.086669,0,0,1.543796,1.610795,0,0,G5
0.020116,0.827602,26.496378,0,0.989605,1.082753,0,0,1.584843,1.66416,0,0,G5
0.020067,0.821288,26.524305,0,0.996207,1.076975,0,0,1.705528,1.77677,0,0,G5
0.019847,0.816408,26.826714,0,0.99196,1.079854,0,0,1.452613,1.581132,0,0,G5
0.014743,0.817734,18.025486,0,1.060452,1.13061,0.990098,0,1.346322,1.450669,1.281818,0,G6
0.015098,0.859687,17.637281,0,1.050094,1.128961,0.992805,0,1.411299,1.497299,1.346642,0,G6
0.014547,0.827682,18.207529,0,1.057667,1.12132,1.001102,0,1.343008,1.436411,1.282059,0,G6
0.014449,0.816859,18.219372,0,1.065073,1.114666,0.997854,0,1.474261,1.575881,1.411345,0,G6
0.014934,0.783414,17.69631,0,1.063739,1.126168,1.007605,0,1.613016,1.751137,1.559753,0,G6
0.014813,0.783798,17.821014,0,1.076135,1.122965,1.000984,0,1.574352,1.698875,1.507171,0,G6
0.015164,0.722558,17.335661,0,1.068157,1.117788,0.977065,0,1.350408,1.455152,1.274632,0,G6
0.014885,0.711204,17.592731,0,1.073751,1.113625,0.976755,0,1.349744,1.447757,1.26137,0,G6
0.015116,0.780966,17.603882,0,1.063124,1.1346,1.00558,0,1.560532,1.707485,1.516865,0,G6
0.014977,0.863926,17.810316,0,1.048136,1.138001,0.990544,0,1.458613,1.580609,1.412423,0,G6
0.010438,0.894478,39.861755,1.64731,0,0,0,1.031961,0,0,0,3.681969,G7
0.010795,0.93806,82.571655,1.786265,0,0,0,1.682009,0,0,0,2.946744,G7
0.010652,0.936678,82.437241,1.759517,0,0,0,1.66137,0,0,0,2.998811,G7
0.010717,0.934665,82.739212,1.776237,0,0,0,1.68581,0,0,0,3.292067,G7
0.011471,0.917572,80.042664,1.837213,0,0,0,1.783575,0,0,0,3.810102,G7
0.011236,0.958126,78.914314,1.749617,0,0,0,1.773503,0,0,0,3.469804,G7
0.010897,0.923267,78.811905,1.700914,0,0,0,1.717754,0,0,0,3.25412,G7
0.010884,1.018662,40.46273,1.739957,0,0,0,1.06837,0,0,0,3.200303,G7
0.010807,0.905767,39.887405,1.663885,0,0,0,1.023035,0,0,0,3.626636,G7
0.011076,0.914272,79.482819,1.761403,0,0,0,1.717405,0,0,0,3.748755,G7
0.011049,1.333848,26.204308,1.601137,1.71892,0,0,1.795114,6.283594,0,0,5.479455,G8
0.0108,1.297401,24.79183,1.646557,1.805143,0,0,1.781978,4.651743,0,0,3.63243,G8
0.011102,1.376521,24.118744,1.548308,1.787034,0,0,1.802399,4.642641,0,0,3.629433,G8
0.011007,1.322932,25.001337,1.538782,1.750268,0,0,1.793558,5.036147,0,0,4.089,G8
0.010856,1.304092,25.581793,1.652493,1.76506,0,0,1.805398,5.490388,0,0,4.574145,G8
0.009815,1.124813,28.661814,1.391538,1.589412,0,0,1.480091,4.662253,0,0,3.982023,G8
0.012549,0.758516,47.382343,1.207458,1.045755,0,0,0,2.907346,0,0,0,G8
0.012129,0.769346,48.159908,1.170686,1.109212,0,0,0,2.967525,0,0,0,G8
0.01254,0.725014,47.962708,1.073114,1.21583,0,0,0,2.827115,0,0,0,G8
0.00966,1.133924,29.155731,1.418419,1.594212,0,0,1.537386,4.522438,0,0,3.792587,G8
0.009456,1.27794,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,3.7999,4.004097,3.830438,3.310155,G9
0.009113,1.179577,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,2.945883,3.105919,2.964248,2.414811,G9
0.008982,1.170372,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,2.928238,3.065292,2.930815,2.390457,G9
0.009393,1.182465,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,2.96248,3.114193,2.960878,2.410872,G9
0.010939,0.869348,15.491269,1.111748,1.170469,1.113174,1.0282,0,2.266222,2.218778,1.928026,0,G9
0.009364,1.150829,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,2.855092,3.101118,2.989568,2.504358,G9
0.009404,1.1299,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,2.822205,3.036373,2.87299,2.335129,G9
0.009125,1.166982,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,3.24059,3.40203,3.290971,2.755993,G9
0.009162,1.185761,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,3.349482,3.481277,3.36743,2.849082,G9
0.011123,0.952632,15.011228,1.063135,1.145567,1.132269,1.061449,0,3.097968,3.023722,2.658804,0,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0.874282,1,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.015583,1.167571,36.431053,0,1.265665,0.897127,0,0,2.45482,1.98976,0,0,G0
0.011402,1.122981,23.114275,0,1.352141,1.341367,0,0.900925,2.955438,3.20416,0,2.461845,G0
