@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,5,7-11,17-21,22'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11111,0.008556,1.335971,1.255053,1.175203,1.475616,1.580913,1.52406,1.483663,2.092188,3.471379,3.682538,3.447838,2.80983,G9
11111,0.008185,1.170982,1.330061,1.216934,1.526029,1.469726,1.446932,1.518048,3.504861,4.868867,4.908283,4.713198,4.195436,G9
11111,0.007362,0.487906,1.101408,1.06558,1.376368,1.395556,1.301326,1.251492,2.057277,3.081616,3.178167,3.01303,2.652378,G9
11111,0.008676,0.951539,1.4344,1.167193,1.429559,1.591377,1.515261,1.434195,2.26689,3.544664,3.804386,3.548612,2.892885,G9
11111,0.008685,1.292913,1.534743,1.194579,1.476707,1.589409,1.548754,1.504313,2.537408,3.872543,4.08072,3.81959,3.122391,G9
11111,0.008776,1.302239,1.508981,1.125199,1.416304,1.612269,1.455944,1.386305,2.746417,3.909482,4.140677,3.748071,3.066411,G9
11111,0.008702,1.366719,1.493291,1.202069,1.537737,1.620034,1.296048,1.479903,3.712925,5.148542,5.337552,4.876584,4.493115,G9
11111,0.008956,1.255683,1.584597,1.395627,1.546052,1.643775,1.50005,1.45338,3.086761,4.447258,4.685953,4.366793,3.618086,G9
0,1,-0.659883,0.388478,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,1,-0.536885,0.572105,0,0,0,0,0,0,0,0,0,0,G1
1101,0.011307,0.607003,0.933986,0,1.19084,1.221115,0,0.9991,0,2.766185,2.926789,0,2.474452,G0
1101,0.010904,0.621065,1.022727,0,1.197044,1.215434,0,1.011723,0,3.201227,3.350957,0,2.904597,G0
1101,0.011255,0.710747,1.008663,0,1.209893,1.239591,0,1.015398,0,3.183687,3.373737,0,2.910336,G0
1101,0.011287,0.714895,0.978851,0,1.207392,1.23818,0,1.021106,0,3.29799,3.485087,0,3.020705,G0
1101,0.011129,0.627897,1.002556,0,1.196595,1.216493,0,0.996668,0,3.020676,3.161777,0,2.695114,G0
1101,0.011039,0.637064,1.001954,0,1.198102,1.215108,0,0.989863,0,2.885796,3.012733,0,2.538603,G0
1101,0.010968,0.565185,0.945057,0,1.190695,1.21742,0,0.99819,0,2.217869,2.381183,0,1.93698,G0
1101,0.011322,0.76783,0.828897,0,1.215419,1.239138,0,1.037843,0,1.97218,2.157017,0,1.677868,G0
1101,0.01158,0.718374,0.959079,0,1.196238,1.244584,0,1.028053,0,2.237125,2.442111,0,1.956667,G0
1101,0.011329,0.639895,0.920995,0,1.214795,1.238471,0,1.011251,0,3.370299,3.549635,0,3.075332,G0
1000,1,-0.186933,0.752226,0,1.000001,0,0,0,0,1.567418,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.209282,0.960286,0,0.999997,0,0,0,0,2.192798,0,0,0,G2
1000,1,-0.284805,0.818337,0,0.999997,0,0,0,0,1.708891,0,0,0,G2
1000,1,-0.217091,0.841928,0,0.999999,0,0,0,0,1.636446,0,0,0,G2
1000,1,-0.27134,0.839827,0,1.000001,0,0,0,0,1.47822,0,0,0,G2
1000,1,-0.238138,0.80107,0,1.000007,0,0,0,0,1.392671,0,0,0,G2
1000,1,-0.139853,0.819822,0,0.999998,0,0,0,0,1.635734,0,0,0,G2
1000,1,-0.073909,0.822595,0,0.999996,0,0,0,0,2.19797,0,0,0,G2
1,0.024133,0.344561,0.891323,0,0,0,0,0.677421,0,0,0,0,1.131812,G3
1,0.023477,0.398717,1.23157,0,0,0,0,0.676001,0,0,0,0,3.205836,G3
1,0.021554,0.487774,1.261465,0,0,0,0,0.63883,0,0,0,0,3.501036,G3
1,1,0.449431,0.793664,0,0,0,0,1.000005,0,0,0,0,2.776576,G3
1,1,0.213496,0.866528,0,0,0,0,1.000011,0,0,0,0,2.932739,G3
1,1,0.262937,0.817743,0,0,0,0,0.999991,0,0,0,0,3.021891,G3
1,1,0.214955,0.722604,0,0,0,0,0.999996,0,0,0,0,1.641522,G3
1,1,0.449552,0.624235,0,0,0,0,0.999998,0,0,0,0,1.123594,G3
1,0.039145,1.710599,1.659585,0,0,0,0,1.873151,0,0,0,0,4.92411,G3
1,0.027346,0.708482,0.886567,0,0,0,0,0.513303,0,0,0,0,0.342219,G3
11000,0.010905,-0.426197,0.897239,1.102458,1.321397,0,0,0,1.419267,1.825454,0,0,0,G4
11000,0.011146,-0.069536,1.333772,1.111164,1.427663,0,0,0,3.048718,3.530479,0,0,0,G4
11000,0.017089,0.022753,1.448977,1.353226,1.734763,0,0,0,1.87831,2.823166,0,0,0,G4
11000,0.017418,0.059144,1.387689,1.332774,1.728884,0,0,0,2.023882,2.985475,0,0,0,G4
11000,0.011381,-0.263844,1.098991,1.109319,1.380263,0,0,0,2.271867,2.781123,0,0,0,G4
11000,0.011122,-0.3073,0.990813,1.106926,1.337163,0,0,0,2.047539,2.479631,0,0,0,G4
11000,0.013049,-0.275646,0.839786,1.206625,1.483582,0,0,0,0.73462,0.202044,0,0,0,G4
11000,0.017487,0.023907,1.296489,1.319394,1.722002,0,0,0,0.577558,1.493393,0,0,0,G4
11000,0.01771,0.069277,1.426154,1.358606,1.761272,0,0,0,1.175649,2.211322,0,0,0,G4
11000,0.011279,-0.38037,0.949838,1.090415,1.347179,0,0,0,1.291662,1.693353,0,0,0,G4
1100,0.014206,0.288046,1.042303,0,1.398993,1.428231,0,0,0,2.710305,2.849931,0,0,G5
1100,0.014545,0.317447,1.290128,0,1.368965,1.440696,0,0,0,3.982131,4.204533,0,0,G5
1100,0.025436,0.074045,0.889349,0,0.985748,1.052272,0,0,0,2.098123,2.173409,0,0,G5
1100,0.01414,0.209435,1.17151,0,1.381444,1.420506,0,0,0,2.938351,3.050927,0,0,G5
1100,0.028021,-0.005151,0.798506,0,0.99319,1.039758,0,0,0,1.869534,1.915887,0,0,G5
1100,0.02538,-0.069441,0.75933,0,1.011551,1.023963,0,0,0,1.736958,1.753098,0,0,G5
1100,0.02514,-0.034059,0.773211,0,0.995072,1.042732,0,0,0,1.816385,1.87132,0,0,G5
1100,0.023528,0.042963,0.708467,0,1.011494,1.032752,0,0,0,1.331739,1.346594,0,0,G5
1100,0.023566,0.084807,0.779153,0,1.013098,1.030199,0,0,0,1.654389,1.665338,0,0,G5
1100,0.023388,0.041713,0.75027,0,1.014149,1.031285,0,0,0,1.82399,1.840373,0,0,G5
1110,0.0158,0.199688,0.861583,0,1.07362,1.116843,0.989378,0,0,1.062592,1.204062,0.983169,0,G6
1110,0.015035,0.187067,1.073101,0,1.046032,1.119525,0.977637,0,0,2.772579,2.913443,2.706537,0,G6
1110,0.014336,0.369454,0.975605,0,1.046189,1.107841,1.01633,0,0,1.956763,2.088527,1.920591,0,G6
1110,0.015322,0.352403,1.028932,0,1.095198,1.144728,1.005334,0,0,1.737123,1.895619,1.628823,0,G6
1110,0.015003,0.266749,1.011945,0,1.042029,1.117519,0.997253,0,0,2.182989,2.328691,2.138463,0,G6
1110,0.014944,0.20345,0.903783,0,1.052884,1.09585,0.996856,0,0,2.435153,2.542425,2.384473,0,G6
1110,0.015104,0.146607,0.877971,0,1.053466,1.107623,0.987629,0,0,2.553732,2.682917,2.478087,0,G6
1110,0.015812,0.219407,0.940807,0,1.060614,1.130924,0.977485,0,0,1.938642,2.105669,1.864582,0,G6
1110,0.016373,0.332046,0.945671,0,1.111569,1.153283,1.017258,0,0,0.843195,1.014004,0.760149,0,G6
1110,0.016061,0.30911,0.927862,0,1.09891,1.126585,1.000797,0,0,1.136007,1.259691,1.014012,0,G6
10001,0.010642,0.850724,0.700165,1.336326,0,0,0,1.517225,2.441465,0,0,0,2.658337,G7
10001,0.010463,1.075712,0.807237,1.480992,0,0,0,1.577947,2.898259,0,0,0,2.951926,G7
10001,0.010477,1.098629,0.825603,1.485256,0,0,0,1.56257,3.48885,0,0,0,3.571117,G7
10001,0.010356,1.016533,0.719546,1.443483,0,0,0,1.540926,2.14554,0,0,0,2.269332,G7
10001,0.011348,1.116785,0.772189,1.520005,0,0,0,0.951243,1.310523,0,0,0,1.167826,G7
10001,0.012521,1.353137,0.826689,1.660867,0,0,0,0.971611,1.142563,0,0,0,0.945183,G7
10001,0.011754,1.241883,0.764244,1.573264,0,0,0,0.966584,1.32374,0,0,0,1.138531,G7
10001,0.01052,1.089298,0.669785,1.441291,0,0,0,1.576434,1.756464,0,0,0,1.81084,G7
10001,0.010421,0.953686,0.689829,1.374609,0,0,0,1.533905,2.118911,0,0,0,2.239412,G7
10001,0.010648,0.885284,0.725398,1.346359,0,0,0,1.537203,2.517555,0,0,0,2.751246,G7
11001,0.010382,0.580094,0.971662,1.119401,1.506353,0,0,1.333788,2.95488,3.795186,0,0,3.131284,G8
11001,0.009778,0.478482,1.205836,1.272457,1.511529,0,0,1.30644,2.537693,3.399163,0,0,2.724773,G8
11001,0.009836,0.647255,1.012403,1.330734,1.525214,0,0,1.324132,1.916413,2.762507,0,0,2.035221,G8
11001,0.010311,0.676838,1.103321,1.238372,1.540898,0,0,1.320113,2.369776,3.266407,0,0,2.555871,G8
11001,0.010131,0.713781,1.024047,1.252033,1.536799,0,0,1.359814,3.012095,3.893752,0,0,3.172973,G8
11001,0.01019,0.707518,1.030701,1.253103,1.530535,0,0,1.352227,3.005118,3.858532,0,0,3.128433,G8
11001,0.010273,0.809132,1.039181,1.271468,1.551594,0,0,1.356553,1.841751,2.72152,0,0,1.954157,G8
11001,0.009943,0.647453,0.751964,1.297893,1.53716,0,0,1.349271,1.294873,2.146554,0,0,1.408614,G8
11001,0.010788,0.671939,1.084829,1.369603,1.661861,0,0,0.829099,2.413974,3.437217,0,0,2.458184,G8
11001,0.012367,0.809869,1.015137,1.326226,1.798756,0,0,0.840919,0.771953,2.067289,0,0,0.945105,G8
11111,0.009987,1.007206,0.887216,1.141037,1.426816,1.464755,1.40156,1.285651,0.174774,1.3535,1.42634,1.264298,0.716703,G9
11111,0.008943,0.834694,1.041891,1.121219,1.335734,1.411441,1.359949,1.180722,2.643448,3.620363,3.733576,3.596873,3.082603,G9
11111,0.008941,0.855786,0.848052,1.152194,1.352653,1.398616,1.336037,1.189417,1.201961,2.173338,2.24887,2.102067,1.629633,G9
11111,0.008798,0.914123,0.988916,1.140257,1.334394,1.3984,1.35906,1.214767,2.046345,3.02333,3.11719,2.989051,2.509864,G9
11111,0.008872,0.938263,0.92677,1.181397,1.366407,1.411318,1.356203,1.22109,0.94206,1.976813,2.054365,1.908625,1.422884,G9
11111,0.00901,0.866689,0.953086,1.186563,1.388522,1.422032,1.354662,1.225709,0.804654,1.861524,1.935582,1.788355,1.304214,G9
11111,0.008726,0.844801,0.804668,1.14078,1.349767,1.388204,1.341968,1.203915,1.646035,2.616194,2.687683,2.565133,2.094741,G9
11111,0.00866,0.877421,0.774487,1.124799,1.341841,1.387015,1.340088,1.208225,2.231783,3.205586,3.278655,3.15305,2.690497,G9
11111,0.009008,0.827236,0.766474,1.134763,1.372696,1.403017,1.359743,1.193802,2.234489,3.250804,3.323889,3.207144,2.70403,G9
11111,0.009706,0.825258,0.71877,1.056555,1.403303,1.435419,1.369715,1.223765,0.93039,2.063525,2.129523,1.984011,1.484605,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.014926,0.697043,1.084395,0,1.263169,0.905441,0,0,0,2.349562,1.908255,0,0,G0
1101,0.013496,0.355125,1.095757,0,1.174808,1.154556,0,0.851191,0,2.240088,2.364843,0,2.016806,G0
1101,0.013251,0.061216,0.664541,0,1.235251,1.207741,0,0.85527,0,2.657343,2.737217,0,2.284793,G0
1101,0.012943,0.555953,1.11106,0,1.203603,1.147921,0,0.873536,0,2.406829,2.494489,0,2.130704,G0
1101,0.014201,0.52277,1.072685,0,1.191399,1.172425,0,0.805135,0,2.285837,2.415777,0,2.001437,G0
1101,0.013723,0.292447,0.928006,0,1.229783,1.208255,0,0.789636,0,2.730561,2.78545,0,2.22594,G0
1101,0.014019,0.213229,0.836652,0,1.240689,1.205644,0,0.776974,0,2.572453,2.604391,0,2.034541,G0
1101,0.011053,0.544974,0.757962,0,1.248703,1.221396,0,0.980485,0,2.203571,2.306246,0,1.868377,G0
1101,0.010994,0.659414,1.107473,0,1.231143,1.206665,0,0.959572,0,2.843352,2.94442,0,2.477288,G0
1101,0.01129,0.45662,0.937377,0,1.282822,1.216554,0,0.908363,0,3.064668,3.083386,0,2.527724,G0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.423096,0.6465,0,0.999997,0,0,0,0,3.54445,0,0,0,G2
1000,0.00964,0.81831,1.46154,0,1.124412,0,0,0,0,4.154349,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0.018964,-0.144776,1.028209,0,0.98697,0,0,0,0,4.468385,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.572159,0.750559,0,1,0,0,0,0,3.363097,0,0,0,G2
1000,1,-0.433531,0.659362,0,0.999997,0,0,0,0,3.076559,0,0,0,G2
1000,1,-0.089519,0.743639,0,1.000006,0,0,0,0,3.986492,0,0,0,G2
1,1,0.258719,0.79687,0,0,0,0,1.000001,0,0,0,0,3.011063,G3
1,1,0.242,0.968297,0,0,0,0,0.999998,0,0,0,0,2.523862,G3
1,1,0.098345,0.831962,0,0,0,0,0.999996,0,0,0,0,2.215978,G3
1,1,0.004216,0.816869,0,0,0,0,0.999995,0,0,0,0,2.314746,G3
1,1,0.38494,0.814868,0,0,0,0,1.000006,0,0,0,0,2.107048,G3
1,1,0.549606,0.723149,0,0,0,0,1.000002,0,0,0,0,2.113102,G3
1,1,0.19082,0.791523,0,0,0,0,1.000007,0,0,0,0,2.365075,G3
1,1,-0.10305,0.707491,0,0,0,0,1.000003,0,0,0,0,2.237571,G3
1,1,0.435361,0.754073,0,0,0,0,1.000001,0,0,0,0,2.388552,G3
1,1,0.591228,0.659504,0,0,0,0,1.000003,0,0,0,0,2.27134,G3
11000,0.010681,-0.412135,0.775308,1.127723,1.438707,0,0,0,1.017553,1.572294,0,0,0,G4
11000,0.010645,0.03018,1.351838,1.20265,1.413028,0,0,0,2.798666,3.001924,0,0,0,G4
11000,0.01056,-0.259703,1.228657,1.176158,1.41139,0,0,0,1.939546,2.33671,0,0,0,G4
11000,0.010659,-0.219504,1.035255,1.131922,1.428605,0,0,0,1.390816,1.816872,0,0,0,G4
11000,0.01047,0.053486,1.109588,1.152086,1.411474,0,0,0,1.934932,2.32773,0,0,0,G4
11000,0.010476,-0.247856,0.953179,1.137274,1.432004,0,0,0,1.840978,2.299439,0,0,0,G4
11000,0.01065,-0.551376,0.839997,1.127271,1.418403,0,0,0,1.265163,1.830652,0,0,0,G4
11000,0.010661,-0.395145,0.893107,1.135166,1.421814,0,0,0,1.290655,1.767246,0,0,0,G4
11000,0.017065,0.214681,1.235542,1.402959,1.786024,0,0,0,1.890787,2.878506,0,0,0,G4
11000,0.016712,0.042194,0.72105,1.367277,1.779258,0,0,0,0.902407,1.952695,0,0,0,G4
1100,0.016788,0.041601,0.633958,0,1.037004,1.052154,0,0,0,1.722713,1.743388,0,0,G5
1100,0.016886,0.078482,0.891532,0,1.04892,1.039455,0,0,0,2.581657,2.568621,0,0,G5
1100,0.017352,0.294631,0.976334,0,1.046127,1.034091,0,0,0,2.401241,2.390135,0,0,G5
1100,0.01326,0.21038,0.966125,0,1.467118,1.407771,0,0,0,2.666439,2.873758,0,0,G5
1100,0.016477,0.427865,0.779371,0,1.04881,1.042575,0,0,0,2.087623,2.074523,0,0,G5
1100,0.016847,0.006204,0.510842,0,1.044513,1.046121,0,0,0,1.664791,1.694406,0,0,G5
1100,0.016809,-0.143872,0.427131,0,1.041604,1.051411,0,0,0,1.163773,1.240452,0,0,G5
1100,0.018528,0.101422,0.925309,0,1.010867,1.059051,0,0,0,2.72335,2.793973,0,0,G5
1100,0.017781,0.569412,0.948335,0,1.015758,1.053766,0,0,0,2.107367,2.17444,0,0,G5
1100,0.017231,0.213745,0.802045,0,1.02888,1.054142,0,0,0,2.062761,2.096606,0,0,G5
1110,0.015592,0.224582,0.647937,0,1.078599,1.087119,0.970918,0,0,1.42763,1.500206,1.310854,0,G6
1110,0.016209,0.13325,0.92864,0,1.05309,1.13072,1.001226,0,0,1.789716,1.981838,1.819964,0,G6
1110,0.01567,0.241294,0.960474,0,1.053491,1.088464,1.009859,0,0,2.521985,2.642686,2.498379,0,G6
1110,0.014326,0.11027,0.892352,0,1.081533,1.074064,1.015262,0,0,2.382643,2.455272,2.334549,0,G6
1110,0.014515,0.106367,0.666474,0,1.07571,1.120029,0.999058,0,0,1.008187,1.130134,0.958816,0,G6
1110,0.012976,0.621728,0.769496,0,1.089879,1.113773,1.021398,0,0,1.95213,2.084084,1.89303,0,G6
1110,0.012967,0.52339,0.805041,0,1.091211,1.083944,1.026483,0,0,2.326217,2.407833,2.255274,0,G6
1110,0.013893,0.442841,0.866414,0,1.10358,1.046821,1.026198,0,0,2.535329,2.560258,2.461431,0,G6
1110,0.011418,0.556809,0.847177,0,1.408338,1.424996,1.268972,0,0,1.5337,1.739976,1.626955,0,G6
1110,0.014028,0.5139,0.890985,0,1.084698,1.084577,0.997604,0,0,2.560162,2.637288,2.472481,0,G6
10001,0.010612,0.730335,0.77272,1.581852,0,0,0,1.082564,2.33742,0,0,0,2.310038,G7
10001,0.010154,-0.055232,1.160069,1.400468,0,0,0,1.028768,2.436615,0,0,0,2.604583,G7
10001,0.010363,-0.074309,1.443389,1.474611,0,0,0,1.566145,3.351578,0,0,0,3.480368,G7
10001,0.010019,0.459548,1.207844,1.476698,0,0,0,1.486528,3.344792,0,0,0,3.467479,G7
10001,0.010007,0.156306,1.216426,1.485398,0,0,0,1.479544,2.615469,0,0,0,2.866975,G7
10001,0.010192,-0.011124,1.24968,1.466047,0,0,0,1.524135,2.716789,0,0,0,2.521095,G7
10001,0.009714,0.05508,1.19882,1.434894,0,0,0,1.086611,2.669241,0,0,0,2.89088,G7
10001,0.0115,0.818824,0.862795,1.715083,0,0,0,1.019161,4.139066,0,0,0,4.098808,G7
10001,0.00987,0.268694,0.920606,1.48921,0,0,0,1.102805,1.855858,0,0,0,2.0816,G7
10001,0.010257,0.520851,0.598301,1.532255,0,0,0,1.101625,1.419323,0,0,0,1.599136,G7
11001,0.010319,0.443635,0.795187,1.268949,1.461206,0,0,1.205943,2.297894,3.040519,0,0,2.391638,G8
11001,0.009411,0.09077,1.036468,1.190495,1.407987,0,0,1.241253,2.767782,3.386368,0,0,2.886837,G8
11001,0.009746,0.468985,1.116939,1.285364,1.456353,0,0,1.284125,3.041061,3.743832,0,0,3.167696,G8
11001,0.009429,-0.164005,0.880468,1.155763,1.388171,0,0,1.214401,1.562639,2.200986,0,0,1.705628,G8
11001,0.009713,0.428036,0.991011,1.268601,1.431441,0,0,1.281823,2.51206,3.173045,0,0,2.632283,G8
11001,0.009941,0.147076,0.77672,1.186135,1.420753,0,0,1.211725,1.703199,2.401416,0,0,1.8465,G8
11001,0.01037,0.576803,1.029906,1.294464,1.461876,0,0,1.214533,2.351192,3.00123,0,0,2.314212,G8
11001,0.010276,0.1909,0.726511,1.247345,1.437789,0,0,1.184131,1.76306,2.411579,0,0,1.767465,G8
11001,0.010529,0.145891,0.612317,1.223435,1.438795,0,0,1.172831,1.480163,2.09858,0,0,1.427324,G8
11001,0.010406,0.510261,1.02613,1.313305,1.46953,0,0,1.196964,2.486948,3.148965,0,0,2.430719,G8
11111,0.008084,1.06497,1.232757,1.358985,1.468,1.510537,1.474162,1.317961,1.531672,2.938179,3.045091,2.854487,2.317141,G9
11111,0.008211,0.895018,1.133635,1.25838,1.43771,1.439377,1.458293,1.222226,1.770014,3.10205,3.145814,3.048479,2.49278,G9
11111,0.008098,0.595696,1.130398,1.384144,1.468371,1.484027,1.478218,1.284123,1.445141,2.907748,2.977066,2.853224,2.296777,G9
11111,0.008204,1.069266,1.1406,1.274776,1.416999,1.474249,1.473401,1.261477,1.942096,3.283924,3.386206,3.264339,2.709708,G9
11111,0.008105,0.8561,0.933275,1.278242,1.432227,1.470419,1.458413,1.258567,1.415563,2.807372,2.90635,2.784966,2.266575,G9
11111,0.007831,0.490497,0.951265,1.277438,1.38925,1.452144,1.423291,1.234741,1.555959,2.820379,2.936428,2.803511,2.31036,G9
11111,0.008011,1.025218,0.978465,1.292867,1.429027,1.472295,1.473101,1.292767,1.458093,2.742716,2.790142,2.615518,2.059442,G9
11111,0.007937,0.925737,1.043397,1.299005,1.445554,1.451764,1.466053,1.293662,2.197734,3.603471,3.67582,3.569702,3.069453,G9
11111,0.007892,0.775444,0.978916,1.270524,1.407146,1.472081,1.439067,1.280406,1.803062,3.105814,3.222828,3.057915,2.57627,G9
11111,0.008156,1.016059,1.2131,1.318799,1.431288,1.494535,1.513928,1.332446,1.985048,3.382482,3.502225,3.37663,2.819926,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.024175,-0.008628,0.908698,0,0.981177,1.071872,0,0,0,3.317573,3.466743,0,0,G0
1101,0.013,0.509244,0.992541,0,1.192112,1.223413,0,0.905172,0,3.034431,3.204088,0,2.730621,G0
1101,0.013446,0.594434,0.841796,0,1.167835,1.22597,0,0.922289,0,2.649997,2.859435,0,2.402386,G0
1101,0.013456,0.44082,0.83607,0,1.168781,1.238753,0,0.888573,0,3.344195,3.560318,0,3.06944,G0
1101,0.012738,0.351001,0.843869,0,1.180257,1.218329,0,0.889215,0,3.137235,3.309568,0,2.836774,G0
1101,0.013126,0.321227,0.681571,0,1.177014,1.218772,0,0.902208,0,2.215873,2.393359,0,1.923379,G0
1101,0.012857,0.324205,0.696714,0,1.184648,1.211007,0,0.892205,0,2.109945,2.257071,0,1.779151,G0
1101,0.01325,0.545601,0.595058,0,1.177797,1.23934,0,0.9321,0,1.378094,1.579032,0,1.073251,G0
1101,0.013314,0.559776,0.942227,0,1.178413,1.256731,0,0.925308,0,2.401174,2.660591,0,2.152958,G0
1101,0.013604,0.567607,1.02037,0,1.174436,1.23618,0,0.91835,0,3.125719,3.334086,0,2.829475,G0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.248304,0.904027,0,1.000002,0,0,0,0,1.552487,0,0,0,G2
1000,1,-0.362474,0.860532,0,0.999996,0,0,0,0,0.596845,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.351167,0.845578,0,0.999998,0,0,0,0,1.209536,0,0,0,G2
1000,0.017633,-0.078576,1.280742,0,1.492909,0,0,0,0,2.230498,0,0,0,G2
1000,1,-0.133472,0.840209,0,1.000005,0,0,0,0,1.780096,0,0,0,G2
1000,1,-0.251653,0.919942,0,0.999995,0,0,0,0,2.182993,0,0,0,G2
1,1,0.190275,0.808455,0,0,0,0,1.000001,0,0,0,0,1.181902,G3
1,1,0.187176,0.947213,0,0,0,0,0.999999,0,0,0,0,2.145167,G3
1,0.017241,0.325798,0.888754,0,0,0,0,0.909909,0,0,0,0,1.044843,G3
1,0.017467,0.436097,0.73193,0,0,0,0,0.90564,0,0,0,0,0.822553,G3
1,1,0.1556,0.574298,0,0,0,0,0.999994,0,0,0,0,0.75342,G3
1,1,0.222859,0.561295,0,0,0,0,0.999998,0,0,0,0,0.781298,G3
1,1,0.309264,0.545472,0,0,0,0,0.999996,0,0,0,0,1.29269,G3
1,0.016905,0.511787,0.678693,0,0,0,0,0.925219,0,0,0,0,1.63418,G3
1,0.018043,0.472732,0.69639,0,0,0,0,0.956482,0,0,0,0,0.116966,G3
1,1,0.25354,0.779983,0,0,0,0,1.000001,0,0,0,0,1.877574,G3
11000,0.017477,-0.000021,1.08582,1.300291,1.606227,0,0,0,0.498381,1.296927,0,0,0,G4
11000,0.011343,-0.102365,1.318317,1.102238,1.425639,0,0,0,2.101819,2.519146,0,0,0,G4
11000,0.017351,0.120058,1.510522,1.314867,1.715055,0,0,0,1.872597,2.75031,0,0,0,G4
11000,0.01216,-0.286956,1.153748,1.044762,1.391796,0,0,0,1.845348,2.395666,0,0,0,G4
11000,0.01233,-0.310827,1.121304,1.035076,1.379055,0,0,0,2.369941,2.815108,0,0,0,G4
11000,0.012639,-0.230822,1.026543,1.043829,1.342581,0,0,0,1.05186,1.393766,0,0,0,G4
11000,0.012517,-0.228206,0.980889,1.060678,1.33467,0,0,0,0.906013,1.300148,0,0,0,G4
11000,0.012831,-0.186455,1.011124,1.061323,1.360091,0,0,0,0.767631,1.216594,0,0,0,G4
11000,0.014258,-0.296336,0.892096,1.047741,1.314823,0,0,0,0.766812,1.197391,0,0,0,G4
11000,0.017062,0.03582,1.138649,1.297084,1.611156,0,0,0,0.60677,1.29919,0,0,0,G4
1100,0.021052,0.139558,0.853475,0,1.003864,1.059419,0,0,0,2.917798,2.986548,0,0,G5
1100,0.022052,0.147804,0.914233,0,1.014066,1.041099,0,0,0,2.564327,2.595356,0,0,G5
1100,0.022395,0.222824,0.908718,0,0.976346,1.081047,0,0,0,2.607363,2.719604,0,0,G5
1100,0.031525,0.347617,1.090106,0,1.344843,0.497833,0,0,0,2.374996,1.520247,0,0,G5
1100,0.021207,0.102128,0.808731,0,1.023299,1.041814,0,0,0,1.645936,1.674201,0,0,G5
1100,0.020503,-0.028735,0.800222,0,1.031535,1.034033,0,0,0,1.848886,1.848292,0,0,G5
