@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,12-17,22'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,0.082901,1,0,164.310043,0,0,0,0,G2
2,0.06255,15.263703,0,122.295212,0,0,0,0,G2
1,-0.146893,1,0,53.539627,0,0,0,0,G2
1,-0.116136,1,0,49.720741,0,0,0,0,G2
2,0.079941,15.096219,0,126.290962,0,0,0,0,G2
1,-0.099074,1,0,163.832886,0,0,0,0,G2
1,-0.077608,1,0,64.850212,0,0,0,0,G2
1,-0.044573,1,0,49.586391,0,0,0,0,G2
1,-0.15065,1,0,170.055008,0,0,0,0,G2
1,-0.132626,1,0,165.11116,0,0,0,0,G2
1,0.011443,1,0,0,0,0,63.260212,0,G3
0,0,0,0,0,0,0,93.702011,0,G3
1,0.232822,1,0,0,0,0,150.177231,0,G3
1,0.254014,1,0,0,0,0,161.133209,0,G3
1,0.161145,1,0,0,0,0,34.848694,0,G3
1,0.139832,1,0,0,0,0,36.497093,0,G3
2,0.348557,39.014492,0,0,0,0,60.913883,0,G3
2,0.232993,18.054581,0,0,0,0,55.504688,0,G3
1,0.292268,1,0,0,0,0,113.518822,0,G3
1,0.031611,1,0,0,0,0,61.691441,0,G3
2,0.000218,64.775955,113.930145,124.451363,0,0,0,1.155483,G4
2,-0.062194,72.325745,89.14183,88.944038,0,0,0,0.674921,G4
2,0.027395,70.673332,74.50074,70.958481,0,0,0,0.358706,G4
2,-0.107223,64.577225,129.41188,132.303879,0,0,0,1.455882,G4
2,-0.03914,66.82843,88.892715,87.963791,0,0,0,0.448366,G4
3,0.308168,16.852362,147.259857,165.287186,0,0,0,2.720075,G4
2,0.099385,65.615578,53.65781,48.520836,0,0,0,0.131814,G4
2,-0.137127,64.435852,132.566666,137.768768,0,0,0,1.55987,G4
3,0.278909,16.912418,144.731918,163.360046,0,0,0,2.513832,G4
2,0.152046,64.698387,82.358871,80.325844,0,0,0,0.535324,G4
2,0.253866,36.208942,0,153.475861,156.706421,0,0,0,G5
2,0.207207,36.89492,0,154.161118,158.511673,0,0,0,G5
2,0.131845,36.415234,0,152.570435,158.821259,0,0,0,G5
3,0.417831,16.216082,0,131.77095,173.140411,0,0,0,G5
2,0.465765,36.463387,0,131.541336,165.422379,0,0,0,G5
2,0.36592,37.810131,0,144.246185,155.262634,0,0,0,G5
2,0.254988,36.321648,0,153.295731,154.390106,0,0,0,G5
3,0.494482,24.371956,0,150.091949,150.130539,0,0,0,G5
3,0.670536,27.792711,0,129.384811,147.467514,0,0,0,G5
3,0.451246,14.700775,0,127.401306,172.518265,0,0,0,G5
3,0.620535,17.659349,0,137.37532,175.008743,142.387985,0,0,G6
3,0.340796,19.670391,0,152.599869,179.210678,156.144089,0,0,G6
3,0.460172,19.213182,0,150.612564,177.003372,154.164261,0,0,G6
3,0.335342,18.47349,0,149.373184,175.43425,155.76506,0,0,G6
3,0.390321,17.66643,0,140.004929,176.013779,145.373032,0,0,G6
3,0.513536,17.778664,0,138.00853,172.371429,140.201187,0,0,G6
3,0.466713,18.257576,0,151.263367,174.746735,152.521637,0,0,G6
3,0.367528,18.060453,0,143.210724,172.663559,149.74971,0,0,G6
3,0.423515,18.270853,0,139.58931,175.29335,144.994766,0,0,G6
3,0.610478,18.136511,0,118.167664,168.171844,124.508644,0,0,G6
3,1.036433,32.165939,141.598282,0,0,0,168.377045,2.244642,G7
2,1.194456,72.363976,121.663002,0,0,0,118.544846,1.65417,G7
2,1.227138,72.157265,127.591919,0,0,0,122.509598,1.851077,G7
3,1.452045,37.974739,120.070976,0,0,0,155.30748,1.802288,G7
3,0.955925,34.760662,133.250488,0,0,0,162.12384,2.035718,G7
3,0.826892,31.771627,136.495224,0,0,0,168.947296,2.024161,G7
2,0.862414,62.205849,117.378815,0,0,0,113.861374,1.486085,G7
2,0.779082,63.946724,144.79425,0,0,0,141.778183,2.209105,G7
2,0.614866,61.445362,151.946167,0,0,0,150.91275,2.518244,G7
3,0.746833,32.17403,119.986214,0,0,0,167.308914,1.610447,G7
3,0.642406,22.847958,136.99057,169.488785,0,0,136.844696,1.656034,G8
3,0.691796,23.77964,159.860458,174.835236,0,0,163.098602,3.707415,G8
3,0.851184,23.986782,163.400681,176.874054,0,0,164.518204,4.741362,G8
3,0.620343,24.346552,155.806549,175.437378,0,0,160.432251,3.299943,G8
3,0.529633,25.855455,148.030655,174.729004,0,0,152.311691,2.459407,G8
3,0.626107,25.085857,144.689194,172.34552,0,0,146.792999,2.134292,G8
3,0.793669,24.079029,147.934967,169.271179,0,0,148.847534,2.327548,G8
3,0.799647,24.72452,156.800934,175.578094,0,0,159.515579,3.156363,G8
3,0.815534,24.11879,161.121643,177.285522,0,0,163.376114,3.921999,G8
2,0.457876,38.858223,174.644821,159.91098,0,0,128.676559,3.030581,G8
5,1.016714,7.614478,154.358139,166.260818,173.724457,162.718124,157.308395,2.368447,G9
5,0.940934,8.807951,154.561661,166.593948,175.270966,165.154221,157.012833,2.516562,G9
5,0.820475,8.681292,158.330048,167.784729,175.207397,167.162384,160.809296,2.883016,G9
5,1.013903,6.667328,147.873489,160.89711,172.040237,159.222672,150.079544,1.934019,G9
5,1.098606,8.828945,145.935913,161.945877,170.213364,157.686768,149.963776,1.863873,G9
5,0.951457,9.387129,155.021362,167.447128,172.989609,164.791809,158.239944,2.524503,G9
5,0.676148,10.185197,156.432953,167.96846,174.329468,167.522934,161.558914,2.832803,G9
5,0.798898,8.834447,154.916885,167.389832,172.414352,162.997559,158.380646,2.540183,G9
5,1.13354,7.174205,137.638916,156.601837,163.922012,147.753815,139.985428,1.379543,G9
5,1.143635,8.426088,140.883362,159.139923,167.735382,152.966934,145.266541,1.582164,G9
2,0.669171,35.591549,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
1,0.566101,1,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
3,0.428427,24.088034,0,154.122269,170.167465,0,156.488541,0,G0
3,0.600893,23.128529,0,168.136581,172.851959,0,168.481216,0,G0
3,0.585449,23.32196,0,166.525543,175.597717,0,167.37468,0,G0
2,0.347165,34.513943,0,168.016556,169.249466,0,125.021286,0,G0
3,0.412131,23.88064,0,151.506546,169.742203,0,158.700272,0,G0
3,0.708656,24.340282,0,160.175446,171.99086,0,157.529907,0,G0
3,0.767946,24.066637,0,166.332611,174.941681,0,166.031998,0,G0
2,0.709577,35.845936,0,170.713669,169.932724,0,134.579407,0,G0
2,0.516266,35.715801,0,165.676575,168.117294,0,122.829323,0,G0
3,0.518959,24.617819,0,162.547333,173.113556,0,162.185196,0,G0
2,1.912317,52.631523,0,166.547562,0,0,0,0,G2
0,0,0,0,107.363403,0,0,0,0,G2
0,0,0,0,112.215393,0,0,0,0,G2
1,0.838413,1,0,159.299759,0,0,0,0,G2
0,0,0,0,99.661827,0,0,0,0,G2
1,0.440294,1,0,150.216522,0,0,0,0,G2
1,-0.301824,1,0,169.971802,0,0,0,0,G2
1,-0.38944,1,0,106.31881,0,0,0,0,G2
1,-0.344222,1,0,109.882843,0,0,0,0,G2
1,-0.241185,1,0,173.111725,0,0,0,0,G2
1,-0.199055,1,0,0,0,0,175.820023,0,G3
2,0.074395,33.151272,0,0,0,0,161.300705,0,G3
0,0,0,0,0,0,0,135.181717,0,G3
1,0.048779,1,0,0,0,0,173.141449,0,G3
1,0.195088,1,0,0,0,0,169.925491,0,G3
1,0.049099,1,0,0,0,0,173.279419,0,G3
1,0.060909,1,0,0,0,0,174.364746,0,G3
1,0.002198,1,0,0,0,0,173.829559,0,G3
1,-0.014611,1,0,0,0,0,172.951065,0,G3
1,-0.172701,1,0,0,0,0,176.13385,0,G3
3,-0.072026,10.288001,78.728546,73.748123,0,0,0,0.585526,G4
2,-0.35709,57.404831,145.29306,143.988113,0,0,0,1.764192,G4
3,-0.057814,12.263541,116.60202,128.062225,0,0,0,1.267566,G4
2,-0.306567,55.730202,126.377518,124.027527,0,0,0,1.271936,G4
2,-0.456731,58.169212,152.182861,155.0448,0,0,0,2.215299,G4
2,-0.538603,52.200359,145.205994,137.005981,0,0,0,1.57859,G4
2,-0.49363,52.062038,145.838303,144.215149,0,0,0,1.699088,G4
3,0.315553,61.852562,113.503105,102.750938,0,0,0,2.559346,G4
2,-0.274237,51.770668,156.441376,152.595688,0,0,0,2.19769,G4
3,-0.071735,63.384914,40.616817,74.060524,0,0,0,1.31712,G4
2,0.344217,26.076427,0,154.806351,151.61351,0,0,0,G5
2,0.00125,27.277973,0,170.202332,171.661713,0,0,0,G5
2,-0.104991,27.534216,0,166.674881,170.749756,0,0,0,G5
2,0.100275,27.582676,0,170.982254,171.902161,0,0,0,G5
2,0.230157,26.975546,0,166.227875,164.490799,0,0,0,G5
2,0.20059,26.07238,0,169.23439,171.27066,0,0,0,G5
2,-0.008094,28.225647,0,165.901169,171.566986,0,0,0,G5
3,0.279717,60.335289,0,169.013885,168.233932,0,0,0,G5
2,0.184218,27.032518,0,160.946457,152.877472,0,0,0,G5
2,0.29544,27.724827,0,152.442642,143.103531,0,0,0,G5
4,0.516782,33.358143,0,162.051117,174.954956,155.064331,0,0,G6
3,0.139307,16.399914,0,168.724319,175.118393,169.509323,0,0,G6
3,0.094906,16.156572,0,168.912598,176.403702,170.455811,0,0,G6
3,-0.129805,16.26786,0,163.943893,177.846588,166.408035,0,0,G6
4,0.465319,25.080109,0,171.123428,174.264404,158.922302,0,0,G6
3,0.181402,15.414824,0,159.935852,165.910141,161.432892,0,0,G6
3,0.274874,13.936198,0,111.049095,123.321022,115.31826,0,0,G6
3,0.13395,15.344725,0,165.421783,169.937515,166.405899,0,0,G6
2,0.005638,14.859858,0,168.835236,166.647171,113.990913,0,0,G6
3,0.317525,24.223589,0,154.183548,176.884354,155.529785,0,0,G6
3,0.623048,30.709044,144.65451,0,0,0,172.557816,2.093726,G7
2,0.627914,61.148945,117.142258,0,0,0,114.218857,1.352113,G7
3,0.587678,29.931185,73.504158,0,0,0,22.896309,0.824675,G7
2,0.531465,57.964828,141.146194,0,0,0,138.477829,1.873512,G7
2,0.683781,58.989616,144.242599,0,0,0,127.305099,1.90088,G7
3,0.727063,31.577063,104.331917,0,0,0,146.566849,1.236203,G7
2,0.559888,57.580097,157.877914,0,0,0,156.469452,2.775181,G7
2,0.408152,57.93148,158.404495,0,0,0,157.817093,2.820745,G7
3,1.685299,114.413979,168.786209,0,0,0,160.769516,13.889446,G7
3,1.697408,106.343872,160.819458,0,0,0,156.548462,10.251035,G7
3,0.496928,20.997494,162.668106,171.017395,0,0,159.147995,2.964543,G8
3,0.350388,22.975052,165.697296,178.308105,0,0,163.763596,3.436529,G8
3,0.26795,21.786654,165.836121,176.295181,0,0,164.775314,3.472267,G8
3,0.356405,21.023575,164.533005,172.644012,0,0,160.077835,3.076502,G8
3,0.538121,20.612978,164.818039,172.335571,0,0,159.965302,3.20736,G8
3,0.285648,20.881372,164.985367,174.526642,0,0,162.711639,3.057622,G8
3,0.095009,21.139162,164.802856,177.692841,0,0,162.964188,2.902701,G8
3,0.063922,21.055159,165.476425,176.30571,0,0,162.547943,2.978501,G8
3,0.273822,20.682329,162.991501,172.701797,0,0,159.044312,2.715345,G8
3,0.497472,20.561441,150.79068,162.162964,0,0,144.001129,1.944539,G8
5,1.037722,8.656054,148.491348,162.115601,175.56778,159.933792,147.28833,1.976339,G9
5,0.96735,8.596058,156.149673,169.698471,176.964813,165.238373,155.472275,2.555644,G9
5,0.972766,8.835953,156.044464,167.416458,177.039902,164.997086,154.90596,2.504286,G9
5,0.967241,8.444284,144.694855,160.131271,175.545609,157.117538,143.664566,1.74757,G9
5,1.00079,8.210151,141.023453,156.347931,174.193985,154.901611,139.787582,1.537501,G9
5,0.910479,9.262285,149.576828,163.396423,176.257126,161.226257,148.859222,2.009431,G9
5,0.776657,9.08777,145.436874,159.484955,176.802841,159.122498,145.249481,1.732327,G9
5,0.79672,9.200364,157.420654,167.310272,177.420624,166.29187,156.274414,2.507942,G9
5,1.012155,8.893003,157.619202,167.379517,177.940887,166.419388,156.132828,2.618022,G9
5,1.080741,8.345312,150.222702,162.945938,175.490372,161.173416,148.758865,2.077683,G9
