@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,5,6,7-11,12-17,18-22'

@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
-0.324908,0.904879,1,0,1.000007,0,0,0,0,79.437447,0,0,0,0,0.635119,0,0,0,G2
-0.244712,0.830004,1,0,1.000002,0,0,0,0,100.066063,0,0,0,0,0.955509,0,0,0,G2
-0.085464,0.933874,1,0,0.999998,0,0,0,0,94.925011,0,0,0,0,0.818895,0,0,0,G2
-0.302308,0.834286,1,0,1.000004,0,0,0,0,95.667381,0,0,0,0,0.890876,0,0,0,G2
0,0,0,0,0,0,0,0,0,95.155243,0,0,0,0,0,0,0,0,G2
-0.20352,0.941433,1,0,1.000002,0,0,0,0,114.375816,0,0,0,0,1.074743,0,0,0,G2
-0.217339,0.958562,1,0,1.000004,0,0,0,0,93.815872,0,0,0,0,0.829774,0,0,0,G2
0,0,0,0,0,0,0,0,0,84.578339,0,0,0,0,0,0,0,0,G2
0.074399,1.373732,33.111378,0,1.461845,0,0,0,0,161.510056,0,0,0,0,2.555643,0,0,0,G2
-0.157849,0.851933,1,0,0.999997,0,0,0,0,86.919395,0,0,0,0,0.869108,0,0,0,G2
0.330429,0.688457,1,0,0,0,0,0.999991,0,0,0,0,81.015839,0,0,0,0,0.940439,G3
0.174462,0.968013,1,0,0,0,0,1.000002,0,0,0,0,169.886032,0,0,0,0,2.48596,G3
0.285143,0.931877,1,0,0,0,0,1.000004,0,0,0,0,168.192474,0,0,0,0,2.216718,G3
0.411038,0.877188,1,0,0,0,0,0.999995,0,0,0,0,162.216324,0,0,0,0,2.063697,G3
0.234592,0.89396,1,0,0,0,0,0.999996,0,0,0,0,165.645172,0,0,0,0,1.884531,G3
0.134083,0.867564,1,0,0,0,0,1.000001,0,0,0,0,165.02327,0,0,0,0,1.674197,G3
0.04225,0.848933,1,0,0,0,0,0.999997,0,0,0,0,162.323685,0,0,0,0,1.57501,G3
0.286535,0.843853,1,0,0,0,0,0.999997,0,0,0,0,155.098389,0,0,0,0,1.653526,G3
0.382666,0.771164,1,0,0,0,0,1,0,0,0,0,162.399307,0,0,0,0,1.809224,G3
0.296203,0.754998,1,0,0,0,0,1.000009,0,0,0,0,160.056046,0,0,0,0,1.55895,G3
-0.965539,0.259996,1,1.000001,0,0,0,0,148.391205,114.919281,0,0,0,1.764658,0,0,0,0,G4
0.119147,1.471787,20.527178,1.372331,1.668,0,0,0,135.580231,155.046463,0,0,0,1.913408,2.763506,0,0,0,G4
0.231276,1.474227,20.604887,1.383623,1.664197,0,0,0,129.999664,145.751144,0,0,0,1.746719,2.481959,0,0,0,G4
-0.14338,1.251474,61.082603,1.126141,1.363223,0,0,0,131.238724,136.914108,0,0,0,1.491161,1.903705,0,0,0,G4
-0.373114,1.230959,57.431267,1.020673,1.343447,0,0,0,134.855652,140.517487,0,0,0,1.439109,1.909232,0,0,0,G4
-0.547359,1.153618,54.200619,0.94005,1.333877,0,0,0,132.316223,137.705414,0,0,0,1.268384,1.774987,0,0,0,G4
-0.176782,1.184002,54.161648,1.017405,1.317151,0,0,0,136.738449,137.165802,0,0,0,1.460993,1.817703,0,0,0,G4
0.001529,1.113585,56.480007,1.06515,1.362235,0,0,0,113.796288,115.482895,0,0,0,1.109057,1.506748,0,0,0,G4
-0.272443,1.165923,57.925606,1.080464,1.357243,0,0,0,130.363647,141.108109,0,0,0,1.407744,1.917948,0,0,0,G4
-0.230886,1.181201,56.000134,1.062843,1.344985,0,0,0,143.686371,149.898972,0,0,0,1.768279,2.214837,0,0,0,G4
0.092056,0.831786,26.642244,0,1.013643,1.050725,0,0,0,159.162155,156.901779,0,0,0,1.619893,1.650699,0,0,G5
0.274169,0.943422,37.154068,0,1.032925,1.083044,0,0,0,152.547195,158.476166,0,0,0,1.821331,1.923573,0,0,G5
0.224598,0.910117,34.104729,0,1.030936,1.066185,0,0,0,150.293945,160.575729,0,0,0,1.718175,1.820373,0,0,G5
-0.106119,0.920849,1,0,1.000002,0,0,0,0,99.920685,93.288712,0,0,0,0.953621,0,0,0,G5
0.08176,0.927262,26.021835,0,1.009389,1.04801,0,0,0,160.231628,167.005524,0,0,0,1.80261,1.869305,0,0,G5
0.301604,0.943595,24.800642,0,0.999942,1.049372,0,0,0,152.269592,150.652481,0,0,0,1.56352,1.607996,0,0,G5
0.170835,0.887789,1,0,1,0,0,0,0,107.296066,95.278168,0,0,0,1.032645,0,0,0,G5
0.11474,0.879447,26.962458,0,1.013852,1.049536,0,0,0,157.955429,165.458786,0,0,0,1.732994,1.798481,0,0,G5
0.10985,0.876255,26.692886,0,1.00959,1.051953,0,0,0,157.247971,163.017258,0,0,0,1.668959,1.733206,0,0,G5
0.018719,0.855967,26.765795,0,1.011949,1.050462,0,0,0,151.761902,163.56308,0,0,0,1.565563,1.642731,0,0,G5
0.413602,0.942145,20.256214,0,1.069799,1.140531,1.024656,0,0,153.026871,177.035629,157.07312,0,0,1.985085,2.201002,1.982784,0,G6
0.377758,0.95909,17.047852,0,1.053839,1.111896,1.003719,0,0,161.354996,173.432892,167.177094,0,0,2.432953,2.608777,2.453556,0,G6
0.298367,0.924589,16.729675,0,1.064541,1.119344,0.979428,0,0,152.993439,173.979294,160.931259,0,0,1.935969,2.11624,1.918045,0,G6
0.459313,1.004657,17.787954,0,1.031419,1.130795,1.022165,0,0,160.653336,174.30098,162.617111,0,0,2.313797,2.530725,2.330842,0,G6
0.491706,1.007633,17.265451,0,1.022672,1.12598,1.018385,0,0,163.456039,175.007095,164.916046,0,0,2.430544,2.629942,2.44507,0,G6
0.256337,1.007552,16.213783,0,1.066802,1.089841,0.964393,0,0,161.811981,178.691193,169.36496,0,0,2.335258,2.457115,2.297291,0,G6
0.488008,0.99553,20.062643,0,1.064239,1.118604,1.029358,0,0,160.317123,177.33287,159.530838,0,0,2.245775,2.403111,2.196668,0,G6
0.50416,0.996446,22.757629,0,1.110473,1.14987,1.040125,0,0,150.934616,177.395935,157.330917,0,0,2.050643,2.286544,2.063041,0,G6
0.457934,1.047211,21.377962,0,1.086356,1.142374,1.031407,0,0,158.989349,177.59906,160.442383,0,0,2.336784,2.531724,2.296187,0,G6
0.374892,1.049552,20.55521,0,1.063441,1.134378,1.008969,0,0,155.897583,177.293472,155.1492,0,0,1.969477,2.13933,1.900911,0,G6
0.701891,1.119819,65.847382,1.287261,0,0,0,1.554972,149.040085,0,0,0,146.485718,2.457427,0,0,0,2.737714,G7
-0.820075,0.519808,1,1.000002,0,0,0,0,159.449646,0,0,0,115.350243,2.00795,0,0,0,0,G7
-0.818262,0.50776,1,0.999996,0,0,0,0,156.616699,0,0,0,112.32476,1.861342,0,0,0,0,G7
0.768414,1.142831,68.86422,1.326048,0,0,0,1.579405,149.224228,0,0,0,142.65799,2.50839,0,0,0,2.5989,G7
0.785725,1.131886,71.958382,1.3565,0,0,0,1.601107,146.320358,0,0,0,145.153534,2.437953,0,0,0,2.74876,G7
1.105771,1.018693,67.966751,1.267816,0,0,0,1.653403,153.694443,0,0,0,148.26355,2.764261,0,0,0,3.073532,G7
0.548605,1.210535,65.299904,1.283911,0,0,0,1.53341,151.601334,0,0,0,151.544617,2.644329,0,0,0,2.993518,G7
0.248988,1.114058,65.007561,1.238984,0,0,0,1.478871,145.224747,0,0,0,144.845673,2.150742,0,0,0,2.465016,G7
0.527894,1.129908,65.652946,1.278292,0,0,0,1.534693,147.57576,0,0,0,143.927277,2.337716,0,0,0,2.564542,G7
0.619472,1.119336,65.71978,1.289287,0,0,0,1.552414,148.184067,0,0,0,145.682709,2.408868,0,0,0,2.686135,G7
0.485468,1.378346,19.692427,1.178685,1.736476,0,0,0.867912,150.131882,166.04747,0,0,160.463821,2.364511,3.499493,0,0,2.401753,G8
0.955128,1.278494,26.485064,1.233031,1.643405,0,0,1.501615,147.091049,177.272507,0,0,143.190796,2.257071,3.340404,0,0,2.497936,G8
0.766878,1.114626,26.629318,1.124914,1.58808,0,0,1.423372,142.125412,172.072464,0,0,137.313522,1.818459,2.820648,0,0,2.086836,G8
1.305254,1.448913,20.762381,1.32966,1.814506,0,0,0.955745,147.119446,169.16481,0,0,156.647369,2.434068,3.620735,0,0,2.371606,G8
0.937405,1.252518,25.938713,1.22103,1.65086,0,0,1.479502,149.366379,170.140472,0,0,147.967316,2.376041,3.513155,0,0,2.780068,G8
0.633478,1.08734,26.409336,1.167591,1.616635,0,0,1.445318,146.151352,173.200562,0,0,141.460373,2.091201,3.115993,0,0,2.311466,G8
0.961441,1.031569,27.467936,1.202169,1.619527,0,0,1.44999,132.364365,173.690338,0,0,126.198151,1.574285,2.535746,0,0,1.64341,G8
1.20847,1.123564,26.583305,1.220998,1.654456,0,0,1.512553,129.088806,169.878281,0,0,122.88015,1.472061,2.50407,0,0,1.585721,G8
1.363419,1.225177,18.89397,1.316147,1.766464,0,0,0.894245,131.42363,168.193863,0,0,155.442154,1.593968,2.814799,0,0,1.813369,G8
0.977304,1.226979,25.939802,1.17992,1.608859,0,0,1.442896,145.678482,174.788452,0,0,141.746063,2.084312,3.111614,0,0,2.325379,G8
0.835729,1.077653,9.527532,1.063504,1.348024,1.453747,1.335135,1.218678,134.220596,157.9496,171.711044,156.565216,136.155518,1.239722,2.295031,2.456929,2.271876,1.747492,G9
0.911842,1.01224,9.668103,1.085752,1.351897,1.465063,1.350076,1.239822,139.812759,164.794678,171.657211,158.81192,141.854996,1.47153,2.568736,2.714351,2.519471,2.006902,G9
1.011594,0.98381,9.613049,1.060902,1.340021,1.454921,1.351085,1.234772,137.609558,163.820618,169.864365,156.453339,139.31813,1.357605,2.435565,2.577415,2.393749,1.891648,G9
0.799858,0.955558,9.570864,1.088503,1.355894,1.467672,1.346907,1.227257,131.569824,157.356689,171.353546,155.391479,134.600113,1.137495,2.247694,2.411663,2.225646,1.710008,G9
0.800566,1.18467,9.555344,1.028739,1.343699,1.45118,1.346142,1.224102,147.912994,167.590988,175.581238,164.474091,149.115067,1.821177,2.900245,3.049588,2.873989,2.364183,G9
0.98364,1.163117,9.51868,1.037378,1.340765,1.449316,1.364342,1.242078,147.308411,170.897018,170.428162,159.656448,146.080673,1.841502,2.869842,2.977826,2.789334,2.22542,G9
0.788263,1.348693,9.576638,0.881227,1.329795,1.382041,1.271313,1.145699,159.218933,172.949188,176.958496,168.227814,157.941162,2.481262,3.435466,3.509477,3.323218,2.884544,G9
0.839511,0.946905,9.988613,1.070383,1.343419,1.438622,1.339336,1.22052,136.216583,160.100632,170.111938,156.184235,138.138382,1.339436,2.36952,2.5109,2.3356,1.822936,G9
0.599558,0.801616,9.809388,1.03408,1.348917,1.455608,1.333432,1.22539,121.427231,148.172119,171.098495,143.845367,122.36618,0.850618,1.909025,2.067713,1.870655,1.363011,G9
0.929799,0.942135,9.195293,1.096098,1.359502,1.471292,1.360793,1.273123,102.866615,128.490097,135.547409,111.932724,102.274124,0.542044,1.566091,1.692943,1.463166,0.870503,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.445864,0.910312,26.168962,0,1.303218,1.226671,0,0.942775,0,149.990082,173.954575,0,152.270142,0,2.329199,2.46029,0,1.921464,G0
0.479034,1.084308,26.312696,0,1.285272,1.220221,0,0.948577,0,146.6875,174.466568,0,150.405289,0,2.161692,2.313767,0,1.812873,G0
0.726965,1.193354,27.028696,0,1.303376,1.23341,0,0.964646,0,152.700775,175.074478,0,155.026413,0,2.510314,2.666554,0,2.133013,G0
0.67259,0.906126,36.385403,0,1.231206,0.910355,0,0,0,148.338196,155.210953,0,105.026192,0,1.876821,1.576564,0,0,G0
0.543432,1.018818,26.946838,0,1.327047,1.234098,0,0.958288,0,151.211426,173.936127,0,153.118301,0,2.456724,2.585765,0,2.025676,G0
0.349437,0.830391,26.449289,0,1.285273,1.221248,0,0.954208,0,147.304459,174.858505,0,149.360184,0,2.170595,2.311467,0,1.794502,G0
0.598121,0.959786,26.165817,0,1.353405,1.255785,0,1.010981,0,128.9758,155.731644,0,129.321793,0,1.739213,1.871524,0,1.276168,G0
0.796306,1.082352,26.78388,0,1.321475,1.255165,0,1.055646,0,137.456039,158.5625,0,137.122009,0,1.930357,2.100502,0,1.545845,G0
0.769418,1.114782,26.587257,0,1.309733,1.247805,0,0.995379,0,145.999115,170.643005,0,148.76207,0,2.221273,2.41489,0,1.872662,G0
0.614263,1.065401,26.258286,0,1.309379,1.236583,0,0.946313,0,149.279236,171.825882,0,153.487,0,2.354919,2.518441,0,1.986993,G0
-0.012735,0.940489,1,0,1.000006,0,0,0,0,144.276566,0,0,0,0,1.350897,0,0,0,G2
0.005355,0.902595,1,0,0.999997,0,0,0,0,100.217102,0,0,0,0,0.922587,0,0,0,G2
0.202659,0.856856,1,0,1,0,0,0,0,95.298439,0,0,0,0,0.833086,0,0,0,G2
-0.297177,0.799869,1,0,0.999996,0,0,0,0,105.239433,0,0,0,0,0.972287,0,0,0,G2
-0.127664,0.904606,1,0,0.999996,0,0,0,0,145.279572,0,0,0,0,1.338842,0,0,0,G2
-0.005915,0.992813,1,0,0.999999,0,0,0,0,136.597031,0,0,0,0,1.430212,0,0,0,G2
0,0,0,0,0,0,0,0,0,98.594231,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,99.170425,0,0,0,0,0,0,0,0,G2
-0.106377,0.805535,1,0,1.000003,0,0,0,0,94.985977,0,0,0,0,0.893258,0,0,0,G2
0.159143,0.808621,1,0,0.999998,0,0,0,0,85.743286,0,0,0,0,0.781765,0,0,0,G2
0.382613,0.428554,1,0,0,0,0,1.000001,0,0,0,0,98.407837,0,0,0,0,1.009142,G3
0.214919,0.776599,1,0,0,0,0,1.000003,0,0,0,0,171.740891,0,0,0,0,1.82482,G3
0.182696,0.594295,1,0,0,0,0,0.999997,0,0,0,0,170.013168,0,0,0,0,1.858459,G3
-0.280551,0.586515,1,0,0,0,0,1.000003,0,0,0,0,173.550735,0,0,0,0,1.956282,G3
0.305531,0.478185,1,0,0,0,0,1,0,0,0,0,165.628265,0,0,0,0,1.826247,G3
0.417575,0.360722,1,0,0,0,0,1.000002,0,0,0,0,150.836395,0,0,0,0,1.3172,G3
0.412537,0.407221,1,0,0,0,0,1.000002,0,0,0,0,35.816788,0,0,0,0,0.694113,G3
-0.067955,0.629562,1,0,0,0,0,1.000003,0,0,0,0,170.748322,0,0,0,0,1.303099,G3
0.042513,0.652679,1,0,0,0,0,0.999998,0,0,0,0,168.562042,0,0,0,0,1.860177,G3
0.380809,0.53114,1,0,0,0,0,0.999995,0,0,0,0,167.101837,0,0,0,0,1.907171,G3
-0.909986,0.859095,58.086987,1.403771,1.077859,0,0,0,156.178024,152.339569,0,0,0,2.71989,2.226848,0,0,0,G4
0.087269,1.282806,57.091476,1.046382,1.425747,0,0,0,145.743668,138.045349,0,0,0,1.772093,2.091455,0,0,0,G4
-0.486802,1.160692,56.859406,1.010197,1.387631,0,0,0,151.880783,146.253922,0,0,0,1.95555,2.309088,0,0,0,G4
-0.045499,1.05981,57.191746,1.017092,1.426804,0,0,0,144.876694,139.253571,0,0,0,1.699678,2.10137,0,0,0,G4
0.10864,0.677994,55.289829,1.010686,1.432176,0,0,0,122.254471,118.618935,0,0,0,1.184319,1.629287,0,0,0,G4
-0.06354,1.268584,57.419991,1.064425,1.41397,0,0,0,138.020248,136.403076,0,0,0,1.582806,1.988332,0,0,0,G4
-0.314816,1.308857,55.999855,0.965168,1.369175,0,0,0,149.026505,137.463791,0,0,0,1.702291,1.993403,0,0,0,G4
-0.289388,1.104593,57.919682,1.03537,1.38954,0,0,0,139.443619,133.388092,0,0,0,1.558091,1.887173,0,0,0,G4
0.413275,1.065004,55.645729,0.994258,1.408788,0,0,0,140.394547,129.601028,0,0,0,1.504868,1.825598,0,0,0,G4
-0.778183,0.934078,58.284771,1.065706,1.385733,0,0,0,138.66539,143.67424,0,0,0,1.610083,2.089965,0,0,0,G4
0.168277,0.900112,31.363859,0,1.057805,1.023961,0,0,0,152.712128,162.438721,0,0,0,1.691089,1.696082,0,0,G5
0.433333,0.901322,31.544939,0,1.013185,1.055659,0,0,0,137.044556,147.886658,0,0,0,1.457577,1.612026,0,0,G5
-0.012718,0.709856,30.578329,0,1.028368,1.043869,0,0,0,156.314102,166.016556,0,0,0,1.881676,1.956828,0,0,G5
0.181923,0.829421,1,0,0.999996,0,0,0,0,148.139496,109.551384,0,0,0,1.601533,0,0,0,G5
0.490639,0.932993,30.718582,0,1.021789,1.042627,0,0,0,135.560577,139.314056,0,0,0,1.421956,1.485219,0,0,G5
0.315048,0.945703,31.152681,0,1.039431,1.04055,0,0,0,152.000656,165.203598,0,0,0,1.72959,1.79561,0,0,G5
-0.059789,0.802615,30.603867,0,1.027695,1.039031,0,0,0,135.273224,152.177521,0,0,0,1.424375,1.55432,0,0,G5
0,0,0,0,0,0,0,0,0,107.944557,107.944557,0,0,0,0,0,0,0,G5
0.287377,0.721637,1,0,1.000004,0,0,0,0,120.664711,99.334045,0,0,0,1.161865,0,0,0,G5
0.480632,0.638595,1,0,1.000002,0,0,0,0,139.480194,101.178261,0,0,0,1.310807,0,0,0,G5
0.081234,0.928371,21.632675,0,1.071071,1.157179,0.980482,0,0,149.810684,157.619553,156.401718,0,0,1.786001,1.935494,1.740907,0,G6
0.42676,1.103648,21.888054,0,1.066721,1.160053,0.992422,0,0,157.000397,167.89502,159.208145,0,0,2.056832,2.233067,1.997889,0,G6
0.172185,0.961613,21.601242,0,1.074112,1.138883,0.998003,0,0,156.783646,166.78569,158.661575,0,0,2.030972,2.168793,1.965827,0,G6
0.608557,0.988794,21.487022,0,1.071811,1.160296,1.012179,0,0,159.976028,169.576782,160.491562,0,0,2.262521,2.436686,2.202429,0,G6
0.46298,1.02717,21.360723,0,1.096332,1.18411,1.001411,0,0,148.478943,173.050964,146.585007,0,0,1.807229,2.018919,1.673655,0,G6
0.092397,0.936006,21.818707,0,1.088513,1.162346,0.97149,0,0,141.592667,159.518143,139.051895,0,0,1.538464,1.681442,1.389185,0,G6
0.192309,0.686904,46.536037,0,1.17806,1.035573,0,0,0,154.568298,158.059708,112.539734,0,0,2.148839,2.028868,0,0,G6
0.647684,0.855413,22.232635,0,1.088253,1.164755,1.02189,0,0,159.037033,170.570984,157.041183,0,0,2.223527,2.391707,2.120616,0,G6
0.65487,0.941777,22.062029,0,1.10577,1.195883,1.037228,0,0,148.319366,171.640869,142.875366,0,0,1.824067,2.04029,1.663921,0,G6
0.141944,0.963241,21.714144,0,1.10952,1.172951,0.981334,0,0,141.105408,170.384827,139.014694,0,0,1.608488,1.785106,1.438898,0,G6
0.840307,0.687236,72.915581,1.405632,0,0,0,1.586898,150.668594,0,0,0,150.995514,2.843188,0,0,0,3.133171,G7
0.516876,1.055557,71.795464,1.343488,0,0,0,1.676114,140.308167,0,0,0,140.288681,2.092726,0,0,0,2.594362,G7
0.521569,0.392595,1,0.999995,0,0,0,0,161.851349,0,0,0,117.43277,2.119057,0,0,0,0,G7
0.103685,0.898498,74.483971,1.375523,0,0,0,1.614831,144.037247,0,0,0,146.765549,2.339879,0,0,0,2.82082,G7
0.331051,1.059316,72.88903,1.361859,0,0,0,1.652639,136.850311,0,0,0,138.251663,1.962626,0,0,0,2.46161,G7
0.845901,0.705152,71.345612,1.358044,0,0,0,1.644154,146.105255,0,0,0,145.654678,2.434276,0,0,0,2.845204,G7
0.720649,0.637664,72.90947,1.392347,0,0,0,1.654037,153.144135,0,0,0,152.452271,3.047875,0,0,0,3.41128,G7
0.146131,0.786996,73.319832,1.365423,0,0,0,1.587286,153.899704,0,0,0,156.791107,3.07845,0,0,0,3.56129,G7
0.524327,0.666335,71.310219,1.352644,0,0,0,1.577676,146.143143,0,0,0,147.031784,2.424756,0,0,0,2.794676,G7
0.922788,0.926507,72.125488,1.395535,0,0,0,1.576573,144.07576,0,0,0,143.409134,2.37546,0,0,0,2.61602,G7
0.238445,0.746876,31.338329,1.233086,1.517702,0,0,1.361919,135.183563,172.424942,0,0,138.202881,1.657535,2.624343,0,0,2.042938,G8
0.282635,0.66335,29.624895,1.168471,1.539806,0,0,1.426647,131.409119,164.853638,0,0,130.854996,1.435573,2.447461,0,0,1.868098,G8
1.082419,1.009961,20.945076,1.480942,1.823011,0,0,0.767173,146.205414,167.223846,0,0,166.823456,2.379813,3.949168,0,0,2.764974,G8
0.97525,0.750555,27.066563,1.301037,1.643125,0,0,1.528457,144.602264,170.183136,0,0,147.566315,2.070174,3.400753,0,0,2.810094,G8
0.529585,0.965698,20.89237,1.273307,1.716989,0,0,0.779932,131.46283,161.778687,0,0,156.37558,1.483056,2.7427,0,0,1.688276,G8
0.034141,0.650669,30.838646,1.194585,1.50724,0,0,1.377956,136.684204,170.869324,0,0,138.510498,1.6683,2.628447,0,0,2.078841,G8
0.226677,0.595711,33.216892,1.278336,1.462534,0,0,1.345177,147.342651,172.890701,0,0,150.749207,2.363547,3.194303,0,0,2.670617,G8
0.948481,0.822748,19.724712,1.385692,1.829914,0,0,0.77344,148.180847,171.064087,0,0,165.906509,2.493868,3.969992,0,0,2.720676,G8
0.915602,0.851607,26.856787,1.274838,1.63541,0,0,1.5327,126.685814,158.627579,0,0,125.453072,1.336743,2.487278,0,0,1.777734,G8
0.51753,0.770491,28.943487,1.256732,1.600498,0,0,1.488192,104.501297,137.263962,0,0,105.432472,0.689022,1.884584,0,0,1.286888,G8
0.779635,1.438505,9.225645,1.04522,1.413022,1.555251,1.41744,1.301486,153.900742,165.932053,177.010559,164.834259,152.633743,2.249883,3.425827,3.667395,3.412279,2.819075,G9
0.971793,1.202741,8.554334,1.1132,1.44218,1.553687,1.467115,1.385741,133.000458,153.450333,171.449402,147.304703,131.042282,1.114731,2.381643,2.581324,2.343382,1.746534,G9
1.335971,1.255053,7.527702,1.175203,1.475616,1.580913,1.52406,1.483663,150.800247,165.302719,178.403442,161.183517,148.188446,2.092188,3.471379,3.682538,3.447838,2.80983,G9
1.170982,1.330061,9.265546,1.216934,1.526029,1.469726,1.446932,1.518048,160.543762,171.148972,178.936508,168.700562,159.054871,3.504861,4.868867,4.908283,4.713198,4.195436,G9
0.487906,1.101408,13.013872,1.06558,1.376368,1.395556,1.301326,1.251492,150.1259,164.402603,172.989182,165.311371,153.017151,2.057277,3.081616,3.178167,3.01303,2.652378,G9
0.951539,1.4344,7.865595,1.167193,1.429559,1.591377,1.515261,1.434195,152.219299,166.76535,179.301987,162.070877,150.289688,2.26689,3.544664,3.804386,3.548612,2.892885,G9
1.292913,1.534743,7.158701,1.194579,1.476707,1.589409,1.548754,1.504313,154.400238,168.150208,179.499924,162.267639,151.272141,2.537408,3.872543,4.08072,3.81959,3.122391,G9
1.302239,1.508981,8.319952,1.125199,1.416304,1.612269,1.455944,1.386305,156.454681,172.142029,176.217773,162.327774,153.205521,2.746417,3.909482,4.140677,3.748071,3.066411,G9
1.366719,1.493291,9.097486,1.202069,1.537737,1.620034,1.296048,1.479903,162.086365,171.351151,179.085068,171.103348,161.267334,3.712925,5.148542,5.337552,4.876584,4.493115,G9
1.255683,1.584597,7.326109,1.395627,1.546052,1.643775,1.50005,1.45338,155.372482,168.001755,179.053329,166.948303,156.316177,3.086761,4.447258,4.685953,4.366793,3.618086,G9
-0.659883,0.388478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
-0.536885,0.572105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.607003,0.933986,23.832621,0,1.19084,1.221115,0,0.9991,0,161.340622,172.317764,0,158.97493,0,2.766185,2.926789,0,2.474452,G0
0.621065,1.022727,24.683174,0,1.197044,1.215434,0,1.011723,0,164.759888,173.767715,0,162.431763,0,3.201227,3.350957,0,2.904597,G0
0.710747,1.008663,24.046339,0,1.209893,1.239591,0,1.015398,0,163.000961,171.998108,0,162.200592,0,3.183687,3.373737,0,2.910336,G0
0.714895,0.978851,24.023407,0,1.207392,1.23818,0,1.021106,0,164.015533,172.588409,0,162.815109,0,3.29799,3.485087,0,3.020705,G0
0.627897,1.002556,24.130436,0,1.196595,1.216493,0,0.996668,0,164.182129,174.35054,0,161.032059,0,3.020676,3.161777,0,2.695114,G0
0.637064,1.001954,24.313951,0,1.198102,1.215108,0,0.989863,0,163.607239,173.943329,0,159.627289,0,2.885796,3.012733,0,2.538603,G0
0.565185,0.945057,24.521149,0,1.190695,1.21742,0,0.99819,0,153.623901,170.138519,0,151.100006,0,2.217869,2.381183,0,1.93698,G0
0.76783,0.828897,24.014828,0,1.215419,1.239138,0,1.037843,0,145.07692,162.141937,0,142.040039,0,1.97218,2.157017,0,1.677868,G0
0.718374,0.959079,23.529587,0,1.196238,1.244584,0,1.028053,0,152.240524,166.745941,0,149.380859,0,2.237125,2.442111,0,1.956667,G0
0.639895,0.920995,23.898355,0,1.214795,1.238471,0,1.011251,0,164.076157,171.779388,0,163.16539,0,3.370299,3.549635,0,3.075332,G0
-0.186933,0.752226,1,0,1.000001,0,0,0,0,157.296005,0,0,0,0,1.567418,0,0,0,G2
0,0,0,0,0,0,0,0,0,109.814468,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,108.567009,0,0,0,0,0,0,0,0,G2
-0.209282,0.960286,1,0,0.999997,0,0,0,0,162.70639,0,0,0,0,2.192798,0,0,0,G2
-0.284805,0.818337,1,0,0.999997,0,0,0,0,161.797882,0,0,0,0,1.708891,0,0,0,G2
-0.217091,0.841928,1,0,0.999999,0,0,0,0,151.024033,0,0,0,0,1.636446,0,0,0,G2
-0.27134,0.839827,1,0,1.000001,0,0,0,0,140.342773,0,0,0,0,1.47822,0,0,0,G2
-0.238138,0.80107,1,0,1.000007,0,0,0,0,135.834869,0,0,0,0,1.392671,0,0,0,G2
