@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,7-11,12-16,22'

@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
-0.008628,0,0.981177,1.071872,0,0,0,171.544647,176.717163,0,125.928978,G0
0.509244,0,1.192112,1.223413,0,0.905172,0,163.625015,174.354645,0,165.139648,G0
0.594434,0,1.167835,1.22597,0,0.922289,0,160.086807,173.97673,0,162.229675,G0
0.44082,0,1.168781,1.238753,0,0.888573,0,165.686432,174.89653,0,167.78476,G0
0.351001,0,1.180257,1.218329,0,0.889215,0,165.114899,176.808853,0,166.764359,G0
0.321227,0,1.177014,1.218772,0,0.902208,0,154.619171,174.109283,0,156.546158,G0
0.324205,0,1.184648,1.211007,0,0.892205,0,153.145767,173.657135,0,153.839874,G0
0.545601,0,1.177797,1.23934,0,0.9321,0,121.333176,153.840942,0,120.798889,G0
0.559776,0,1.178413,1.256731,0,0.925308,0,155.591034,174.128189,0,158.559586,G0
0.567607,0,1.174436,1.23618,0,0.91835,0,164.628204,176.796249,0,165.029724,G0
0,0,0,0,0,0,0,100.948578,0,0,0,G2
0,0,0,0,0,0,0,106.038559,0,0,0,G2
0,0,0,0,0,0,0,106.402267,0,0,0,G2
-0.248304,0,1.000002,0,0,0,0,151.340164,0,0,0,G2
-0.362474,0,0.999996,0,0,0,0,75.674873,0,0,0,G2
0,0,0,0,0,0,0,92.032608,0,0,0,G2
-0.351167,0,0.999998,0,0,0,0,125.290977,0,0,0,G2
-0.078576,0,1.492909,0,0,0,0,151.297195,0,0,0,G2
-0.133472,0,1.000005,0,0,0,0,167.342712,0,0,0,G2
-0.251653,0,0.999995,0,0,0,0,162.079803,0,0,0,G2
0.190275,0,0,0,0,1.000001,0,0,0,0,143.203934,G3
0.187176,0,0,0,0,0.999999,0,0,0,0,168.147675,G3
0.325798,0,0,0,0,0.909909,0,0,0,0,119.441948,G3
0.436097,0,0,0,0,0.90564,0,0,0,0,95.306549,G3
0.1556,0,0,0,0,0.999994,0,0,0,0,31.804642,G3
0.222859,0,0,0,0,0.999998,0,0,0,0,35.852303,G3
0.309264,0,0,0,0,0.999996,0,0,0,0,148.338348,G3
0.511787,0,0,0,0,0.925219,0,0,0,0,150.288666,G3
0.472732,0,0,0,0,0.956482,0,0,0,0,41.171528,G3
0.25354,0,0,0,0,1.000001,0,0,0,0,166.415863,G3
-0.000021,1.300291,1.606227,0,0,0,75.896088,54.903709,0,0,0,G4
-0.102365,1.102238,1.425639,0,0,0,149.604828,149.911621,0,0,0,G4
0.120058,1.314867,1.715055,0,0,0,136.10257,154.380905,0,0,0,G4
-0.286956,1.044762,1.391796,0,0,0,146.069656,153.186752,0,0,0,G4
-0.310827,1.035076,1.379055,0,0,0,156.757156,158.127731,0,0,0,G4
-0.230822,1.043829,1.342581,0,0,0,109.359612,108.74099,0,0,0,G4
-0.228206,1.060678,1.33467,0,0,0,98.547623,99.986206,0,0,0,G4
-0.186455,1.061323,1.360091,0,0,0,89.615326,89.532028,0,0,0,G4
-0.296336,1.047741,1.314823,0,0,0,89.344574,89.119637,0,0,0,G4
0.03582,1.297084,1.611156,0,0,0,76.678116,64.727356,0,0,0,G4
0.139558,0,1.003864,1.059419,0,0,0,171.717514,172.945724,0,0,G5
0.147804,0,1.014066,1.041099,0,0,0,171.135605,171.612167,0,0,G5
0.222824,0,0.976346,1.081047,0,0,0,171.422699,172.0513,0,0,G5
0.347617,0,1.344843,0.497833,0,0,0,152.3255,162.845322,0,0,G5
0.102128,0,1.023299,1.041814,0,0,0,156.101257,158.454224,0,0,G5
-0.028735,0,1.031535,1.034033,0,0,0,162.446182,161.748016,0,0,G5
-0.027244,0,1.020037,1.032736,0,0,0,167.357513,172.288345,0,0,G5
-0.057109,0,1.032052,1.020527,0,0,0,169.327805,174.147827,0,0,G5
0.043641,0,1.006811,1.056133,0,0,0,172.756775,173.390564,0,0,G5
0.054236,0,1.027142,1.03471,0,0,0,172.002792,173.594467,0,0,G5
0.389652,0,1.13585,1.234157,1.116987,0,0,34.834393,12.722005,33.660618,0,G6
0.350061,0,1.075808,1.142718,1.004215,0,0,149.250412,176.273788,149.920166,0,G6
0.478049,0,1.063225,1.165898,1.034975,0,0,147.243607,174.394989,142.506714,0,G6
0.492278,0,1.075843,1.161775,1.027016,0,0,154.332474,172.637848,153.92366,0,G6
0.141816,0,1.0754,1.14515,1.009935,0,0,149.185211,173.787872,148.370224,0,G6
0.147993,0,1.069415,1.146625,1.001902,0,0,151.334518,173.53688,151.213486,0,G6
0.180721,0,1.063831,1.153135,1.000577,0,0,156.124237,175.924545,155.403091,0,G6
0.414376,0,1.076611,1.133085,1.045004,0,0,162.251755,177.34613,160.792664,0,G6
0.364131,0,1.081429,1.174044,1.018515,0,0,133.359482,172.38913,133.015472,0,G6
0.470769,0,1.146632,1.222686,1.082586,0,0,45.478302,13.80197,45.613586,0,G6
1.317109,1.728891,0,0,0,1.026845,66.975769,0,0,0,26.135939,G7
1.153869,1.706827,0,0,0,1.905124,64.830879,0,0,0,64.355995,G7
1.214387,1.677761,0,0,0,1.827751,72.999245,0,0,0,72.901688,G7
1.065491,1.627714,0,0,0,1.771544,88.573601,0,0,0,88.483589,G7
0.879429,1.583509,0,0,0,1.692066,95.756348,0,0,0,95.949142,G7
1.01482,1.668448,0,0,0,0.941109,57.354908,0,0,0,8.70211,G7
1.369463,1.773585,0,0,0,1.925213,49.811981,0,0,0,52.287605,G7
1.432197,1.801704,0,0,0,1.938152,53.982948,0,0,0,53.931431,G7
1.249366,1.710936,0,0,0,0.986897,76.374542,0,0,0,38.376884,G7
1.081735,1.629021,0,0,0,1.065551,78.978119,0,0,0,40.783569,G7
0.545486,1.185297,1.539258,0,0,1.445259,147.393204,176.763184,0,0,146.263794,G8
0.99161,1.385235,1.658412,0,0,1.615292,116.228928,171.350555,0,0,115.948372,G8
1.115991,1.457822,1.646045,0,0,1.615611,110.822693,161.412094,0,0,110.82785,G8
0.982328,1.381449,1.663945,0,0,1.603975,126.885773,172.451385,0,0,125.822937,G8
0.803399,1.398509,1.632785,0,0,1.512784,143.358109,177.665192,0,0,144.300797,G8
1.208049,1.422671,1.656072,0,0,1.643406,133.278732,171.584915,0,0,131.639328,G8
1.180364,1.4707,1.655904,0,0,1.582127,137.789841,171.835403,0,0,137.991196,G8
1.076684,1.408519,1.602721,0,0,1.555596,115.834625,160.142258,0,0,116.919647,G8
0.999644,1.398904,1.607905,0,0,1.570874,93.377518,107.203545,0,0,93.410728,G8
0.707696,1.297639,1.582314,0,0,1.49802,126.097778,173.113571,0,0,126.253975,G8
1.027946,1.298248,1.372002,1.49982,1.452602,1.326569,138.349426,163.104401,170.327118,159.372253,143.312241,G9
0.892321,1.314339,1.382829,1.497296,1.431466,1.274227,126.173294,161.07103,166.501831,151.779694,134.465271,G9
0.872778,1.232853,1.343429,1.465656,1.414462,1.259822,135.505264,164.302216,169.187805,157.205276,142.974747,G9
-0.985285,1.000003,0,0,0,0,136.794678,105.560562,105.560562,105.560562,105.560562,G9
0.988456,1.26436,1.416469,1.536113,1.48365,1.388549,127.468376,154.395416,168.753952,149.806717,129.724609,G9
0.866844,1.297809,1.374653,1.489156,1.438489,1.321989,131.931885,159.93541,168.903717,153.802948,136.938431,G9
0.99683,1.273748,1.375719,1.510693,1.456408,1.353357,132.311508,158.360794,166.183228,153.713531,136.35585,G9
0.891538,1.229064,1.362705,1.49485,1.433264,1.300807,152.271393,170.096451,175.255661,167.412613,155.902893,G9
1.019123,1.277216,1.359497,1.491448,1.464499,1.326558,150.84613,170.042786,172.825012,165.365067,154.215775,G9
1.063152,1.323644,1.382461,1.521984,1.479063,1.33861,150.664581,169.450546,174.796356,166.914536,154.933899,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.886732,0,1.415596,1.228306,0,0,0,163.697708,163.622513,0,130.884628,G0
0.547338,0,1.347049,1.15529,0,0.902442,0,152.3423,168.278625,0,160.481247,G0
0.351789,0,1.327285,1.127404,0,0.846925,0,131.111145,152.385956,0,159.855103,G0
0.546105,0,1.230889,0.934838,0,0,0,161.21904,162.602097,0,117.193008,G0
0.874791,0,1.35696,1.113161,0,0,0,155.92421,155.962509,0,119.488953,G0
0.72639,0,1.143781,1.349917,0,1.011896,0,153.656494,173.019684,0,154.079178,G0
0.537521,0,1.237109,0.945514,0,0,0,162.137329,157.30069,0,114.803497,G0
0.671723,0,1.172778,1.312651,0,0.974415,0,156.117722,173.00415,0,154.311249,G0
0.73589,0,1.229251,1.252329,0,1.0002,0,153.314026,173.334381,0,152.11937,G0
0.455441,0,1.213165,1.263301,0,0.965019,0,150.374832,170.019012,0,151.532181,G0
-0.395436,0,0.999999,0,0,0,0,91.217468,0,0,0,G2
0,0,0,0,0,0,0,108.243057,0,0,0,G2
0,0,0,0,0,0,0,107.309753,0,0,0,G2
-0.266284,0,0.999998,0,0,0,0,55.379917,0,0,0,G2
-0.467012,0,1,0,0,0,0,92.503281,0,0,0,G2
-0.568667,0,1.000001,0,0,0,0,93.380966,0,0,0,G2
-0.449082,0,1,0,0,0,0,26.064676,0,0,0,G2
0,0,0,0,0,0,0,83.305435,0,0,0,G2
-0.292297,0,1,0,0,0,0,34.136799,0,0,0,G2
-0.468907,0,1,0,0,0,0,65.393684,0,0,0,G2
0.439831,0,0,0,0,0.716933,0,0,0,0,167.863953,G3
0.448974,0,0,0,0,1.081046,0,0,0,0,88.159348,G3
0,0,0,0,0,0,0,0,0,0,84.395744,G3
0.350008,0,0,0,0,0.992617,0,0,0,0,79.971703,G3
0.473491,0,0,0,0,0.963271,0,0,0,0,104.788605,G3
0.117314,0,0,0,0,0.999998,0,0,0,0,115.748306,G3
0.036763,0,0,0,0,1.000006,0,0,0,0,150.301651,G3
0.189415,0,0,0,0,0.746961,0,0,0,0,117.971382,G3
0.369277,0,0,0,0,0.718604,0,0,0,0,84.735298,G3
0.465191,0,0,0,0,0.716101,0,0,0,0,142.2285,G3
-0.228333,1.170281,1.416127,0,0,0,119.3041,124.459007,0,0,0,G4
0.188088,1.396784,1.773767,0,0,0,123.852036,136.959,0,0,0,G4
-0.181789,1.175891,1.430311,0,0,0,137.625656,142.153061,0,0,0,G4
-0.336539,1.155488,1.410527,0,0,0,144.905853,144.741196,0,0,0,G4
-0.375696,1.155072,1.392421,0,0,0,146.47226,147.020325,0,0,0,G4
-0.30021,1.163924,1.375656,0,0,0,136.859177,138.054749,0,0,0,G4
-0.217853,1.160446,1.412733,0,0,0,135.090927,134.973709,0,0,0,G4
-0.25502,1.165659,1.410179,0,0,0,131.452194,133.011429,0,0,0,G4
0.12973,1.419619,1.791786,0,0,0,111.643913,131.731537,0,0,0,G4
0.112282,1.472103,1.774148,0,0,0,116.672371,148.552414,0,0,0,G4
-0.063756,0,0.99913,1.070645,0,0,0,149.858078,159.62265,0,0,G5
0.19679,0,0.983489,1.088653,0,0,0,152.462936,148.48822,0,0,G5
0.059605,0,0.971452,1.100883,0,0,0,142.574768,146.523254,0,0,G5
0.042598,0,0.980688,1.088118,0,0,0,144.243668,148.256744,0,0,G5
-0.126182,0,0.993019,1.075056,0,0,0,160.108444,163.124893,0,0,G5
-0.051169,0,1.000494,1.069216,0,0,0,151.57991,155.168442,0,0,G5
0.168148,0,0.986254,1.086669,0,0,0,152.773972,145.389755,0,0,G5
0.135939,0,0.989605,1.082753,0,0,0,153.492386,149.763214,0,0,G5
0.143817,0,0.996207,1.076975,0,0,0,157.542816,154.934418,0,0,G5
-0.004519,0,0.99196,1.079854,0,0,0,142.773071,148.855392,0,0,G5
0.352671,0,1.060452,1.13061,0.990098,0,0,131.619598,137.667084,133.601089,0,G6
0.217343,0,1.050094,1.128961,0.992805,0,0,138.085953,138.372543,137.655609,0,G6
0.277276,0,1.057667,1.12132,1.001102,0,0,131.736755,136.854767,131.867508,0,G6
0.315888,0,1.065073,1.114666,0.997854,0,0,139.519928,150.453323,141.150391,0,G6
0.373073,0,1.063739,1.126168,1.007605,0,0,145.514252,161.324448,146.647049,0,G6
0.34865,0,1.076135,1.122965,1.000984,0,0,143.023148,160.310516,145.152069,0,G6
0.178631,0,1.068157,1.117788,0.977065,0,0,131.538254,145.985291,135.684311,0,G6
0.194414,0,1.073751,1.113625,0.976755,0,0,131.11377,147.87059,134.060883,0,G6
0.374784,0,1.063124,1.1346,1.00558,0,0,142.925644,158.232574,145.629501,0,G6
0.331614,0,1.048136,1.138001,0.990544,0,0,139.844498,144.734329,142.523407,0,G6
1.210704,1.64731,0,0,0,1.031961,152.536057,0,0,0,173.192322,G7
1.430695,1.786265,0,0,0,1.682009,146.258652,0,0,0,145.27504,G7
1.418604,1.759517,0,0,0,1.66137,146.869156,0,0,0,146.36264,G7
1.433596,1.776237,0,0,0,1.68581,148.957001,0,0,0,149.239166,G7
1.528859,1.837213,0,0,0,1.783575,150.557571,0,0,0,152.372345,G7
1.484964,1.749617,0,0,0,1.773503,150.665634,0,0,0,149.2845,G7
1.29005,1.700914,0,0,0,1.717754,149.321579,0,0,0,148.169296,G7
1.387429,1.739957,0,0,0,1.06837,148.510986,0,0,0,167.428192,G7
1.302124,1.663885,0,0,0,1.023035,151.567459,0,0,0,172.708603,G7
1.287866,1.761403,0,0,0,1.717405,153.43161,0,0,0,152.890732,G7
1.13941,1.601137,1.71892,0,0,1.795114,161.528351,175.102661,0,0,161.185776,G8
1.244691,1.646557,1.805143,0,0,1.781978,150.767807,178.173172,0,0,150.673141,G8
1.38209,1.548308,1.787034,0,0,1.802399,152.583389,177.220322,0,0,150.322662,G8
1.287421,1.538782,1.750268,0,0,1.793558,156.060669,175.43425,0,0,153.983643,G8
1.18762,1.652493,1.76506,0,0,1.805398,156.971634,174.843185,0,0,156.80336,G8
0.568574,1.391538,1.589412,0,0,1.480091,157.498322,174.514725,0,0,159.016907,G8
0.143787,1.207458,1.045755,0,0,0,162.832214,166.141495,0,0,131.223846,G8
0.362933,1.170686,1.109212,0,0,0,165.455566,163.303879,0,0,129.141281,G8
0.717445,1.073114,1.21583,0,0,0,163.420197,159.632507,0,0,121.42952,G8
0.756468,1.418419,1.594212,0,0,1.537386,156.386108,174.202438,0,0,156.423523,G8
0.930666,1.257133,1.349777,1.48651,1.407628,1.267,153.674866,170.151398,177.077789,168.311295,158.518723,G9
0.984521,1.310693,1.424907,1.504589,1.459377,1.353259,140.797333,163.129532,175.397751,161.551239,145.956879,G9
0.96534,1.298654,1.411891,1.484156,1.455713,1.35472,140.769897,164.2099,174.234344,160.389008,145.495758,G9
1.020055,1.227595,1.403081,1.496729,1.45063,1.35397,142.974442,165.26947,174.354675,160.741837,145.842255,G9
0.606628,1.111748,1.170469,1.113174,1.0282,0,151.316803,169.384048,172.801254,150.567596,114.443176,G9
0.964729,1.228733,1.347043,1.474487,1.424381,1.306627,142.975693,161.139526,177.569473,165.564362,149.232285,G9
0.968442,1.235712,1.337179,1.491746,1.432615,1.306111,141.675491,164.847626,174.239014,160.284805,146.03772,G9
0.984573,1.243885,1.338631,1.446277,1.441779,1.315146,147.899078,168.345673,175.308517,163.939743,151.867661,G9
1.063021,1.223133,1.370216,1.447796,1.439528,1.328481,149.200424,168.636124,175.562164,164.610992,152.670929,G9
0.893148,1.063135,1.145567,1.132269,1.061449,0,169.012329,178.74617,169.30777,157.90358,129.156998,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
-0.123649,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.560978,0,1.265665,0.897127,0,0,0,164.923004,158.629379,0,118.488052,G0
0.700698,0,1.352141,1.341367,0,0.900925,0,156.458832,173.615173,0,159.911652,G0
0.649385,0,1.314551,1.319592,0,0.895898,0,155.307053,170.639374,0,160.806503,G0
0.754909,0,1.381531,1.321471,0,0.973452,0,145.855743,163.199554,0,148.587677,G0
0.983468,0,1.600342,1.57146,0,0.59173,0,143.210922,162.337173,0,164.623367,G0
0.766188,0,1.290569,1.295144,0,0.948818,0,154.849014,171.687241,0,156.92659,G0
0.677561,0,1.307139,1.286783,0,0.939138,0,149.108963,170.3396,0,153.909775,G0
0.782363,0,1.364763,1.313253,0,0.978875,0,131.872131,154.264023,0,134.141129,G0
0.935835,0,1.320544,1.298363,0,1.052218,0,143.960419,163.527176,0,144.438583,G0
1.042902,0,1.569415,1.460324,0,1.142904,0,114.123497,159.74823,0,116.50386,G0
0.082901,0,0.999995,0,0,0,0,164.310043,0,0,0,G2
0.06255,0,1.474857,0,0,0,0,122.295212,0,0,0,G2
-0.146893,0,1.000001,0,0,0,0,53.539627,0,0,0,G2
-0.116136,0,1.000005,0,0,0,0,49.720741,0,0,0,G2
0.079941,0,1.433353,0,0,0,0,126.290962,0,0,0,G2
-0.099074,0,0.999995,0,0,0,0,163.832886,0,0,0,G2
-0.077608,0,0.999993,0,0,0,0,64.850212,0,0,0,G2
-0.044573,0,1.000002,0,0,0,0,49.586391,0,0,0,G2
-0.15065,0,1.000002,0,0,0,0,170.055008,0,0,0,G2
-0.132626,0,0.999998,0,0,0,0,165.11116,0,0,0,G2
0.011443,0,0,0,0,1.000002,0,0,0,0,63.260212,G3
0,0,0,0,0,0,0,0,0,0,93.702011,G3
0.232822,0,0,0,0,0.999995,0,0,0,0,150.177231,G3
0.254014,0,0,0,0,0.999994,0,0,0,0,161.133209,G3
0.161145,0,0,0,0,1.000005,0,0,0,0,34.848694,G3
0.139832,0,0,0,0,1.000007,0,0,0,0,36.497093,G3
0.348557,0,0,0,0,0.922283,0,0,0,0,60.913883,G3
0.232993,0,0,0,0,0.799349,0,0,0,0,55.504688,G3
0.292268,0,0,0,0,1.000001,0,0,0,0,113.518822,G3
0.031611,0,0,0,0,1.000004,0,0,0,0,61.691441,G3
0.000218,1.307592,1.477549,0,0,0,113.930145,124.451363,0,0,0,G4
-0.062194,1.308937,1.580878,0,0,0,89.14183,88.944038,0,0,0,G4
0.027395,1.308343,1.595954,0,0,0,74.50074,70.958481,0,0,0,G4
-0.107223,1.154125,1.532458,0,0,0,129.41188,132.303879,0,0,0,G4
-0.03914,1.305352,1.571137,0,0,0,88.892715,87.963791,0,0,0,G4
0.308168,1.49842,1.950122,0,0,0,147.259857,165.287186,0,0,0,G4
0.099385,1.311579,1.58009,0,0,0,53.65781,48.520836,0,0,0,G4
-0.137127,1.159886,1.459044,0,0,0,132.566666,137.768768,0,0,0,G4
0.278909,1.47805,1.881098,0,0,0,144.731918,163.360046,0,0,0,G4
0.152046,1.281464,1.547762,0,0,0,82.358871,80.325844,0,0,0,G4
0.253866,0,1.03011,1.091454,0,0,0,153.475861,156.706421,0,0,G5
0.207207,0,1.066741,1.065509,0,0,0,154.161118,158.511673,0,0,G5
0.131845,0,1.040044,1.085256,0,0,0,152.570435,158.821259,0,0,G5
0.417831,0,1.483922,1.4915,0,0,0,131.77095,173.140411,0,0,G5
0.465765,0,1.141692,1.104545,0,0,0,131.541336,165.422379,0,0,G5
0.36592,0,1.118146,1.115651,0,0,0,144.246185,155.262634,0,0,G5
0.254988,0,1.019729,1.100693,0,0,0,153.295731,154.390106,0,0,G5
0.494482,0,1.444753,0.623027,0,0,0,150.091949,150.130539,0,0,G5
0.670536,0,1.703336,0.678576,0,0,0,129.384811,147.467514,0,0,G5
0.451246,0,1.64022,1.593331,0,0,0,127.401306,172.518265,0,0,G5
0.620535,0,1.201393,1.203175,1.01266,0,0,137.37532,175.008743,142.387985,0,G6
0.340796,0,1.115446,1.108881,1.016436,0,0,152.599869,179.210678,156.144089,0,G6
0.460172,0,1.08534,1.114075,1.01478,0,0,150.612564,177.003372,154.164261,0,G6
0.335342,0,1.059393,1.103524,1.020648,0,0,149.373184,175.43425,155.76506,0,G6
0.390321,0,1.157665,1.141194,0.97576,0,0,140.004929,176.013779,145.373032,0,G6
0.513536,0,1.123918,1.144681,1.018078,0,0,138.00853,172.371429,140.201187,0,G6
0.466713,0,1.087843,1.105325,0.994176,0,0,151.263367,174.746735,152.521637,0,G6
0.367528,0,1.072917,1.120524,0.989361,0,0,143.210724,172.663559,149.74971,0,G6
0.423515,0,1.15162,1.137894,0.966425,0,0,139.58931,175.29335,144.994766,0,G6
0.610478,0,1.264555,1.177006,1.024745,0,0,118.167664,168.171844,124.508644,0,G6
1.036433,1.434548,0,0,0,0.914687,141.598282,0,0,0,168.377045,G7
1.194456,1.474917,0,0,0,1.622179,121.663002,0,0,0,118.544846,G7
1.227138,1.476518,0,0,0,1.549952,127.591919,0,0,0,122.509598,G7
1.452045,1.596382,0,0,0,0.941677,120.070976,0,0,0,155.30748,G7
0.955925,1.486401,0,0,0,0.950192,133.250488,0,0,0,162.12384,G7
0.826892,1.412072,0,0,0,0.924035,136.495224,0,0,0,168.947296,G7
0.862414,1.343868,0,0,0,1.35338,117.378815,0,0,0,113.861374,G7
0.779082,1.346079,0,0,0,1.258792,144.79425,0,0,0,141.778183,G7
0.614866,1.308161,0,0,0,1.254884,151.946167,0,0,0,150.91275,G7
0.746833,1.405082,0,0,0,0.910053,119.986214,0,0,0,167.308914,G7
0.642406,1.155283,1.595858,0,0,1.26984,136.99057,169.488785,0,0,136.844696,G8
0.691796,1.277228,1.652995,0,0,1.298612,159.860458,174.835236,0,0,163.098602,G8
0.851184,1.371208,1.673404,0,0,1.350215,163.400681,176.874054,0,0,164.518204,G8
0.620343,1.352458,1.638643,0,0,1.243378,155.806549,175.437378,0,0,160.432251,G8
0.529633,1.303407,1.572267,0,0,1.221008,148.030655,174.729004,0,0,152.311691,G8
0.626107,1.240043,1.587503,0,0,1.260592,144.689194,172.34552,0,0,146.792999,G8
0.793669,1.241509,1.622731,0,0,1.330651,147.934967,169.271179,0,0,148.847534,G8
0.799647,1.244751,1.60292,0,0,1.27593,156.800934,175.578094,0,0,159.515579,G8
0.815534,1.27821,1.63625,0,0,1.276047,161.121643,177.285522,0,0,163.376114,G8
0.457876,1.236981,0.956265,0,0,0,174.644821,159.91098,0,0,128.676559,G8
1.016714,1.082333,1.537084,1.565078,1.335524,1.157142,154.358139,166.260818,173.724457,162.718124,157.308395,G9
0.940934,1.112652,1.449043,1.516773,1.355546,1.191567,154.561661,166.593948,175.270966,165.154221,157.012833,G9
0.820475,1.076802,1.460882,1.476683,1.340255,1.155559,158.330048,167.784729,175.207397,167.162384,160.809296,G9
1.013903,1.17159,1.535913,1.589533,1.424807,1.266383,147.873489,160.89711,172.040237,159.222672,150.079544,G9
1.098606,1.127573,1.459596,1.505324,1.342874,1.177504,145.935913,161.945877,170.213364,157.686768,149.963776,G9
0.951457,1.11837,1.413218,1.483229,1.380355,1.246011,155.021362,167.447128,172.989609,164.791809,158.239944,G9
0.676148,1.169938,1.405533,1.459604,1.362121,1.192858,156.432953,167.96846,174.329468,167.522934,161.558914,G9
0.798898,1.098775,1.477607,1.483329,1.336976,1.131532,154.916885,167.389832,172.414352,162.997559,158.380646,G9
1.13354,1.154607,1.540141,1.579097,1.398395,1.241936,137.638916,156.601837,163.922012,147.753815,139.985428,G9
1.143635,1.157659,1.487169,1.537307,1.360327,1.204427,140.883362,159.139923,167.735382,152.966934,145.266541,G9
0.669171,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.566101,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.428427,0,1.247952,1.215227,0,0.937095,0,154.122269,170.167465,0,156.488541,G0
0.600893,0,1.250917,1.268686,0,0.958401,0,168.136581,172.851959,0,168.481216,G0
0.585449,0,1.232073,1.254474,0,0.95335,0,166.525543,175.597717,0,167.37468,G0
0.347165,0,1.160459,0.958814,0,0,0,168.016556,169.249466,0,125.021286,G0
0.412131,0,1.214883,1.204043,0,0.933279,0,151.506546,169.742203,0,158.700272,G0
0.708656,0,1.214866,1.244837,0,1.02053,0,160.175446,171.99086,0,157.529907,G0
0.767946,0,1.221399,1.241763,0,0.989778,0,166.332611,174.941681,0,166.031998,G0
0.709577,0,1.210506,0.9568,0,0,0,170.713669,169.932724,0,134.579407,G0
0.516266,0,1.194529,0.941668,0,0,0,165.676575,168.117294,0,122.829323,G0
0.518959,0,1.239997,1.22497,0,0.963491,0,162.547333,173.113556,0,162.185196,G0
1.912317,0,6.598793,0,0,0,0,166.547562,0,0,0,G2
0,0,0,0,0,0,0,107.363403,0,0,0,G2
0,0,0,0,0,0,0,112.215393,0,0,0,G2
0.838413,0,1,0,0,0,0,159.299759,0,0,0,G2
0,0,0,0,0,0,0,99.661827,0,0,0,G2
0.440294,0,1.000002,0,0,0,0,150.216522,0,0,0,G2
-0.301824,0,0.999994,0,0,0,0,169.971802,0,0,0,G2
-0.38944,0,1.000001,0,0,0,0,106.31881,0,0,0,G2
-0.344222,0,1,0,0,0,0,109.882843,0,0,0,G2
-0.241185,0,0.999999,0,0,0,0,173.111725,0,0,0,G2
-0.199055,0,0,0,0,1.000004,0,0,0,0,175.820023,G3
0.074395,0,0,0,0,0.869003,0,0,0,0,161.300705,G3
0,0,0,0,0,0,0,0,0,0,135.181717,G3
0.048779,0,0,0,0,0.999996,0,0,0,0,173.141449,G3
0.195088,0,0,0,0,1.000002,0,0,0,0,169.925491,G3
0.049099,0,0,0,0,1.000001,0,0,0,0,173.279419,G3
0.060909,0,0,0,0,0.999995,0,0,0,0,174.364746,G3
0.002198,0,0,0,0,0.999996,0,0,0,0,173.829559,G3
-0.014611,0,0,0,0,0.999995,0,0,0,0,172.951065,G3
-0.172701,0,0,0,0,1,0,0,0,0,176.13385,G3
-0.072026,1.191159,1.801469,0,0,0,78.728546,73.748123,0,0,0,G4
-0.35709,1.01492,1.518774,0,0,0,145.29306,143.988113,0,0,0,G4
-0.057814,1.292572,1.843639,0,0,0,116.60202,128.062225,0,0,0,G4
-0.306567,1.032243,1.472584,0,0,0,126.377518,124.027527,0,0,0,G4
-0.456731,1.076454,1.406062,0,0,0,152.182861,155.0448,0,0,0,G4
-0.538603,0.968815,1.333692,0,0,0,145.205994,137.005981,0,0,0,G4
-0.49363,0.995287,1.397434,0,0,0,145.838303,144.215149,0,0,0,G4
