@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,5,6,7-11,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,10001,0.926507,72.125488,1.395535,0,0,0,1.576573,144.07576,0,0,0,143.409134,2.37546,G7
3,11001,0.746876,31.338329,1.233086,1.517702,0,0,1.361919,135.183563,172.424942,0,0,138.202881,1.657535,G8
3,11001,0.66335,29.624895,1.168471,1.539806,0,0,1.426647,131.409119,164.853638,0,0,130.854996,1.435573,G8
4,11001,1.009961,20.945076,1.480942,1.823011,0,0,0.767173,146.205414,167.223846,0,0,166.823456,2.379813,G8
3,11001,0.750555,27.066563,1.301037,1.643125,0,0,1.528457,144.602264,170.183136,0,0,147.566315,2.070174,G8
4,11001,0.965698,20.89237,1.273307,1.716989,0,0,0.779932,131.46283,161.778687,0,0,156.37558,1.483056,G8
3,11001,0.650669,30.838646,1.194585,1.50724,0,0,1.377956,136.684204,170.869324,0,0,138.510498,1.6683,G8
3,11001,0.595711,33.216892,1.278336,1.462534,0,0,1.345177,147.342651,172.890701,0,0,150.749207,2.363547,G8
4,11001,0.822748,19.724712,1.385692,1.829914,0,0,0.77344,148.180847,171.064087,0,0,165.906509,2.493868,G8
3,11001,0.851607,26.856787,1.274838,1.63541,0,0,1.5327,126.685814,158.627579,0,0,125.453072,1.336743,G8
3,11001,0.770491,28.943487,1.256732,1.600498,0,0,1.488192,104.501297,137.263962,0,0,105.432472,0.689022,G8
5,11111,1.438505,9.225645,1.04522,1.413022,1.555251,1.41744,1.301486,153.900742,165.932053,177.010559,164.834259,152.633743,2.249883,G9
5,11111,1.202741,8.554334,1.1132,1.44218,1.553687,1.467115,1.385741,133.000458,153.450333,171.449402,147.304703,131.042282,1.114731,G9
5,11111,1.255053,7.527702,1.175203,1.475616,1.580913,1.52406,1.483663,150.800247,165.302719,178.403442,161.183517,148.188446,2.092188,G9
5,11111,1.330061,9.265546,1.216934,1.526029,1.469726,1.446932,1.518048,160.543762,171.148972,178.936508,168.700562,159.054871,3.504861,G9
5,11111,1.101408,13.013872,1.06558,1.376368,1.395556,1.301326,1.251492,150.1259,164.402603,172.989182,165.311371,153.017151,2.057277,G9
5,11111,1.4344,7.865595,1.167193,1.429559,1.591377,1.515261,1.434195,152.219299,166.76535,179.301987,162.070877,150.289688,2.26689,G9
5,11111,1.534743,7.158701,1.194579,1.476707,1.589409,1.548754,1.504313,154.400238,168.150208,179.499924,162.267639,151.272141,2.537408,G9
5,11111,1.508981,8.319952,1.125199,1.416304,1.612269,1.455944,1.386305,156.454681,172.142029,176.217773,162.327774,153.205521,2.746417,G9
5,11111,1.493291,9.097486,1.202069,1.537737,1.620034,1.296048,1.479903,162.086365,171.351151,179.085068,171.103348,161.267334,3.712925,G9
5,11111,1.584597,7.326109,1.395627,1.546052,1.643775,1.50005,1.45338,155.372482,168.001755,179.053329,166.948303,156.316177,3.086761,G9
1,0,0.388478,1,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0.572105,1,0,0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.933986,23.832621,0,1.19084,1.221115,0,0.9991,0,161.340622,172.317764,0,158.97493,0,G0
3,1101,1.022727,24.683174,0,1.197044,1.215434,0,1.011723,0,164.759888,173.767715,0,162.431763,0,G0
3,1101,1.008663,24.046339,0,1.209893,1.239591,0,1.015398,0,163.000961,171.998108,0,162.200592,0,G0
3,1101,0.978851,24.023407,0,1.207392,1.23818,0,1.021106,0,164.015533,172.588409,0,162.815109,0,G0
3,1101,1.002556,24.130436,0,1.196595,1.216493,0,0.996668,0,164.182129,174.35054,0,161.032059,0,G0
3,1101,1.001954,24.313951,0,1.198102,1.215108,0,0.989863,0,163.607239,173.943329,0,159.627289,0,G0
3,1101,0.945057,24.521149,0,1.190695,1.21742,0,0.99819,0,153.623901,170.138519,0,151.100006,0,G0
3,1101,0.828897,24.014828,0,1.215419,1.239138,0,1.037843,0,145.07692,162.141937,0,142.040039,0,G0
3,1101,0.959079,23.529587,0,1.196238,1.244584,0,1.028053,0,152.240524,166.745941,0,149.380859,0,G0
3,1101,0.920995,23.898355,0,1.214795,1.238471,0,1.011251,0,164.076157,171.779388,0,163.16539,0,G0
1,1000,0.752226,1,0,1.000001,0,0,0,0,157.296005,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,109.814468,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,108.567009,0,0,0,0,G2
1,1000,0.960286,1,0,0.999997,0,0,0,0,162.70639,0,0,0,0,G2
1,1000,0.818337,1,0,0.999997,0,0,0,0,161.797882,0,0,0,0,G2
1,1000,0.841928,1,0,0.999999,0,0,0,0,151.024033,0,0,0,0,G2
1,1000,0.839827,1,0,1.000001,0,0,0,0,140.342773,0,0,0,0,G2
1,1000,0.80107,1,0,1.000007,0,0,0,0,135.834869,0,0,0,0,G2
1,1000,0.819822,1,0,0.999998,0,0,0,0,146.959106,0,0,0,0,G2
1,1000,0.822595,1,0,0.999996,0,0,0,0,166.021713,0,0,0,0,G2
2,1,0.891323,8.506701,0,0,0,0,0.677421,0,0,0,0,163.649704,0,G3
2,1,1.23157,7.927714,0,0,0,0,0.676001,0,0,0,0,177.886765,0,G3
2,1,1.261465,10.126935,0,0,0,0,0.63883,0,0,0,0,177.153183,0,G3
1,1,0.793664,1,0,0,0,0,1.000005,0,0,0,0,171.506561,0,G3
1,1,0.866528,1,0,0,0,0,1.000011,0,0,0,0,174.895111,0,G3
1,1,0.817743,1,0,0,0,0,0.999991,0,0,0,0,174.891174,0,G3
1,1,0.722604,1,0,0,0,0,0.999996,0,0,0,0,163.366943,0,G3
1,1,0.624235,1,0,0,0,0,0.999998,0,0,0,0,119.09742,0,G3
3,1,1.659585,23.497416,0,0,0,0,1.873151,0,0,0,0,18.644205,0,G3
2,1,0.886567,5.273829,0,0,0,0,0.513303,0,0,0,0,55.218674,0,G3
2,11000,0.897239,59.469852,1.102458,1.321397,0,0,0,129.285919,138.336121,0,0,0,1.419267,G4
2,11000,1.333772,61.977364,1.111164,1.427663,0,0,0,160.464996,162.809982,0,0,0,3.048718,G4
3,11000,1.448977,17.686871,1.353226,1.734763,0,0,0,135.445175,155.483444,0,0,0,1.87831,G4
3,11000,1.387689,16.85124,1.332774,1.728884,0,0,0,139.398102,160.485596,0,0,0,2.023882,G4
2,11000,1.098991,59.102325,1.109319,1.380263,0,0,0,151.633301,158.923752,0,0,0,2.271867,G4
2,11000,0.990813,58.927902,1.106926,1.337163,0,0,0,148.185226,155.825806,0,0,0,2.047539,G4
2,11000,0.839786,55.643902,1.206625,1.483582,0,0,0,33.455364,28.33226,0,0,0,0.73462,G4
3,11000,1.296489,16.527731,1.319394,1.722002,0,0,0,81.81707,72.161972,0,0,0,0.577558,G4
3,11000,1.426154,16.144819,1.358606,1.761272,0,0,0,113.152206,139.096649,0,0,0,1.175649,G4
2,11000,0.949838,58.243668,1.090415,1.347179,0,0,0,123.611679,128.819275,0,0,0,1.291662,G4
3,1100,1.042303,11.685607,0,1.398993,1.428231,0,0,0,157.322037,169.118546,0,0,0,G5
3,1100,1.290128,12.096399,0,1.368965,1.440696,0,0,0,166.508057,174.650589,0,0,0,G5
2,1100,0.889349,20.38121,0,0.985748,1.052272,0,0,0,168.981995,170.749817,0,0,0,G5
3,1100,1.17151,13.059745,0,1.381444,1.420506,0,0,0,163.111115,171.683517,0,0,0,G5
2,1100,0.798506,18.398626,0,0.99319,1.039758,0,0,0,166.27475,165.905624,0,0,0,G5
2,1100,0.75933,20.161581,0,1.011551,1.023963,0,0,0,165.063629,166.400436,0,0,0,G5
2,1100,0.773211,20.579874,0,0.995072,1.042732,0,0,0,165.949646,168.05275,0,0,0,G5
2,1100,0.708467,21.918484,0,1.011494,1.032752,0,0,0,148.145294,144.631378,0,0,0,G5
2,1100,0.779153,21.838837,0,1.013098,1.030199,0,0,0,162.577728,160.291977,0,0,0,G5
2,1100,0.75027,22.028656,0,1.014149,1.031285,0,0,0,163.670395,163.348419,0,0,0,G5
3,1110,0.861583,16.657824,0,1.07362,1.116843,0.989378,0,0,101.043854,157.21637,101.784325,0,0,G6
3,1110,1.073101,17.518053,0,1.046032,1.119525,0.977637,0,0,168.06868,176.964478,168.646957,0,0,G6
3,1110,0.975605,18.369394,0,1.046189,1.107841,1.01633,0,0,158.142014,172.355759,157.698914,0,0,G6
3,1110,1.028932,17.416874,0,1.095198,1.144728,1.005334,0,0,147.260864,172.22226,146.605148,0,0,G6
3,1110,1.011945,17.6022,0,1.042029,1.117519,0.997253,0,0,162.207825,174.699402,162.610794,0,0,G6
3,1110,0.903783,17.486063,0,1.052884,1.09585,0.996856,0,0,165.263382,174.925446,166.161316,0,0,G6
3,1110,0.877971,17.368622,0,1.053466,1.107623,0.987629,0,0,166.055908,179.074646,165.715683,0,0,G6
3,1110,0.940807,16.699467,0,1.060614,1.130924,0.977485,0,0,155.580383,179.418854,157.456482,0,0,G6
3,1110,0.945671,16.363829,0,1.111569,1.153283,1.017258,0,0,76.782265,52.488419,75.640358,0,0,G6
3,1110,0.927862,16.45619,0,1.09891,1.126585,1.000797,0,0,106.691628,143.283234,105.905281,0,0,G6
2,10001,0.700165,70.715561,1.336326,0,0,0,1.517225,147.239105,0,0,0,146.161774,2.441465,G7
2,10001,0.807237,75.25396,1.480992,0,0,0,1.577947,149.884735,0,0,0,148.098679,2.898259,G7
2,10001,0.825603,74.476662,1.485256,0,0,0,1.56257,155.848587,0,0,0,155.267761,3.48885,G7
2,10001,0.719546,74.238731,1.443483,0,0,0,1.540926,137.741837,0,0,0,137.237549,2.14554,G7
3,10001,0.772189,38.641808,1.520005,0,0,0,0.951243,104.060066,0,0,0,129.37352,1.310523,G7
3,10001,0.826689,38.536831,1.660867,0,0,0,0.971611,93.149887,0,0,0,99.399506,1.142563,G7
3,10001,0.764244,38.583569,1.573264,0,0,0,0.966584,102.822296,0,0,0,122.64193,1.32374,G7
2,10001,0.669785,74.622139,1.441291,0,0,0,1.576434,126.412689,0,0,0,123.27182,1.756464,G7
2,10001,0.689829,73.155258,1.374609,0,0,0,1.533905,139.598236,0,0,0,136.768402,2.118911,G7
2,10001,0.725398,71.551888,1.346359,0,0,0,1.537203,148.094772,0,0,0,147.073456,2.517555,G7
3,11001,0.971662,26.781996,1.119401,1.506353,0,0,1.333788,158.480637,176.085068,0,0,155.626785,2.95488,G8
3,11001,1.205836,28.80545,1.272457,1.511529,0,0,1.30644,149.907608,178.674545,0,0,152.011536,2.537693,G8
3,11001,1.012403,28.613096,1.330734,1.525214,0,0,1.324132,137.267517,174.866577,0,0,139.512024,1.916413,G8
3,11001,1.103321,27.207085,1.238372,1.540898,0,0,1.320113,148.49733,174.560974,0,0,149.212677,2.369776,G8
3,11001,1.024047,27.657455,1.252033,1.536799,0,0,1.359814,155.612701,175.714432,0,0,155.168549,3.012095,G8
3,11001,1.030701,27.518652,1.253103,1.530535,0,0,1.352227,155.606888,176.425812,0,0,154.876266,3.005118,G8
3,11001,1.039181,27.286549,1.271468,1.551594,0,0,1.356553,137.38147,171.604599,0,0,136.647079,1.841751,G8
3,11001,0.751964,28.26943,1.297893,1.53716,0,0,1.349271,119.251945,162.857666,0,0,119.555695,1.294873,G8
4,11001,1.084829,22.030617,1.369603,1.661861,0,0,0.829099,145.856598,168.216858,0,0,163.80484,2.413974,G8
4,11001,1.015137,19.272738,1.326226,1.798756,0,0,0.840919,105.361229,123.62587,0,0,120.353752,0.771953,G8
5,11111,0.887216,8.117502,1.141037,1.426816,1.464755,1.40156,1.285651,89.999756,89.999458,89.999298,89.999619,89.999756,0.174774,G9
5,11111,1.041891,10.38061,1.121219,1.335734,1.411441,1.359949,1.180722,155.253113,170.444336,173.939453,167.271011,158.543335,2.643448,G9
5,11111,0.848052,10.620007,1.152194,1.352653,1.398616,1.336037,1.189417,128.507248,155.721542,161.872971,148.446762,133.622025,1.201961,G9
5,11111,0.988916,10.668647,1.140257,1.334394,1.3984,1.35906,1.214767,147.790207,167.516266,171.039551,162.523392,151.586609,2.046345,G9
5,11111,0.92677,10.380974,1.181397,1.366407,1.411318,1.356203,1.22109,120.306122,148.841354,156.972763,140.336182,124.915314,0.94206,G9
5,11111,0.953086,10.107798,1.186563,1.388522,1.422032,1.354662,1.225709,115.468849,140.062988,149.177109,134.8992,119.705872,0.804654,G9
5,11111,0.804668,10.786802,1.14078,1.349767,1.388204,1.341968,1.203915,140.598892,162.170227,166.559143,157.991989,145.019211,1.646035,G9
5,11111,0.774487,10.873189,1.124799,1.341841,1.387015,1.340088,1.208225,150.684158,167.883575,170.556549,164.196899,154.064987,2.231783,G9
5,11111,0.766474,10.106714,1.134763,1.372696,1.403017,1.359743,1.193802,150.660873,166.730942,170.687378,164.652679,154.545059,2.234489,G9
5,11111,0.71877,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,125.240036,148.63356,155.559708,142.707886,127.203087,0.93039,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,1101,1.084395,38.291283,0,1.263169,0.905441,0,0,0,163.313141,157.572006,0,112.381203,0,G0
3,1101,1.095757,18.480722,0,1.174808,1.154556,0,0.851191,0,153.959274,169.990997,0,165.125107,0,G0
3,1101,0.664541,19.38308,0,1.235251,1.207741,0,0.85527,0,159.629929,169.093124,0,163.434418,0,G0
3,1101,1.11106,20.122631,0,1.203603,1.147921,0,0.873536,0,156.659882,174.244995,0,163.506058,0,G0
3,1101,1.072685,16.8874,0,1.191399,1.172425,0,0.805135,0,154.977585,176.342056,0,167.394043,0,G0
3,1101,0.928006,17.594244,0,1.229783,1.208255,0,0.789636,0,164.294754,175.276642,0,163.801163,0,G0
3,1101,0.836652,17.135557,0,1.240689,1.205644,0,0.776974,0,162.750473,172.860138,0,161.783951,0,G0
3,1101,0.757962,24.73082,0,1.248703,1.221396,0,0.980485,0,150.473404,163.456894,0,150.234329,0,G0
3,1101,1.107473,24.597374,0,1.231143,1.206665,0,0.959572,0,161.838943,173.370743,0,160.200562,0,G0
3,1101,0.937377,23.893164,0,1.282822,1.216554,0,0.908363,0,163.904968,170.908859,0,160.845108,0,G0
0,1000,0,0,0,0,0,0,0,0,127.964478,0,0,0,0,G2
1,1000,0.6465,1,0,0.999997,0,0,0,0,169.988449,0,0,0,0,G2
4,1000,1.46154,13.236033,0,1.124412,0,0,0,0,164.400253,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,133.505859,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,130.991837,0,0,0,0,G2
2,1000,1.028209,31.299549,0,0.98697,0,0,0,0,171.377441,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,132.267334,0,0,0,0,G2
1,1000,0.750559,1,0,1,0,0,0,0,173.683914,0,0,0,0,G2
1,1000,0.659362,1,0,0.999997,0,0,0,0,169.609329,0,0,0,0,G2
1,1000,0.743639,1,0,1.000006,0,0,0,0,170.278381,0,0,0,0,G2
1,1,0.79687,1,0,0,0,0,1.000001,0,0,0,0,173.300598,0,G3
1,1,0.968297,1,0,0,0,0,0.999998,0,0,0,0,168.734695,0,G3
1,1,0.831962,1,0,0,0,0,0.999996,0,0,0,0,171.00441,0,G3
1,1,0.816869,1,0,0,0,0,0.999995,0,0,0,0,171.001312,0,G3
1,1,0.814868,1,0,0,0,0,1.000006,0,0,0,0,164.872604,0,G3
1,1,0.723149,1,0,0,0,0,1.000002,0,0,0,0,165.899384,0,G3
1,1,0.791523,1,0,0,0,0,1.000007,0,0,0,0,171.651367,0,G3
1,1,0.707491,1,0,0,0,0,1.000003,0,0,0,0,173.262527,0,G3
1,1,0.754073,1,0,0,0,0,1.000001,0,0,0,0,169.016296,0,G3
1,1,0.659504,1,0,0,0,0,1.000003,0,0,0,0,169.171112,0,G3
2,11000,0.775308,65.318405,1.127723,1.438707,0,0,0,109.204361,114.115898,0,0,0,1.017553,G4
2,11000,1.351838,65.491806,1.20265,1.413028,0,0,0,157.163895,155.012054,0,0,0,2.798666,G4
2,11000,1.228657,65.689003,1.176158,1.41139,0,0,0,142.87532,146.652206,0,0,0,1.939546,G4
2,11000,1.035255,65.159004,1.131922,1.428605,0,0,0,126.600418,128.648697,0,0,0,1.390816,G4
2,11000,1.109588,65.979103,1.152086,1.411474,0,0,0,143.8629,146.420197,0,0,0,1.934932,G4
2,11000,0.953179,66.501663,1.137274,1.432004,0,0,0,141.976425,145.376938,0,0,0,1.840978,G4
2,11000,0.839997,64.783302,1.127271,1.418403,0,0,0,122.437637,131.706284,0,0,0,1.265163,G4
2,11000,0.893107,64.950844,1.135166,1.421814,0,0,0,122.251381,127.043343,0,0,0,1.290655,G4
3,11000,1.235542,16.796658,1.402959,1.786024,0,0,0,134.402847,153.865128,0,0,0,1.890787,G4
3,11000,0.72105,18.161686,1.367277,1.779258,0,0,0,102.188873,115.340996,0,0,0,0.902407,G4
2,1100,0.633958,31.326227,0,1.037004,1.052154,0,0,0,156.728836,157.763153,0,0,0,G5
2,1100,0.891532,31.055428,0,1.04892,1.039455,0,0,0,168.98143,168.635223,0,0,0,G5
2,1100,0.976334,30.137165,0,1.046127,1.034091,0,0,0,168.317612,168.511566,0,0,0,G5
3,1100,0.966125,13.325322,0,1.467118,1.407771,0,0,0,149.981369,175.711517,0,0,0,G5
2,1100,0.779371,31.824545,0,1.04881,1.042575,0,0,0,164.476639,163.448318,0,0,0,G5
2,1100,0.510842,31.048302,0,1.044513,1.046121,0,0,0,152.275177,158.358612,0,0,0,G5
2,1100,0.427131,31.270361,0,1.041604,1.051411,0,0,0,116.658279,135.784607,0,0,0,G5
2,1100,0.925309,28.455935,0,1.010867,1.059051,0,0,0,170.061966,172.484558,0,0,0,G5
2,1100,0.948335,29.550285,0,1.015758,1.053766,0,0,0,163.876434,168.40979,0,0,0,G5
2,1100,0.802045,30.557974,0,1.02888,1.054142,0,0,0,164.235016,165.507813,0,0,0,G5
3,1110,0.647937,16.533199,0,1.078599,1.087119,0.970918,0,0,138.211761,171.83847,137.981613,0,0,G6
3,1110,0.92864,16.692812,0,1.05309,1.13072,1.001226,0,0,149.618286,167.49527,160.396805,0,0,G6
3,1110,0.960474,16.806068,0,1.053491,1.088464,1.009859,0,0,164.68425,176.311234,166.636063,0,0,G6
3,1110,0.892352,18.324083,0,1.081533,1.074064,1.015262,0,0,162.709,173.865051,164.862595,0,0,G6
3,1110,0.666474,18.348501,0,1.07571,1.120029,0.999058,0,0,94.128799,98.312462,94.991013,0,0,G6
3,1110,0.769496,20.432085,0,1.089879,1.113773,1.021398,0,0,153.437592,172.336411,155.097672,0,0,G6
3,1110,0.805041,20.292376,0,1.091211,1.083944,1.026483,0,0,161.439697,174.80191,161.476852,0,0,G6
3,1110,0.866414,19.460609,0,1.10358,1.046821,1.026198,0,0,164.131226,175.652222,164.972198,0,0,G6
4,1110,0.847177,10.994694,0,1.408338,1.424996,1.268972,0,0,115.063995,132.807144,152.381256,0,0,G6
3,1110,0.890985,18.556179,0,1.084698,1.084577,0.997604,0,0,165.078522,176.044708,165.642166,0,0,G6
3,10001,0.77272,35.495674,1.581852,0,0,0,1.082564,137.425369,0,0,0,172.701981,2.33742,G7
3,10001,1.160069,35.866348,1.400468,0,0,0,1.028768,144.95314,0,0,0,175.115402,2.436615,G7
2,10001,1.443389,75.422852,1.474611,0,0,0,1.566145,154.325699,0,0,0,154.0159,3.351578,G7
2,10001,1.207844,74.180641,1.476698,0,0,0,1.486528,154.423309,0,0,0,156.210602,3.344792,G7
2,10001,1.216426,74.219231,1.485398,0,0,0,1.479544,145.399094,0,0,0,150.443222,2.615469,G7
2,10001,1.24968,74.716354,1.466047,0,0,0,1.524135,148.308945,0,0,0,142.893677,2.716789,G7
3,10001,1.19882,36.625576,1.434894,0,0,0,1.086611,147.573318,0,0,0,174.962601,2.669241,G7
3,10001,0.862795,37.01638,1.715083,0,0,0,1.019161,156.227722,0,0,0,175.998642,4.139066,G7
3,10001,0.920606,36.231289,1.48921,0,0,0,1.102805,129.131973,0,0,0,177.246353,1.855858,G7
3,10001,0.598301,35.962658,1.532255,0,0,0,1.101625,112.155945,0,0,0,173.972748,1.419323,G7
3,11001,0.795187,27.756029,1.268949,1.461206,0,0,1.205943,146.550705,163.570297,0,0,149.973877,2.297894,G8
3,11001,1.036468,29.875498,1.190495,1.407987,0,0,1.241253,155.074615,167.062149,0,0,155.797607,2.767782,G8
3,11001,1.116939,29.024912,1.285364,1.456353,0,0,1.284125,155.126083,167.427872,0,0,156.861847,3.041061,G8
3,11001,0.880468,29.770184,1.155763,1.388171,0,0,1.214401,133.264969,155.18512,0,0,134.640335,1.562639,G8
3,11001,0.991011,29.067978,1.268601,1.431441,0,0,1.281823,149.671906,163.21315,0,0,151.209747,2.51206,G8
3,11001,0.77672,28.48715,1.186135,1.420753,0,0,1.211725,136.591568,158.855927,0,0,138.992142,1.703199,G8
3,11001,1.029906,27.552652,1.294464,1.461876,0,0,1.214533,146.596649,161.371613,0,0,148.357452,2.351192,G8
3,11001,0.726511,27.772738,1.247345,1.437789,0,0,1.184131,136.047607,152.707016,0,0,138.286896,1.76306,G8
3,11001,0.612317,27.101961,1.223435,1.438795,0,0,1.172831,127.731041,144.199234,0,0,128.436478,1.480163,G8
3,11001,1.02613,27.459078,1.313305,1.46953,0,0,1.196964,148.128326,163.506897,0,0,150.566574,2.486948,G8
5,11111,1.232757,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,138.654678,163.387695,173.650223,156.365814,145.343475,1.531672,G9
5,11111,1.133635,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,143.722519,167.816238,175.519089,161.139465,151.216568,1.770014,G9
5,11111,1.130398,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,137.295746,164.595673,175.088028,158.451981,146.128571,1.445141,G9
5,11111,1.1406,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,146.417358,168.718384,175.517059,162.581223,152.874191,1.942096,G9
5,11111,0.933275,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,138.432236,163.403839,175.131546,158.541183,146.605347,1.415563,G9
5,11111,0.951265,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,139.377716,165.295532,176.544342,160.007858,148.250595,1.555959,G9
5,11111,0.978465,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,136.194504,167.98584,168.691528,151.093994,141.294708,1.458093,G9
5,11111,1.043397,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,149.768112,168.683075,177.104172,165.125702,156.197403,2.197734,G9
5,11111,0.978916,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,144.141785,167.175308,175.697296,160.717194,150.751556,1.803062,G9
5,11111,1.2131,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,146.83577,167.954468,175.162354,161.709534,152.199478,1.985048,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.908698,21.734158,0,0.981177,1.071872,0,0,0,171.544647,176.717163,0,125.928978,0,G0
3,1101,0.992541,19.993917,0,1.192112,1.223413,0,0.905172,0,163.625015,174.354645,0,165.139648,0,G0
3,1101,0.841796,19.555384,0,1.167835,1.22597,0,0.922289,0,160.086807,173.97673,0,162.229675,0,G0
3,1101,0.83607,19.365208,0,1.168781,1.238753,0,0.888573,0,165.686432,174.89653,0,167.78476,0,G0
3,1101,0.843869,20.266689,0,1.180257,1.218329,0,0.889215,0,165.114899,176.808853,0,166.764359,0,G0
3,1101,0.681571,19.79883,0,1.177014,1.218772,0,0.902208,0,154.619171,174.109283,0,156.546158,0,G0
3,1101,0.696714,20.033066,0,1.184648,1.211007,0,0.892205,0,153.145767,173.657135,0,153.839874,0,G0
3,1101,0.595058,19.965027,0,1.177797,1.23934,0,0.9321,0,121.333176,153.840942,0,120.798889,0,G0
3,1101,0.942227,19.920025,0,1.178413,1.256731,0,0.925308,0,155.591034,174.128189,0,158.559586,0,G0
3,1101,1.02037,19.343338,0,1.174436,1.23618,0,0.91835,0,164.628204,176.796249,0,165.029724,0,G0
0,1000,0,0,0,0,0,0,0,0,100.948578,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,106.038559,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,106.402267,0,0,0,0,G2
1,1000,0.904027,1,0,1.000002,0,0,0,0,151.340164,0,0,0,0,G2
1,1000,0.860532,1,0,0.999996,0,0,0,0,75.674873,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,92.032608,0,0,0,0,G2
1,1000,0.845578,1,0,0.999998,0,0,0,0,125.290977,0,0,0,0,G2
2,1000,1.280742,28.548655,0,1.492909,0,0,0,0,151.297195,0,0,0,0,G2
1,1000,0.840209,1,0,1.000005,0,0,0,0,167.342712,0,0,0,0,G2
1,1000,0.919942,1,0,0.999995,0,0,0,0,162.079803,0,0,0,0,G2
1,1,0.808455,1,0,0,0,0,1.000001,0,0,0,0,143.203934,0,G3
1,1,0.947213,1,0,0,0,0,0.999999,0,0,0,0,168.147675,0,G3
2,1,0.888754,34.765259,0,0,0,0,0.909909,0,0,0,0,119.441948,0,G3
2,1,0.73193,34.224747,0,0,0,0,0.90564,0,0,0,0,95.306549,0,G3
1,1,0.574298,1,0,0,0,0,0.999994,0,0,0,0,31.804642,0,G3
1,1,0.561295,1,0,0,0,0,0.999998,0,0,0,0,35.852303,0,G3
1,1,0.545472,1,0,0,0,0,0.999996,0,0,0,0,148.338348,0,G3
