@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,5,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.886732,0.927925,0,163.697708,163.622513,0,130.884628,0,G0
3,1101,0.547338,1.02856,0,152.3423,168.278625,0,160.481247,0,G0
3,1101,0.351789,0.978688,0,131.111145,152.385956,0,159.855103,0,G0
2,1101,0.546105,0.995054,0,161.21904,162.602097,0,117.193008,0,G0
2,1101,0.874791,0.972794,0,155.92421,155.962509,0,119.488953,0,G0
3,1101,0.72639,1.10794,0,153.656494,173.019684,0,154.079178,0,G0
2,1101,0.537521,0.954092,0,162.137329,157.30069,0,114.803497,0,G0
3,1101,0.671723,1.050902,0,156.117722,173.00415,0,154.311249,0,G0
3,1101,0.73589,0.834918,0,153.314026,173.334381,0,152.11937,0,G0
3,1101,0.455441,0.875696,0,150.374832,170.019012,0,151.532181,0,G0
1,1000,-0.395436,0.124494,0,91.217468,0,0,0,0,G2
0,1000,0,0,0,108.243057,0,0,0,0,G2
0,1000,0,0,0,107.309753,0,0,0,0,G2
1,1000,-0.266284,0.092887,0,55.379917,0,0,0,0,G2
1,1000,-0.467012,-0.033828,0,92.503281,0,0,0,0,G2
1,1000,-0.568667,-0.068894,0,93.380966,0,0,0,0,G2
1,1000,-0.449082,0.069475,0,26.064676,0,0,0,0,G2
0,1000,0,0,0,83.305435,0,0,0,0,G2
1,1000,-0.292297,0.004645,0,34.136799,0,0,0,0,G2
1,1000,-0.468907,-0.02539,0,65.393684,0,0,0,0,G2
2,1,0.439831,0.884812,0,0,0,0,167.863953,0,G3
3,1,0.448974,1.168917,0,0,0,0,88.159348,0,G3
0,1,0,0,0,0,0,0,84.395744,0,G3
2,1,0.350008,0.892521,0,0,0,0,79.971703,0,G3
2,1,0.473491,0.958842,0,0,0,0,104.788605,0,G3
1,1,0.117314,0.593769,0,0,0,0,115.748306,0,G3
1,1,0.036763,0.533063,0,0,0,0,150.301651,0,G3
2,1,0.189415,0.71201,0,0,0,0,117.971382,0,G3
2,1,0.369277,0.734343,0,0,0,0,84.735298,0,G3
2,1,0.465191,0.752641,0,0,0,0,142.2285,0,G3
2,11000,-0.228333,0.915433,119.3041,124.459007,0,0,0,1.260336,G4
3,11000,0.188088,1.434125,123.852036,136.959,0,0,0,1.549639,G4
2,11000,-0.181789,1.1645,137.625656,142.153061,0,0,0,1.74298,G4
2,11000,-0.336539,1.10203,144.905853,144.741196,0,0,0,1.978431,G4
2,11000,-0.375696,1.047006,146.47226,147.020325,0,0,0,2.043352,G4
2,11000,-0.30021,1.002143,136.859177,138.054749,0,0,0,1.699464,G4
2,11000,-0.217853,1.116914,135.090927,134.973709,0,0,0,1.64371,G4
2,11000,-0.25502,1.006149,131.452194,133.011429,0,0,0,1.55097,G4
3,11000,0.12973,1.151243,111.643913,131.731537,0,0,0,1.166019,G4
3,11000,0.112282,1.142098,116.672371,148.552414,0,0,0,1.243752,G4
2,1100,-0.063756,0.800326,0,149.858078,159.62265,0,0,0,G5
2,1100,0.19679,0.862742,0,152.462936,148.48822,0,0,0,G5
2,1100,0.059605,0.866905,0,142.574768,146.523254,0,0,0,G5
2,1100,0.042598,0.851129,0,144.243668,148.256744,0,0,0,G5
2,1100,-0.126182,0.794684,0,160.108444,163.124893,0,0,0,G5
2,1100,-0.051169,0.834876,0,151.57991,155.168442,0,0,0,G5
2,1100,0.168148,0.836722,0,152.773972,145.389755,0,0,0,G5
2,1100,0.135939,0.827602,0,153.492386,149.763214,0,0,0,G5
2,1100,0.143817,0.821288,0,157.542816,154.934418,0,0,0,G5
2,1100,-0.004519,0.816408,0,142.773071,148.855392,0,0,0,G5
3,1110,0.352671,0.817734,0,131.619598,137.667084,133.601089,0,0,G6
3,1110,0.217343,0.859687,0,138.085953,138.372543,137.655609,0,0,G6
3,1110,0.277276,0.827682,0,131.736755,136.854767,131.867508,0,0,G6
3,1110,0.315888,0.816859,0,139.519928,150.453323,141.150391,0,0,G6
3,1110,0.373073,0.783414,0,145.514252,161.324448,146.647049,0,0,G6
3,1110,0.34865,0.783798,0,143.023148,160.310516,145.152069,0,0,G6
3,1110,0.178631,0.722558,0,131.538254,145.985291,135.684311,0,0,G6
3,1110,0.194414,0.711204,0,131.11377,147.87059,134.060883,0,0,G6
3,1110,0.374784,0.780966,0,142.925644,158.232574,145.629501,0,0,G6
3,1110,0.331614,0.863926,0,139.844498,144.734329,142.523407,0,0,G6
3,10001,1.210704,0.894478,152.536057,0,0,0,173.192322,3.562905,G7
2,10001,1.430695,0.93806,146.258652,0,0,0,145.27504,3.202497,G7
2,10001,1.418604,0.936678,146.869156,0,0,0,146.36264,3.203683,G7
2,10001,1.433596,0.934665,148.957001,0,0,0,149.239166,3.426316,G7
2,10001,1.528859,0.917572,150.557571,0,0,0,152.372345,3.735155,G7
2,10001,1.484964,0.958126,150.665634,0,0,0,149.2845,3.544746,G7
2,10001,1.29005,0.923267,149.321579,0,0,0,148.169296,3.313067,G7
3,10001,1.387429,1.018662,148.510986,0,0,0,167.428192,3.313694,G7
3,10001,1.302124,0.905767,151.567459,0,0,0,172.708603,3.493379,G7
2,10001,1.287866,0.914272,153.43161,0,0,0,152.890732,3.873001,G7
3,11001,1.13941,1.333848,161.528351,175.102661,0,0,161.185776,5.048294,G8
3,11001,1.244691,1.297401,150.767807,178.173172,0,0,150.673141,3.260478,G8
3,11001,1.38209,1.376521,152.583389,177.220322,0,0,150.322662,3.302397,G8
3,11001,1.287421,1.322932,156.060669,175.43425,0,0,153.983643,3.768217,G8
3,11001,1.18762,1.304092,156.971634,174.843185,0,0,156.80336,4.181109,G8
3,11001,0.568574,1.124813,157.498322,174.514725,0,0,159.016907,3.636021,G8
2,11001,0.143787,0.758516,162.832214,166.141495,0,0,131.223846,3.023587,G8
2,11001,0.362933,0.769346,165.455566,163.303879,0,0,129.141281,3.086752,G8
2,11001,0.717445,0.725014,163.420197,159.632507,0,0,121.42952,2.742208,G8
3,11001,0.756468,1.133924,156.386108,174.202438,0,0,156.423523,3.540725,G8
5,11111,0.930666,1.27794,153.674866,170.151398,177.077789,168.311295,158.518723,2.671059,G9
5,11111,0.984521,1.179577,140.797333,163.129532,175.397751,161.551239,145.956879,1.599653,G9
5,11111,0.96534,1.170372,140.769897,164.2099,174.234344,160.389008,145.495758,1.63007,G9
5,11111,1.020055,1.182465,142.974442,165.26947,174.354675,160.741837,145.842255,1.677662,G9
4,11111,0.606628,0.869348,151.316803,169.384048,172.801254,150.567596,114.443176,2.044147,G9
5,11111,0.964729,1.150829,142.975693,161.139526,177.569473,165.564362,149.232285,1.668764,G9
5,11111,0.968442,1.1299,141.675491,164.847626,174.239014,160.284805,146.03772,1.695457,G9
5,11111,0.984573,1.166982,147.899078,168.345673,175.308517,163.939743,151.867661,2.132339,G9
5,11111,1.063021,1.185761,149.200424,168.636124,175.562164,164.610992,152.670929,2.160825,G9
4,11111,0.893148,0.952632,169.012329,178.74617,169.30777,157.90358,129.156998,2.946394,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,-0.123649,0.874282,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.560978,1.167571,0,164.923004,158.629379,0,118.488052,0,G0
3,1101,0.700698,1.122981,0,156.458832,173.615173,0,159.911652,0,G0
3,1101,0.649385,1.076474,0,155.307053,170.639374,0,160.806503,0,G0
3,1101,0.754909,0.998972,0,145.855743,163.199554,0,148.587677,0,G0
4,1101,0.983468,1.236716,0,143.210922,162.337173,0,164.623367,0,G0
3,1101,0.766188,1.040268,0,154.849014,171.687241,0,156.92659,0,G0
3,1101,0.677561,1.013315,0,149.108963,170.3396,0,153.909775,0,G0
3,1101,0.782363,1.02419,0,131.872131,154.264023,0,134.141129,0,G0
3,1101,0.935835,1.021352,0,143.960419,163.527176,0,144.438583,0,G0
3,1101,1.042902,1.121071,0,114.123497,159.74823,0,116.50386,0,G0
1,1000,0.082901,0.840151,0,164.310043,0,0,0,0,G2
2,1000,0.06255,1.344259,0,122.295212,0,0,0,0,G2
1,1000,-0.146893,0.885657,0,53.539627,0,0,0,0,G2
1,1000,-0.116136,0.881814,0,49.720741,0,0,0,0,G2
2,1000,0.079941,1.27485,0,126.290962,0,0,0,0,G2
1,1000,-0.099074,0.8538,0,163.832886,0,0,0,0,G2
1,1000,-0.077608,0.879004,0,64.850212,0,0,0,0,G2
1,1000,-0.044573,0.85692,0,49.586391,0,0,0,0,G2
1,1000,-0.15065,0.880106,0,170.055008,0,0,0,0,G2
1,1000,-0.132626,0.900084,0,165.11116,0,0,0,0,G2
1,1,0.011443,0.726551,0,0,0,0,63.260212,0,G3
0,1,0,0,0,0,0,0,93.702011,0,G3
1,1,0.232822,0.956751,0,0,0,0,150.177231,0,G3
1,1,0.254014,0.962371,0,0,0,0,161.133209,0,G3
1,1,0.161145,0.680975,0,0,0,0,34.848694,0,G3
1,1,0.139832,0.709663,0,0,0,0,36.497093,0,G3
2,1,0.348557,1.009762,0,0,0,0,60.913883,0,G3
2,1,0.232993,0.908979,0,0,0,0,55.504688,0,G3
1,1,0.292268,0.728388,0,0,0,0,113.518822,0,G3
1,1,0.031611,0.696982,0,0,0,0,61.691441,0,G3
2,11000,0.000218,1.053698,113.930145,124.451363,0,0,0,1.155483,G4
2,11000,-0.062194,0.976454,89.14183,88.944038,0,0,0,0.674921,G4
2,11000,0.027395,1.001867,74.50074,70.958481,0,0,0,0.358706,G4
2,11000,-0.107223,0.959754,129.41188,132.303879,0,0,0,1.455882,G4
2,11000,-0.03914,0.94222,88.892715,87.963791,0,0,0,0.448366,G4
3,11000,0.308168,1.444253,147.259857,165.287186,0,0,0,2.720075,G4
2,11000,0.099385,0.888666,53.65781,48.520836,0,0,0,0.131814,G4
2,11000,-0.137127,0.90677,132.566666,137.768768,0,0,0,1.55987,G4
3,11000,0.278909,1.630031,144.731918,163.360046,0,0,0,2.513832,G4
2,11000,0.152046,1.141769,82.358871,80.325844,0,0,0,0.535324,G4
2,1100,0.253866,0.946597,0,153.475861,156.706421,0,0,0,G5
2,1100,0.207207,0.925658,0,154.161118,158.511673,0,0,0,G5
2,1100,0.131845,0.927572,0,152.570435,158.821259,0,0,0,G5
3,1100,0.417831,1.199853,0,131.77095,173.140411,0,0,0,G5
2,1100,0.465765,0.83953,0,131.541336,165.422379,0,0,0,G5
2,1100,0.36592,0.885411,0,144.246185,155.262634,0,0,0,G5
2,1100,0.254988,0.941837,0,153.295731,154.390106,0,0,0,G5
3,1100,0.494482,1.144473,0,150.091949,150.130539,0,0,0,G5
3,1100,0.670536,1.293859,0,129.384811,147.467514,0,0,0,G5
3,1100,0.451246,1.377801,0,127.401306,172.518265,0,0,0,G5
3,1110,0.620535,1.036278,0,137.37532,175.008743,142.387985,0,0,G6
3,1110,0.340796,0.94036,0,152.599869,179.210678,156.144089,0,0,G6
3,1110,0.460172,0.906906,0,150.612564,177.003372,154.164261,0,0,G6
3,1110,0.335342,0.87662,0,149.373184,175.43425,155.76506,0,0,G6
3,1110,0.390321,0.952347,0,140.004929,176.013779,145.373032,0,0,G6
3,1110,0.513536,0.959195,0,138.00853,172.371429,140.201187,0,0,G6
3,1110,0.466713,0.923365,0,151.263367,174.746735,152.521637,0,0,G6
3,1110,0.367528,0.89911,0,143.210724,172.663559,149.74971,0,0,G6
3,1110,0.423515,0.919454,0,139.58931,175.29335,144.994766,0,0,G6
3,1110,0.610478,0.956043,0,118.167664,168.171844,124.508644,0,0,G6
3,10001,1.036433,0.825058,141.598282,0,0,0,168.377045,2.244642,G7
2,10001,1.194456,0.78721,121.663002,0,0,0,118.544846,1.65417,G7
2,10001,1.227138,0.813854,127.591919,0,0,0,122.509598,1.851077,G7
3,10001,1.452045,0.843,120.070976,0,0,0,155.30748,1.802288,G7
3,10001,0.955925,0.827463,133.250488,0,0,0,162.12384,2.035718,G7
3,10001,0.826892,0.790766,136.495224,0,0,0,168.947296,2.024161,G7
2,10001,0.862414,0.73595,117.378815,0,0,0,113.861374,1.486085,G7
2,10001,0.779082,0.795184,144.79425,0,0,0,141.778183,2.209105,G7
2,10001,0.614866,0.796316,151.946167,0,0,0,150.91275,2.518244,G7
3,10001,0.746833,0.783412,119.986214,0,0,0,167.308914,1.610447,G7
3,11001,0.642406,1.268532,136.99057,169.488785,0,0,136.844696,1.656034,G8
3,11001,0.691796,1.550729,159.860458,174.835236,0,0,163.098602,3.707415,G8
3,11001,0.851184,1.598437,163.400681,176.874054,0,0,164.518204,4.741362,G8
3,11001,0.620343,1.461919,155.806549,175.437378,0,0,160.432251,3.299943,G8
3,11001,0.529633,1.361272,148.030655,174.729004,0,0,152.311691,2.459407,G8
3,11001,0.626107,1.388609,144.689194,172.34552,0,0,146.792999,2.134292,G8
3,11001,0.793669,1.454884,147.934967,169.271179,0,0,148.847534,2.327548,G8
3,11001,0.799647,1.496487,156.800934,175.578094,0,0,159.515579,3.156363,G8
3,11001,0.815534,1.535446,161.121643,177.285522,0,0,163.376114,3.921999,G8
2,11001,0.457876,1.068791,174.644821,159.91098,0,0,128.676559,3.030581,G8
5,11111,1.016714,1.427015,154.358139,166.260818,173.724457,162.718124,157.308395,2.368447,G9
5,11111,0.940934,1.413689,154.561661,166.593948,175.270966,165.154221,157.012833,2.516562,G9
5,11111,0.820475,1.36548,158.330048,167.784729,175.207397,167.162384,160.809296,2.883016,G9
5,11111,1.013903,1.483501,147.873489,160.89711,172.040237,159.222672,150.079544,1.934019,G9
5,11111,1.098606,1.304054,145.935913,161.945877,170.213364,157.686768,149.963776,1.863873,G9
5,11111,0.951457,1.361284,155.021362,167.447128,172.989609,164.791809,158.239944,2.524503,G9
5,11111,0.676148,1.341811,156.432953,167.96846,174.329468,167.522934,161.558914,2.832803,G9
5,11111,0.798898,1.319125,154.916885,167.389832,172.414352,162.997559,158.380646,2.540183,G9
5,11111,1.13354,1.343428,137.638916,156.601837,163.922012,147.753815,139.985428,1.379543,G9
5,11111,1.143635,1.295975,140.883362,159.139923,167.735382,152.966934,145.266541,1.582164,G9
2,0,0.669171,-1.17359,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,0.566101,-0.706407,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.428427,0.736359,0,154.122269,170.167465,0,156.488541,0,G0
3,1101,0.600893,1.034234,0,168.136581,172.851959,0,168.481216,0,G0
3,1101,0.585449,0.983857,0,166.525543,175.597717,0,167.37468,0,G0
2,1101,0.347165,0.9458,0,168.016556,169.249466,0,125.021286,0,G0
3,1101,0.412131,0.949965,0,151.506546,169.742203,0,158.700272,0,G0
3,1101,0.708656,0.97247,0,160.175446,171.99086,0,157.529907,0,G0
3,1101,0.767946,1.031809,0,166.332611,174.941681,0,166.031998,0,G0
2,1101,0.709577,0.913151,0,170.713669,169.932724,0,134.579407,0,G0
2,1101,0.516266,0.924732,0,165.676575,168.117294,0,122.829323,0,G0
3,1101,0.518959,0.702197,0,162.547333,173.113556,0,162.185196,0,G0
2,1000,1.912317,4.437551,0,166.547562,0,0,0,0,G2
0,1000,0,0,0,107.363403,0,0,0,0,G2
0,1000,0,0,0,112.215393,0,0,0,0,G2
1,1000,0.838413,-0.500419,0,159.299759,0,0,0,0,G2
0,1000,0,0,0,99.661827,0,0,0,0,G2
1,1000,0.440294,-0.790939,0,150.216522,0,0,0,0,G2
1,1000,-0.301824,0.648214,0,169.971802,0,0,0,0,G2
1,1000,-0.38944,0.695994,0,106.31881,0,0,0,0,G2
1,1000,-0.344222,0.680582,0,109.882843,0,0,0,0,G2
1,1000,-0.241185,0.662175,0,173.111725,0,0,0,0,G2
1,1,-0.199055,0.73561,0,0,0,0,175.820023,0,G3
2,1,0.074395,1.139866,0,0,0,0,161.300705,0,G3
0,1,0,0,0,0,0,0,135.181717,0,G3
1,1,0.048779,0.883641,0,0,0,0,173.141449,0,G3
1,1,0.195088,0.879319,0,0,0,0,169.925491,0,G3
1,1,0.049099,0.833071,0,0,0,0,173.279419,0,G3
1,1,0.060909,0.845208,0,0,0,0,174.364746,0,G3
1,1,0.002198,0.860605,0,0,0,0,173.829559,0,G3
1,1,-0.014611,0.841087,0,0,0,0,172.951065,0,G3
1,1,-0.172701,0.755256,0,0,0,0,176.13385,0,G3
3,11000,-0.072026,1.53506,78.728546,73.748123,0,0,0,0.585526,G4
2,11000,-0.35709,1.391002,145.29306,143.988113,0,0,0,1.764192,G4
3,11000,-0.057814,1.564538,116.60202,128.062225,0,0,0,1.267566,G4
2,11000,-0.306567,1.238433,126.377518,124.027527,0,0,0,1.271936,G4
2,11000,-0.456731,1.116702,152.182861,155.0448,0,0,0,2.215299,G4
2,11000,-0.538603,1.072066,145.205994,137.005981,0,0,0,1.57859,G4
2,11000,-0.49363,1.131225,145.838303,144.215149,0,0,0,1.699088,G4
3,11000,0.315553,2.852303,113.503105,102.750938,0,0,0,2.559346,G4
2,11000,-0.274237,1.283077,156.441376,152.595688,0,0,0,2.19769,G4
3,11000,-0.071735,3.320397,40.616817,74.060524,0,0,0,1.31712,G4
2,1100,0.344217,0.714377,0,154.806351,151.61351,0,0,0,G5
2,1100,0.00125,0.945916,0,170.202332,171.661713,0,0,0,G5
2,1100,-0.104991,0.900844,0,166.674881,170.749756,0,0,0,G5
2,1100,0.100275,0.891132,0,170.982254,171.902161,0,0,0,G5
2,1100,0.230157,0.813929,0,166.227875,164.490799,0,0,0,G5
2,1100,0.20059,0.809435,0,169.23439,171.27066,0,0,0,G5
2,1100,-0.008094,0.792402,0,165.901169,171.566986,0,0,0,G5
3,1100,0.279717,2.213762,0,169.013885,168.233932,0,0,0,G5
2,1100,0.184218,0.836541,0,160.946457,152.877472,0,0,0,G5
2,1100,0.29544,0.741945,0,152.442642,143.103531,0,0,0,G5
4,1110,0.516782,1.581077,0,162.051117,174.954956,155.064331,0,0,G6
3,1110,0.139307,0.827264,0,168.724319,175.118393,169.509323,0,0,G6
3,1110,0.094906,0.760551,0,168.912598,176.403702,170.455811,0,0,G6
3,1110,-0.129805,0.568608,0,163.943893,177.846588,166.408035,0,0,G6
4,1110,0.465319,1.883136,0,171.123428,174.264404,158.922302,0,0,G6
3,1110,0.181402,0.792017,0,159.935852,165.910141,161.432892,0,0,G6
3,1110,0.274874,0.799378,0,111.049095,123.321022,115.31826,0,0,G6
3,1110,0.13395,0.839703,0,165.421783,169.937515,166.405899,0,0,G6
2,1110,0.005638,0.638898,0,168.835236,166.647171,113.990913,0,0,G6
3,1110,0.317525,0.877654,0,154.183548,176.884354,155.529785,0,0,G6
3,10001,0.623048,1.032663,144.65451,0,0,0,172.557816,2.093726,G7
2,10001,0.627914,0.723627,117.142258,0,0,0,114.218857,1.352113,G7
3,10001,0.587678,0.696,73.504158,0,0,0,22.896309,0.824675,G7
2,10001,0.531465,0.817296,141.146194,0,0,0,138.477829,1.873512,G7
2,10001,0.683781,0.748672,144.242599,0,0,0,127.305099,1.90088,G7
3,10001,0.727063,0.633878,104.331917,0,0,0,146.566849,1.236203,G7
2,10001,0.559888,1.066187,157.877914,0,0,0,156.469452,2.775181,G7
2,10001,0.408152,1.006429,158.404495,0,0,0,157.817093,2.820745,G7
3,10001,1.685299,4.407277,168.786209,0,0,0,160.769516,13.889446,G7
3,10001,1.697408,4.139905,160.819458,0,0,0,156.548462,10.251035,G7
3,11001,0.496928,1.104342,162.668106,171.017395,0,0,159.147995,2.964543,G8
3,11001,0.350388,1.251412,165.697296,178.308105,0,0,163.763596,3.436529,G8
3,11001,0.26795,1.173207,165.836121,176.295181,0,0,164.775314,3.472267,G8
3,11001,0.356405,1.148731,164.533005,172.644012,0,0,160.077835,3.076502,G8
3,11001,0.538121,1.155998,164.818039,172.335571,0,0,159.965302,3.20736,G8
3,11001,0.285648,1.043317,164.985367,174.526642,0,0,162.711639,3.057622,G8
3,11001,0.095009,0.956007,164.802856,177.692841,0,0,162.964188,2.902701,G8
3,11001,0.063922,1.040511,165.476425,176.30571,0,0,162.547943,2.978501,G8
3,11001,0.273822,1.111945,162.991501,172.701797,0,0,159.044312,2.715345,G8
3,11001,0.497472,1.013234,150.79068,162.162964,0,0,144.001129,1.944539,G8
5,11111,1.037722,1.157735,148.491348,162.115601,175.56778,159.933792,147.28833,1.976339,G9
5,11111,0.96735,1.255594,156.149673,169.698471,176.964813,165.238373,155.472275,2.555644,G9
5,11111,0.972766,1.184164,156.044464,167.416458,177.039902,164.997086,154.90596,2.504286,G9
5,11111,0.967241,1.250833,144.694855,160.131271,175.545609,157.117538,143.664566,1.74757,G9
5,11111,1.00079,1.220477,141.023453,156.347931,174.193985,154.901611,139.787582,1.537501,G9
5,11111,0.910479,1.088166,149.576828,163.396423,176.257126,161.226257,148.859222,2.009431,G9
5,11111,0.776657,1.085197,145.436874,159.484955,176.802841,159.122498,145.249481,1.732327,G9
5,11111,0.79672,1.063287,157.420654,167.310272,177.420624,166.29187,156.274414,2.507942,G9
5,11111,1.012155,1.087691,157.619202,167.379517,177.940887,166.419388,156.132828,2.618022,G9
5,11111,1.080741,1.177329,150.222702,162.945938,175.490372,161.173416,148.758865,2.077683,G9
