% 1. Title: Leap Data Database
%
% 2. Sources :
% (a)Creator : Giulio Marin, Fabio Dominio, Pietro Zanuttigh, and Binghamton SRI 2016
% (b)Date : Summer 2016
%
@RELATION gesture

@ATTRIBUTE numFingers  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f1  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f2  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f3  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f4  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f5  NUMERIC
@ATTRIBUTE fingertipPosition_f1x  NUMERIC
@ATTRIBUTE fingertipPosition_f1y  NUMERIC
@ATTRIBUTE fingertipPosition_f1z  NUMERIC
@ATTRIBUTE fingertipPosition_f2x  NUMERIC
@ATTRIBUTE fingertipPosition_f2y  NUMERIC
@ATTRIBUTE fingertipPosition_f2z  NUMERIC
@ATTRIBUTE fingertipPosition_f3x  NUMERIC
@ATTRIBUTE fingertipPosition_f3y  NUMERIC
@ATTRIBUTE fingertipPosition_f3z  NUMERIC
@ATTRIBUTE fingertipPosition_f4x  NUMERIC
@ATTRIBUTE fingertipPosition_f4y  NUMERIC
@ATTRIBUTE fingertipPosition_f4z  NUMERIC
@ATTRIBUTE fingertipPosition_f5x  NUMERIC
@ATTRIBUTE fingertipPosition_f5y  NUMERIC
@ATTRIBUTE fingertipPosition_f5z  NUMERIC
@ATTRIBUTE fingertipAngles_f1   NUMERIC
@ATTRIBUTE fingertipAngles_f2   NUMERIC
@ATTRIBUTE fingertipAngles_f3   NUMERIC
@ATTRIBUTE fingertipAngles_f4   NUMERIC
@ATTRIBUTE fingertipAngles_f5   NUMERIC
@ATTRIBUTE fingertipElevation_f1   NUMERIC
@ATTRIBUTE fingertipElevation_f2   NUMERIC
@ATTRIBUTE fingertipElevation_f3   NUMERIC
@ATTRIBUTE fingertipElevation_f4   NUMERIC
@ATTRIBUTE fingertipElevation_f5   NUMERIC
@ATTRIBUTE fingersExtended   NUMERIC
@ATTRIBUTE fingersAreasAverage   NUMERIC
@ATTRIBUTE class { G1, G2, G3, G4, G5, G6, G7, G8, G9, G0 }

@DATA
2,1.043826,1.342579,0.000000,0.000000,0.000000,-20.644400,217.992996,149.419006,41.376400,279.839996,89.319099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.255541,1.386610,0.000000,0.000000,0.000000,1.051860,1.393766,0.000000,0.000000,0.000000,11000,-15723597.000000,G4
2,1.060678,1.334670,0.000000,0.000000,0.000000,-17.564600,210.259003,142.500000,45.945000,269.306000,80.448402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.005996,1.284780,0.000000,0.000000,0.000000,0.906013,1.300148,0.000000,0.000000,0.000000,11000,-15723596.000000,G4
2,1.061326,1.360096,0.000000,0.000000,0.000000,-2.586950,193.414993,156.259003,61.287899,251.057007,94.345596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.808510,1.107225,0.000000,0.000000,0.000000,0.767631,1.216594,0.000000,0.000000,0.000000,11000,-15723597.000000,G4
2,1.047739,1.314822,0.000000,0.000000,0.000000,-22.682100,191.468994,183.955994,28.893299,237.613007,123.007004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820996,1.144682,0.000000,0.000000,0.000000,0.766812,1.197391,0.000000,0.000000,0.000000,11000,-15723603.000000,G4
2,1.003859,1.059414,0.000000,0.000000,0.000000,39.092499,411.774994,149.132996,86.737503,414.158997,133.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.709576,2.788065,0.000000,0.000000,0.000000,2.917798,2.986548,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.014067,1.041099,0.000000,0.000000,0.000000,-9.328590,346.117004,170.923004,36.153301,347.473999,158.332001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.741317,2.769413,0.000000,0.000000,0.000000,2.564327,2.595356,0.000000,0.000000,0.000000,01100,-15723624.000000,G5
2,0.976345,1.081039,0.000000,0.000000,0.000000,63.700100,370.842010,166.434006,109.778000,376.315002,153.126999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.731936,2.786271,0.000000,0.000000,0.000000,2.607363,2.719604,0.000000,0.000000,0.000000,01100,-15723624.000000,G5
2,1.023297,1.041812,0.000000,0.000000,0.000000,-47.130600,279.813995,159.001007,-1.799650,275.803986,140.496994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.431871,2.510329,0.000000,0.000000,0.000000,1.645936,1.674201,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.031535,1.034028,0.000000,0.000000,0.000000,-113.704002,281.179993,164.384003,-69.596603,278.360992,140.093994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570467,2.547413,0.000000,0.000000,0.000000,1.848886,1.848292,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.020032,1.032733,0.000000,0.000000,0.000000,-101.292999,359.838013,136.328995,-57.043900,361.106995,113.686996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.629822,2.835008,0.000000,0.000000,0.000000,2.282359,2.322742,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.032051,1.020535,0.000000,0.000000,0.000000,-100.649002,416.441986,134.408997,-56.069698,416.734009,110.800003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.639644,2.867843,0.000000,0.000000,0.000000,2.681327,2.705819,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.006807,1.056129,0.000000,0.000000,0.000000,-42.377701,417.096008,138.283997,4.049480,422.450012,119.843002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.736742,2.785034,0.000000,0.000000,0.000000,3.145288,3.202811,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
2,1.027148,1.034720,0.000000,0.000000,0.000000,-10.143800,417.778015,142.524994,37.271198,418.231995,124.447998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.711641,2.800684,0.000000,0.000000,0.000000,3.077394,3.100928,0.000000,0.000000,0.000000,01100,-15723623.000000,G5
3,1.135846,1.234149,1.116976,0.000000,0.000000,-97.987503,248.505005,231.509003,-60.704300,276.507996,218.623001,-20.969999,240.509003,205.940002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062079,0.035539,0.061410,0.000000,0.000000,0.123366,0.199118,0.123678,0.000000,0.000000,01110,-7861795.500000,G6
3,1.075809,1.142724,1.004220,0.000000,0.000000,3.440840,309.722992,205.113998,40.003201,328.330994,201.108994,79.864998,298.766998,191.401993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.131649,3.029565,2.121200,0.000000,0.000000,1.781773,1.965673,1.707701,0.000000,0.000000,01110,-7861800.500000,G6
3,1.063222,1.165892,1.034970,0.000000,0.000000,53.745201,312.804993,188.794998,92.853798,334.628998,187.104004,137.287994,297.265991,177.235992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.113295,2.982395,1.916713,0.000000,0.000000,1.682904,1.892295,1.599661,0.000000,0.000000,01110,-7861797.000000,G6
3,1.075842,1.161772,1.027013,0.000000,0.000000,63.305302,334.799988,162.039001,101.467003,357.924988,165.832993,146.279007,319.631989,156.009995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.203907,2.895720,2.160839,0.000000,0.000000,2.002395,2.206771,1.941365,0.000000,0.000000,01110,-7861797.000000,G6
3,1.075405,1.145163,1.009942,0.000000,0.000000,-94.477303,299.087006,152.865005,-60.441601,328.911011,146.860992,-14.802100,299.937012,128.335007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.144015,2.957056,2.079865,0.000000,0.000000,1.763762,1.941874,1.681604,0.000000,0.000000,01110,-7861797.500000,G6
3,1.069414,1.146631,1.001903,0.000000,0.000000,-88.420898,311.309998,152.076996,-53.858501,340.369995,145.610992,-9.478760,311.205994,128.727005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.191624,2.944687,2.154091,0.000000,0.000000,1.813359,1.992829,1.736571,0.000000,0.000000,01110,-7861798.000000,G6
3,1.063831,1.153129,1.000580,0.000000,0.000000,-66.510803,352.664001,205.959000,-30.785299,381.690002,200.528000,13.313000,350.890015,182.904999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.275859,3.005957,2.214705,0.000000,0.000000,2.001664,2.194020,1.922534,0.000000,0.000000,01110,-7861797.500000,G6
3,1.076609,1.133087,1.045001,0.000000,0.000000,12.838900,379.803009,201.834000,52.567902,403.015015,205.716995,94.247101,374.871002,192.725998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.358307,3.032483,2.269581,0.000000,0.000000,2.492057,2.664763,2.431940,0.000000,0.000000,01110,-7861798.000000,G6
3,1.081431,1.174049,1.018513,0.000000,0.000000,-6.380160,310.842987,208.757996,33.046902,338.832001,206.503998,75.569000,305.269989,197.048996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.816638,2.951896,1.768285,0.000000,0.000000,1.442680,1.671507,1.365915,0.000000,0.000000,01110,-7861797.000000,G6
3,1.146631,1.222683,1.082589,0.000000,0.000000,-39.332802,256.898010,222.970993,0.451043,283.989014,216.539993,40.643299,247.335999,207.845993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167307,0.107670,0.122403,0.000000,0.000000,0.267812,0.550751,0.184963,0.000000,0.000000,01110,-7861796.000000,G6
2,1.706828,1.905126,0.000000,0.000000,0.000000,-94.751900,178.959000,97.846802,60.089199,189.524002,37.223499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046485,0.235707,0.000000,0.000000,0.000000,0.087632,0.493516,0.000000,0.000000,0.000000,10001,-15723565.000000,G7
2,1.677756,1.827737,0.000000,0.000000,0.000000,-45.366100,214.240997,88.770500,111.352997,218.056000,44.447201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240712,0.371677,0.000000,0.000000,0.000000,0.418244,0.694488,0.000000,0.000000,0.000000,10001,-15723567.000000,G7
2,1.627713,1.771542,0.000000,0.000000,0.000000,-79.186401,264.606995,101.483002,73.540100,266.931000,46.037498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502724,0.701217,0.000000,0.000000,0.000000,0.784499,1.143306,0.000000,0.000000,0.000000,10001,-15723567.000000,G7
2,1.583507,1.692072,0.000000,0.000000,0.000000,-150.983994,278.178986,102.365997,-2.134240,286.743988,38.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.690548,0.823214,0.000000,0.000000,0.000000,1.013742,1.247574,0.000000,0.000000,0.000000,10001,-15723567.000000,G7
2,1.773579,1.925209,0.000000,0.000000,0.000000,-47.278400,200.927994,134.171005,112.809998,202.216995,93.895897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128971,0.095763,0.000000,0.000000,0.000000,0.298597,0.232696,0.000000,0.000000,0.000000,10001,-15723566.000000,G7
2,1.801707,1.938158,0.000000,0.000000,0.000000,-23.638700,195.649002,134.677994,136.548004,200.046997,102.051003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135575,0.015487,0.000000,0.000000,0.000000,0.301070,0.037135,0.000000,0.000000,0.000000,10001,-15723566.000000,G7
3,1.185297,1.539252,1.445259,0.000000,0.000000,-197.621994,279.134003,123.331001,-161.337006,336.337006,40.164799,-72.275398,320.389008,34.363201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.451910,3.023766,1.672556,0.000000,0.000000,2.184069,3.204638,2.588875,0.000000,0.000000,11001,-7861763.500000,G8
3,1.385239,1.658412,1.615289,0.000000,0.000000,-109.529999,221.102005,138.587997,-50.754799,274.653992,54.929401,40.101398,250.404999,63.615002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.768192,2.930986,1.050318,0.000000,0.000000,1.072995,2.305337,1.558511,0.000000,0.000000,11001,-7861755.000000,G8
3,1.457821,1.646058,1.615618,0.000000,0.000000,-61.305599,229.052994,124.904999,4.643950,273.058990,45.640598,98.610298,251.539001,64.170303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.707526,2.710335,0.919833,0.000000,0.000000,1.013730,2.158606,1.375083,0.000000,0.000000,11001,-7861753.500000,G8
3,1.381446,1.663949,1.603979,0.000000,0.000000,-131.649002,235.235992,119.320999,-78.712700,284.114990,34.028198,17.629101,262.122986,43.854500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984946,2.931964,1.191734,0.000000,0.000000,1.439148,2.635837,1.837766,0.000000,0.000000,11001,-7861754.500000,G8
3,1.398509,1.632789,1.512782,0.000000,0.000000,-217.998001,288.545013,126.873001,-172.809006,338.552002,41.313702,-74.649498,317.182007,42.873798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.312683,3.057253,1.541378,0.000000,0.000000,2.265675,3.376349,2.591346,0.000000,0.000000,11001,-7861755.500000,G8
3,1.422670,1.656062,1.643408,0.000000,0.000000,-65.172997,275.135986,83.331001,3.603650,322.394012,8.888610,97.817596,301.984009,34.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.102531,2.881950,1.257984,0.000000,0.000000,1.743786,2.905275,2.092289,0.000000,0.000000,11001,-7861753.500000,G8
3,1.470701,1.655905,1.582131,0.000000,0.000000,-52.656799,267.145996,30.506300,18.648199,308.855011,-43.852100,110.537003,288.989990,-13.396100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.188506,2.866961,1.361935,0.000000,0.000000,2.031006,3.162080,2.312677,0.000000,0.000000,11001,-7861753.500000,G8
3,1.408519,1.602718,1.555596,0.000000,0.000000,-39.803001,236.009003,116.436996,32.214100,282.864014,46.462101,114.752998,260.919006,67.453300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780549,2.649094,1.084638,0.000000,0.000000,1.101190,2.230921,1.542498,0.000000,0.000000,11001,-7861759.500000,G8
3,1.398905,1.607911,1.570879,0.000000,0.000000,-79.129700,204.826996,145.431000,-15.851500,247.662003,65.756302,72.028397,230.481995,81.628304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410586,1.714730,0.655020,0.000000,0.000000,0.559340,1.665813,0.958638,0.000000,0.000000,11001,-7861758.500000,G8
3,1.297639,1.582311,1.498017,0.000000,0.000000,-171.716995,234.955994,131.485992,-126.112999,281.059998,43.844101,-37.357201,263.772003,45.552700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.022287,2.954620,1.283094,0.000000,0.000000,1.370372,2.453095,1.781299,0.000000,0.000000,11001,-7861761.000000,G8
5,1.298247,1.372001,1.499828,1.452606,1.326567,-4.753550,239.264999,159.664001,55.281502,302.473999,98.421501,89.752098,313.912994,91.961098,116.744003,309.776001,100.651001,152.572006,272.302002,114.820999,0.869364,2.517769,2.806172,2.393794,1.540691,1.492289,2.757621,2.938242,2.803932,2.219361,11111,-3930877.500000,G9
5,1.314338,1.382826,1.497307,1.431466,1.274231,-75.643303,254.199005,191.382996,-14.337700,316.217010,115.766998,14.642600,318.235992,100.926003,42.683399,316.774994,111.362999,75.749802,285.627991,127.079002,0.635384,2.570575,2.751322,2.280491,1.470537,0.966312,2.303982,2.440433,2.296340,1.776484,11111,-3930878.250000,G9
5,1.232853,1.343437,1.465662,1.414469,1.259828,-35.106400,291.681000,146.987000,24.937300,346.041992,72.132896,58.012501,350.898987,59.217201,86.242897,351.140991,70.566299,117.257004,321.990997,88.377602,0.857917,2.602553,2.788980,2.362528,1.647763,1.330727,2.548765,2.698264,2.565171,2.085964,11111,-3930879.000000,G9
5,1.264359,1.416474,1.536115,1.483657,1.388549,-123.166000,262.725006,157.912003,-82.157303,319.044006,71.796600,-47.869701,326.445007,54.263901,-13.793800,325.981995,60.945801,31.196501,290.873993,79.113899,0.627653,2.360799,2.819584,2.224915,1.267574,0.935492,2.306974,2.492724,2.341148,1.723000,11111,-3930873.500000,G9
5,1.297808,1.374648,1.489156,1.438478,1.321987,-174.591003,283.325989,142.501999,-131.455002,324.540009,54.798199,-98.232101,330.704010,36.173302,-65.714104,330.529999,41.251499,-23.862700,302.947998,60.557098,0.815056,2.477602,2.794320,2.275750,1.426451,1.269589,2.469249,2.633350,2.481777,1.916036,11111,-3930876.000000,G9
5,1.273755,1.375722,1.510690,1.456417,1.353361,-116.865997,282.833008,118.329002,-65.362396,326.446991,34.490601,-29.833500,332.536011,18.930201,0.920338,333.618988,28.815201,40.292599,306.165009,52.592800,0.753943,2.423028,2.710566,2.278709,1.423605,1.179058,2.455916,2.642896,2.498470,1.939686,11111,-3930875.750000,G9
5,1.229064,1.362705,1.494854,1.433262,1.300809,-84.552200,273.704010,138.645996,-35.292400,348.281006,78.985802,-2.966980,361.169006,68.174400,26.729900,355.923004,73.228996,65.314301,318.214996,79.761803,1.126323,2.664746,2.928708,2.549348,1.788172,2.384876,3.636585,3.818588,3.671304,3.111060,11111,-3930877.500000,G9
5,1.277217,1.359499,1.491444,1.464498,1.326553,-21.424299,279.667999,143.630997,38.687401,349.727997,87.443298,72.453400,361.273987,80.464500,101.221001,358.721985,89.571899,137.326996,319.653992,101.641998,1.114036,2.668069,2.822150,2.466223,1.707666,2.353010,3.585420,3.749940,3.623787,3.021146,11111,-3930877.000000,G9
5,1.323644,1.382454,1.521974,1.479052,1.338599,9.890450,283.869995,161.759003,73.707199,354.860992,104.134003,108.446999,368.141998,100.208000,135.763000,362.364014,107.904999,171.878998,321.072998,119.952003,1.043125,2.634646,2.909382,2.534092,1.737699,2.334261,3.666045,3.861790,3.729032,3.115675,11111,-3930876.000000,G9
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
3,1.347034,1.155289,0.902441,0.000000,0.000000,-115.008003,320.756989,33.375099,-65.846802,320.588989,30.135000,-4.567540,281.717010,36.638199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.022172,2.659001,2.157070,0.000000,0.000000,2.611280,2.639111,2.249943,0.000000,0.000000,01101,-7861793.500000,G0
3,1.143780,1.349921,1.011891,0.000000,0.000000,-49.827900,284.898010,53.173100,-3.750520,306.186005,30.888599,53.528999,259.644989,51.887600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.023081,2.891171,1.942644,0.000000,0.000000,2.318356,2.752664,2.156658,0.000000,0.000000,01101,-7861788.500000,G0
3,1.172778,1.312645,0.974409,0.000000,0.000000,-56.975601,279.291992,23.387100,-15.975500,301.076996,10.729300,45.359699,257.045013,32.271198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.163860,2.887391,1.924026,0.000000,0.000000,2.402087,2.710219,2.109083,0.000000,0.000000,01101,-7861791.000000,G0
3,1.229247,1.252327,1.000199,0.000000,0.000000,-29.580099,257.898987,6.800520,9.104000,271.825012,1.358900,69.549004,242.313004,32.083698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.101827,2.901012,1.876219,0.000000,0.000000,2.360192,2.570628,2.039878,0.000000,0.000000,01101,-7861793.500000,G0
3,1.213161,1.263304,0.965015,0.000000,0.000000,-126.203003,252.466995,20.686199,-91.136398,273.388000,2.806850,-19.658300,247.929993,15.491100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.043339,2.803494,1.926415,0.000000,0.000000,2.185240,2.417647,1.897843,0.000000,0.000000,01101,-7861792.000000,G0
1,1.000000,0.000000,0.000000,0.000000,0.000000,-17.990900,191.022003,1.237310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.318656,0.000000,0.000000,0.000000,0.000000,0.968599,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,21.269400,172.755005,-18.603901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.725764,0.000000,0.000000,0.000000,0.000000,0.806510,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-54.189499,160.181000,-16.991699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.308766,0.000000,0.000000,0.000000,0.000000,0.966789,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-96.788597,139.115997,-12.604300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361891,0.000000,0.000000,0.000000,0.000000,0.979964,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-48.558201,167.005997,25.439800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258964,0.000000,0.000000,0.000000,0.000000,0.582813,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,22.244699,143.268997,-5.875080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293436,0.000000,0.000000,0.000000,0.000000,0.515428,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-49.532200,142.794006,-17.629999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865569,0.000000,0.000000,0.000000,0.000000,0.837519,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-22.344700,226.660995,4.522880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800111,0.000000,0.000000,0.000000,0.000000,1.081170,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
1,1.000000,0.000000,0.000000,0.000000,0.000000,-70.190804,221.110992,-6.384690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.422028,0.000000,0.000000,0.000000,0.000000,1.330263,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
2,1.170281,1.416133,0.000000,0.000000,0.000000,-64.882698,190.237000,56.069401,1.638640,248.567001,-21.480301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220116,1.633344,0.000000,0.000000,0.000000,1.260336,1.714143,0.000000,0.000000,0.000000,11000,-15723590.000000,G4
2,1.175892,1.430307,0.000000,0.000000,0.000000,-70.724503,214.919006,62.341801,-0.759846,292.319000,4.716530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.526129,1.913183,0.000000,0.000000,0.000000,1.742980,2.195871,0.000000,0.000000,0.000000,11000,-15723590.000000,G4
2,1.155485,1.410516,0.000000,0.000000,0.000000,-114.690002,204.421997,60.864799,-53.663200,284.653992,-7.971730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.747744,1.906949,0.000000,0.000000,0.000000,1.978431,2.306665,0.000000,0.000000,0.000000,11000,-15723588.000000,G4
2,1.155072,1.392425,0.000000,0.000000,0.000000,-123.880997,202.399002,60.258999,-65.913597,279.188995,-10.611700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.785191,1.964017,0.000000,0.000000,0.000000,2.043352,2.362770,0.000000,0.000000,0.000000,11000,-15723589.000000,G4
2,1.163924,1.375660,0.000000,0.000000,0.000000,-93.904800,198.552994,53.576900,-30.112700,269.453003,-13.802500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.627058,1.815239,0.000000,0.000000,0.000000,1.699464,1.996894,0.000000,0.000000,0.000000,11000,-15723590.000000,G4
