@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,7-11,12'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,11001,0.009718,1.180364,0.688344,91.4711,102.989998,98.401398,0,0,G8
3,11001,0.009771,1.076684,0.8349,88.379501,100.565002,97.608101,0,0,G8
3,11001,0.009682,0.999644,0.773971,88.396301,101.602997,99.263,0,0,G8
3,11001,0.009763,0.707696,0.747363,87.0541,106.152,100.497002,0,0,G8
5,11111,0.008987,1.027946,1.080613,87.8283,92.817902,101.464996,98.270599,89.744301,G9
5,11111,0.008941,0.892321,0.968518,90.650398,95.374199,103.268997,98.728699,87.883904,G9
5,11111,0.008827,0.872778,0.861062,89.2472,97.2519,106.099998,102.393997,91.199501,G9
1,11111,1,-0.985285,-0.004083,88.898804,0,0,0,0,G9
5,11111,0.008749,0.988456,0.835181,87.483803,98.008598,106.287003,102.656998,96.076698,G9
5,11111,0.008624,0.866844,0.713481,91.187401,96.5867,104.632004,101.071999,92.886398,G9
5,11111,0.008786,0.99683,0.685098,88.294296,95.362801,104.719002,100.956001,93.812698,G9
5,11111,0.008948,0.891538,1.174421,87.012497,96.473701,105.829002,101.469002,92.091599,G9
5,11111,0.008825,1.019123,1.128191,88.389198,94.083397,103.214996,101.349998,91.803902,G9
5,11111,0.008881,1.063152,1.200381,89.863503,93.856598,103.329002,100.415001,90.879501,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.013042,0.886732,0.927925,88.336998,76.649597,0,0,0,G0
3,1101,0.011495,0.547338,1.02856,116.083,99.557999,77.7687,0,0,G0
3,1101,0.010895,0.351789,0.978688,134.222,114.009003,85.6455,0,0,G0
2,1101,0.016768,0.546105,0.995054,102.444,77.804398,0,0,0,G0
2,1101,0.012894,0.874791,0.972794,97.147102,79.6931,0,0,0,G0
3,1101,0.012687,0.72639,1.10794,87.530899,103.306,77.438004,0,0,G0
2,1101,0.016537,0.537521,0.954092,100.448997,76.772499,0,0,0,G0
3,1101,0.012489,0.671723,1.050902,92.429298,103.453003,76.795799,0,0,G0
3,1101,0.012102,0.73589,0.834918,91.371002,93.086403,74.345497,0,0,G0
3,1101,0.011832,0.455441,0.875696,97.368103,101.391998,77.452003,0,0,G0
1,1000,1,-0.395436,0.124494,81.866997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.266284,0.092887,85.071198,0,0,0,0,G2
1,1000,1,-0.467012,-0.033828,82.565903,0,0,0,0,G2
1,1000,1,-0.568667,-0.068894,88.018799,0,0,0,0,G2
1,1000,1,-0.449082,0.069475,75.869102,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.292297,0.004645,82.6698,0,0,0,0,G2
1,1000,1,-0.468907,-0.02539,82.945801,0,0,0,0,G2
2,1,0.02319,0.439831,0.884812,52.815601,98.650703,0,0,0,G3
3,1,0.016277,0.448974,1.168917,65.464798,48.694099,96.917603,0,0,G3
0,1,0,0,0,0,0,0,0,0,G3
2,1,0.014628,0.350008,0.892521,67.398499,97.3974,0,0,0,G3
2,1,0.01504,0.473491,0.958842,64.234398,97.3647,0,0,0,G3
1,1,1,0.117314,0.593769,102.346001,0,0,0,0,G3
1,1,1,0.036763,0.533063,100.588997,0,0,0,0,G3
2,1,0.02276,0.189415,0.71201,58.0471,101.808998,0,0,0,G3
2,1,0.022718,0.369277,0.734343,52.4277,98.255501,0,0,0,G3
2,1,0.024239,0.465191,0.752641,51.4716,95.909698,0,0,0,G3
2,11000,0.012037,-0.228333,0.915433,83.026299,100.468002,0,0,0,G4
3,11000,0.018735,0.188088,1.434125,79.581497,101.059998,46.437,0,0,G4
2,11000,0.012,-0.181789,1.1645,82.919296,100.860001,0,0,0,G4
2,11000,0.011555,-0.336539,1.10203,86.653,105.778999,0,0,0,G4
2,11000,0.011652,-0.375696,1.047006,86.502998,104.278,0,0,0,G4
2,11000,0.011781,-0.30021,1.002143,86.0588,101.713997,0,0,0,G4
2,11000,0.011935,-0.217853,1.116914,83.826599,102.051003,0,0,0,G4
2,11000,0.011958,-0.25502,1.006149,83.742401,101.308998,0,0,0,G4
3,11000,0.018791,0.12973,1.151243,79.770401,100.682999,44.701698,0,0,G4
3,11000,0.017666,0.112282,1.142098,83.630699,100.790001,45.808601,0,0,G4
2,1100,0.019785,-0.063756,0.800326,100.549004,107.746002,0,0,0,G5
2,1100,0.020119,0.19679,0.862742,96.389099,106.695999,0,0,0,G5
2,1100,0.01997,0.059605,0.866905,95.979301,108.766998,0,0,0,G5
2,1100,0.020287,0.042598,0.851129,97.423599,108.096001,0,0,0,G5
2,1100,0.020168,-0.126182,0.794684,99.378899,107.588997,0,0,0,G5
2,1100,0.019834,-0.051169,0.834876,100.425003,107.322998,0,0,0,G5
2,1100,0.019846,0.168148,0.836722,97.442902,107.363998,0,0,0,G5
2,1100,0.020116,0.135939,0.827602,96.7183,105.821999,0,0,0,G5
2,1100,0.020067,0.143817,0.821288,96.874802,104.728996,0,0,0,G5
2,1100,0.019847,-0.004519,0.816408,98.519501,107.249001,0,0,0,G5
3,1110,0.014743,0.352671,0.817734,101.558998,108.278,94.821297,0,0,G6
3,1110,0.015098,0.217343,0.859687,101.977997,109.637001,96.414497,0,0,G6
3,1110,0.014547,0.277276,0.827682,101.110001,107.195,95.702499,0,0,G6
3,1110,0.014449,0.315888,0.816859,101.026001,105.730003,94.650002,0,0,G6
3,1110,0.014934,0.373073,0.783414,92.558899,97.990997,87.6745,0,0,G6
3,1110,0.014813,0.34865,0.783798,94.139503,98.236099,87.5653,0,0,G6
3,1110,0.015164,0.178631,0.722558,102.250999,107.001999,93.531097,0,0,G6
3,1110,0.014885,0.194414,0.711204,102.815002,106.633003,93.527298,0,0,G6
3,1110,0.015116,0.374784,0.780966,92.539398,98.761002,87.530502,0,0,G6
3,1110,0.014977,0.331614,0.863926,101.064003,109.728996,95.510803,0,0,G6
3,10001,0.010438,1.210704,0.894478,100.376999,62.881401,99.791603,0,0,G7
2,10001,0.010795,1.430695,0.93806,104.248001,98.163498,0,0,0,G7
2,10001,0.010652,1.418604,0.936678,104.653,98.815399,0,0,0,G7
2,10001,0.010717,1.433596,0.934665,104.119003,98.818398,0,0,0,G7
2,10001,0.011471,1.528859,0.917572,97.477798,94.631897,0,0,0,G7
2,10001,0.011236,1.484964,0.958126,95.213699,96.513603,0,0,0,G7
2,10001,0.010897,1.29005,0.923267,96.701103,97.658501,0,0,0,G7
3,10001,0.010884,1.387429,1.018662,101.132004,62.097198,97.400299,0,0,G7
3,10001,0.010807,1.302124,0.905767,97.795799,60.129501,99.236298,0,0,G7
2,10001,0.011076,1.287866,0.914272,98.393501,95.935699,0,0,0,G7
3,11001,0.011049,1.13941,1.333848,82.828102,88.921097,92.862701,0,0,G8
3,11001,0.0108,1.244691,1.297401,85.570396,93.811996,92.608101,0,0,G8
3,11001,0.011102,1.38209,1.376521,80.271202,92.647797,93.444397,0,0,G8
3,11001,0.011007,1.287421,1.322932,80.9804,92.1101,94.388298,0,0,G8
3,11001,0.010856,1.18762,1.304092,85.054298,90.848198,92.9244,0,0,G8
3,11001,0.009815,0.568574,1.124813,90.2164,103.044998,95.957497,0,0,G8
2,11001,0.012549,0.143787,0.758516,110.619003,95.804802,0,0,0,G8
2,11001,0.012129,0.362933,0.769346,103.072998,97.6605,0,0,0,G8
2,11001,0.01254,0.717445,0.725014,92.704903,105.033997,0,0,0,G8
3,11001,0.00966,0.756468,1.133924,90.198196,101.376999,97.763397,0,0,G8
5,11111,0.009456,0.930666,1.27794,84.805397,91.055099,100.278999,94.957703,85.471001,G9
5,11111,0.009113,0.984521,1.179577,85.564499,93.020599,98.222397,95.270897,88.3433,G9
5,11111,0.008982,0.96534,1.170372,85.597397,93.061096,97.824303,95.949501,89.292801,G9
5,11111,0.009393,1.020055,1.182465,80.088303,91.537003,97.646599,94.639099,88.333,G9
4,11111,0.010939,0.606628,0.869348,95.630898,100.681999,95.753601,88.444199,0,G9
5,11111,0.009364,0.964729,1.150829,82.296799,90.220802,98.756599,95.400703,87.513901,G9
5,11111,0.009404,0.968442,1.1299,83.002296,89.817802,100.199997,96.228203,87.731003,G9
5,11111,0.009125,0.984573,1.166982,83.300003,89.644897,96.853699,96.552498,88.072197,G9
5,11111,0.009162,1.063021,1.185761,81.393898,91.181602,96.3442,95.793999,88.404297,G9
4,11111,0.011123,0.893148,0.952632,90.781898,97.820801,96.685303,90.637901,0,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,1,-0.123649,0.874282,59.551399,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.015583,0.560978,1.167571,113.982002,80.792603,0,0,0,G0
3,1101,0.011402,0.700698,1.122981,103.039001,102.218002,68.654404,0,0,G0
3,1101,0.011398,0.649385,1.076474,104.313004,104.712997,71.091797,0,0,G0
3,1101,0.011594,0.754909,0.998972,99.373497,95.053398,70.020401,0,0,G0
4,1101,0.013536,0.983468,1.236716,98.258003,96.484703,36.3311,73.465202,0,G0
3,1101,0.011151,0.766188,1.040268,103.792,104.160004,76.307198,0,0,G0
3,1101,0.011191,0.677561,1.013315,105.439003,103.796997,75.754601,0,0,G0
3,1101,0.011357,0.782363,1.02419,101.764,97.923103,72.990097,0,0,G0
3,1101,0.010831,0.935835,1.021352,99.204498,97.5382,79.046799,0,0,G0
3,1101,0.013881,1.042902,1.121071,80.021103,74.458801,58.2742,0,0,G0
1,1000,1,0.082901,0.840151,89.860802,0,0,0,0,G2
2,1000,0.020163,0.06255,1.344259,106.639999,41.9459,0,0,0,G2
1,1000,1,-0.146893,0.885657,118.947998,0,0,0,0,G2
1,1000,1,-0.116136,0.881814,114.730003,0,0,0,0,G2
2,1000,0.02079,0.079941,1.27485,106.074997,45.587299,0,0,0,G2
1,1000,1,-0.099074,0.8538,95.617897,0,0,0,0,G2
1,1000,1,-0.077608,0.879004,106.149002,0,0,0,0,G2
1,1000,1,-0.044573,0.85692,108.070999,0,0,0,0,G2
1,1000,1,-0.15065,0.880106,93.100304,0,0,0,0,G2
1,1000,1,-0.132626,0.900084,77.356003,0,0,0,0,G2
1,1,1,0.011443,0.726551,93.722397,0,0,0,0,G3
0,1,0,0,0,0,0,0,0,0,G3
1,1,1,0.232822,0.956751,89.645699,0,0,0,0,G3
1,1,1,0.254014,0.962371,83.680298,0,0,0,0,G3
1,1,1,0.161145,0.680975,95.0289,0,0,0,0,G3
1,1,1,0.139832,0.709663,96.697197,0,0,0,0,G3
2,1,0.015459,0.348557,1.009762,72.028099,103.297997,0,0,0,G3
2,1,0.024163,0.232993,0.908979,63.8465,100.148003,0,0,0,G3
1,1,1,0.292268,0.728388,84.217201,0,0,0,0,G3
1,1,1,0.031611,0.696982,90.786102,0,0,0,0,G3
2,11000,0.01132,0.000218,1.053698,87.713203,99.113899,0,0,0,G4
2,11000,0.010736,-0.062194,0.976454,91.621902,110.656998,0,0,0,G4
2,11000,0.011071,0.027395,1.001867,88.736198,108.242996,0,0,0,G4
2,11000,0.0114,-0.107223,0.959754,84.625099,112.365997,0,0,0,G4
2,11000,0.011556,-0.03914,0.94222,85.145401,102.482002,0,0,0,G4
3,11000,0.017567,0.308168,1.444253,87.410797,113.761002,47.136501,0,0,G4
2,11000,0.011834,0.099385,0.888666,83.166801,100.193001,0,0,0,G4
2,11000,0.011023,-0.137127,0.90677,89.411903,112.473,0,0,0,G4
3,11000,0.017425,0.278909,1.630031,87.034599,110.767998,47.0121,0,0,G4
2,11000,0.011751,0.152046,1.141769,83.606003,100.980003,0,0,0,G4
2,1100,0.015008,0.253866,0.946597,105.438004,111.717003,0,0,0,G5
2,1100,0.014457,0.207207,0.925658,106.474998,106.351997,0,0,0,G5
2,1100,0.014868,0.131845,0.927572,105.379997,109.960999,0,0,0,G5
3,1100,0.013079,0.417831,1.199853,103.771004,104.301003,43.739201,0,0,G5
2,1100,0.015642,0.465765,0.83953,81.440002,78.790199,0,0,0,G5
2,1100,0.014786,0.36592,0.885411,84.987602,84.797997,0,0,0,G5
2,1100,0.01504,0.254988,0.941837,105.255997,113.612999,0,0,0,G5
3,1100,0.02011,0.494482,1.144473,106.581001,45.961399,106.135002,0,0,G5
3,1100,0.02342,0.670536,1.293859,85.9515,34.241402,84.618599,0,0,G5
3,1100,0.015389,0.451246,1.377801,89.928703,87.357903,37.341999,0,0,G5
3,1110,0.015161,0.620535,1.036278,73.915703,74.025299,62.303902,0,0,G6
3,1110,0.013325,0.340796,0.94036,94.561897,94.005302,86.168297,0,0,G6
3,1110,0.013629,0.460172,0.906906,96.014099,98.556099,89.772003,0,0,G6
3,1110,0.014153,0.335342,0.87662,96.916702,100.954002,93.3722,0,0,G6
3,1110,0.014974,0.390321,0.952347,85.086502,83.8759,71.716797,0,0,G6
3,1110,0.014878,0.513536,0.959195,81.102501,82.6007,73.464996,0,0,G6
3,1110,0.014263,0.466713,0.923365,98.022697,99.5979,89.582603,0,0,G6
3,1110,0.01452,0.367528,0.89911,98.058998,102.410004,90.422401,0,0,G6
3,1110,0.014403,0.423515,0.919454,90.764,89.682198,76.167999,0,0,G6
3,1110,0.015611,0.610478,0.956043,73.651703,68.552597,59.684399,0,0,G6
3,10001,0.011984,1.036433,0.825058,87.311699,55.671101,89.742302,0,0,G7
2,10001,0.011156,1.194456,0.78721,90.513603,99.550903,0,0,0,G7
2,10001,0.010727,1.227138,0.813854,93.871902,98.540604,0,0,0,G7
3,10001,0.011904,1.452045,0.843,90.162498,53.1852,96.831398,0,0,G7
3,10001,0.011072,0.955925,0.827463,93.465103,59.748199,93.593697,0,0,G7
3,10001,0.011558,0.826892,0.790766,92.897499,60.790501,90.584801,0,0,G7
2,10001,0.010878,0.862414,0.73595,92.386299,93.040199,0,0,0,G7
2,10001,0.010501,0.779082,0.795184,103.25,96.554703,0,0,0,G7
2,10001,0.010635,0.614866,0.796316,100.332001,96.245796,0,0,0,G7
3,10001,0.011445,0.746833,0.783412,95.124001,61.6106,92.5653,0,0,G7
3,11001,0.012229,0.642406,1.268532,76.214897,105.279999,83.772301,0,0,G8
3,11001,0.011917,0.691796,1.550729,81.255302,105.161003,82.6157,0,0,G8
3,11001,0.011702,0.851184,1.598437,82.821297,101.073997,81.553299,0,0,G8
3,11001,0.011597,0.620343,1.461919,86.921997,105.315002,79.911499,0,0,G8
3,11001,0.010948,0.529633,1.361272,90.320198,108.950996,84.610298,0,0,G8
3,11001,0.01127,0.626107,1.388609,84.997704,108.814003,86.406197,0,0,G8
3,11001,0.011619,0.793669,1.454884,79.891296,104.422997,85.627602,0,0,G8
3,11001,0.011397,0.799647,1.496487,83.690598,107.772003,85.786903,0,0,G8
3,11001,0.011659,0.815534,1.535446,83.334198,106.677002,83.193199,0,0,G8
2,11001,0.015045,0.457876,1.068791,107.856003,83.379601,0,0,0,G8
5,11111,0.011028,1.016714,1.427015,74.270599,105.475998,107.397003,91.644798,79.404099,G9
5,11111,0.009949,0.940934,1.413689,80.380402,104.681999,109.574997,97.927597,86.081398,G9
5,11111,0.010189,0.820475,1.36548,77.417297,105.030998,106.167,96.358398,83.079597,G9
5,11111,0.011212,1.013903,1.483501,71.629204,93.903397,97.181602,87.110497,77.424698,G9
5,11111,0.010182,1.098606,1.304054,79.474197,102.875999,106.098999,94.649101,82.993401,G9
5,11111,0.009492,0.951457,1.361284,80.925697,102.261002,107.327003,99.883003,90.161797,G9
5,11111,0.009211,0.676148,1.341811,87.155197,104.706001,108.734001,101.472,88.862602,G9
5,11111,0.010216,0.798898,1.319125,79.509102,106.921997,107.335999,96.745697,81.879402,G9
5,11111,0.010888,1.13354,1.343428,74.032898,98.753197,101.250999,89.664497,79.632401,G9
5,11111,0.010339,1.143635,1.295975,78.919701,101.383003,104.801003,92.736,82.108002,G9
2,0,0.018991,0.669171,-1.17359,53.462898,61.0965,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,1,0.566101,-0.706407,55.051701,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.011154,0.428427,0.736359,109.711998,106.834999,82.3834,0,0,G0
3,1101,0.01162,0.600893,1.034234,99.837799,101.255997,76.4916,0,0,G0
3,1101,0.011376,0.585449,0.983857,101.750999,103.600998,78.732597,0,0,G0
2,1101,0.016074,0.347165,0.9458,114.867996,94.908203,0,0,0,G0
3,1101,0.011033,0.412131,0.949965,111.969002,110.970001,86.015198,0,0,G0
3,1101,0.01112,0.708656,0.97247,98.3965,100.823997,82.656502,0,0,G0
3,1101,0.011141,0.767946,1.031809,101.060997,102.746002,81.896202,0,0,G0
2,1101,0.016025,0.709577,0.913151,104.777,82.817101,0,0,0,G0
2,1101,0.01572,0.516266,0.924732,114.601997,90.342796,0,0,0,G0
3,1101,0.010908,0.518959,0.702197,107.68,106.375,83.668503,0,0,G0
2,1000,0.036082,1.912317,4.437551,104.833,78.9823,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,0.838413,-0.500419,45.763599,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,0.440294,-0.790939,76.807602,0,0,0,0,G2
1,1000,1,-0.301824,0.648214,105.139,0,0,0,0,G2
1,1000,1,-0.38944,0.695994,118.639,0,0,0,0,G2
1,1000,1,-0.344222,0.680582,120.515999,0,0,0,0,G2
1,1000,1,-0.241185,0.662175,105.022003,0,0,0,0,G2
1,1,1,-0.199055,0.73561,103.890999,0,0,0,0,G3
2,1,0.017628,0.074395,1.139866,62.295799,96.502403,0,0,0,G3
0,1,0,0,0,0,0,0,0,0,G3
1,1,1,0.048779,0.883641,104.352997,0,0,0,0,G3
1,1,1,0.195088,0.879319,102.573997,0,0,0,0,G3
1,1,1,0.049099,0.833071,97.004997,0,0,0,0,G3
1,1,1,0.060909,0.845208,101.610001,0,0,0,0,G3
1,1,1,0.002198,0.860605,103.277,0,0,0,0,G3
1,1,1,-0.014611,0.841087,102.825996,0,0,0,0,G3
1,1,1,-0.172701,0.755256,103.966003,0,0,0,0,G3
3,11000,0.027495,-0.072026,1.53506,71.8741,108.699997,38.158501,0,0,G4
2,11000,0.012179,-0.35709,1.391002,77.4067,115.834999,0,0,0,G4
3,11000,0.023979,-0.057814,1.564538,77.6838,110.803001,39.462799,0,0,G4
2,11000,0.012371,-0.306567,1.238433,78.214699,111.580002,0,0,0,G4
2,11000,0.011632,-0.456731,1.116702,86.333,112.767998,0,0,0,G4
2,11000,0.011963,-0.538603,1.072066,90.169296,124.128998,0,0,0,G4
2,11000,0.012571,-0.49363,1.131225,80.5476,113.093002,0,0,0,G4
3,11000,0.022713,0.315553,2.852303,75.602997,109.719002,110,0,0,G4
2,11000,0.012888,-0.274237,1.283077,75.811699,111.511002,0,0,0,G4
3,11000,0.034152,-0.071735,3.320397,69.948097,112.382004,112.388,0,0,G4
2,1100,0.02039,0.344217,0.714377,93.712097,99.812599,0,0,0,G5
2,1100,0.019394,0.00125,0.945916,106.292,114.782997,0,0,0,G5
2,1100,0.019014,-0.104991,0.900844,112.697998,117.453003,0,0,0,G5
2,1100,0.019206,0.100275,0.891132,104.557999,112.050003,0,0,0,G5
2,1100,0.019641,0.230157,0.813929,99.494797,105.388,0,0,0,G5
2,1100,0.020034,0.20059,0.809435,107.681,111.550003,0,0,0,G5
2,1100,0.018406,-0.008094,0.792402,113.223,114.853996,0,0,0,G5
3,1100,0.015375,0.279717,2.213762,108.204002,111.656998,133.899002,0,0,G5
2,1100,0.019417,0.184218,0.836541,94.489601,95.786102,0,0,0,G5
2,1100,0.019508,0.29544,0.741945,81.321602,85.050598,0,0,0,G5
4,1110,0.02997,0.516782,1.581077,110.276001,112.151001,133.787994,101.079002,0,G6
3,1110,0.015697,0.139307,0.827264,99.987198,101.143997,90.416,0,0,G6
3,1110,0.015816,0.094906,0.760551,104.864998,105.153999,93.888,0,0,G6
3,1110,0.015631,-0.129805,0.568608,111.657997,111.762001,98.866898,0,0,G6
4,1110,0.052611,0.465319,1.883136,102.613998,103.135002,143.233002,92.646301,0,G6
3,1110,0.016834,0.181402,0.792017,97.227798,95.570297,85.790298,0,0,G6
3,1110,0.018884,0.274874,0.799378,74.304199,72.798798,62.142601,0,0,G6
3,1110,0.016977,0.13395,0.839703,98.743896,96.272202,86.654999,0,0,G6
2,1110,0.033821,0.005638,0.638898,96.7882,85.6119,0,0,0,G6
3,1110,0.01103,0.317525,0.877654,107.889,112.704002,99.2967,0,0,G6
3,10001,0.013018,0.623048,1.032663,83.5765,56.6735,98.737503,0,0,G7
2,10001,0.011292,0.627914,0.723627,89.022697,100.204002,0,0,0,G7
3,10001,0.012412,0.587678,0.696,85.449699,60.973301,94.911301,0,0,G7
2,10001,0.011606,0.531465,0.817296,87.669197,99.060699,0,0,0,G7
2,10001,0.011732,0.683781,0.748672,85.600197,97.849297,0,0,0,G7
3,10001,0.011921,0.727063,0.633878,87.292198,62.425999,97.3582,0,0,G7
2,10001,0.011871,0.559888,1.066187,84.991699,100.848999,0,0,0,G7
2,10001,0.011567,0.408152,1.006429,88.2453,101.699997,0,0,0,G7
3,10001,0.050177,1.685299,4.407277,84.643097,108.524002,102.183998,0,0,G7
3,10001,0.046378,1.697408,4.139905,82.222397,106.578003,101.601997,0,0,G7
3,11001,0.012986,0.496928,1.104342,67.183197,97.225197,85.956902,0,0,G8
3,11001,0.011998,0.350388,1.251412,76.280098,111.899002,94.725502,0,0,G8
3,11001,0.012695,0.26795,1.173207,74.870697,110.305,90.574097,0,0,G8
3,11001,0.012879,0.356405,1.148731,67.486801,102.708,89.631302,0,0,G8
3,11001,0.013162,0.538121,1.155998,65.339897,97.683197,86.039902,0,0,G8
3,11001,0.012941,0.285648,1.043317,70.171799,109.325996,92.725502,0,0,G8
3,11001,0.01283,0.095009,0.956007,74.625999,115.040001,95.813499,0,0,G8
3,11001,0.012804,0.063922,1.040511,72.764702,111.115997,95.091301,0,0,G8
3,11001,0.013011,0.273822,1.111945,68.945602,107.705002,92.108299,0,0,G8
3,11001,0.013227,0.497472,1.013234,65.132698,95.125801,84.305801,0,0,G8
5,11111,0.009618,1.037722,1.157735,77.4832,103.802002,107.195999,99.429001,91.035202,G9
5,11111,0.00954,0.96735,1.255594,78.309097,105.709999,111.586998,103.296997,91.910301,G9
5,11111,0.009611,0.972766,1.184164,77.692001,107.112999,113.377998,104.223999,93.264397,G9
5,11111,0.009665,0.967241,1.250833,77.764198,104.683998,107.652,99.3237,90.384399,G9
5,11111,0.009683,1.00079,1.220477,76.408203,103.983002,105.446999,97.832199,90.297501,G9
5,11111,0.009614,0.910479,1.088166,79.154602,106.071999,113.031998,102.887001,92.374901,G9
5,11111,0.009669,0.776657,1.085197,78.338501,109.32,111.955002,101.476997,90.888,G9
5,11111,0.009657,0.79672,1.063287,76.115303,111.453003,115.672997,104.803001,94.264,G9
5,11111,0.009594,1.012155,1.087691,75.726997,105.944,111.827003,104.302002,94.119202,G9
5,11111,0.009706,1.080741,1.177329,76.127701,102.313004,106.040001,99.302803,90.742401,G9
