@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,6,7-11,12'

@attribute numFingers numeric
@attribute ratio numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,0.012941,20.881372,70.171799,109.325996,92.725502,0,0,G8
3,0.01283,21.139162,74.625999,115.040001,95.813499,0,0,G8
3,0.012804,21.055159,72.764702,111.115997,95.091301,0,0,G8
3,0.013011,20.682329,68.945602,107.705002,92.108299,0,0,G8
3,0.013227,20.561441,65.132698,95.125801,84.305801,0,0,G8
5,0.009618,8.656054,77.4832,103.802002,107.195999,99.429001,91.035202,G9
5,0.00954,8.596058,78.309097,105.709999,111.586998,103.296997,91.910301,G9
5,0.009611,8.835953,77.692001,107.112999,113.377998,104.223999,93.264397,G9
5,0.009665,8.444284,77.764198,104.683998,107.652,99.3237,90.384399,G9
5,0.009683,8.210151,76.408203,103.983002,105.446999,97.832199,90.297501,G9
5,0.009614,9.262285,79.154602,106.071999,113.031998,102.887001,92.374901,G9
5,0.009669,9.08777,78.338501,109.32,111.955002,101.476997,90.888,G9
5,0.009657,9.200364,76.115303,111.453003,115.672997,104.803001,94.264,G9
5,0.009594,8.893003,75.726997,105.944,111.827003,104.302002,94.119202,G9
5,0.009706,8.345312,76.127701,102.313004,106.040001,99.302803,90.742401,G9
