@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2-6,12-16,17-19'

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.075708,1.120037,0.999064,0,0,1.008187,1.130134,0.958816,0,0,1110,14.303123,G6
1.089878,1.113777,1.0214,0,0,1.95213,2.084084,1.89303,0,0,1110,13.794686,G6
1.091208,1.083942,1.026478,0,0,2.326217,2.407833,2.255274,0,0,1110,13.182417,G6
1.103578,1.046818,1.026201,0,0,2.535329,2.560258,2.461431,0,0,1110,11.863045,G6
1.408344,1.425009,1.268981,0.658762,0,1.5337,1.739976,1.626955,0.559517,0,1110,9.361637,G6
1.084705,1.084585,0.997605,0,0,2.560162,2.637288,2.472481,0,0,1110,12.254139,G6
1.58185,1.082555,1.30075,0,0,2.33742,2.310038,1.971678,0,0,10001,22.817312,G7
1.400462,1.028768,1.462081,0,0,2.436615,2.604583,2.621128,0,0,10001,20.961185,G7
1.474609,1.566145,0,0,0,3.351578,3.480368,0,0,0,10001,75.422852,G7
1.476701,1.486523,0,0,0,3.344792,3.467479,0,0,0,10001,74.180641,G7
1.485393,1.479544,0,0,0,2.615469,2.866975,0,0,0,10001,74.219231,G7
1.466047,1.524136,0,0,0,2.716789,2.521095,0,0,0,10001,74.716354,G7
1.43489,1.086611,1.472297,0,0,2.669241,2.89088,2.802563,0,0,10001,23.031393,G7
1.715093,1.019177,1.479232,0,0,4.139066,4.098808,3.870747,0,0,10001,21.26733,G7
1.489214,1.102795,1.415466,0,0,1.855858,2.0816,1.955405,0,0,10001,23.569609,G7
1.532249,1.101622,1.392663,0,0,1.419323,1.599136,1.432605,0,0,10001,23.718374,G7
1.268949,1.461208,1.205946,0,0,2.297894,3.040519,2.391638,0,0,11001,30.310886,G8
1.190494,1.408001,1.241253,0,0,2.767782,3.386368,2.886837,0,0,11001,28.906607,G8
1.285366,1.456348,1.284125,0,0,3.041061,3.743832,3.167696,0,0,11001,30.201185,G8
1.155765,1.388174,1.214392,0,0,1.562639,2.200986,1.705628,0,0,11001,28.250303,G8
1.268601,1.431429,1.281814,0,0,2.51206,3.173045,2.632283,0,0,11001,29.197598,G8
1.186134,1.420741,1.211723,0,0,1.703199,2.401416,1.8465,0,0,11001,28.757271,G8
1.294463,1.461868,1.214526,0,0,2.351192,3.00123,2.314212,0,0,11001,30.158821,G8
1.247346,1.437795,1.184136,0,0,1.76306,2.411579,1.767465,0,0,11001,29.526928,G8
1.223438,1.438787,1.172827,0,0,1.480163,2.09858,1.427324,0,0,11001,28.716925,G8
1.313302,1.469524,1.196951,0,0,2.486948,3.148965,2.430719,0,0,11001,30.587416,G8
1.35898,1.467999,1.510538,1.474162,1.317965,1.531672,2.938179,3.045091,2.854487,2.317141,11111,17.582968,G9
1.258379,1.437711,1.439375,1.458284,1.222231,1.770014,3.10205,3.145814,3.048479,2.49278,11111,16.574476,G9
1.384136,1.468369,1.484034,1.478216,1.284126,1.445141,2.907748,2.977066,2.853224,2.296777,11111,17.814692,G9
1.274776,1.416993,1.474253,1.4734,1.261474,1.942096,3.283924,3.386206,3.264339,2.709708,11111,16.344118,G9
1.278244,1.432222,1.470417,1.458403,1.258568,1.415563,2.807372,2.90635,2.784966,2.266575,11111,16.783291,G9
1.277431,1.389253,1.452144,1.423282,1.234742,1.555959,2.820379,2.936428,2.803511,2.31036,11111,16.749815,G9
1.292867,1.429034,1.472292,1.473097,1.292769,1.458093,2.742716,2.790142,2.615518,2.059442,11111,16.752924,G9
1.299004,1.44555,1.451769,1.466053,1.29366,2.197734,3.603471,3.67582,3.569702,3.069453,11111,17.123053,G9
1.270523,1.407151,1.472089,1.43907,1.280406,1.803062,3.105814,3.222828,3.057915,2.57627,11111,16.685291,G9
1.318799,1.431286,1.494537,1.51393,1.33245,1.985048,3.382482,3.502225,3.37663,2.819926,11111,16.747688,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.981178,1.071873,0,0,0,3.317573,3.466743,0,0,0,1101,21.734158,G0
1.192112,1.22342,0.905173,0,0,3.034431,3.204088,2.730621,0,0,1101,14.578268,G0
1.167827,1.225968,0.922286,0,0,2.649997,2.859435,2.402386,0,0,1101,14.337141,G0
1.168781,1.238751,0.88857,0,0,3.344195,3.560318,3.06944,0,0,1101,14.679775,G0
1.180261,1.218331,0.889219,0,0,3.137235,3.309568,2.836774,0,0,1101,14.932344,G0
1.177013,1.218766,0.902209,0,0,2.215873,2.393359,1.923379,0,0,1101,14.591198,G0
1.184657,1.211009,0.892208,0,0,2.109945,2.257071,1.779151,0,0,1101,14.462708,G0
1.177793,1.239337,0.932094,0,0,1.378094,1.579032,1.073251,0,0,1101,15.354807,G0
1.178412,1.256723,0.925306,0,0,2.401174,2.660591,2.152958,0,0,1101,15.224584,G0
1.174432,1.236171,0.918348,0,0,3.125719,3.334086,2.829475,0,0,1101,14.201804,G0
0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.552487,0,0,0,0,1000,0,G2
1,0,0,0,0,0.596845,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.209536,0,0,0,0,1000,0,G2
1.492906,0.68976,0,0,0,2.230498,1.370667,0,0,0,1000,28.548655,G2
1,0,0,0,0,1.780096,0,0,0,0,1000,0,G2
1,0,0,0,0,2.182993,0,0,0,0,1000,0,G2
1,0,0,0,0,1.181902,0,0,0,0,1,0,G3
1,0,0,0,0,2.145167,0,0,0,0,1,0,G3
0.909909,1.327865,0,0,0,1.044843,1.447591,0,0,0,1,34.765259,G3
0.90564,1.329102,0,0,0,0.822553,1.233397,0,0,0,1,34.224747,G3
1,0,0,0,0,0.75342,0,0,0,0,1,0,G3
1,0,0,0,0,0.781298,0,0,0,0,1,0,G3
1,0,0,0,0,1.29269,0,0,0,0,1,0,G3
0.925219,1.342752,0,0,0,1.63418,2.017581,0,0,0,1,36.180531,G3
0.956481,1.423562,0,0,0,0.116966,0.566015,0,0,0,1,36.066982,G3
1,0,0,0,0,1.877574,0,0,0,0,1,0,G3
1.300291,1.606227,0.795728,0,0,0.498381,1.296927,0.371192,0,0,11000,30.251825,G4
1.102238,1.425636,0,0,0,2.101819,2.519146,0,0,0,11000,60.70116,G4
1.314868,1.715055,0.814031,0,0,1.872597,2.75031,1.723997,0,0,11000,35.075939,G4
1.044762,1.391798,0,0,0,1.845348,2.395666,0,0,0,11000,54.685745,G4
1.035074,1.379054,0,0,0,2.369941,2.815108,0,0,0,11000,53.386639,G4
1.043826,1.342579,0,0,0,1.05186,1.393766,0,0,0,11000,51.185894,G4
1.060678,1.33467,0,0,0,0.906013,1.300148,0,0,0,11000,51.708252,G4
1.061326,1.360096,0,0,0,0.767631,1.216594,0,0,0,11000,51.193108,G4
1.047739,1.314822,0,0,0,0.766812,1.197391,0,0,0,11000,44.698925,G4
1.297087,1.611154,0.807322,0,0,0.60677,1.29919,0.383091,0,0,11000,30.704094,G4
1.003859,1.059414,0,0,0,2.917798,2.986548,0,0,0,1100,25.002468,G5
1.014067,1.041099,0,0,0,2.564327,2.595356,0,0,0,1100,23.565407,G5
0.976345,1.081039,0,0,0,2.607363,2.719604,0,0,0,1100,23.554926,G5
1.344847,0.497822,1.433347,0,0,2.374996,1.520247,2.604178,0,0,1100,10.031334,G5
1.023297,1.041812,0,0,0,1.645936,1.674201,0,0,0,1100,24.546116,G5
1.031535,1.034028,0,0,0,1.848886,1.848292,0,0,0,1100,25.215828,G5
1.020032,1.032733,0,0,0,2.282359,2.322742,0,0,0,1100,24.850992,G5
1.032051,1.020535,0,0,0,2.681327,2.705819,0,0,0,1100,25.214664,G5
1.006807,1.056129,0,0,0,3.145288,3.202811,0,0,0,1100,24.994553,G5
1.027148,1.03472,0,0,0,3.077394,3.100928,0,0,0,1100,25.369968,G5
1.135846,1.234149,1.116976,0,0,0.123366,0.199118,0.123678,0,0,1110,14.840924,G6
1.075809,1.142724,1.00422,0,0,1.781773,1.965673,1.707701,0,0,1110,12.684095,G6
1.063222,1.165892,1.03497,0,0,1.682904,1.892295,1.599661,0,0,1110,15.127806,G6
1.075842,1.161772,1.027013,0,0,2.002395,2.206771,1.941365,0,0,1110,15.22063,G6
1.075405,1.145163,1.009942,0,0,1.763762,1.941874,1.681604,0,0,1110,14.385508,G6
1.069414,1.146631,1.001903,0,0,1.813359,1.992829,1.736571,0,0,1110,13.945935,G6
1.063831,1.153129,1.00058,0,0,2.001664,2.19402,1.922534,0,0,1110,14.153194,G6
1.076609,1.133087,1.045001,0,0,2.492057,2.664763,2.43194,0,0,1110,13.430962,G6
1.081431,1.174049,1.018513,0,0,1.44268,1.671507,1.365915,0,0,1110,13.968836,G6
1.146631,1.222683,1.082589,0,0,0.267812,0.550751,0.184963,0,0,1110,14.532871,G6
1.728885,1.026836,1.872441,0,0,0.400902,0.384534,0.373431,0,0,10001,23.504118,G7
1.706828,1.905126,0,0,0,0.087632,0.493516,0,0,0,10001,82.720444,G7
1.677756,1.827737,0,0,0,0.418244,0.694488,0,0,0,10001,81.116119,G7
1.627713,1.771542,0,0,0,0.784499,1.143306,0,0,0,10001,80.926994,G7
1.583507,1.692072,0,0,0,1.013742,1.247574,0,0,0,10001,80.907379,G7
1.668453,0.941106,1.771199,0,0,0.23357,0.106801,0.179195,0,0,10001,21.232676,G7
1.773579,1.925209,0,0,0,0.298597,0.232696,0,0,0,10001,82.205833,G7
1.801707,1.938158,0,0,0,0.30107,0.037135,0,0,0,10001,81.500969,G7
1.71094,0.9869,1.827938,0,0,0.658959,0.612904,0.680129,0,0,10001,21.868387,G7
1.629015,1.065549,1.812319,0,0,0.632291,0.775925,0.788083,0,0,10001,24.670237,G7
1.185297,1.539252,1.445259,0,0,2.184069,3.204638,2.588875,0,0,11001,30.617783,G8
1.385239,1.658412,1.615289,0,0,1.072995,2.305337,1.558511,0,0,11001,34.704384,G8
1.457821,1.646058,1.615618,0,0,1.01373,2.158606,1.375083,0,0,11001,35.282455,G8
1.381446,1.663949,1.603979,0,0,1.439148,2.635837,1.837766,0,0,11001,35.554012,G8
1.398509,1.632789,1.512782,0,0,2.265675,3.376349,2.591346,0,0,11001,34.389301,G8
1.42267,1.656062,1.643408,0,0,1.743786,2.905275,2.092289,0,0,11001,35.968494,G8
1.470701,1.655905,1.582131,0,0,2.031006,3.16208,2.312677,0,0,11001,35.45203,G8
1.408519,1.602718,1.555596,0,0,1.10119,2.230921,1.542498,0,0,11001,33.578201,G8
1.398905,1.607911,1.570879,0,0,0.55934,1.665813,0.958638,0,0,11001,33.527287,G8
1.297639,1.582311,1.498017,0,0,1.370372,2.453095,1.781299,0,0,11001,31.901363,G8
1.298247,1.372001,1.499828,1.452606,1.326567,1.492289,2.757621,2.938242,2.803932,2.219361,11111,14.343088,G9
1.314338,1.382826,1.497307,1.431466,1.274231,0.966312,2.303982,2.440433,2.29634,1.776484,11111,15.246058,G9
1.232853,1.343437,1.465662,1.414469,1.259828,1.330727,2.548765,2.698264,2.565171,2.085964,11111,14.282757,G9
1,0,0,0,0,1.419443,0,0,0,0,11111,0,G9
1.264359,1.416474,1.536115,1.483657,1.388549,0.935492,2.306974,2.492724,2.341148,1.723,11111,14.819567,G9
1.297808,1.374648,1.489156,1.438478,1.321987,1.269589,2.469249,2.63335,2.481777,1.916036,11111,14.600519,G9
1.273755,1.375722,1.51069,1.456417,1.353361,1.179058,2.455916,2.642896,2.49847,1.939686,11111,14.41014,G9
1.229064,1.362705,1.494854,1.433262,1.300809,2.384876,3.636585,3.818588,3.671304,3.11106,11111,14.054564,G9
1.277217,1.359499,1.491444,1.464498,1.326553,2.35301,3.58542,3.74994,3.623787,3.021146,11111,14.329936,G9
1.323644,1.382454,1.521974,1.479052,1.338599,2.334261,3.666045,3.86179,3.729032,3.115675,11111,14.97854,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1.41559,1.228303,0,0,0,4.061127,3.809917,0,0,0,1101,53.716637,G0
1.347034,1.155289,0.902441,0,0,2.61128,2.639111,2.249943,0,0,1101,16.303684,G0
1.32728,1.127403,0.846921,0,0,1.757697,1.861239,1.610192,0,0,1101,15.284665,G0
1.23088,0.934834,0,0,0,2.439428,2.132315,0,0,0,1101,34.194141,G0
1.356959,1.113154,0,0,0,2.773369,2.471603,0,0,0,1101,51.504112,G0
1.14378,1.349921,1.011891,0,0,2.318356,2.752664,2.156658,0,0,1101,19.310116,G0
1.237104,0.945512,0,0,0,2.323808,1.958569,0,0,0,1101,35.102348,G0
1.172778,1.312645,0.974409,0,0,2.402087,2.710219,2.109083,0,0,1101,19.004843,G0
1.229247,1.252327,1.000199,0,0,2.360192,2.570628,2.039878,0,0,1101,18.070929,G0
1.213161,1.263304,0.965015,0,0,2.18524,2.417647,1.897843,0,0,1101,18.38364,G0
1,0,0,0,0,0.968599,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,0.80651,0,0,0,0,1000,0,G2
1,0,0,0,0,0.966789,0,0,0,0,1000,0,G2
1,0,0,0,0,0.979964,0,0,0,0,1000,0,G2
1,0,0,0,0,0.582813,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,0.515428,0,0,0,0,1000,0,G2
1,0,0,0,0,0.837519,0,0,0,0,1000,0,G2
0.716934,1.339115,0,0,0,1.232904,1.789255,0,0,0,1,16.691147,G3
1.081047,0.804105,1.600438,0,0,0.805818,0.779619,1.341192,0,0,1,9.21261,G3
0,0,0,0,0,0,0,0,0,0,1,0,G3
0.992616,1.434426,0,0,0,0.709125,1.07211,0,0,0,1,45.526752,G3
0.963273,1.460101,0,0,0,0.933915,1.337974,0,0,0,1,44.197433,G3
1,0,0,0,0,1.08117,0,0,0,0,1,0,G3
1,0,0,0,0,1.330263,0,0,0,0,1,0,G3
0.746962,1.310102,0,0,0,0.803571,1.310912,0,0,0,1,17.939102,G3
0.718602,1.346746,0,0,0,0.694153,1.253729,0,0,0,1,17.850607,G3
0.716101,1.334352,0,0,0,0.818085,1.354273,0,0,0,1,15.450723,G3
1.170281,1.416133,0,0,0,1.260336,1.714143,0,0,0,11000,57.733547,G4
1.396784,1.773763,0.815042,0,0,1.549639,2.399213,1.396729,0,0,11000,34.491798,G4
1.175892,1.430307,0,0,0,1.74298,2.195871,0,0,0,11000,58.437904,G4
1.155485,1.410516,0,0,0,1.978431,2.306665,0,0,0,11000,59.786705,G4
1.155072,1.392425,0,0,0,2.043352,2.36277,0,0,0,11000,58.666309,G4
1.163924,1.37566,0,0,0,1.699464,1.996894,0,0,0,11000,57.534866,G4
1.160446,1.41274,0,0,0,1.64371,1.970028,0,0,0,11000,58.0098,G4
1.165658,1.410189,0,0,0,1.55097,1.905056,0,0,0,11000,57.87122,G4
1.41962,1.791784,0.795526,0,0,1.166019,2.199822,1.106381,0,0,11000,35.042103,G4
1.472104,1.774157,0.806343,0,0,1.243752,2.408094,1.332826,0,0,11000,36.454254,G4
0.999138,1.070651,0,0,0,1.596664,1.719043,0,0,0,1100,26.799511,G5
0.98349,1.088648,0,0,0,1.590844,1.679568,0,0,0,1100,26.523029,G5
0.971451,1.100884,0,0,0,1.436605,1.602602,0,0,0,1100,26.755264,G5
0.980692,1.088118,0,0,0,1.470707,1.611276,0,0,0,1100,26.244251,G5
0.993023,1.075065,0,0,0,1.808861,1.909074,0,0,0,1100,26.312979,G5
1.000497,1.069219,0,0,0,1.62083,1.713301,0,0,0,1100,26.717085,G5
0.986258,1.086673,0,0,0,1.543796,1.610795,0,0,0,1100,26.890064,G5
0.989599,1.08275,0,0,0,1.584843,1.66416,0,0,0,1100,26.496378,G5
0.996206,1.076976,0,0,0,1.705528,1.77677,0,0,0,1100,26.524305,G5
0.991958,1.079854,0,0,0,1.452613,1.581132,0,0,0,1100,26.826714,G5
1.060455,1.130614,0.990102,0,0,1.346322,1.450669,1.281818,0,0,1110,13.46157,G6
1.050097,1.128958,0.992807,0,0,1.411299,1.497299,1.346642,0,0,1110,13.432396,G6
1.057667,1.121319,1.001102,0,0,1.343008,1.436411,1.282059,0,0,1110,13.911746,G6
1.065071,1.114661,0.997849,0,0,1.474261,1.575881,1.411345,0,0,1110,13.249393,G6
1.063739,1.126162,1.007605,0,0,1.613016,1.751137,1.559753,0,0,1110,12.395985,G6
1.076133,1.122966,1.000983,0,0,1.574352,1.698875,1.507171,0,0,1110,12.795446,G6
1.068164,1.117793,0.977064,0,0,1.350408,1.455152,1.274632,0,0,1110,13.137368,G6
1.073749,1.113628,0.976757,0,0,1.349744,1.447757,1.26137,0,0,1110,12.755845,G6
1.063122,1.134602,1.005578,0,0,1.560532,1.707485,1.516865,0,0,1110,13.097763,G6
1.048135,1.137996,0.990547,0,0,1.458613,1.580609,1.412423,0,0,1110,13.276139,G6
1.647302,1.031961,1.637699,0,0,3.562905,3.681969,3.847264,0,0,10001,24.491404,G7
1.786276,1.682006,0,0,0,3.202497,2.946744,0,0,0,10001,82.571655,G7
1.759534,1.661373,0,0,0,3.203683,2.998811,0,0,0,10001,82.437241,G7
1.77623,1.685808,0,0,0,3.426316,3.292067,0,0,0,10001,82.739212,G7
1.837214,1.783574,0,0,0,3.735155,3.810102,0,0,0,10001,80.042664,G7
1.749621,1.773504,0,0,0,3.544746,3.469804,0,0,0,10001,78.914314,G7
1.700921,1.717754,0,0,0,3.313067,3.25412,0,0,0,10001,78.811905,G7
1.739959,1.06837,1.675755,0,0,3.313694,3.200303,3.226197,0,0,10001,26.482174,G7
1.663887,1.02304,1.688394,0,0,3.493379,3.626636,3.857832,0,0,10001,24.279669,G7
1.76141,1.717408,0,0,0,3.873001,3.748755,0,0,0,10001,79.482819,G7
1.60114,1.718905,1.79511,0,0,5.048294,6.283594,5.479455,0,0,11001,35.905624,G8
1.646558,1.805157,1.781982,0,0,3.260478,4.651743,3.63243,0,0,11001,37.780666,G8
1.548307,1.787035,1.802401,0,0,3.302397,4.642641,3.629433,0,0,11001,37.827599,G8
1.538782,1.750262,1.793553,0,0,3.768217,5.036147,4.089,0,0,11001,37.3811,G8
1.652492,1.765068,1.805405,0,0,4.181109,5.490388,4.574145,0,0,11001,37.310741,G8
1.391545,1.589417,1.480094,0,0,3.636021,4.662253,3.982023,0,0,11001,32.214657,G8
1.207467,1.045759,0,0,0,3.023587,2.907346,0,0,0,11001,47.382343,G8
1.170685,1.109213,0,0,0,3.086752,2.967525,0,0,0,11001,48.159908,G8
1.073112,1.215836,0,0,0,2.742208,2.827115,0,0,0,11001,47.962708,G8
1.418417,1.594215,1.53739,0,0,3.540725,4.522438,3.792587,0,0,11001,33.00985,G8
1.257136,1.349782,1.486517,1.407635,1.267003,2.671059,3.7999,4.004097,3.830438,3.310155,11111,12.908893,G9
1.310695,1.424907,1.504595,1.459373,1.353259,1.599653,2.945883,3.105919,2.964248,2.414811,11111,14.387162,G9
1.298655,1.411892,1.484162,1.455712,1.354728,1.63007,2.928238,3.065292,2.930815,2.390457,11111,14.193451,G9
1.227594,1.403078,1.496724,1.450633,1.353969,1.677662,2.96248,3.114193,2.960878,2.410872,11111,13.187175,G9
1.111748,1.170474,1.113173,1.028202,0,2.044147,2.266222,2.218778,1.928026,0,11111,8.462744,G9
1.228731,1.347037,1.474482,1.424377,1.306628,1.668764,2.855092,3.101118,2.989568,2.504358,11111,12.431676,G9
1.23572,1.337173,1.491746,1.432607,1.306106,1.695457,2.822205,3.036373,2.87299,2.335129,11111,12.579889,G9
1.243884,1.338629,1.446269,1.441778,1.315147,2.132339,3.24059,3.40203,3.290971,2.755993,11111,12.607752,G9
1.223132,1.370215,1.447796,1.439523,1.328486,2.160825,3.349482,3.481277,3.36743,2.849082,11111,12.832996,G9
1.063129,1.145563,1.132261,1.06145,0,2.946394,3.097968,3.023722,2.658804,0,11111,8.409039,G9
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,1.761186,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1.265655,0.89712,0,0,0,2.45482,1.98976,0,0,0,1101,36.431053,G0
1.352144,1.341361,0.900928,0,0,2.955438,3.20416,2.461845,0,0,1101,19.393417,G0
1.314563,1.319598,0.895901,0,0,2.801632,3.055864,2.419631,0,0,1101,19.142658,G0
1.381532,1.321473,0.973452,0,0,2.333329,2.502074,1.850251,0,0,1101,20.190027,G0
1.600339,1.571454,0.591726,1.196537,0,2.638902,2.988656,1.91733,2.369823,0,1101,14.491158,G0
1.29056,1.295139,0.948813,0,0,2.643347,2.865042,2.254971,0,0,1101,19.908031,G0
1.30713,1.28678,0.93913,0,0,2.374538,2.610252,2.013928,0,0,1101,19.817196,G0
1.364767,1.313255,0.978876,0,0,1.824735,1.993155,1.356946,0,0,1101,20.651249,G0
1.320548,1.298371,1.052225,0,0,2.153897,2.36433,1.800614,0,0,1101,21.692009,G0
1.569401,1.460307,1.142905,0,0,1.571898,1.970152,0.978485,0,0,1101,20.390079,G0
1,0,0,0,0,1.69646,0,0,0,0,1000,0,G2
1.474844,0.580115,0,0,0,1.715708,0.920387,0,0,0,1000,15.263703,G2
1,0,0,0,0,0.30225,0,0,0,0,1000,0,G2
1,0,0,0,0,0.151552,0,0,0,0,1000,0,G2
1.433344,0.616002,0,0,0,1.680633,0.917084,0,0,0,1000,15.096219,G2
1,0,0,0,0,1.502655,0,0,0,0,1000,0,G2
1,0,0,0,0,0.637073,0,0,0,0,1000,0,G2
1,0,0,0,0,0.317264,0,0,0,0,1000,0,G2
1,0,0,0,0,1.694519,0,0,0,0,1000,0,G2
1,0,0,0,0,2.09155,0,0,0,0,1000,0,G2
1,0,0,0,0,0.800919,0,0,0,0,1,0,G3
0,0,0,0,0,0,0,0,0,0,1,0,G3
1,0,0,0,0,1.600479,0,0,0,0,1,0,G3
1,0,0,0,0,1.842102,0,0,0,0,1,0,G3
1,0,0,0,0,0.656465,0,0,0,0,1,0,G3
1,0,0,0,0,0.70586,0,0,0,0,1,0,G3
0.922288,1.32269,0,0,0,0.581028,0.901687,0,0,0,1,39.014492,G3
0.799341,1.253829,0,0,0,0.673573,1.09813,0,0,0,1,18.054581,G3
1,0,0,0,0,1.073971,0,0,0,0,1,0,G3
1,0,0,0,0,0.883256,0,0,0,0,1,0,G3
1.307598,1.477554,0,0,0,1.155483,1.785772,0,0,0,11000,64.775955,G4
1.308936,1.580873,0,0,0,0.674921,1.280858,0,0,0,11000,72.325745,G4
1.308339,1.595959,0,0,0,0.358706,1.004498,0,0,0,11000,70.673332,G4
1.154126,1.532461,0,0,0,1.455882,2.042272,0,0,0,11000,64.577225,G4
1.305353,1.571136,0,0,0,0.448366,1.401508,0,0,0,11000,66.82843,G4
1.49842,1.950115,0.808031,0,0,2.720075,4.029541,2.687808,0,0,11000,42.459885,G4
1.311572,1.580101,0,0,0,0.131814,0.457432,0,0,0,11000,65.615578,G4
1.159881,1.459049,0,0,0,1.55987,2.075738,0,0,0,11000,64.435852,G4
1.478047,1.881095,0.798372,0,0,2.513832,3.696465,2.458309,0,0,11000,40.641994,G4
1.281464,1.547767,0,0,0,0.535324,1.144982,0,0,0,11000,64.698387,G4
1.030108,1.091457,0,0,0,1.731614,1.816245,0,0,0,1100,36.208942,G5
1.066745,1.065515,0,0,0,1.833311,1.860711,0,0,0,1100,36.89492,G5
1.040048,1.08526,0,0,0,1.770075,1.858965,0,0,0,1100,36.415234,G5
1.483916,1.491499,0.625469,0,0,1.988634,2.338717,1.173219,0,0,1100,25.517635,G5
1.141689,1.104542,0,0,0,1.523215,1.798915,0,0,0,1100,36.463387,G5
1.118144,1.11565,0,0,0,1.795211,1.909549,0,0,0,1100,37.810131,G5
1.01972,1.100684,0,0,0,1.687938,1.780497,0,0,0,1100,36.321648,G5
1.444747,0.623027,1.438712,0,0,2.304122,1.248664,2.344054,0,0,1100,16.473413,G5
1.70334,0.678578,1.676921,0,0,2.174861,1.158152,2.723112,0,0,1100,14.203491,G5
1.640223,1.593328,0.68108,0,0,2.023714,2.532689,1.143299,0,0,1100,27.106121,G5
1.201395,1.203185,1.012663,0,0,1.739427,1.96919,1.589761,0,0,1110,13.911221,G6
1.115442,1.108881,1.016432,0,0,2.00701,2.135509,1.936107,0,0,1110,12.642676,G6
1.085339,1.114067,1.014777,0,0,1.846438,1.994321,1.801929,0,0,1110,12.5863,G6
1.059386,1.103526,1.020646,0,0,1.761239,1.921056,1.771123,0,0,1110,12.066028,G6
1.157662,1.141186,0.97576,0,0,1.691333,1.827847,1.54008,0,0,1110,12.965552,G6
1.123926,1.144688,1.018088,0,0,1.59316,1.756764,1.494779,0,0,1110,12.647832,G6
1.08784,1.105325,0.994174,0,0,1.798133,1.906356,1.705583,0,0,1110,12.412419,G6
1.072914,1.120525,0.98936,0,0,1.596241,1.751175,1.551385,0,0,1110,12.569295,G6
1.151622,1.137895,0.966423,0,0,1.664776,1.795738,1.508183,0,0,1110,13.49247,G6
1.264558,1.177016,1.024753,0,0,1.413531,1.590309,1.243001,0,0,1110,14.091045,G6
1.434544,0.914683,1.474487,0,0,2.244642,1.999654,2.011295,0,0,10001,15.998413,G7
1.474922,1.622186,0,0,0,1.65417,1.705775,0,0,0,10001,72.363976,G7
1.476524,1.54995,0,0,0,1.851077,1.717888,0,0,0,10001,72.157265,G7
1.596381,0.941684,1.714451,0,0,1.802288,1.520037,1.52356,0,0,10001,20.877779,G7
1.486403,0.950187,1.488446,0,0,2.035718,1.917698,2.06951,0,0,10001,18.370783,G7
1.412071,0.924031,1.376922,0,0,2.024161,1.806338,1.826169,0,0,10001,15.864538,G7
1.343868,1.353379,0,0,0,1.486085,1.37007,0,0,0,10001,62.205849,G7
1.346083,1.258794,0,0,0,2.209105,2.017808,0,0,0,10001,63.946724,G7
