@relation gesture-weka.filters.unsupervised.attribute.Remove-V-R2-19

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.063504,1.348026,1.453738,1.335127,1.218676,0.988873,2.448186,2.895463,2.398265,1.454843,1.239722,2.295031,2.456929,2.271876,1.747492,11111,11.699731,G9
1.085752,1.351905,1.465071,1.35007,1.239825,1.064537,2.619895,2.869426,2.401314,1.550569,1.47153,2.568736,2.714351,2.519471,2.006902,11111,12.628167,G9
1.0609,1.340022,1.454913,1.351078,1.234772,1.04064,2.610525,2.824557,2.355214,1.518534,1.357605,2.435565,2.577415,2.393749,1.891648,11111,12.207233,G9
1.088508,1.3559,1.467662,1.346898,1.227258,0.897575,2.449423,2.891973,2.382731,1.445048,1.137495,2.247694,2.411663,2.225646,1.710008,11111,12.43906,G9
1.028744,1.343699,1.451184,1.346149,1.224108,1.223774,2.659293,2.978967,2.533289,1.70209,1.821177,2.900245,3.049588,2.873989,2.364183,11111,11.927761,G9
1.037378,1.340776,1.449324,1.364346,1.242072,1.282706,2.796125,2.792918,2.351029,1.551491,1.841502,2.869842,2.977826,2.789334,2.22542,11111,11.963775,G9
0.881229,1.329795,1.382047,1.271315,1.145703,1.615519,2.818902,3.006445,2.579083,1.902324,2.481262,3.435466,3.509477,3.323218,2.884544,11111,10.038693,G9
1.070384,1.343425,1.438621,1.339343,1.220518,1.046864,2.497668,2.837195,2.360358,1.489694,1.339436,2.36952,2.5109,2.3356,1.822936,11111,12.074634,G9
1.034081,1.348917,1.455603,1.33343,1.225388,0.778079,2.299036,2.919976,2.166671,1.221185,0.850618,1.909025,2.067713,1.870655,1.363011,11111,11.922388,G9
1.096098,1.359505,1.471299,1.360797,1.273128,0.503055,2.018011,2.204537,1.498751,0.731682,0.542044,1.566091,1.692943,1.463166,0.870503,11111,11.819717,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.30322,1.226669,0.942777,0,0,2.035621,2.928758,1.893662,0,0,2.329199,2.46029,1.921464,0,0,1101,18.811268,G0
1.285269,1.220225,0.948581,0,0,1.963945,2.957717,1.907527,0,0,2.161692,2.313767,1.812873,0,0,1101,18.494146,G0
1.30337,1.233413,0.964642,0,0,2.058642,2.954883,1.937349,0,0,2.510314,2.666554,2.133013,0,0,1101,19.315109,G0
1.231205,0.910354,0,0,0,2.214044,2.328943,0,0,0,1.876821,1.576564,0,0,0,1101,36.385403,G0
1.32705,1.234093,0.958293,0,0,2.040878,2.918404,1.869321,0,0,2.456724,2.585765,2.025676,0,0,1101,19.130991,G0
1.285272,1.221251,0.954205,0,0,1.992828,2.971153,1.860108,0,0,2.170595,2.311467,1.794502,0,0,1101,18.309029,G0
1.353407,1.255783,1.010986,0,0,1.615006,2.482322,1.353642,0,0,1.739213,1.871524,1.276168,0,0,1101,18.866501,G0
1.321472,1.255162,1.055643,0,0,1.72778,2.483464,1.486039,0,0,1.930357,2.100502,1.545845,0,0,1101,19.557667,G0
1.309721,1.247798,0.995378,0,0,1.893421,2.8215,1.791885,0,0,2.221273,2.41489,1.872662,0,0,1101,19.083689,G0
1.309384,1.236578,0.946311,0,0,1.976642,2.847815,1.926737,0,0,2.354919,2.518441,1.986993,0,0,1101,18.804966,G0
1,0,0,0,0,2.232815,0,0,0,0,1.350897,0,0,0,0,1000,0,G2
1,0,0,0,0,1.138382,0,0,0,0,0.922587,0,0,0,0,1000,0,G2
1,0,0,0,0,0.978259,0,0,0,0,0.833086,0,0,0,0,1000,0,G2
1,0,0,0,0,1.217097,0,0,0,0,0.972287,0,0,0,0,1000,0,G2
1,0,0,0,0,2.27432,0,0,0,0,1.338842,0,0,0,0,1000,0,G2
1,0,0,0,0,1.756892,0,0,0,0,1.430212,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.097077,0,0,0,0,0.893258,0,0,0,0,1000,0,G2
1,0,0,0,0,0.89404,0,0,0,0,0.781765,0,0,0,0,1000,0,G2
1,0,0,0,0,1.512417,0,0,0,0,1.009142,0,0,0,0,1,0,G3
1,0,0,0,0,2.876359,0,0,0,0,1.82482,0,0,0,0,1,0,G3
1,0,0,0,0,2.813439,0,0,0,0,1.858459,0,0,0,0,1,0,G3
1,0,0,0,0,2.920051,0,0,0,0,1.956282,0,0,0,0,1,0,G3
1,0,0,0,0,2.671132,0,0,0,0,1.826247,0,0,0,0,1,0,G3
1,0,0,0,0,2.444649,0,0,0,0,1.3172,0,0,0,0,1,0,G3
1,0,0,0,0,0.418283,0,0,0,0,0.694113,0,0,0,0,1,0,G3
1,0,0,0,0,2.930528,0,0,0,0,1.303099,0,0,0,0,1,0,G3
1,0,0,0,0,2.763782,0,0,0,0,1.860177,0,0,0,0,1,0,G3
1,0,0,0,0,2.701839,0,0,0,0,1.907171,0,0,0,0,1,0,G3
1.40378,1.077856,0,0,0,2.242813,1.857791,0,0,0,2.71989,2.226848,0,0,0,11000,58.086987,G4
1.046383,1.425748,0,0,0,1.877654,1.7676,0,0,0,1.772093,2.091455,0,0,0,11000,57.091476,G4
1.010191,1.387629,0,0,0,1.992562,1.962123,0,0,0,1.95555,2.309088,0,0,0,11000,56.859406,G4
1.017091,1.426801,0,0,0,1.849342,1.849895,0,0,0,1.699678,2.10137,0,0,0,11000,57.191746,G4
1.010687,1.432183,0,0,0,1.43632,1.518541,0,0,0,1.184319,1.629287,0,0,0,11000,55.289829,G4
1.064427,1.413974,0,0,0,1.674685,1.817639,0,0,0,1.582806,1.988332,0,0,0,11000,57.419991,G4
0.965165,1.36917,0,0,0,2.00385,1.748318,0,0,0,1.702291,1.993403,0,0,0,11000,55.999855,G4
1.035373,1.389536,0,0,0,1.778758,1.732349,0,0,0,1.558091,1.887173,0,0,0,11000,57.919682,G4
0.99426,1.408787,0,0,0,1.836578,1.626183,0,0,0,1.504868,1.825598,0,0,0,11000,55.645729,G4
1.065702,1.385734,0,0,0,1.636714,2.036689,0,0,0,1.610083,2.089965,0,0,0,11000,58.284771,G4
1.057813,1.023969,0,0,0,2.318979,2.618257,0,0,0,1.691089,1.696082,0,0,0,1100,31.363859,G5
1.01319,1.055659,0,0,0,1.769592,2.194426,0,0,0,1.457577,1.612026,0,0,0,1100,31.544939,G5
1.028363,1.04387,0,0,0,2.315833,2.671489,0,0,0,1.881676,1.956828,0,0,0,1100,30.578329,G5
1,0,0,0,0,2.134328,0,0,0,0,1.601533,0,0,0,0,1100,0,G5
1.021794,1.042626,0,0,0,1.797759,1.950842,0,0,0,1.421956,1.485219,0,0,0,1100,30.718582,G5
1.039432,1.040548,0,0,0,2.245052,2.685212,0,0,0,1.72959,1.79561,0,0,0,1100,31.152681,G5
1.0277,1.039032,0,0,0,1.793276,2.36871,0,0,0,1.424375,1.55432,0,0,0,1100,30.603867,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,G5
1,0,0,0,0,1.605513,0,0,0,0,1.161865,0,0,0,0,1100,0,G5
1,0,0,0,0,2.122475,0,0,0,0,1.310807,0,0,0,0,1100,0,G5
1.071071,1.157179,0.980474,0,0,2.147046,2.451188,2.350957,0,0,1.786001,1.935494,1.740907,0,0,1110,15.984392,G6
1.06672,1.160047,0.992422,0,0,2.288392,2.726061,2.34552,0,0,2.056832,2.233067,1.997889,0,0,1110,16.341978,G6
1.074106,1.138877,0.998005,0,0,2.300488,2.691201,2.342467,0,0,2.030972,2.168793,1.965827,0,0,1110,15.018908,G6
1.071814,1.160301,1.012181,0,0,2.333734,2.751867,2.328174,0,0,2.262521,2.436686,2.202429,0,0,1110,16.018679,G6
1.096328,1.184108,1.001412,0,0,2.10274,2.933817,1.97254,0,0,1.807229,2.018919,1.673655,0,0,1110,16.434715,G6
1.088505,1.162348,0.971484,0,0,2.069809,2.610847,1.927189,0,0,1.538464,1.681442,1.389185,0,0,1110,16.544458,G6
1.178062,1.035578,0,0,0,2.241622,2.320307,0,0,0,2.148839,2.028868,0,0,0,1110,46.536037,G6
1.08825,1.164751,1.02189,0,0,2.321821,2.798502,2.198347,0,0,2.223527,2.391707,2.120616,0,0,1110,16.848862,G6
1.105765,1.19587,1.03722,0,0,2.093762,2.890948,1.823568,0,0,1.824067,2.04029,1.663921,0,0,1110,17.554724,G6
1.109519,1.172954,0.981336,0,0,1.997676,2.884572,1.848558,0,0,1.608488,1.785106,1.438898,0,0,1110,16.429516,G6
1.405631,1.586898,0,0,0,1.706198,1.863931,0,0,0,2.843188,3.133171,0,0,0,10001,72.915581,G7
1.343488,1.676108,0,0,0,1.469033,1.719585,0,0,0,2.092726,2.594362,0,0,0,10001,71.795464,G7
1,0,0,0,0,2.420707,0,0,0,0,2.119057,0,0,0,0,10001,0,G7
1.375529,1.614822,0,0,0,1.525453,1.863807,0,0,0,2.339879,2.82082,0,0,0,10001,74.483971,G7
1.361855,1.652641,0,0,0,1.400926,1.698957,0,0,0,1.962626,2.46161,0,0,0,10001,72.88903,G7
1.358046,1.64415,0,0,0,1.598619,1.788882,0,0,0,2.434276,2.845204,0,0,0,10001,71.345612,G7
1.392349,1.654037,0,0,0,1.720042,1.875844,0,0,0,3.047875,3.41128,0,0,0,10001,72.90947,G7
1.365422,1.587281,0,0,0,1.698263,2.056846,0,0,0,3.07845,3.56129,0,0,0,10001,73.319832,G7
1.352639,1.577674,0,0,0,1.621807,1.840146,0,0,0,2.424756,2.794676,0,0,0,10001,71.310219,G7
1.39553,1.576569,0,0,0,1.621765,1.718504,0,0,0,2.37546,2.61602,0,0,0,10001,72.125488,G7
1.233089,1.517694,1.361914,0,0,1.245176,2.911624,1.59201,0,0,1.657535,2.624343,2.042938,0,0,11001,34.427608,G8
1.168468,1.539802,1.426648,0,0,1.171804,2.713315,1.432205,0,0,1.435573,2.447461,1.868098,0,0,11001,32.089016,G8
1.480938,1.823022,0.767173,1.727321,0,1.105793,2.642013,2.177443,1.952711,0,2.379813,3.949168,2.764974,3.501531,0,11001,25.26207,G8
1.301036,1.643118,1.528455,0,0,1.172404,2.780945,1.738083,0,0,2.070174,3.400753,2.810094,0,0,11001,33.60833,G8
1.273307,1.716988,0.779928,1.564516,0,1.060972,2.618589,2.091512,1.60397,0,1.483056,2.7427,1.688276,2.20641,0,11001,23.090273,G8
1.194588,1.507234,1.377954,0,0,1.280149,2.861201,1.603968,0,0,1.6683,2.628447,2.078841,0,0,11001,32.88961,G8
1.278329,1.462535,1.345176,0,0,1.503113,2.867877,1.81596,0,0,2.363547,3.194303,2.670617,0,0,11001,34.41729,G8
1.385693,1.829915,0.77344,1.74912,0,1.249692,2.797877,2.113029,1.735733,0,2.493868,3.969992,2.720676,3.315387,0,11001,23.938074,G8
1.274838,1.635406,1.532697,0,0,0.998879,2.554122,1.23705,0,0,1.336743,2.487278,1.777734,0,0,11001,32.895592,G8
1.256732,1.600505,1.488198,0,0,0.559543,2.21584,0.985505,0,0,0.689022,1.884584,1.286888,0,0,11001,34.254963,G8
1.045219,1.413024,1.555254,1.417438,1.301485,1.243653,2.511376,3.018306,2.460305,1.663786,2.249883,3.425827,3.667395,3.412279,2.819075,11111,13.020841,G9
1.1132,1.442185,1.553686,1.467106,1.385736,0.821773,2.311287,2.891985,2.100799,1.255162,1.114731,2.381643,2.581324,2.343382,1.746534,11111,14.066669,G9
1.175201,1.475613,1.580914,1.524053,1.483669,1.05221,2.502014,3.076648,2.323749,1.512365,2.092188,3.471379,3.682538,3.447838,2.80983,11111,14.519238,G9
1.216928,1.526023,1.46972,1.446922,1.51804,1.284584,2.628448,3.079562,2.449382,1.726145,3.504861,4.868867,4.908283,4.713198,4.195436,11111,15.189454,G9
1.065582,1.376362,1.395553,1.301326,1.251495,1.29297,2.495585,2.859914,2.514127,1.848791,2.057277,3.081616,3.178167,3.01303,2.652378,11111,13.949447,G9
1.167191,1.429556,1.591374,1.515261,1.4342,1.131912,2.537922,3.11246,2.336441,1.545949,2.26689,3.544664,3.804386,3.548612,2.892885,11111,14.054062,G9
1.194579,1.476704,1.589407,1.548747,1.504315,1.162467,2.572932,3.119176,2.291796,1.502199,2.537408,3.872543,4.08072,3.81959,3.122391,11111,14.261609,G9
1.1252,1.416306,1.612281,1.455945,1.386306,1.346931,2.754618,2.97136,2.244543,1.494869,2.746417,3.909482,4.140677,3.748071,3.066411,11111,13.942237,G9
1.202069,1.537741,1.620031,1.296047,1.479895,1.253416,2.613966,3.08896,2.520525,1.79463,3.712925,5.148542,5.337552,4.876584,4.493115,11111,15.662137,G9
1.395627,1.546061,1.643773,1.500056,1.453377,1.172363,2.500622,3.094477,2.424214,1.564292,3.086761,4.447258,4.685953,4.366793,3.618086,11111,16.114531,G9
1,0,0,0,0,2.816912,0,0,0,0,4.376208,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,2.758319,0,0,0,0,3.518465,0,0,0,0,0,0,G1
1.190843,1.221109,0.999099,0,0,2.303774,2.815436,2.047362,0,0,2.766185,2.926789,2.474452,0,0,1101,20.222763,G0
1.197049,1.215432,1.011724,0,0,2.362029,2.837633,2.09331,0,0,3.201227,3.350957,2.904597,0,0,1101,20.441021,G0
1.2099,1.239595,1.015407,0,0,2.263858,2.75302,2.07378,0,0,3.183687,3.373737,2.910336,0,0,1101,20.348843,G0
1.207395,1.238186,1.021109,0,0,2.290216,2.770019,2.078144,0,0,3.29799,3.485087,3.020705,0,0,1101,20.45669,G0
1.196596,1.216492,0.996669,0,0,2.382727,2.882858,2.06795,0,0,3.020676,3.161777,2.695114,0,0,1101,20.165571,G0
1.198099,1.215106,0.989867,0,0,2.394145,2.876907,2.038068,0,0,2.885796,3.012733,2.538603,0,0,1101,20.57765,G0
1.190692,1.217409,0.998183,0,0,2.166928,2.799998,1.92532,0,0,2.217869,2.381183,1.93698,0,0,1101,20.532778,G0
1.215418,1.239139,1.037848,0,0,1.950108,2.578486,1.676324,0,0,1.97218,2.157017,1.677868,0,0,1101,20.446411,G0
1.196243,1.244583,1.028065,0,0,2.084295,2.674973,1.818897,0,0,2.237125,2.442111,1.956667,0,0,1101,20.291227,G0
1.214801,1.238469,1.011253,0,0,2.276475,2.719343,2.064179,0,0,3.370299,3.549635,3.075332,0,0,1101,20.502003,G0
1,0,0,0,0,2.491857,0,0,0,0,1.567418,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.431572,0,0,0,0,2.192798,0,0,0,0,1000,0,G2
1,0,0,0,0,2.578498,0,0,0,0,1.708891,0,0,0,0,1000,0,G2
1,0,0,0,0,2.226262,0,0,0,0,1.636446,0,0,0,0,1000,0,G2
1,0,0,0,0,1.908887,0,0,0,0,1.47822,0,0,0,0,1000,0,G2
1,0,0,0,0,1.815068,0,0,0,0,1.392671,0,0,0,0,1000,0,G2
1,0,0,0,0,2.040144,0,0,0,0,1.635734,0,0,0,0,1000,0,G2
1,0,0,0,0,2.581897,0,0,0,0,2.19797,0,0,0,0,1000,0,G2
0.677428,1.335364,0,0,0,2.651927,2.646527,0,0,0,1.131812,1.792009,0,0,0,1,8.506701,G3
0.675997,1.334337,0,0,0,2.965805,2.976032,0,0,0,3.205836,3.862826,0,0,0,1,7.927714,G3
0.638829,1.379088,0,0,0,2.865927,2.908951,0,0,0,3.501036,4.240448,0,0,0,1,10.126935,G3
1,0,0,0,0,2.719038,0,0,0,0,2.776576,0,0,0,0,1,0,G3
1,0,0,0,0,2.877584,0,0,0,0,2.932739,0,0,0,0,1,0,G3
1,0,0,0,0,2.869142,0,0,0,0,3.021891,0,0,0,0,1,0,G3
1,0,0,0,0,2.652448,0,0,0,0,1.641522,0,0,0,0,1,0,G3
1,0,0,0,0,1.761928,0,0,0,0,1.123594,0,0,0,0,1,0,G3
1.873148,0.418225,3.175787,0,0,0.998019,0.978051,0.38741,0,0,4.92411,5.172917,3.12756,0,0,1,4.00193,G3
0.513294,1.499161,0,0,0,0.579486,0.855687,0,0,0,0.342219,1.351454,0,0,0,1,5.273829,G3
1.102455,1.3214,0,0,0,1.486138,1.977739,0,0,0,1.419267,1.825454,0,0,0,11000,59.469852,G4
1.111166,1.42766,0,0,0,1.97997,2.322028,0,0,0,3.048718,3.530479,0,0,0,11000,61.977364,G4
1.353227,1.734773,0.805757,0,0,1.341491,2.400224,2.026431,0,0,1.87831,2.823166,1.789742,0,0,11000,37.023201,G4
1.332773,1.728878,0.775297,0,0,1.41749,2.526742,2.100461,0,0,2.023882,2.985475,1.92139,0,0,11000,36.108124,G4
1.10932,1.380275,0,0,0,1.803603,2.331168,0,0,0,2.271867,2.781123,0,0,0,11000,59.102325,G4
1.106921,1.337161,0,0,0,1.794208,2.279203,0,0,0,2.047539,2.479631,0,0,0,11000,58.927902,G4
1.206626,1.483575,0,0,0,0.34228,0.064677,0,0,0,0.73462,0.202044,0,0,0,11000,55.643902,G4
1.319394,1.72201,0.764685,0,0,0.448138,0.97117,0.577256,0,0,0.577558,1.493393,0.439401,0,0,11000,35.484982,G4
1.358611,1.761272,0.753818,0,0,0.920065,2.176503,1.714812,0,0,1.175649,2.211322,1.09341,0,0,11000,36.417511,G4
1.090416,1.34718,0,0,0,1.40636,1.774461,0,0,0,1.291662,1.693353,0,0,0,11000,58.243668,G4
1.399002,1.428222,0.46639,0,0,2.298155,2.755366,1.843973,0,0,2.710305,2.849931,1.6898,0,0,1100,15.204402,G5
1.368973,1.440705,0.49025,0,0,2.395656,2.86604,2.01138,0,0,3.982131,4.204533,3.058822,0,0,1100,15.611122,G5
0.985748,1.052266,0,0,0,2.722661,2.803156,0,0,0,2.098123,2.173409,0,0,0,1100,20.38121,G5
1.38144,1.42051,0.525827,0,0,2.47548,2.825711,1.732862,0,0,2.938351,3.050927,1.876142,0,0,1100,13.163218,G5
0.993195,1.039769,0,0,0,2.678613,2.676269,0,0,0,1.869534,1.915887,0,0,0,1100,18.398626,G5
1.011554,1.023964,0,0,0,2.683118,2.727274,0,0,0,1.736958,1.753098,0,0,0,1100,20.161581,G5
0.995072,1.042737,0,0,0,2.682477,2.760961,0,0,0,1.816385,1.87132,0,0,0,1100,20.579874,G5
1.011498,1.032754,0,0,0,2.37337,2.286343,0,0,0,1.331739,1.346594,0,0,0,1100,21.918484,G5
1.013106,1.030207,0,0,0,2.630724,2.565048,0,0,0,1.654389,1.665338,0,0,0,1100,21.838837,G5
1.01415,1.03129,0,0,0,2.61142,2.604825,0,0,0,1.82399,1.840373,0,0,0,1100,22.028656,G5
1.073625,1.11684,0.989379,0,0,1.331035,2.710905,1.336936,0,0,1.062592,1.204062,0.983169,0,0,1110,11.002748,G6
1.046025,1.119523,0.977644,0,0,2.561645,3.00334,2.565233,0,0,2.772579,2.913443,2.706537,0,0,1110,11.471162,G6
1.046194,1.107848,1.016334,0,0,2.371294,2.888113,2.34196,0,0,1.956763,2.088527,1.920591,0,0,1110,12.025717,G6
1.095206,1.144734,1.005341,0,0,2.11063,2.915572,2.040393,0,0,1.737123,1.895619,1.628823,0,0,1110,11.960608,G6
1.042041,1.117517,0.997262,0,0,2.44692,2.947876,2.445977,0,0,2.182989,2.328691,2.138463,0,0,1110,11.679926,G6
1.052887,1.095861,0.996863,0,0,2.512602,2.934913,2.532486,0,0,2.435153,2.542425,2.384473,0,0,1110,11.151379,G6
1.053469,1.107616,0.987634,0,0,2.517759,3.102456,2.474018,0,0,2.553732,2.682917,2.478087,0,0,1110,11.175306,G6
1.060609,1.130921,0.977476,0,0,2.284923,3.122678,2.321331,0,0,1.938642,2.105669,1.864582,0,0,1110,11.454941,G6
1.111573,1.153285,1.017256,0,0,0.83079,0.771809,0.809451,0,0,0.843195,1.014004,0.760149,0,0,1110,11.354268,G6
1.098913,1.126587,1.000799,0,0,1.430663,2.409409,1.344091,0,0,1.136007,1.259691,1.014012,0,0,1110,10.899066,G6
1.336333,1.517225,0,0,0,1.721632,1.791885,0,0,0,2.441465,2.658337,0,0,0,10001,70.715561,G7
1.480997,1.577943,0,0,0,1.761404,1.721876,0,0,0,2.898259,2.951926,0,0,0,10001,75.25396,G7
1.48525,1.562569,0,0,0,1.850669,1.867974,0,0,0,3.48885,3.571117,0,0,0,10001,74.476662,G7
1.443485,1.540929,0,0,0,1.540363,1.584413,0,0,0,2.14554,2.269332,0,0,0,10001,74.238731,G7
1.520011,0.951242,1.676521,0,0,0.990591,1.891436,0.9002,0,0,1.310523,1.167826,1.343747,0,0,10001,20.394182,G7
1.660858,0.971596,1.853093,0,0,0.75721,1.286125,0.616869,0,0,1.142563,0.945183,1.073059,0,0,10001,20.787096,G7
1.573266,0.966583,1.746188,0,0,0.962136,1.698524,0.80152,0,0,1.32374,1.138531,1.276008,0,0,10001,20.740063,G7
1.441294,1.576438,0,0,0,1.37422,1.288415,0,0,0,1.756464,1.81084,0,0,0,10001,74.622139,G7
1.374606,1.533896,0,0,0,1.613418,1.574916,0,0,0,2.118911,2.239412,0,0,0,10001,73.155258,G7
1.346357,1.537195,0,0,0,1.724095,1.804306,0,0,0,2.517555,2.751246,0,0,0,10001,71.551888,G7
1.119406,1.506337,1.33378,0,0,1.823349,2.968715,1.821108,0,0,2.95488,3.795186,3.131284,0,0,11001,30.159611,G8
1.272458,1.511531,1.306445,0,0,1.581205,3.089551,1.777186,0,0,2.537693,3.399163,2.724773,0,0,11001,30.68437,G8
1.330735,1.525209,1.324135,0,0,1.356981,2.978813,1.507046,0,0,1.916413,2.762507,2.035221,0,0,11001,30.711941,G8
1.238375,1.54091,1.320122,0,0,1.559758,2.939288,1.705122,0,0,2.369776,3.266407,2.555871,0,0,11001,29.33654,G8
1.252035,1.536808,1.35982,0,0,1.686241,2.951108,1.771621,0,0,3.012095,3.893752,3.172973,0,0,11001,30.096943,G8
1.253101,1.530524,1.352227,0,0,1.709314,2.983769,1.759381,0,0,3.005118,3.858532,3.128433,0,0,11001,29.834091,G8
1.271467,1.551592,1.356555,0,0,1.374605,2.882613,1.421721,0,0,1.841751,2.72152,1.954157,0,0,11001,29.859224,G8
1.297891,1.537164,1.349269,0,0,1.056117,2.717389,1.138812,0,0,1.294873,2.146554,1.408614,0,0,11001,30.1476,G8
1.369602,1.661863,0.829096,1.4527,0,1.424052,2.705543,2.167949,1.944714,0,2.413974,3.437217,2.458184,2.916452,0,11001,20.559805,G8
1.326226,1.798753,0.840919,1.557484,0,0.595923,1.86518,1.324547,1.157028,0,0.771953,2.067289,0.945105,1.502088,0,11001,19.986025,G8
1.141029,1.426811,1.464753,1.401559,1.285646,0.153777,1.248844,1.341272,1.124531,0.59133,0.174774,1.3535,1.42634,1.264298,0.716703,11111,11.842862,G9
1.121217,1.335737,1.411441,1.359955,1.18072,1.409003,2.674894,2.858548,2.519464,1.871873,2.643448,3.620363,3.733576,3.596873,3.082603,11111,12.286974,G9
1.152194,1.352647,1.3986,1.336027,1.189413,0.955027,2.419919,2.617681,2.174338,1.442923,1.201961,2.173338,2.24887,2.102067,1.629633,11111,12.514143,G9
1.140257,1.334395,1.398399,1.359053,1.214762,1.275027,2.62978,2.787018,2.420103,1.754747,2.046345,3.02333,3.11719,2.989051,2.509864,11111,12.39028,G9
1.181394,1.3664,1.41132,1.3562,1.221082,0.759337,2.295716,2.535819,2.025764,1.271404,0.94206,1.976813,2.054365,1.908625,1.422884,11111,12.920377,G9
1.186563,1.388526,1.422047,1.354663,1.225716,0.658886,2.105103,2.369802,1.932978,1.178954,0.804654,1.861524,1.935582,1.788355,1.304214,11111,12.921152,G9
1.140781,1.349765,1.388206,1.341967,1.203912,1.157683,2.506222,2.674797,2.343111,1.641328,1.646035,2.616194,2.687683,2.565133,2.094741,11111,12.44127,G9
1.124799,1.341843,1.387022,1.34008,1.208223,1.331447,2.616336,2.743306,2.446098,1.799757,2.231783,3.205586,3.278655,3.15305,2.690497,11111,12.405012,G9
1.134768,1.372697,1.403023,1.359748,1.193806,1.304768,2.566924,2.748151,2.467413,1.801439,2.234489,3.250804,3.323889,3.207144,2.70403,11111,12.407364,G9
1.056553,1.403307,1.435423,1.369715,1.223765,0.802671,2.269938,2.480713,2.070748,1.31032,0.93039,2.063525,2.129523,1.984011,1.484605,11111,11.703811,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.263172,0.90544,0,0,0,2.578154,2.207478,0,0,0,2.349562,1.908255,0,0,0,1101,38.291283,G0
1.17481,1.154563,0.851195,0,0,2.149652,2.777616,2.487749,0,0,2.240088,2.364843,2.016806,0,0,1101,12.934437,G0
1.235253,1.207742,0.855268,0,0,2.295323,2.698394,2.275721,0,0,2.657343,2.737217,2.284793,0,0,1101,14.054604,G0
1.203605,1.147932,0.873541,0,0,2.227103,2.921933,2.376631,0,0,2.406829,2.494489,2.130704,0,0,1101,14.077072,G0
1.191402,1.172426,0.805137,0,0,2.194845,3.009751,2.568159,0,0,2.285837,2.415777,2.001437,0,0,1101,14.365895,G0
1.229782,1.208259,0.789637,0,0,2.496807,2.950603,2.236625,0,0,2.730561,2.78545,2.22594,0,0,1101,12.984159,G0
