@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2-11,18-19'

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.909909,1.327865,0,0,0,1.57317,1.532936,0,0,0,34.765259,G3
0.90564,1.329102,0,0,0,1.129884,1.182535,0,0,0,34.224747,G3
1,0,0,0,0,0.408323,0,0,0,0,0,G3
1,0,0,0,0,0.4753,0,0,0,0,0,G3
1,0,0,0,0,2.395825,0,0,0,0,0,G3
0.925219,1.342752,0,0,0,2.075302,1.975394,0,0,0,36.180531,G3
0.956481,1.423562,0,0,0,0.080592,0.302684,0,0,0,36.066982,G3
1,0,0,0,0,2.684889,0,0,0,0,0,G3
1.300291,1.606227,0.795728,0,0,0.380872,0.721663,0.420535,0,0,30.251825,G4
1.102238,1.425636,0,0,0,1.836912,2.053213,0,0,0,60.70116,G4
1.314868,1.715055,0.814031,0,0,1.41237,2.375414,1.949312,0,0,35.075939,G4
1.044762,1.391798,0,0,0,1.738841,2.252597,0,0,0,54.685745,G4
1.035074,1.379054,0,0,0,2.013594,2.277549,0,0,0,53.386639,G4
1.043826,1.342579,0,0,0,1.255541,1.38661,0,0,0,51.185894,G4
1.060678,1.33467,0,0,0,1.005996,1.28478,0,0,0,51.708252,G4
1.061326,1.360096,0,0,0,0.80851,1.107225,0,0,0,51.193108,G4
1.047739,1.314822,0,0,0,0.820996,1.144682,0,0,0,44.698925,G4
1.297087,1.611154,0.807322,0,0,0.472604,0.81714,0.447652,0,0,30.704094,G4
1.003859,1.059414,0,0,0,2.709576,2.788065,0,0,0,25.002468,G5
1.014067,1.041099,0,0,0,2.741317,2.769413,0,0,0,23.565407,G5
0.976345,1.081039,0,0,0,2.731936,2.786271,0,0,0,23.554926,G5
1.344847,0.497822,1.433347,0,0,2.179809,2.020157,2.874546,0,0,10.031334,G5
1.023297,1.041812,0,0,0,2.431871,2.510329,0,0,0,24.546116,G5
1.031535,1.034028,0,0,0,2.570467,2.547413,0,0,0,25.215828,G5
1.020032,1.032733,0,0,0,2.629822,2.835008,0,0,0,24.850992,G5
1.032051,1.020535,0,0,0,2.639644,2.867843,0,0,0,25.214664,G5
1.006807,1.056129,0,0,0,2.736742,2.785034,0,0,0,24.994553,G5
1.027148,1.03472,0,0,0,2.711641,2.800684,0,0,0,25.369968,G5
1.135846,1.234149,1.116976,0,0,0.062079,0.035539,0.06141,0,0,14.840924,G6
1.075809,1.142724,1.00422,0,0,2.131649,3.029565,2.1212,0,0,12.684095,G6
1.063222,1.165892,1.03497,0,0,2.113295,2.982395,1.916713,0,0,15.127806,G6
1.075842,1.161772,1.027013,0,0,2.203907,2.89572,2.160839,0,0,15.22063,G6
1.075405,1.145163,1.009942,0,0,2.144015,2.957056,2.079865,0,0,14.385508,G6
1.069414,1.146631,1.001903,0,0,2.191624,2.944687,2.154091,0,0,13.945935,G6
1.063831,1.153129,1.00058,0,0,2.275859,3.005957,2.214705,0,0,14.153194,G6
1.076609,1.133087,1.045001,0,0,2.358307,3.032483,2.269581,0,0,13.430962,G6
1.081431,1.174049,1.018513,0,0,1.816638,2.951896,1.768285,0,0,13.968836,G6
1.146631,1.222683,1.082589,0,0,0.167307,0.10767,0.122403,0,0,14.532871,G6
1.728885,1.026836,1.872441,0,0,0.215067,0.165719,0.187866,0,0,23.504118,G7
1.706828,1.905126,0,0,0,0.046485,0.235707,0,0,0,82.720444,G7
1.677756,1.827737,0,0,0,0.240712,0.371677,0,0,0,81.116119,G7
1.627713,1.771542,0,0,0,0.502724,0.701217,0,0,0,80.926994,G7
1.583507,1.692072,0,0,0,0.690548,0.823214,0,0,0,80.907379,G7
1.668453,0.941106,1.771199,0,0,0.118152,0.017174,0.088154,0,0,21.232676,G7
1.773579,1.925209,0,0,0,0.128971,0.095763,0,0,0,82.205833,G7
1.801707,1.938158,0,0,0,0.135575,0.015487,0,0,0,81.500969,G7
1.71094,0.9869,1.827938,0,0,0.383647,0.395816,0.371732,0,0,21.868387,G7
1.629015,1.065549,1.812319,0,0,0.39086,0.495712,0.442283,0,0,24.670237,G7
1.185297,1.539252,1.445259,0,0,1.45191,3.023766,1.672556,0,0,30.617783,G8
1.385239,1.658412,1.615289,0,0,0.768192,2.930986,1.050318,0,0,34.704384,G8
1.457821,1.646058,1.615618,0,0,0.707526,2.710335,0.919833,0,0,35.282455,G8
1.381446,1.663949,1.603979,0,0,0.984946,2.931964,1.191734,0,0,35.554012,G8
1.398509,1.632789,1.512782,0,0,1.312683,3.057253,1.541378,0,0,34.389301,G8
1.42267,1.656062,1.643408,0,0,1.102531,2.88195,1.257984,0,0,35.968494,G8
1.470701,1.655905,1.582131,0,0,1.188506,2.866961,1.361935,0,0,35.45203,G8
1.408519,1.602718,1.555596,0,0,0.780549,2.649094,1.084638,0,0,33.578201,G8
1.398905,1.607911,1.570879,0,0,0.410586,1.71473,0.65502,0,0,33.527287,G8
1.297639,1.582311,1.498017,0,0,1.022287,2.95462,1.283094,0,0,31.901363,G8
1.298247,1.372001,1.499828,1.452606,1.326567,0.869364,2.517769,2.806172,2.393794,1.540691,14.343088,G9
1.314338,1.382826,1.497307,1.431466,1.274231,0.635384,2.570575,2.751322,2.280491,1.470537,15.246058,G9
1.232853,1.343437,1.465662,1.414469,1.259828,0.857917,2.602553,2.78898,2.362528,1.647763,14.282757,G9
1,0,0,0,0,1.332631,0,0,0,0,0,G9
1.264359,1.416474,1.536115,1.483657,1.388549,0.627653,2.360799,2.819584,2.224915,1.267574,14.819567,G9
1.297808,1.374648,1.489156,1.438478,1.321987,0.815056,2.477602,2.79432,2.27575,1.426451,14.600519,G9
1.273755,1.375722,1.51069,1.456417,1.353361,0.753943,2.423028,2.710566,2.278709,1.423605,14.41014,G9
1.229064,1.362705,1.494854,1.433262,1.300809,1.126323,2.664746,2.928708,2.549348,1.788172,14.054564,G9
1.277217,1.359499,1.491444,1.464498,1.326553,1.114036,2.668069,2.82215,2.466223,1.707666,14.329936,G9
1.323644,1.382454,1.521974,1.479052,1.338599,1.043125,2.634646,2.909382,2.534092,1.737699,14.97854,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
1.41559,1.228303,0,0,0,2.205409,2.077004,0,0,0,53.716637,G0
1.347034,1.155289,0.902441,0,0,2.022172,2.659001,2.15707,0,0,16.303684,G0
1.32728,1.127403,0.846921,0,0,1.503906,2.270213,2.427708,0,0,15.284665,G0
1.23088,0.934834,0,0,0,2.449615,2.391073,0,0,0,34.194141,G0
1.356959,1.113154,0,0,0,2.155705,2.011555,0,0,0,51.504112,G0
1.14378,1.349921,1.011891,0,0,2.023081,2.891171,1.942644,0,0,19.310116,G0
1.237104,0.945512,0,0,0,2.527543,2.215368,0,0,0,35.102348,G0
1.172778,1.312645,0.974409,0,0,2.16386,2.887391,1.924026,0,0,19.004843,G0
1.229247,1.252327,1.000199,0,0,2.101827,2.901012,1.876219,0,0,18.070929,G0
1.213161,1.263304,0.965015,0,0,2.043339,2.803494,1.926415,0,0,18.38364,G0
1,0,0,0,0,1.318656,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,G2
1,0,0,0,0,0.725764,0,0,0,0,0,G2
1,0,0,0,0,1.308766,0,0,0,0,0,G2
1,0,0,0,0,1.361891,0,0,0,0,0,G2
1,0,0,0,0,0.258964,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,G2
1,0,0,0,0,0.293436,0,0,0,0,0,G2
1,0,0,0,0,0.865569,0,0,0,0,0,G2
0.716934,1.339115,0,0,0,2.771676,2.106868,0,0,0,16.691147,G3
1.081047,0.804105,1.600438,0,0,0.840565,1.134814,0.993091,0,0,9.21261,G3
0,0,0,0,0,0,0,0,0,0,0,G3
0.992616,1.434426,0,0,0,0.78029,0.835807,0,0,0,45.526752,G3
0.963273,1.460101,0,0,0,1.215106,1.126374,0,0,0,44.197433,G3
1,0,0,0,0,1.800111,0,0,0,0,0,G3
1,0,0,0,0,2.422028,0,0,0,0,0,G3
0.746962,1.310102,0,0,0,1.887987,1.412485,0,0,0,17.939102,G3
0.718602,1.346746,0,0,0,1.293879,1.196062,0,0,0,17.850607,G3
0.716101,1.334352,0,0,0,2.366551,1.429771,0,0,0,15.450723,G3
1.170281,1.416133,0,0,0,1.220116,1.633344,0,0,0,57.733547,G4
1.396784,1.773763,0.815042,0,0,1.171568,1.965303,1.82217,0,0,34.491798,G4
1.175892,1.430307,0,0,0,1.526129,1.913183,0,0,0,58.437904,G4
1.155485,1.410516,0,0,0,1.747744,1.906949,0,0,0,59.786705,G4
1.155072,1.392425,0,0,0,1.785191,1.964017,0,0,0,58.666309,G4
1.163924,1.37566,0,0,0,1.627058,1.815239,0,0,0,57.534866,G4
1.160446,1.41274,0,0,0,1.575551,1.735339,0,0,0,58.0098,G4
1.165658,1.410189,0,0,0,1.496757,1.72704,0,0,0,57.87122,G4
1.41962,1.791784,0.795526,0,0,0.868637,1.983055,1.64415,0,0,35.042103,G4
1.472104,1.774157,0.806343,0,0,0.855616,2.354736,1.895348,0,0,36.454254,G4
0.999138,1.070651,0,0,0,2.210209,2.548324,0,0,0,26.799511,G5
0.98349,1.088648,0,0,0,2.296807,2.203585,0,0,0,26.523029,G5
0.971451,1.100884,0,0,0,2.024753,2.209306,0,0,0,26.755264,G5
0.980692,1.088118,0,0,0,2.07344,2.24842,0,0,0,26.244251,G5
0.993023,1.075065,0,0,0,2.47314,2.600021,0,0,0,26.312979,G5
1.000497,1.069219,0,0,0,2.261147,2.403437,0,0,0,26.717085,G5
0.986258,1.086673,0,0,0,2.343349,2.140718,0,0,0,26.890064,G5
0.989599,1.08275,0,0,0,2.345289,2.256487,0,0,0,26.496378,G5
0.996206,1.076976,0,0,0,2.428757,2.367683,0,0,0,26.524305,G5
0.991958,1.079854,0,0,0,2.053124,2.28244,0,0,0,26.826714,G5
1.060455,1.130614,0.990102,0,0,1.891246,2.098284,1.926163,0,0,13.46157,G6
1.050097,1.128958,0.992807,0,0,2.026862,2.063581,1.989418,0,0,13.432396,G6
1.057667,1.121319,1.001102,0,0,1.896186,2.07406,1.876333,0,0,13.911746,G6
1.065071,1.114661,0.997849,0,0,2.025038,2.370138,2.050321,0,0,13.249393,G6
1.063739,1.126162,1.007605,0,0,2.109124,2.620403,2.123569,0,0,12.395985,G6
1.076133,1.122966,1.000983,0,0,2.065801,2.606743,2.105633,0,0,12.795446,G6
1.068164,1.117793,0.977064,0,0,1.900015,2.325844,1.994978,0,0,13.137368,G6
1.073749,1.113628,0.976757,0,0,1.897642,2.378165,1.952608,0,0,12.755845,G6
1.063122,1.134602,1.005578,0,0,2.05529,2.549518,2.122593,0,0,13.097763,G6
1.048135,1.137996,0.990547,0,0,2.027728,2.211073,2.091295,0,0,13.276139,G6
1.647302,1.031961,1.637699,0,0,1.641585,2.704907,1.936693,0,0,24.491404,G7
1.786276,1.682006,0,0,0,1.662256,1.506924,0,0,0,82.571655,G7
1.759534,1.661373,0,0,0,1.669434,1.554219,0,0,0,82.437241,G7
1.77623,1.685808,0,0,0,1.673409,1.620261,0,0,0,82.739212,G7
1.837214,1.783574,0,0,0,1.60698,1.707911,0,0,0,80.042664,G7
1.749621,1.773504,0,0,0,1.692918,1.607786,0,0,0,78.914314,G7
1.700921,1.717754,0,0,0,1.682134,1.612527,0,0,0,78.811905,G7
1.739959,1.06837,1.675755,0,0,1.673117,2.43136,1.64212,0,0,26.482174,G7
1.663887,1.02304,1.688394,0,0,1.597791,2.674925,1.936895,0,0,24.279669,G7
1.76141,1.717408,0,0,0,1.752976,1.674018,0,0,0,79.482819,G7
1.60114,1.718905,1.79511,0,0,1.525225,2.824209,1.747593,0,0,35.905624,G8
1.646558,1.805157,1.781982,0,0,1.313256,3.05935,1.514222,0,0,37.780666,G8
1.548307,1.787035,1.802401,0,0,1.381371,3.015269,1.493263,0,0,37.827599,G8
1.538782,1.750262,1.793553,0,0,1.458128,2.910496,1.568558,0,0,37.3811,G8
1.652492,1.765068,1.805405,0,0,1.427668,2.858231,1.634876,0,0,37.310741,G8
1.391545,1.589417,1.480094,0,0,1.572726,2.857387,1.842162,0,0,32.214657,G8
1.207467,1.045759,0,0,0,2.309815,2.41288,0,0,0,47.382343,G8
1.170685,1.109213,0,0,0,2.417897,2.26492,0,0,0,48.159908,G8
1.073112,1.215836,0,0,0,2.324472,2.198671,0,0,0,47.962708,G8
1.418417,1.594215,1.53739,0,0,1.582989,2.85096,1.73412,0,0,33.00985,G8
1.257136,1.349782,1.486517,1.407635,1.267003,1.229248,2.639197,3.003829,2.557674,1.866072,12.908893,G9
1.310695,1.424907,1.504595,1.459373,1.353259,0.881057,2.498111,2.975189,2.443471,1.616407,14.387162,G9
1.298655,1.411892,1.484162,1.455712,1.354728,0.917087,2.541936,2.932592,2.39963,1.600859,14.193451,G9
1.227594,1.403078,1.496724,1.450633,1.353969,0.966572,2.574862,2.935463,2.403059,1.592856,13.187175,G9
1.111748,1.170474,1.113173,1.028202,0,2.060434,2.77687,2.889147,1.969826,0,8.462744,G9
1.228731,1.347037,1.474482,1.424377,1.306628,0.957573,2.386755,3.052282,2.590957,1.768689,12.431676,G9
1.23572,1.337173,1.491746,1.432607,1.306106,1.017548,2.557219,2.935826,2.398564,1.620194,12.579889,G9
1.243884,1.338629,1.446269,1.441778,1.315147,1.145649,2.630624,2.94799,2.458144,1.725319,12.607752,G9
1.223132,1.370215,1.447796,1.439523,1.328486,1.130394,2.639043,2.954443,2.471864,1.746576,12.832996,G9
1.063129,1.145563,1.132261,1.06145,0,2.585077,3.082388,2.623216,1.912303,0,8.409039,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,2.798232,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
1.265655,0.89712,0,0,0,2.612774,2.200475,0,0,0,36.431053,G0
1.352144,1.341361,0.900928,0,0,2.080269,2.872723,1.923186,0,0,19.393417,G0
1.314563,1.319598,0.895901,0,0,2.043521,2.755412,2.048817,0,0,19.142658,G0
1.381532,1.321473,0.973452,0,0,1.894804,2.562498,1.707738,0,0,20.190027,G0
1.600339,1.571454,0.591726,1.196537,0,1.728969,2.526485,2.107909,1.897597,0,14.491158,G0
1.29056,1.295139,0.948813,0,0,2.085371,2.81605,1.943292,0,0,19.908031,G0
1.30713,1.28678,0.93913,0,0,1.939882,2.794249,1.909747,0,0,19.817196,G0
1.364767,1.313255,0.978876,0,0,1.664627,2.422062,1.46872,0,0,20.651249,G0
1.320548,1.298371,1.052225,0,0,1.855924,2.598994,1.668639,0,0,21.692009,G0
1.569401,1.460307,1.142905,0,0,1.153328,2.6557,0.872848,0,0,20.390079,G0
1,0,0,0,0,2.664974,0,0,0,0,0,G2
1.474844,0.580115,0,0,0,1.753491,2.751997,0,0,0,15.263703,G2
1,0,0,0,0,0.24555,0,0,0,0,0,G2
1,0,0,0,0,0.115878,0,0,0,0,0,G2
1.433344,0.616002,0,0,0,1.90375,2.610076,0,0,0,15.096219,G2
1,0,0,0,0,2.709911,0,0,0,0,0,G2
1,0,0,0,0,0.614657,0,0,0,0,0,G2
1,0,0,0,0,0.243973,0,0,0,0,0,G2
1,0,0,0,0,2.844599,0,0,0,0,0,G2
1,0,0,0,0,2.574227,0,0,0,0,0,G2
1,0,0,0,0,0.797008,0,0,0,0,0,G3
0,0,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,2.22102,0,0,0,0,0,G3
1,0,0,0,0,2.503483,0,0,0,0,0,G3
1,0,0,0,0,0.384517,0,0,0,0,0,G3
1,0,0,0,0,0.433261,0,0,0,0,0,G3
0.922288,1.32269,0,0,0,0.583009,0.698423,0,0,0,39.014492,G3
0.799341,1.253829,0,0,0,0.767721,0.984028,0,0,0,18.054581,G3
1,0,0,0,0,1.745632,0,0,0,0,0,G3
1,0,0,0,0,0.890879,0,0,0,0,0,G3
1.307598,1.477554,0,0,0,0.940255,1.653043,0,0,0,64.775955,G4
1.308936,1.580873,0,0,0,0.54167,0.944297,0,0,0,72.325745,G4
1.308339,1.595959,0,0,0,0.267373,0.637218,0,0,0,70.673332,G4
1.154126,1.532461,0,0,0,1.34495,1.740545,0,0,0,64.577225,G4
1.305353,1.571136,0,0,0,0.350554,1.100582,0,0,0,66.82843,G4
1.49842,1.950115,0.808031,0,0,1.379536,2.589125,1.99898,0,0,42.459885,G4
1.311572,1.580101,0,0,0,0.081041,0.218626,0,0,0,65.615578,G4
1.159881,1.459049,0,0,0,1.432643,1.867835,0,0,0,64.435852,G4
1.478047,1.881095,0.798372,0,0,1.380957,2.543936,2.046284,0,0,40.641994,G4
1.281464,1.547767,0,0,0,0.426882,0.817217,0,0,0,64.698387,G4
1.030108,1.091457,0,0,0,2.292482,2.423383,0,0,0,36.208942,G5
1.066745,1.065515,0,0,0,2.294982,2.447496,0,0,0,36.89492,G5
1.040048,1.08526,0,0,0,2.240506,2.474325,0,0,0,36.415234,G5
1.483916,1.491499,0.625469,0,0,1.602918,2.953199,1.550341,0,0,25.517635,G5
1.141689,1.104542,0,0,0,1.5179,2.719229,0,0,0,36.463387,G5
1.118144,1.11565,0,0,0,1.924443,2.343199,0,0,0,37.810131,G5
1.01972,1.100684,0,0,0,2.302755,2.367306,0,0,0,36.321648,G5
1.444747,0.623027,1.438712,0,0,2.222262,1.509733,2.417376,0,0,16.473413,G5
1.70334,0.678578,1.676921,0,0,1.408491,1.162612,2.960337,0,0,14.203491,G5
1.640223,1.593328,0.68108,0,0,1.371141,2.93311,1.263604,0,0,27.106121,G5
1.201395,1.203185,1.012663,0,0,1.768771,2.998714,1.861241,0,0,13.911221,G6
1.115442,1.108881,1.016432,0,0,2.165992,3.115038,2.262162,0,0,12.642676,G6
1.085339,1.114067,1.014777,0,0,2.153774,3.047872,2.256724,0,0,12.5863,G6
1.059386,1.103526,1.020646,0,0,2.131359,3.002573,2.348819,0,0,12.066028,G6
1.157662,1.141186,0.97576,0,0,1.921853,3.03002,2.02897,0,0,12.965552,G6
1.123926,1.144688,1.018088,0,0,1.893653,2.936422,1.919547,0,0,12.647832,G6
1.08784,1.105325,0.994174,0,0,2.223068,2.983017,2.228185,0,0,12.412419,G6
1.072914,1.120525,0.98936,0,0,2.042089,2.94068,2.23085,0,0,12.569295,G6
1.151622,1.137895,0.966423,0,0,1.927301,3.011737,2.032645,0,0,13.49247,G6
1.264558,1.177016,1.024753,0,0,1.399853,2.860972,1.540509,0,0,14.091045,G6
1.434544,0.914683,1.474487,0,0,1.8082,2.685493,1.414993,0,0,15.998413,G7
1.474922,1.622186,0,0,0,1.268282,1.17765,0,0,0,72.363976,G7
1.476524,1.54995,0,0,0,1.455659,1.207339,0,0,0,72.157265,G7
1.596381,0.941684,1.714451,0,0,1.35604,2.401553,0.956643,0,0,20.877779,G7
1.486403,0.950187,1.488446,0,0,1.500638,2.473464,1.544307,0,0,18.370783,G7
1.412071,0.924031,1.376922,0,0,1.733322,2.757445,1.462029,0,0,15.864538,G7
1.343868,1.353379,0,0,0,1.380551,1.183161,0,0,0,62.205849,G7
1.346083,1.258794,0,0,0,1.900501,1.699187,0,0,0,63.946724,G7
1.308155,1.254881,0,0,0,2.009401,1.923572,0,0,0,61.445362,G7
1.405074,0.910048,1.367283,0,0,1.450272,2.799359,1.254128,0,0,16.122261,G7
1.155287,1.595858,1.269844,0,0,1.35958,2.834277,1.486361,0,0,26.719172,G8
1.277227,1.652984,1.298609,0,0,1.604762,2.874057,1.9908,0,0,32.137413,G8
1.371209,1.673406,1.350213,0,0,1.727078,2.951184,1.852911,0,0,32.281239,G8
1.352461,1.638643,1.243386,0,0,1.559794,2.927182,1.891209,0,0,32.512428,G8
1.303411,1.572274,1.221017,0,0,1.527173,2.942707,1.761452,0,0,31.593859,G8
1.240045,1.587501,1.260592,0,0,1.469162,2.878626,1.649126,0,0,30.211248,G8
1.241512,1.622742,1.330644,0,0,1.473598,2.745734,1.660948,0,0,29.916132,G8
1.244751,1.602918,1.275934,0,0,1.617806,2.938027,1.913047,0,0,30.356564,G8
1.278207,1.636256,1.276038,0,0,1.690888,2.996512,1.944394,0,0,31.050333,G8
1.236994,0.956271,0,0,0,2.910902,2.028913,0,0,0,38.858223,G8
1.082333,1.537093,1.56509,1.33553,1.157147,1.24366,2.53775,2.874123,2.291409,1.803326,12.638084,G9
1.112651,1.449043,1.516775,1.35555,1.191562,1.331564,2.521355,2.933814,2.418119,1.786993,12.258624,G9
1.076801,1.460879,1.476674,1.340257,1.15556,1.419994,2.526401,2.907471,2.451976,1.887244,11.723676,G9
1.171587,1.535909,1.589521,1.424801,1.266385,1.071383,2.374823,2.838111,2.260089,1.610407,12.343249,G9
1.127573,1.459599,1.50533,1.342876,1.177507,1.183346,2.453419,2.782667,2.229972,1.687757,12.374295,G9
1.11837,1.413221,1.483236,1.380365,1.24602,1.2637,2.537987,2.820551,2.388149,1.894353,12.655218,G9
1.169937,1.405525,1.459619,1.362122,1.192858,1.317534,2.518299,2.861451,2.479035,1.986062,13.104271,G9
1.098781,1.4776,1.483328,1.336975,1.131534,1.370742,2.568822,2.802911,2.295907,1.838522,12.358745,G9
1.154606,1.540152,1.579092,1.398403,1.241941,0.935791,2.371592,2.629056,1.97459,1.424817,12.860179,G9
1.157658,1.487167,1.537307,1.360326,1.204434,1.039692,2.408599,2.727188,2.113673,1.591084,12.860562,G9
1.194,1.364476,0,0,0,0.27331,0.295138,0,0,0,35.591549,G1
0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,1.046841,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
1.247952,1.215231,0.937096,0,0,2.142115,2.777706,2.059882,0,0,18.088772,G0
1.250914,1.268692,0.958398,0,0,2.367287,2.695031,2.192286,0,0,19.365438,G0
1.232067,1.254472,0.953349,0,0,2.330505,2.892046,2.203149,0,0,18.35498,G0
1.160458,0.958811,0,0,0,2.567368,2.557101,0,0,0,34.513943,G0
1.214882,1.204041,0.933281,0,0,2.0063,2.760843,2.179244,0,0,17.796501,G0
1.214868,1.244834,1.020531,0,0,2.252588,2.803698,1.966009,0,0,19.495653,G0
1.2214,1.241759,0.989783,0,0,2.342149,2.861685,2.16164,0,0,18.909775,G0
1.210514,0.9568,0,0,0,2.634794,2.483132,0,0,0,35.845936,G0
1.194527,0.941675,0,0,0,2.507975,2.53219,0,0,0,35.715801,G0
1.239996,1.224973,0.963494,0,0,2.309255,2.824306,2.106601,0,0,18.899109,G0
6.598804,4.97159,0,0,0,2.653965,0.136301,0,0,0,52.631523,G2
0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,G2
1,0,0,0,0,1.452164,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,G2
1,0,0,0,0,0.912032,0,0,0,0,0,G2
1,0,0,0,0,2.847285,0,0,0,0,0,G2
1,0,0,0,0,1.374034,0,0,0,0,0,G2
1,0,0,0,0,1.395563,0,0,0,0,0,G2
1,0,0,0,0,2.901361,0,0,0,0,0,G2
1,0,0,0,0,2.988104,0,0,0,0,0,G3
0.869007,1.346183,0,0,0,2.090123,2.681844,0,0,0,33.151272,G3
0,0,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,2.777662,0,0,0,0,0,G3
1,0,0,0,0,2.587896,0,0,0,0,0,G3
1,0,0,0,0,2.888901,0,0,0,0,0,G3
1,0,0,0,0,2.89322,0,0,0,0,0,G3
1,0,0,0,0,2.858816,0,0,0,0,0,G3
1,0,0,0,0,2.82486,0,0,0,0,0,G3
1,0,0,0,0,2.949167,0,0,0,0,0,G3
1.19115,1.801466,0.632403,0,0,0.50303,0.934026,0.509158,0,0,30.339815,G4
1.01492,1.518769,0,0,0,1.714258,1.9738,0,0,0,57.404831,G4
1.292573,1.843632,0.656618,0,0,1.069249,1.857363,1.88959,0,0,34.844414,G4
1.032243,1.472569,0,0,0,1.444863,1.609225,0,0,0,55.730202,G4
1.076455,1.406071,0,0,0,1.853341,2.198912,0,0,0,58.169212,G4
0.968821,1.333696,0,0,0,1.947787,1.821418,0,0,0,52.200359,G4
0.995284,1.397436,0,0,0,1.859514,2.01738,0,0,0,52.062038,G4
2.361448,3.427052,3.43581,0,0,1.460191,1.073989,0.475492,0,0,60.915894,G4
0.983623,1.446811,0,0,0,2.037594,2.120763,0,0,0,51.770668,G4
2.379194,3.822533,3.822736,0,0,0.368687,0.836923,0.342301,0,0,61.822872,G4
1.005725,1.071198,0,0,0,2.357087,2.273015,0,0,0,26.076427,G5
0.992327,1.071607,0,0,0,2.684137,2.772123,0,0,0,27.277973,G5
1.008653,1.051207,0,0,0,2.551835,2.74736,0,0,0,27.534216,G5
0.998374,1.069914,0,0,0,2.702621,2.76564,0,0,0,27.582676,G5
1.006802,1.066435,0,0,0,2.624911,2.575019,0,0,0,26.975546,G5
1.011388,1.047727,0,0,0,2.683118,2.779337,0,0,0,26.07238,G5
1.024735,1.039496,0,0,0,2.56564,2.80478,0,0,0,28.225647,G5
2.833011,2.923399,3.505751,0,0,2.693469,2.669412,0.063381,0,0,38.814545,G5
1.035884,1.050099,0,0,0,2.55044,2.284743,0,0,0,27.032518,G5
1.036903,1.084454,0,0,0,2.315653,2.013807,0,0,0,27.724827,G5
2.4181,2.459219,2.933665,2.216439,0,2.433278,2.950231,0.037503,2.174145,0,21.489393,G6
1.076617,1.089076,0.973556,0,0,2.563181,2.898028,2.566,0,0,10.384226,G6
1.077235,1.080205,0.964472,0,0,2.585234,2.965057,2.627952,0,0,10.101941,G6
1.077524,1.078528,0.954087,0,0,2.523379,3.060706,2.584339,0,0,10.560402,G6
2.533873,2.546762,3.536907,2.287738,0,2.711172,2.86654,0.133845,2.487757,0,19.605692,G6
1.09476,1.076093,0.965974,0,0,2.421434,2.640108,2.431112,0,0,10.351235,G6
1.142735,1.119586,0.955702,0,0,1.46359,1.875803,1.552086,0,0,10.002186,G6
1.098,1.070514,0.963577,0,0,2.531187,2.719595,2.526144,0,0,10.585835,G6
1.075703,0.951493,0,0,0,2.710261,2.584366,0,0,0,14.859858,G6
1.114637,1.164376,1.025865,0,0,2.154826,3.032161,2.165119,0,0,17.37314,G6
