@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7-11,328'

@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11111,0.798898,1.319125,1.098775,1.477607,1.483329,1.336976,1.131532,G9
11111,1.13354,1.343428,1.154607,1.540141,1.579097,1.398395,1.241936,G9
11111,1.143635,1.295975,1.157659,1.487169,1.537307,1.360327,1.204427,G9
0,0.669171,-1.17359,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0.566101,-0.706407,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.428427,0.736359,0,1.247952,1.215227,0,0.937095,G0
1101,0.600893,1.034234,0,1.250917,1.268686,0,0.958401,G0
1101,0.585449,0.983857,0,1.232073,1.254474,0,0.95335,G0
1101,0.347165,0.9458,0,1.160459,0.958814,0,0,G0
1101,0.412131,0.949965,0,1.214883,1.204043,0,0.933279,G0
1101,0.708656,0.97247,0,1.214866,1.244837,0,1.02053,G0
1101,0.767946,1.031809,0,1.221399,1.241763,0,0.989778,G0
1101,0.709577,0.913151,0,1.210506,0.9568,0,0,G0
1101,0.516266,0.924732,0,1.194529,0.941668,0,0,G0
1101,0.518959,0.702197,0,1.239997,1.22497,0,0.963491,G0
1000,1.912317,4.437551,0,6.598793,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0.838413,-0.500419,0,1,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0.440294,-0.790939,0,1.000002,0,0,0,G2
1000,-0.301824,0.648214,0,0.999994,0,0,0,G2
1000,-0.38944,0.695994,0,1.000001,0,0,0,G2
1000,-0.344222,0.680582,0,1,0,0,0,G2
1000,-0.241185,0.662175,0,0.999999,0,0,0,G2
1,-0.199055,0.73561,0,0,0,0,1.000004,G3
1,0.074395,1.139866,0,0,0,0,0.869003,G3
1,0,0,0,0,0,0,0,G3
1,0.048779,0.883641,0,0,0,0,0.999996,G3
1,0.195088,0.879319,0,0,0,0,1.000002,G3
1,0.049099,0.833071,0,0,0,0,1.000001,G3
1,0.060909,0.845208,0,0,0,0,0.999995,G3
1,0.002198,0.860605,0,0,0,0,0.999996,G3
1,-0.014611,0.841087,0,0,0,0,0.999995,G3
1,-0.172701,0.755256,0,0,0,0,1,G3
11000,-0.072026,1.53506,1.191159,1.801469,0,0,0,G4
11000,-0.35709,1.391002,1.01492,1.518774,0,0,0,G4
11000,-0.057814,1.564538,1.292572,1.843639,0,0,0,G4
11000,-0.306567,1.238433,1.032243,1.472584,0,0,0,G4
11000,-0.456731,1.116702,1.076454,1.406062,0,0,0,G4
11000,-0.538603,1.072066,0.968815,1.333692,0,0,0,G4
11000,-0.49363,1.131225,0.995287,1.397434,0,0,0,G4
11000,0.315553,2.852303,2.361447,3.427055,0,0,0,G4
11000,-0.274237,1.283077,0.983621,1.446803,0,0,0,G4
11000,-0.071735,3.320397,2.379204,3.822544,0,0,0,G4
1100,0.344217,0.714377,0,1.00572,1.071191,0,0,G5
1100,0.00125,0.945916,0,0.992334,1.071605,0,0,G5
1100,-0.104991,0.900844,0,1.008646,1.051204,0,0,G5
1100,0.100275,0.891132,0,0.998371,1.069908,0,0,G5
1100,0.230157,0.813929,0,1.006797,1.06643,0,0,G5
1100,0.20059,0.809435,0,1.011392,1.047732,0,0,G5
1100,-0.008094,0.792402,0,1.024729,1.039491,0,0,G5
1100,0.279717,2.213762,0,2.832991,2.923397,0,0,G5
1100,0.184218,0.836541,0,1.035887,1.0501,0,0,G5
1100,0.29544,0.741945,0,1.0369,1.084446,0,0,G5
1110,0.516782,1.581077,0,2.418102,2.459216,2.933666,0,G6
1110,0.139307,0.827264,0,1.076623,1.089079,0.973564,0,G6
1110,0.094906,0.760551,0,1.077234,1.080203,0.964472,0,G6
1110,-0.129805,0.568608,0,1.077521,1.078524,0.954084,0,G6
1110,0.465319,1.883136,0,2.53388,2.546745,3.536897,0,G6
1110,0.181402,0.792017,0,1.094754,1.076091,0.965971,0,G6
1110,0.274874,0.799378,0,1.142736,1.119584,0.955701,0,G6
1110,0.13395,0.839703,0,1.098001,1.070517,0.963576,0,G6
1110,0.005638,0.638898,0,1.075701,0.951488,0,0,G6
1110,0.317525,0.877654,0,1.114633,1.164379,1.025864,0,G6
10001,0.623048,1.032663,1.271605,0,0,0,0.86228,G7
10001,0.627914,0.723627,1.235741,0,0,0,1.390951,G7
10001,0.587678,0.696,1.28493,0,0,0,0.916872,G7
10001,0.531465,0.817296,1.200095,0,0,0,1.356032,G7
10001,0.683781,0.748672,1.221998,0,0,0,1.396862,G7
10001,0.727063,0.633878,1.307666,0,0,0,0.935162,G7
10001,0.559888,1.066187,1.169796,0,0,0,1.38805,G7
10001,0.408152,1.006429,1.175392,0,0,0,1.354603,G7
10001,1.685299,4.407277,4.592912,0,0,0,5.88874,G7
10001,1.697408,4.139905,4.253583,0,0,0,5.513563,G7
11001,0.496928,1.104342,0.977127,1.414064,0,0,1.250176,G8
11001,0.350388,1.251412,0.971274,1.42481,0,0,1.20614,G8
11001,0.26795,1.173207,0.966175,1.42344,0,0,1.168821,G8
11001,0.356405,1.148731,0.938493,1.42829,0,0,1.246441,G8
11001,0.538121,1.155998,0.958416,1.432833,0,0,1.262048,G8
11001,0.285648,1.043317,0.907531,1.413912,0,0,1.199218,G8
11001,0.095009,0.956007,0.902471,1.391207,0,0,1.158696,G8
11001,0.063922,1.040511,0.903415,1.379568,0,0,1.180612,G8
11001,0.273822,1.111945,0.904117,1.412387,0,0,1.20786,G8
11001,0.497472,1.013234,0.975834,1.425198,0,0,1.26309,G8
11111,1.037722,1.157735,1.084769,1.453234,1.50075,1.392012,1.274498,G9
11111,0.96735,1.255594,1.052172,1.420335,1.499299,1.387913,1.23492,G9
11111,0.972766,1.184164,1.032363,1.423306,1.506554,1.384917,1.239287,G9
11111,0.967241,1.250833,1.092051,1.470088,1.511768,1.394813,1.269277,G9
11111,1.00079,1.220477,1.093663,1.488353,1.509308,1.400314,1.292467,G9
11111,0.910479,1.088166,1.047316,1.403467,1.495557,1.361325,1.222237,G9
11111,0.776657,1.085197,1.03597,1.445678,1.480524,1.34196,1.201928,G9
11111,0.79672,1.063287,0.966635,1.41541,1.469002,1.330957,1.197116,G9
11111,1.012155,1.087691,1.006704,1.408405,1.486613,1.386577,1.251208,G9
11111,1.080741,1.177329,1.08332,1.455944,1.508981,1.413108,1.291291,G9
