@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,6,7-11,194-199,328'

@attribute numFingers numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,21.918484,0,1.011494,1.032752,0,0,0.098416,0.116867,0.072872,0.025404,0,0,G5
2,21.838837,0,1.013098,1.030199,0,0,0.139821,0.11169,0.056225,0,0,0,G5
2,22.028656,0,1.014149,1.031285,0,0,0.157681,0.121283,0.056588,0.022484,0,0,G5
3,16.657824,0,1.07362,1.116843,0.989378,0,0.054059,0.053786,0.085872,0.056224,0.023055,0,G6
3,17.518053,0,1.046032,1.119525,0.977637,0,0.040448,0.034111,0.083534,0.052206,0,0,G6
3,18.369394,0,1.046189,1.107841,1.01633,0,0.045374,0.102963,0.103113,0.038532,0.014794,0,G6
3,17.416874,0,1.095198,1.144728,1.005334,0,0.051812,0.089748,0.109851,0.033399,0.013246,0,G6
3,17.6022,0,1.042029,1.117519,0.997253,0,0.067804,0.07306,0.097403,0.041136,0,0,G6
3,17.486063,0,1.052884,1.09585,0.996856,0,0.064844,0.0937,0.107862,0.036464,0,0,G6
3,17.368622,0,1.053466,1.107623,0.987629,0,0.048724,0.057771,0.101402,0.0632,0,0,G6
3,16.699467,0,1.060614,1.130924,0.977485,0,0.063904,0.066041,0.094992,0.053895,0.022823,0,G6
3,16.363829,0,1.111569,1.153283,1.017258,0,0.061133,0.06173,0.103344,0.051857,0.013551,0,G6
3,16.45619,0,1.09891,1.126585,1.000797,0,0.053708,0.062347,0.086035,0.035796,0.014568,0,G6
2,70.715561,1.336326,0,0,0,1.517225,0.031531,0.467893,0.027491,0.015345,0,0,G7
2,75.25396,1.480992,0,0,0,1.577947,0.028833,0.389741,0.028177,0,0,0,G7
2,74.476662,1.485256,0,0,0,1.56257,0.050787,0.419133,0.031129,0,0,0,G7
2,74.238731,1.443483,0,0,0,1.540926,0.031371,0.420332,0.024895,0,0,0,G7
3,38.641808,1.520005,0,0,0,0.951243,0.028511,0.348601,0.022958,0,0,0,G7
3,38.536831,1.660867,0,0,0,0.971611,0.036862,0.346986,0.022587,0,0,0,G7
3,38.583569,1.573264,0,0,0,0.966584,0.033851,0.348962,0.027029,0,0,0,G7
2,74.622139,1.441291,0,0,0,1.576434,0.048698,0.403223,0.030806,0,0,0,G7
2,73.155258,1.374609,0,0,0,1.533905,0.036094,0.397683,0.031234,0,0,0,G7
2,71.551888,1.346359,0,0,0,1.537203,0.031981,0.414423,0.019311,0,0,0,G7
3,26.781996,1.119401,1.506353,0,0,1.333788,0.010211,0.318758,0.190425,0.014721,0,0,G8
3,28.80545,1.272457,1.511529,0,0,1.30644,0.015569,0.250242,0.214491,0.013056,0,0,G8
3,28.613096,1.330734,1.525214,0,0,1.324132,0.34677,0.236917,0,0,0,0,G8
3,27.207085,1.238372,1.540898,0,0,1.320113,0.014893,0.332683,0.199056,0.016775,0,0,G8
3,27.657455,1.252033,1.536799,0,0,1.359814,0.010057,0.337211,0.202782,0.02381,0,0,G8
3,27.518652,1.253103,1.530535,0,0,1.352227,0.019173,0.339914,0.193656,0.010625,0,0,G8
3,27.286549,1.271468,1.551594,0,0,1.356553,0.011215,0.365349,0.219175,0.012225,0,0,G8
3,28.26943,1.297893,1.53716,0,0,1.349271,0.431858,0.20249,0.013157,0,0,0,G8
4,22.030617,1.369603,1.661861,0,0,0.829099,0.014069,0.376328,0.209143,0.021729,0,0,G8
4,19.272738,1.326226,1.798756,0,0,0.840919,0.349938,0.186069,0,0,0,0,G8
5,8.117502,1.141037,1.426816,1.464755,1.40156,1.285651,0.078717,0.042227,0.068102,0.163264,0.011025,0,G9
5,10.38061,1.121219,1.335734,1.411441,1.359949,1.180722,0.01002,0.079844,0.038041,0.060172,0.180485,0.015935,G9
5,10.620007,1.152194,1.352653,1.398616,1.336037,1.189417,0.0874,0.056051,0.082025,0.199913,0.015316,0,G9
5,10.668647,1.140257,1.334394,1.3984,1.35906,1.214767,0.011347,0.07448,0.051242,0.07588,0.18694,0.010293,G9
5,10.380974,1.181397,1.366407,1.411318,1.356203,1.22109,0.015915,0.086077,0.058068,0.075994,0.17626,0,G9
5,10.107798,1.186563,1.388522,1.422032,1.354662,1.225709,0.010617,0.082348,0.044616,0.058331,0.178708,0,G9
5,10.786802,1.14078,1.349767,1.388204,1.341968,1.203915,0.015324,0.088478,0.042639,0.07586,0.168946,0.012778,G9
5,10.873189,1.124799,1.341841,1.387015,1.340088,1.208225,0.016436,0.089769,0.05412,0.075447,0.177624,0.012125,G9
5,10.106714,1.134763,1.372696,1.403017,1.359743,1.193802,0.016727,0.085077,0.04919,0.067077,0.172305,0.013858,G9
5,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,0.023473,0.091425,0.043596,0.065586,0.172792,0,G9
0,0,0,0,0,0,0,0.011123,0.02225,0,0,0,0,G1
0,0,0,0,0,0,0,0.025449,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.009972,0.017392,0.012186,0,0,0,G1
0,0,0,0,0,0,0,0.006544,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.026573,0.05004,0,0,0,0,G1
0,0,0,0,0,0,0,0.008727,0.009108,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.006957,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.012037,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,38.291283,0,1.263169,0.905441,0,0,0.260307,0.02284,0.087716,0.021236,0,0,G0
3,18.480722,0,1.174808,1.154556,0,0.851191,0.166283,0.023313,0.072623,0,0,0,G0
3,19.38308,0,1.235251,1.207741,0,0.85527,0.232355,0.051262,0.036541,0.016537,0,0,G0
3,20.122631,0,1.203603,1.147921,0,0.873536,0.181163,0.069339,0.074994,0,0,0,G0
3,16.8874,0,1.191399,1.172425,0,0.805135,0.13213,0.161038,0.068394,0,0,0,G0
3,17.594244,0,1.229783,1.208255,0,0.789636,0.146321,0.066222,0.052826,0.025008,0,0,G0
3,17.135557,0,1.240689,1.205644,0,0.776974,0.149831,0.086271,0.088893,0.033614,0,0,G0
3,24.73082,0,1.248703,1.221396,0,0.980485,0.039867,0.293749,0.112111,0.059281,0.020304,0,G0
3,24.597374,0,1.231143,1.206665,0,0.959572,0.042127,0.277277,0.051874,0.069076,0,0,G0
3,23.893164,0,1.282822,1.216554,0,0.908363,0.017385,0.279308,0.052262,0.083463,0.014502,0,G0
0,0,0,0,0,0,0,0.111882,0.074171,0.062144,0,0,0,G2
1,1,0,0.999997,0,0,0,0.089356,0.049741,0.017611,0,0,0,G2
4,13.236033,0,1.124412,0,0,0,0.09521,0.063525,0,0,0,0,G2
0,0,0,0,0,0,0,0.042156,0.049523,0,0,0,0,G2
0,0,0,0,0,0,0,0.046603,0.029787,0.022789,0,0,0,G2
2,31.299549,0,0.98697,0,0,0,0.061411,0.039005,0.054202,0,0,0,G2
0,0,0,0,0,0,0,0.053441,0.037473,0.018304,0,0,0,G2
1,1,0,1,0,0,0,0.099525,0.063387,0.014234,0,0,0,G2
1,1,0,0.999997,0,0,0,0.110378,0.083181,0.043534,0,0,0,G2
1,1,0,1.000006,0,0,0,0.122979,0.030706,0,0,0,0,G2
1,1,0,0,0,0,1.000001,0.037399,0.163514,0.020159,0.01363,0,0,G3
1,1,0,0,0,0,0.999998,0.110927,0.01095,0,0,0,0,G3
1,1,0,0,0,0,0.999996,0.012903,0.176365,0.012121,0,0,0,G3
1,1,0,0,0,0,0.999995,0.177389,0.024797,0,0,0,0,G3
1,1,0,0,0,0,1.000006,0.164755,0.013595,0,0,0,0,G3
1,1,0,0,0,0,1.000002,0.008514,0.140026,0,0,0,0,G3
1,1,0,0,0,0,1.000007,0.015361,0.18097,0.014634,0,0,0,G3
1,1,0,0,0,0,1.000003,0.137842,0.012962,0.012204,0.088067,0,0,G3
1,1,0,0,0,0,1.000001,0.180287,0.020747,0,0,0,0,G3
1,1,0,0,0,0,1.000003,0.012982,0.174366,0.017256,0,0,0,G3
2,65.318405,1.127723,1.438707,0,0,0,0.123568,0.325944,0.037415,0,0,0,G4
2,65.491806,1.20265,1.413028,0,0,0,0.300071,0.023736,0.043387,0,0,0,G4
2,65.689003,1.176158,1.41139,0,0,0,0.233717,0.419182,0.017195,0,0,0,G4
2,65.159004,1.131922,1.428605,0,0,0,0.192032,0.387642,0.01819,0.012701,0,0,G4
2,65.979103,1.152086,1.411474,0,0,0,0.235143,0.430418,0.012803,0,0,0,G4
2,66.501663,1.137274,1.432004,0,0,0,0.037195,0.027258,0.047591,0,0,0,G4
2,64.783302,1.127271,1.418403,0,0,0,0.141237,0.356973,0.014813,0.03931,0,0,G4
2,64.950844,1.135166,1.421814,0,0,0,0.161702,0.375821,0.010561,0.01089,0,0,G4
3,16.796658,1.402959,1.786024,0,0,0,0.190321,0.386356,0.018264,0,0,0,G4
3,18.161686,1.367277,1.779258,0,0,0,0.099837,0.359807,0.018616,0.015635,0,0,G4
2,31.326227,0,1.037004,1.052154,0,0,0.122807,0.16489,0.065063,0.014857,0.069775,0,G5
2,31.055428,0,1.04892,1.039455,0,0,0.134783,0.170231,0.068661,0,0,0,G5
2,30.137165,0,1.046127,1.034091,0,0,0.126587,0.190785,0.075467,0,0,0,G5
3,13.325322,0,1.467118,1.407771,0,0,0.135128,0.163329,0.074097,0.04771,0,0,G5
2,31.824545,0,1.04881,1.042575,0,0,0.179493,0.249375,0.082831,0,0,0,G5
2,31.048302,0,1.044513,1.046121,0,0,0.111672,0.210234,0.071298,0.011417,0,0,G5
2,31.270361,0,1.041604,1.051411,0,0,0.103387,0.183289,0.095749,0.012132,0.016626,0,G5
2,28.455935,0,1.010867,1.059051,0,0,0.153222,0.160206,0.07835,0,0,0,G5
2,29.550285,0,1.015758,1.053766,0,0,0.15101,0.16639,0.054848,0,0,0,G5
2,30.557974,0,1.02888,1.054142,0,0,0.156596,0.205503,0.071915,0,0,0,G5
3,16.533199,0,1.078599,1.087119,0.970918,0,0.010949,0.009674,0.264267,0.013562,0.023471,0,G6
3,16.692812,0,1.05309,1.13072,1.001226,0,0.060033,0.076452,0.115779,0.049013,0,0,G6
3,16.806068,0,1.053491,1.088464,1.009859,0,0.061496,0.093072,0.086085,0.036298,0,0,G6
3,18.324083,0,1.081533,1.074064,1.015262,0,0.070575,0.075441,0.118136,0.048069,0,0,G6
3,18.348501,0,1.07571,1.120029,0.999058,0,0.069238,0.111038,0.176468,0.083324,0,0,G6
3,20.432085,0,1.089879,1.113773,1.021398,0,0.110475,0.183274,0.151514,0.066602,0,0,G6
3,20.292376,0,1.091211,1.083944,1.026483,0,0.098499,0.166779,0.163089,0.047423,0,0,G6
3,19.460609,0,1.10358,1.046821,1.026198,0,0.097931,0.143518,0.128762,0.065183,0,0,G6
4,10.994694,0,1.408338,1.424996,1.268972,0,0.248339,0.296461,0,0,0,0,G6
3,18.556179,0,1.084698,1.084577,0.997604,0,0.092951,0.133354,0.130277,0.050084,0.012212,0,G6
3,35.495674,1.581852,0,0,0,1.082564,0.048428,0.186405,0.022657,0,0,0,G7
3,35.866348,1.400468,0,0,0,1.028768,0.017686,0.076147,0.124493,0.02771,0.017969,0,G7
2,75.422852,1.474611,0,0,0,1.566145,0.04364,0.0783,0.122914,0.013624,0,0,G7
2,74.180641,1.476698,0,0,0,1.486528,0.051718,0.082487,0.151601,0,0,0,G7
2,74.219231,1.485398,0,0,0,1.479544,0.03555,0.080984,0.142424,0.011982,0,0,G7
2,74.716354,1.466047,0,0,0,1.524135,0.096652,0.074424,0.141633,0.024325,0,0,G7
3,36.625576,1.434894,0,0,0,1.086611,0.053694,0.069452,0.136869,0.019326,0,0,G7
3,37.01638,1.715083,0,0,0,1.019161,0.050203,0.088276,0.192856,0,0,0,G7
3,36.231289,1.48921,0,0,0,1.102805,0.021312,0.162179,0,0,0,0,G7
3,35.962658,1.532255,0,0,0,1.101625,0.02465,0.16012,0,0,0,0,G7
3,27.756029,1.268949,1.461206,0,0,1.205943,0.014641,0.188452,0.287315,0,0,0,G8
3,29.875498,1.190495,1.407987,0,0,1.241253,0.185716,0.251731,0.046359,0,0,0,G8
3,29.024912,1.285364,1.456353,0,0,1.284125,0.012208,0.208231,0.268216,0,0,0,G8
3,29.770184,1.155763,1.388171,0,0,1.214401,0.099596,0.153097,0.216712,0.025715,0,0,G8
3,29.067978,1.268601,1.431441,0,0,1.281823,0.013717,0.218493,0.27139,0,0,0,G8
3,28.48715,1.186135,1.420753,0,0,1.211725,0.173938,0.259875,0.026961,0,0,0,G8
3,27.552652,1.294464,1.461876,0,0,1.214533,0.194785,0.280082,0,0,0,0,G8
3,27.772738,1.247345,1.437789,0,0,1.184131,0.115581,0.263975,0.046621,0,0,0,G8
3,27.101961,1.223435,1.438795,0,0,1.172831,0.080331,0.252198,0.05734,0,0,0,G8
3,27.459078,1.313305,1.46953,0,0,1.196964,0.196941,0.279255,0.012442,0,0,0,G8
5,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,0.089,0.082425,0.085529,0.312922,0.031951,0,G9
5,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,0.019669,0.072081,0.065308,0.076661,0.30087,0,G9
5,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,0.115674,0.055471,0.049136,0.063247,0.259153,0.009317,G9
5,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,0.017541,0.071342,0.066704,0.090743,0.30525,0.010735,G9
5,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,0.013473,0.082933,0.078525,0.093025,0.306744,0,G9
5,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,0.165543,0.066854,0.072108,0.065734,0.246243,0.010933,G9
5,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,0.065685,0.078274,0.107862,0.308315,0.020813,0,G9
5,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,0.017097,0.077439,0.077816,0.087051,0.307188,0,G9
5,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,0.102628,0.084965,0.077089,0.081797,0.292683,0,G9
5,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,0.03655,0.080239,0.072858,0.081632,0.296505,0,G9
0,0,0,0,0,0,0,0.015272,0.013063,0.097741,0,0,0,G1
0,0,0,0,0,0,0,0.006294,0.005956,0,0,0,0,G1
0,0,0,0,0,0,0,0.018485,0.007163,0.00682,0.006643,0.011606,0,G1
0,0,0,0,0,0,0,0.020019,0.010689,0.036851,0,0,0,G1
0,0,0,0,0,0,0,0.006469,0.006566,0.00548,0.007108,0,0,G1
0,0,0,0,0,0,0,0.012831,0.013611,0.009448,0,0,0,G1
0,0,0,0,0,0,0,0.031683,0.021604,0,0,0,0,G1
0,0,0,0,0,0,0,0.018839,0.006568,0.030803,0.024725,0.011721,0,G1
0,0,0,0,0,0,0,0.0078,0.010472,0,0,0,0,G1
0,0,0,0,0,0,0,0.017087,0.008921,0.021674,0,0,0,G1
2,21.734158,0,0.981177,1.071872,0,0,0.022029,0.144095,0.077744,0,0,0,G0
3,19.993917,0,1.192112,1.223413,0,0.905172,0.015251,0.149995,0.065899,0.013787,0,0,G0
3,19.555384,0,1.167835,1.22597,0,0.922289,0.171995,0.095643,0.015383,0,0,0,G0
3,19.365208,0,1.168781,1.238753,0,0.888573,0.014298,0.168867,0.07234,0.022339,0,0,G0
3,20.266689,0,1.180257,1.218329,0,0.889215,0.161295,0.10537,0.050267,0.020541,0.050076,0,G0
3,19.79883,0,1.177014,1.218772,0,0.902208,0.091623,0.039523,0.046104,0.064585,0.150529,0,G0
3,20.033066,0,1.184648,1.211007,0,0.892205,0.108633,0.038019,0.027917,0.017329,0.122844,0,G0
3,19.965027,0,1.177797,1.23934,0,0.9321,0.026592,0.208246,0.089372,0.014356,0.009367,0.014636,G0
3,19.920025,0,1.178413,1.256731,0,0.925308,0.020885,0.1749,0.092196,0.020448,0.015111,0,G0
3,19.343338,0,1.174436,1.23618,0,0.91835,0.017783,0.140976,0.086354,0.011181,0,0,G0
0,0,0,0,0,0,0,0.076095,0.075896,0,0,0,0,G2
0,0,0,0,0,0,0,0.068601,0.059924,0,0,0,0,G2
0,0,0,0,0,0,0,0.083194,0.017411,0,0,0,0,G2
1,1,0,1.000002,0,0,0,0.133486,0.01642,0,0,0,0,G2
1,1,0,0.999996,0,0,0,0.01184,0.112331,0.091061,0,0,0,G2
0,0,0,0,0,0,0,0.05372,0.08597,0.013494,0.03196,0,0,G2
1,1,0,0.999998,0,0,0,0.014222,0.090725,0.078628,0,0,0,G2
2,28.548655,0,1.492909,0,0,0,0.111083,0.015415,0,0,0,0,G2
1,1,0,1.000005,0,0,0,0.184445,0.01324,0,0,0,0,G2
1,1,0,0.999995,0,0,0,0.117386,0.020909,0,0,0,0,G2
1,1,0,0,0,0,1.000001,0.019719,0.128165,0,0,0,0,G3
1,1,0,0,0,0,0.999999,0.02442,0.123431,0.014069,0,0,0,G3
2,34.765259,0,0,0,0,0.909909,0.119099,0.035786,0,0,0,0,G3
2,34.224747,0,0,0,0,0.90564,0.032978,0.12201,0.008198,0.009618,0,0,G3
1,1,0,0,0,0,0.999994,0.077869,0.01007,0.013927,0.08454,0,0,G3
1,1,0,0,0,0,0.999998,0.178215,0.054729,0.012674,0.064006,0,0,G3
1,1,0,0,0,0,0.999996,0.049902,0.100183,0.022782,0,0,0,G3
2,36.180531,0,0,0,0,0.925219,0.028823,0.10563,0.040628,0,0,0,G3
2,36.066982,0,0,0,0,0.956482,0.030948,0.074326,0.027727,0.007555,0.024692,0,G3
1,1,0,0,0,0,1.000001,0.01782,0.13067,0.020919,0,0,0,G3
3,16.175514,1.300291,1.606227,0,0,0,0.13498,0.186784,0,0,0,0,G4
2,60.70116,1.102238,1.425639,0,0,0,0.207134,0.300027,0,0,0,0,G4
3,17.382874,1.314867,1.715055,0,0,0,0.210396,0.272662,0,0,0,0,G4
2,54.685745,1.044762,1.391796,0,0,0,0.165156,0.28346,0.012476,0,0,0,G4
2,53.386639,1.035076,1.379055,0,0,0,0.167904,0.259652,0.011745,0,0,0,G4
2,51.185894,1.043829,1.342581,0,0,0,0.162862,0.206268,0.012078,0,0,0,G4
2,51.708252,1.060678,1.33467,0,0,0,0.158244,0.22221,0,0,0,0,G4
2,51.193108,1.061323,1.360091,0,0,0,0.163973,0.198503,0,0,0,0,G4
2,44.698925,1.047741,1.314823,0,0,0,0.11421,0.147542,0.011648,0.009411,0,0,G4
3,16.62011,1.297084,1.611156,0,0,0,0.139434,0.196934,0.013654,0,0,0,G4
2,25.002468,0,1.003864,1.059419,0,0,0.108038,0.10903,0.012743,0,0,0,G5
2,23.565407,0,1.014066,1.041099,0,0,0.122012,0.10207,0.030171,0,0,0,G5
2,23.554926,0,0.976346,1.081047,0,0,0.098204,0.117445,0,0,0,0,G5
3,15.145056,0,1.344843,0.497833,0,0,0.098359,0.11212,0.012435,0.01588,0.012782,0,G5
2,24.546116,0,1.023299,1.041814,0,0,0.121382,0.098048,0.029121,0,0,0,G5
2,25.215828,0,1.031535,1.034033,0,0,0.086468,0.0778,0.054942,0,0,0,G5
2,24.850992,0,1.020037,1.032736,0,0,0.096977,0.076072,0.054295,0.01346,0,0,G5
2,25.214664,0,1.032052,1.020527,0,0,0.107323,0.077764,0.048426,0.016053,0,0,G5
2,24.994553,0,1.006811,1.056133,0,0,0.090233,0.100897,0.027536,0,0,0,G5
2,25.369968,0,1.027142,1.03471,0,0,0.086406,0.098954,0.017805,0.013381,0,0,G5
3,18.557529,0,1.13585,1.234157,1.116987,0,0.025191,0.037184,0.08558,0.045642,0.034912,0,G6
3,18.255926,0,1.075808,1.142718,1.004215,0,0.047422,0.097311,0.06815,0.022847,0,0,G6
3,19.867907,0,1.063225,1.165898,1.034975,0,0.077367,0.140325,0.077083,0.061259,0,0,G6
3,19.679625,0,1.075843,1.161775,1.027016,0,0.061307,0.135824,0.077107,0.017345,0,0,G6
3,19.505756,0,1.0754,1.14515,1.009935,0,0.079209,0.048951,0.062149,0.024158,0.04536,0,G6
3,19.208815,0,1.069415,1.146625,1.001902,0,0.042118,0.066836,0.085379,0.036285,0.020216,0,G6
3,19.328939,0,1.063831,1.153135,1.000577,0,0.054706,0.068929,0.070493,0.032849,0.02096,0,G6
3,19.36241,0,1.076611,1.133085,1.045004,0,0.068845,0.110178,0.076035,0.025393,0,0,G6
3,19.149912,0,1.081429,1.174044,1.018515,0,0.047068,0.094783,0.076992,0.014358,0.0184,0,G6
3,18.686802,0,1.146632,1.222686,1.082586,0,0.032231,0.091783,0.091762,0.03659,0.015287,0,G6
3,41.65036,1.728891,0,0,0,1.026845,0.03636,0.067561,0.091918,0.018593,0,0,G7
2,82.720444,1.706827,0,0,0,1.905124,0.041268,0.101558,0.116717,0,0,0,G7
2,81.116119,1.677761,0,0,0,1.827751,0.063064,0.090392,0.111534,0,0,0,G7
2,80.926994,1.627714,0,0,0,1.771544,0.019942,0.100727,0.099663,0,0,0,G7
2,80.907379,1.583509,0,0,0,1.692066,0.021779,0.071672,0.110623,0,0,0,G7
3,41.784081,1.668448,0,0,0,0.941109,0.021371,0.064752,0.10332,0,0,0,G7
2,82.205833,1.773585,0,0,0,1.925213,0.041089,0.084106,0.097565,0,0,0,G7
2,81.500969,1.801704,0,0,0,1.938152,0.064894,0.07108,0.081791,0,0,0,G7
3,41.573215,1.710936,0,0,0,0.986897,0.059605,0.093079,0.112992,0,0,0,G7
3,40.703354,1.629021,0,0,0,1.065551,0.031441,0.08301,0.108873,0.016765,0,0,G7
3,28.566439,1.185297,1.539258,0,0,1.445259,0.048931,0.263845,0.211425,0,0,0,G8
3,28.018316,1.385235,1.658412,0,0,1.615292,0.034733,0.296619,0.204547,0,0,0,G8
3,28.954542,1.457822,1.646045,0,0,1.615611,0.328413,0.207044,0.015999,0.048056,0,0,G8
3,27.851723,1.381449,1.663945,0,0,1.603975,0.313767,0.216068,0.016364,0.022226,0.040228,0,G8
3,28.691843,1.398509,1.632785,0,0,1.512784,0.051644,0.334916,0.211617,0,0,0,G8
3,28.550556,1.422671,1.656072,0,0,1.643406,0.326283,0.192317,0.032352,0,0,0,G8
3,28.659933,1.4707,1.655904,0,0,1.582127,0.355031,0.21432,0.040942,0,0,0,G8
3,28.599651,1.408519,1.602721,0,0,1.555596,0.275351,0.185902,0.02915,0,0,0,G8
3,28.649254,1.398904,1.607905,0,0,1.570874,0.221989,0.178509,0.033721,0,0,0,G8
3,28.403507,1.297639,1.582314,0,0,1.49802,0.029241,0.259082,0.191295,0,0,0,G8
5,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,0.024411,0.098443,0.027785,0.048359,0.161,0,G9
5,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,0.073009,0.013889,0.030369,0.174005,0.01143,0.016312,G9
5,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,0.017085,0.065137,0.029251,0.044269,0.168112,0,G9
1,1,1.000003,0,0,0,0,0.008705,0.152503,0.012319,0,0,0,G9
5,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,0.112829,0.044874,0.055841,0.160843,0.025145,0,G9
5,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,0.088067,0.046123,0.056331,0.158336,0.0199,0,G9
5,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,0.097495,0.042586,0.049193,0.166808,0.021731,0,G9
5,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,0.020169,0.07832,0.029088,0.041007,0.162272,0,G9
5,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,0.022295,0.093137,0.025012,0.050633,0.162751,0,G9
5,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,0.029556,0.098539,0.024855,0.044744,0.166867,0,G9
0,0,0,0,0,0,0,0.007819,0.007221,0,0,0,0,G1
0,0,0,0,0,0,0,0.020518,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.030536,0.008406,0,0,0,0,G1
0,0,0,0,0,0,0,0.022041,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.005806,0.009259,0.005802,0,0,0,G1
0,0,0,0,0,0,0,0.006895,0.014598,0,0,0,0,G1
0,0,0,0,0,0,0,0.011542,0.007773,0.00664,0.010816,0,0,G1
0,0,0,0,0,0,0,0.007412,0.010099,0.007662,0.010419,0,0,G1
0,0,0,0,0,0,0,0.009338,0.017382,0.009113,0,0,0,G1
0,0,0,0,0,0,0,0.007065,0,0,0,0,0,G1
2,53.716637,0,1.415596,1.228306,0,0,0.366711,0.15185,0.028976,0.028441,0.039427,0,G0
3,24.80554,0,1.347049,1.15529,0,0.902442,0.348569,0.198821,0.062451,0.022373,0.057339,0,G0
3,25.275877,0,1.327285,1.127404,0,0.846925,0.38887,0.241542,0.037642,0.027951,0.051435,0,G0
2,34.194141,0,1.230889,0.934838,0,0,0.3737,0.201114,0.028222,0.015422,0.05272,0,G0
2,51.504112,0,1.35696,1.113161,0,0,0.174927,0.242653,0.027412,0,0,0,G0
3,21.811625,0,1.143781,1.349917,0,1.011896,0.357936,0.1953,0.039106,0.018767,0.045243,0,G0
2,35.102348,0,1.237109,0.945514,0,0,0.059243,0.328885,0.18867,0.077433,0.02343,0,G0
3,21.862902,0,1.172778,1.312651,0,0.974415,0.372626,0.167286,0.033298,0.039668,0,0,G0
3,22.217758,0,1.229251,1.252329,0,1.0002,0.339033,0.142469,0.025681,0.023075,0.028966,0,G0
3,22.614595,0,1.213165,1.263301,0,0.965019,0.053,0.363668,0.185335,0.034413,0.014326,0,G0
1,1,0,0.999999,0,0,0,0.114825,0.040436,0.01545,0,0,0,G2
0,0,0,0,0,0,0,0.099794,0.055766,0.014086,0,0,0,G2
0,0,0,0,0,0,0,0.111738,0.022784,0.02335,0,0,0,G2
1,1,0,0.999998,0,0,0,0.244215,0.033344,0.059526,0.015227,0,0,G2
1,1,0,1,0,0,0,0.02565,0.12117,0.016531,0.048178,0.016898,0,G2
1,1,0,1.000001,0,0,0,0.146066,0.126319,0.020214,0.018382,0.049089,0,G2
1,1,0,1,0,0,0,0.033123,0.118624,0.072491,0.015229,0.032199,0,G2
0,0,0,0,0,0,0,0.205705,0.033862,0.044074,0.021073,0,0,G2
1,1,0,1,0,0,0,0.180649,0.041616,0.014492,0.018361,0,0,G2
1,1,0,1,0,0,0,0.132025,0.073482,0.03393,0,0,0,G2
2,16.691147,0,0,0,0,0.716933,0.089612,0.139751,0.008969,0,0,0,G3
3,24.849894,0,0,0,0,1.081046,0.040332,0.023133,0.035873,0,0,0,G3
0,0,0,0,0,0,0,0.186791,0.087182,0.01692,0,0,0,G3
2,45.526752,0,0,0,0,0.992617,0.136146,0.095833,0,0,0,0,G3
2,44.197433,0,0,0,0,0.963271,0.123745,0.138949,0.010087,0,0,0,G3
1,1,0,0,0,0,0.999998,0.20281,0.087066,0.015766,0,0,0,G3
1,1,0,0,0,0,1.000006,0.227334,0.083021,0.015552,0,0,0,G3
2,17.939102,0,0,0,0,0.746961,0.176022,0.052006,0.014829,0,0,0,G3
2,17.850607,0,0,0,0,0.718604,0.187241,0.09123,0.014634,0.014752,0,0,G3
