@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,5,7-11,194-199,328'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,0.647684,0.855413,0,1.088253,1.164755,1.02189,0,0.296986,0.228441,0.038686,0.046735,0,0,G6
3,0.65487,0.941777,0,1.10577,1.195883,1.037228,0,0.279932,0.232439,0.060617,0.048185,0,0,G6
3,0.141944,0.963241,0,1.10952,1.172951,0.981334,0,0.214494,0.083549,0.130937,0.059718,0.014468,0,G6
2,0.840307,0.687236,1.405632,0,0,0,1.586898,0.022212,0.267204,0,0,0,0,G7
2,0.516876,1.055557,1.343488,0,0,0,1.676114,0.026023,0.306776,0.010672,0,0,0,G7
1,0.521569,0.392595,0.999995,0,0,0,0,0.056535,0.38709,0,0,0,0,G7
2,0.103685,0.898498,1.375523,0,0,0,1.614831,0.101582,0.217519,0.027824,0,0,0,G7
2,0.331051,1.059316,1.361859,0,0,0,1.652639,0.112886,0.252212,0,0,0,0,G7
2,0.845901,0.705152,1.358044,0,0,0,1.644154,0.02472,0.35796,0,0,0,0,G7
2,0.720649,0.637664,1.392347,0,0,0,1.654037,0.062865,0.352144,0.015975,0,0,0,G7
2,0.146131,0.786996,1.365423,0,0,0,1.587286,0.115459,0.1901,0,0,0,0,G7
2,0.524327,0.666335,1.352644,0,0,0,1.577676,0.017178,0.275062,0.018337,0,0,0,G7
2,0.922788,0.926507,1.395535,0,0,0,1.576573,0.036223,0.34633,0.012713,0,0,0,G7
3,0.238445,0.746876,1.233086,1.517702,0,0,1.361919,0.102345,0.191614,0.148315,0.033165,0,0,G8
3,0.282635,0.66335,1.168471,1.539806,0,0,1.426647,0.122048,0.202116,0.13664,0,0,0,G8
4,1.082419,1.009961,1.480942,1.823011,0,0,0.767173,0.048245,0.339692,0.202438,0.013148,0,0,G8
3,0.97525,0.750555,1.301037,1.643125,0,0,1.528457,0.322211,0.226073,0.017396,0.043959,0,0,G8
4,0.529585,0.965698,1.273307,1.716989,0,0,0.779932,0.123707,0.248709,0.148195,0.012689,0,0,G8
3,0.034141,0.650669,1.194585,1.50724,0,0,1.377956,0.14913,0.196171,0.127508,0,0,0,G8
3,0.226677,0.595711,1.278336,1.462534,0,0,1.345177,0.12436,0.25704,0.163396,0,0,0,G8
4,0.948481,0.822748,1.385692,1.829914,0,0,0.77344,0.052662,0.268184,0.201273,0.015624,0,0,G8
3,0.915602,0.851607,1.274838,1.63541,0,0,1.5327,0.29068,0.194941,0.056084,0,0,0,G8
3,0.51753,0.770491,1.256732,1.600498,0,0,1.488192,0.096427,0.193973,0.168703,0,0,0,G8
5,0.779635,1.438505,1.04522,1.413022,1.555251,1.41744,1.301486,0.207045,0.087063,0.085358,0.048316,0.134569,0.026877,G9
5,0.971793,1.202741,1.1132,1.44218,1.553687,1.467115,1.385741,0.176404,0.131229,0.110579,0.079787,0.147357,0.013783,G9
5,1.335971,1.255053,1.175203,1.475616,1.580913,1.52406,1.483663,0.167009,0.159668,0.099911,0.237011,0.030431,0,G9
5,1.170982,1.330061,1.216934,1.526029,1.469726,1.446932,1.518048,0.078759,0.132856,0.131115,0.079901,0.196572,0,G9
5,0.487906,1.101408,1.06558,1.376368,1.395556,1.301326,1.251492,0.061876,0.065767,0.044617,0.099522,0.026928,0.257807,G9
5,0.951539,1.4344,1.167193,1.429559,1.591377,1.515261,1.434195,0.25696,0.071797,0.070938,0.039586,0.101487,0.020264,G9
5,1.292913,1.534743,1.194579,1.476707,1.589409,1.548754,1.504313,0.118928,0.121027,0.05848,0.180053,0.075501,0,G9
5,1.302239,1.508981,1.125199,1.416304,1.612269,1.455944,1.386305,0.142271,0.135177,0.065986,0.236992,0.023136,0,G9
5,1.366719,1.493291,1.202069,1.537737,1.620034,1.296048,1.479903,0.15814,0.144503,0.068884,0.240611,0.025837,0,G9
5,1.255683,1.584597,1.395627,1.546052,1.643775,1.50005,1.45338,0.11331,0.103932,0.052304,0.176783,0.069122,0,G9
1,-0.659883,0.388478,0,0,0,0,0,0.027574,0.007144,0.009361,0,0,0,G1
0,0,0,0,0,0,0,0,0.012042,0.048141,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.028115,0.016224,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.012555,0.008454,0.009053,0,0,0,G1
0,0,0,0,0,0,0,0,0.00669,0.007973,0.010588,0,0,0,G1
0,0,0,0,0,0,0,0,0.010187,0.007975,0.015655,0,0,0,G1
0,0,0,0,0,0,0,0,0.006895,0.006824,0.014308,0.009551,0,0,G1
0,0,0,0,0,0,0,0,0.019654,0.014222,0.031674,0,0,0,G1
0,0,0,0,0,0,0,0,0.010136,0.018015,0,0,0,0,G1
1,-0.536885,0.572105,0,0,0,0,0,0.008754,0.022017,0,0,0,0,G1
3,0.607003,0.933986,0,1.19084,1.221115,0,0.9991,0.24686,0.06722,0.081093,0.071089,0,0,G0
3,0.621065,1.022727,0,1.197044,1.215434,0,1.011723,0.038259,0.241589,0.077773,0.058531,0,0,G0
3,0.710747,1.008663,0,1.209893,1.239591,0,1.015398,0.03131,0.237768,0.08075,0.047771,0,0,G0
3,0.714895,0.978851,0,1.207392,1.23818,0,1.021106,0.029165,0.336295,0.098495,0.045067,0.02662,0,G0
3,0.627897,1.002556,0,1.196595,1.216493,0,0.996668,0.049199,0.251065,0.073208,0.066617,0,0,G0
3,0.637064,1.001954,0,1.198102,1.215108,0,0.989863,0.245707,0.057511,0.06611,0.066241,0,0,G0
3,0.565185,0.945057,0,1.190695,1.21742,0,0.99819,0.138378,0.245365,0.077365,0.098737,0,0,G0
3,0.76783,0.828897,0,1.215419,1.239138,0,1.037843,0.028322,0.33983,0.106888,0.071471,0.012977,0.009782,G0
3,0.718374,0.959079,0,1.196238,1.244584,0,1.028053,0.043079,0.354016,0.097276,0.076403,0.01523,0,G0
3,0.639895,0.920995,0,1.214795,1.238471,0,1.011251,0.038061,0.263294,0.070663,0.0747,0,0,G0
1,-0.186933,0.752226,0,1.000001,0,0,0,0.142672,0.078339,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.09095,0.066406,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.116549,0.066116,0,0,0,0,G2
1,-0.209282,0.960286,0,0.999997,0,0,0,0.087262,0.069382,0,0,0,0,G2
1,-0.284805,0.818337,0,0.999997,0,0,0,0.096811,0.076468,0.013779,0,0,0,G2
1,-0.217091,0.841928,0,0.999999,0,0,0,0.108995,0.075851,0,0,0,0,G2
1,-0.27134,0.839827,0,1.000001,0,0,0,0.081053,0.100147,0.012692,0,0,0,G2
1,-0.238138,0.80107,0,1.000007,0,0,0,0.120288,0.085975,0.019724,0,0,0,G2
1,-0.139853,0.819822,0,0.999998,0,0,0,0.121296,0.075082,0,0,0,0,G2
1,-0.073909,0.822595,0,0.999996,0,0,0,0.146963,0.049388,0,0,0,0,G2
2,0.344561,0.891323,0,0,0,0,0.677421,0.141739,0.011253,0,0,0,0,G3
2,0.398717,1.23157,0,0,0,0,0.676001,0.033832,0.137591,0,0,0,0,G3
2,0.487774,1.261465,0,0,0,0,0.63883,0.024879,0.119842,0,0,0,0,G3
1,0.449431,0.793664,0,0,0,0,1.000005,0.029922,0.147522,0,0,0,0,G3
1,0.213496,0.866528,0,0,0,0,1.000011,0.01584,0.149672,0,0,0,0,G3
1,0.262937,0.817743,0,0,0,0,0.999991,0.025416,0.148309,0,0,0,0,G3
1,0.214955,0.722604,0,0,0,0,0.999996,0.163906,0,0,0,0,0,G3
1,0.449552,0.624235,0,0,0,0,0.999998,0.104563,0,0,0,0,0,G3
3,1.710599,1.659585,0,0,0,0,1.873151,0.095218,0.012674,0,0,0,0,G3
2,0.708482,0.886567,0,0,0,0,0.513303,0.020237,0.126875,0,0,0,0,G3
2,-0.426197,0.897239,1.102458,1.321397,0,0,0,0.153726,0.244637,0.015699,0,0,0,G4
2,-0.069536,1.333772,1.111164,1.427663,0,0,0,0.15995,0.283176,0.021588,0,0,0,G4
3,0.022753,1.448977,1.353226,1.734763,0,0,0,0.201288,0.298393,0.031197,0,0,0,G4
3,0.059144,1.387689,1.332774,1.728884,0,0,0,0.196125,0.250927,0.019517,0,0,0,G4
2,-0.263844,1.098991,1.109319,1.380263,0,0,0,0.218374,0.258724,0.017672,0,0,0,G4
2,-0.3073,0.990813,1.106926,1.337163,0,0,0,0.200755,0.237454,0.019896,0,0,0,G4
2,-0.275646,0.839786,1.206625,1.483582,0,0,0,0.135573,0.246441,0.014963,0,0,0,G4
3,0.023907,1.296489,1.319394,1.722002,0,0,0,0.01078,0.168059,0.250293,0.023574,0,0,G4
3,0.069277,1.426154,1.358606,1.761272,0,0,0,0.213426,0.259835,0.022741,0,0,0,G4
2,-0.38037,0.949838,1.090415,1.347179,0,0,0,0.167057,0.237057,0.020987,0,0,0,G4
3,0.288046,1.042303,0,1.398993,1.428231,0,0,0.016264,0.148963,0.121719,0.070908,0,0,G5
3,0.317447,1.290128,0,1.368965,1.440696,0,0,0.071019,0.107981,0.038506,0,0,0,G5
2,0.074045,0.889349,0,0.985748,1.052272,0,0,0.118578,0.116945,0.023208,0,0,0,G5
3,0.209435,1.17151,0,1.381444,1.420506,0,0,0.138033,0.084367,0.051273,0,0,0,G5
2,-0.005151,0.798506,0,0.99319,1.039758,0,0,0.139791,0.105479,0.037858,0.014746,0,0,G5
2,-0.069441,0.75933,0,1.011551,1.023963,0,0,0.112099,0.092235,0.080399,0,0,0,G5
2,-0.034059,0.773211,0,0.995072,1.042732,0,0,0.120628,0.087441,0.08156,0,0,0,G5
2,0.042963,0.708467,0,1.011494,1.032752,0,0,0.098416,0.116867,0.072872,0.025404,0,0,G5
2,0.084807,0.779153,0,1.013098,1.030199,0,0,0.139821,0.11169,0.056225,0,0,0,G5
2,0.041713,0.75027,0,1.014149,1.031285,0,0,0.157681,0.121283,0.056588,0.022484,0,0,G5
3,0.199688,0.861583,0,1.07362,1.116843,0.989378,0,0.054059,0.053786,0.085872,0.056224,0.023055,0,G6
3,0.187067,1.073101,0,1.046032,1.119525,0.977637,0,0.040448,0.034111,0.083534,0.052206,0,0,G6
3,0.369454,0.975605,0,1.046189,1.107841,1.01633,0,0.045374,0.102963,0.103113,0.038532,0.014794,0,G6
3,0.352403,1.028932,0,1.095198,1.144728,1.005334,0,0.051812,0.089748,0.109851,0.033399,0.013246,0,G6
3,0.266749,1.011945,0,1.042029,1.117519,0.997253,0,0.067804,0.07306,0.097403,0.041136,0,0,G6
3,0.20345,0.903783,0,1.052884,1.09585,0.996856,0,0.064844,0.0937,0.107862,0.036464,0,0,G6
3,0.146607,0.877971,0,1.053466,1.107623,0.987629,0,0.048724,0.057771,0.101402,0.0632,0,0,G6
3,0.219407,0.940807,0,1.060614,1.130924,0.977485,0,0.063904,0.066041,0.094992,0.053895,0.022823,0,G6
3,0.332046,0.945671,0,1.111569,1.153283,1.017258,0,0.061133,0.06173,0.103344,0.051857,0.013551,0,G6
3,0.30911,0.927862,0,1.09891,1.126585,1.000797,0,0.053708,0.062347,0.086035,0.035796,0.014568,0,G6
2,0.850724,0.700165,1.336326,0,0,0,1.517225,0.031531,0.467893,0.027491,0.015345,0,0,G7
2,1.075712,0.807237,1.480992,0,0,0,1.577947,0.028833,0.389741,0.028177,0,0,0,G7
2,1.098629,0.825603,1.485256,0,0,0,1.56257,0.050787,0.419133,0.031129,0,0,0,G7
2,1.016533,0.719546,1.443483,0,0,0,1.540926,0.031371,0.420332,0.024895,0,0,0,G7
3,1.116785,0.772189,1.520005,0,0,0,0.951243,0.028511,0.348601,0.022958,0,0,0,G7
3,1.353137,0.826689,1.660867,0,0,0,0.971611,0.036862,0.346986,0.022587,0,0,0,G7
3,1.241883,0.764244,1.573264,0,0,0,0.966584,0.033851,0.348962,0.027029,0,0,0,G7
2,1.089298,0.669785,1.441291,0,0,0,1.576434,0.048698,0.403223,0.030806,0,0,0,G7
2,0.953686,0.689829,1.374609,0,0,0,1.533905,0.036094,0.397683,0.031234,0,0,0,G7
2,0.885284,0.725398,1.346359,0,0,0,1.537203,0.031981,0.414423,0.019311,0,0,0,G7
3,0.580094,0.971662,1.119401,1.506353,0,0,1.333788,0.010211,0.318758,0.190425,0.014721,0,0,G8
3,0.478482,1.205836,1.272457,1.511529,0,0,1.30644,0.015569,0.250242,0.214491,0.013056,0,0,G8
3,0.647255,1.012403,1.330734,1.525214,0,0,1.324132,0.34677,0.236917,0,0,0,0,G8
3,0.676838,1.103321,1.238372,1.540898,0,0,1.320113,0.014893,0.332683,0.199056,0.016775,0,0,G8
3,0.713781,1.024047,1.252033,1.536799,0,0,1.359814,0.010057,0.337211,0.202782,0.02381,0,0,G8
3,0.707518,1.030701,1.253103,1.530535,0,0,1.352227,0.019173,0.339914,0.193656,0.010625,0,0,G8
3,0.809132,1.039181,1.271468,1.551594,0,0,1.356553,0.011215,0.365349,0.219175,0.012225,0,0,G8
3,0.647453,0.751964,1.297893,1.53716,0,0,1.349271,0.431858,0.20249,0.013157,0,0,0,G8
4,0.671939,1.084829,1.369603,1.661861,0,0,0.829099,0.014069,0.376328,0.209143,0.021729,0,0,G8
4,0.809869,1.015137,1.326226,1.798756,0,0,0.840919,0.349938,0.186069,0,0,0,0,G8
5,1.007206,0.887216,1.141037,1.426816,1.464755,1.40156,1.285651,0.078717,0.042227,0.068102,0.163264,0.011025,0,G9
5,0.834694,1.041891,1.121219,1.335734,1.411441,1.359949,1.180722,0.01002,0.079844,0.038041,0.060172,0.180485,0.015935,G9
5,0.855786,0.848052,1.152194,1.352653,1.398616,1.336037,1.189417,0.0874,0.056051,0.082025,0.199913,0.015316,0,G9
5,0.914123,0.988916,1.140257,1.334394,1.3984,1.35906,1.214767,0.011347,0.07448,0.051242,0.07588,0.18694,0.010293,G9
5,0.938263,0.92677,1.181397,1.366407,1.411318,1.356203,1.22109,0.015915,0.086077,0.058068,0.075994,0.17626,0,G9
5,0.866689,0.953086,1.186563,1.388522,1.422032,1.354662,1.225709,0.010617,0.082348,0.044616,0.058331,0.178708,0,G9
5,0.844801,0.804668,1.14078,1.349767,1.388204,1.341968,1.203915,0.015324,0.088478,0.042639,0.07586,0.168946,0.012778,G9
5,0.877421,0.774487,1.124799,1.341841,1.387015,1.340088,1.208225,0.016436,0.089769,0.05412,0.075447,0.177624,0.012125,G9
5,0.827236,0.766474,1.134763,1.372696,1.403017,1.359743,1.193802,0.016727,0.085077,0.04919,0.067077,0.172305,0.013858,G9
5,0.825258,0.71877,1.056555,1.403303,1.435419,1.369715,1.223765,0.023473,0.091425,0.043596,0.065586,0.172792,0,G9
0,0,0,0,0,0,0,0,0.011123,0.02225,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.025449,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.009972,0.017392,0.012186,0,0,0,G1
0,0,0,0,0,0,0,0,0.006544,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.026573,0.05004,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.008727,0.009108,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.006957,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.012037,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,0.697043,1.084395,0,1.263169,0.905441,0,0,0.260307,0.02284,0.087716,0.021236,0,0,G0
3,0.355125,1.095757,0,1.174808,1.154556,0,0.851191,0.166283,0.023313,0.072623,0,0,0,G0
3,0.061216,0.664541,0,1.235251,1.207741,0,0.85527,0.232355,0.051262,0.036541,0.016537,0,0,G0
3,0.555953,1.11106,0,1.203603,1.147921,0,0.873536,0.181163,0.069339,0.074994,0,0,0,G0
3,0.52277,1.072685,0,1.191399,1.172425,0,0.805135,0.13213,0.161038,0.068394,0,0,0,G0
3,0.292447,0.928006,0,1.229783,1.208255,0,0.789636,0.146321,0.066222,0.052826,0.025008,0,0,G0
3,0.213229,0.836652,0,1.240689,1.205644,0,0.776974,0.149831,0.086271,0.088893,0.033614,0,0,G0
3,0.544974,0.757962,0,1.248703,1.221396,0,0.980485,0.039867,0.293749,0.112111,0.059281,0.020304,0,G0
3,0.659414,1.107473,0,1.231143,1.206665,0,0.959572,0.042127,0.277277,0.051874,0.069076,0,0,G0
3,0.45662,0.937377,0,1.282822,1.216554,0,0.908363,0.017385,0.279308,0.052262,0.083463,0.014502,0,G0
0,0,0,0,0,0,0,0,0.111882,0.074171,0.062144,0,0,0,G2
1,-0.423096,0.6465,0,0.999997,0,0,0,0.089356,0.049741,0.017611,0,0,0,G2
4,0.81831,1.46154,0,1.124412,0,0,0,0.09521,0.063525,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.042156,0.049523,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.046603,0.029787,0.022789,0,0,0,G2
2,-0.144776,1.028209,0,0.98697,0,0,0,0.061411,0.039005,0.054202,0,0,0,G2
0,0,0,0,0,0,0,0,0.053441,0.037473,0.018304,0,0,0,G2
1,-0.572159,0.750559,0,1,0,0,0,0.099525,0.063387,0.014234,0,0,0,G2
1,-0.433531,0.659362,0,0.999997,0,0,0,0.110378,0.083181,0.043534,0,0,0,G2
1,-0.089519,0.743639,0,1.000006,0,0,0,0.122979,0.030706,0,0,0,0,G2
1,0.258719,0.79687,0,0,0,0,1.000001,0.037399,0.163514,0.020159,0.01363,0,0,G3
1,0.242,0.968297,0,0,0,0,0.999998,0.110927,0.01095,0,0,0,0,G3
1,0.098345,0.831962,0,0,0,0,0.999996,0.012903,0.176365,0.012121,0,0,0,G3
1,0.004216,0.816869,0,0,0,0,0.999995,0.177389,0.024797,0,0,0,0,G3
1,0.38494,0.814868,0,0,0,0,1.000006,0.164755,0.013595,0,0,0,0,G3
1,0.549606,0.723149,0,0,0,0,1.000002,0.008514,0.140026,0,0,0,0,G3
1,0.19082,0.791523,0,0,0,0,1.000007,0.015361,0.18097,0.014634,0,0,0,G3
1,-0.10305,0.707491,0,0,0,0,1.000003,0.137842,0.012962,0.012204,0.088067,0,0,G3
1,0.435361,0.754073,0,0,0,0,1.000001,0.180287,0.020747,0,0,0,0,G3
1,0.591228,0.659504,0,0,0,0,1.000003,0.012982,0.174366,0.017256,0,0,0,G3
2,-0.412135,0.775308,1.127723,1.438707,0,0,0,0.123568,0.325944,0.037415,0,0,0,G4
2,0.03018,1.351838,1.20265,1.413028,0,0,0,0.300071,0.023736,0.043387,0,0,0,G4
2,-0.259703,1.228657,1.176158,1.41139,0,0,0,0.233717,0.419182,0.017195,0,0,0,G4
2,-0.219504,1.035255,1.131922,1.428605,0,0,0,0.192032,0.387642,0.01819,0.012701,0,0,G4
2,0.053486,1.109588,1.152086,1.411474,0,0,0,0.235143,0.430418,0.012803,0,0,0,G4
2,-0.247856,0.953179,1.137274,1.432004,0,0,0,0.037195,0.027258,0.047591,0,0,0,G4
2,-0.551376,0.839997,1.127271,1.418403,0,0,0,0.141237,0.356973,0.014813,0.03931,0,0,G4
2,-0.395145,0.893107,1.135166,1.421814,0,0,0,0.161702,0.375821,0.010561,0.01089,0,0,G4
3,0.214681,1.235542,1.402959,1.786024,0,0,0,0.190321,0.386356,0.018264,0,0,0,G4
3,0.042194,0.72105,1.367277,1.779258,0,0,0,0.099837,0.359807,0.018616,0.015635,0,0,G4
2,0.041601,0.633958,0,1.037004,1.052154,0,0,0.122807,0.16489,0.065063,0.014857,0.069775,0,G5
2,0.078482,0.891532,0,1.04892,1.039455,0,0,0.134783,0.170231,0.068661,0,0,0,G5
2,0.294631,0.976334,0,1.046127,1.034091,0,0,0.126587,0.190785,0.075467,0,0,0,G5
3,0.21038,0.966125,0,1.467118,1.407771,0,0,0.135128,0.163329,0.074097,0.04771,0,0,G5
2,0.427865,0.779371,0,1.04881,1.042575,0,0,0.179493,0.249375,0.082831,0,0,0,G5
2,0.006204,0.510842,0,1.044513,1.046121,0,0,0.111672,0.210234,0.071298,0.011417,0,0,G5
2,-0.143872,0.427131,0,1.041604,1.051411,0,0,0.103387,0.183289,0.095749,0.012132,0.016626,0,G5
2,0.101422,0.925309,0,1.010867,1.059051,0,0,0.153222,0.160206,0.07835,0,0,0,G5
2,0.569412,0.948335,0,1.015758,1.053766,0,0,0.15101,0.16639,0.054848,0,0,0,G5
2,0.213745,0.802045,0,1.02888,1.054142,0,0,0.156596,0.205503,0.071915,0,0,0,G5
3,0.224582,0.647937,0,1.078599,1.087119,0.970918,0,0.010949,0.009674,0.264267,0.013562,0.023471,0,G6
3,0.13325,0.92864,0,1.05309,1.13072,1.001226,0,0.060033,0.076452,0.115779,0.049013,0,0,G6
3,0.241294,0.960474,0,1.053491,1.088464,1.009859,0,0.061496,0.093072,0.086085,0.036298,0,0,G6
3,0.11027,0.892352,0,1.081533,1.074064,1.015262,0,0.070575,0.075441,0.118136,0.048069,0,0,G6
3,0.106367,0.666474,0,1.07571,1.120029,0.999058,0,0.069238,0.111038,0.176468,0.083324,0,0,G6
3,0.621728,0.769496,0,1.089879,1.113773,1.021398,0,0.110475,0.183274,0.151514,0.066602,0,0,G6
3,0.52339,0.805041,0,1.091211,1.083944,1.026483,0,0.098499,0.166779,0.163089,0.047423,0,0,G6
3,0.442841,0.866414,0,1.10358,1.046821,1.026198,0,0.097931,0.143518,0.128762,0.065183,0,0,G6
4,0.556809,0.847177,0,1.408338,1.424996,1.268972,0,0.248339,0.296461,0,0,0,0,G6
3,0.5139,0.890985,0,1.084698,1.084577,0.997604,0,0.092951,0.133354,0.130277,0.050084,0.012212,0,G6
3,0.730335,0.77272,1.581852,0,0,0,1.082564,0.048428,0.186405,0.022657,0,0,0,G7
3,-0.055232,1.160069,1.400468,0,0,0,1.028768,0.017686,0.076147,0.124493,0.02771,0.017969,0,G7
2,-0.074309,1.443389,1.474611,0,0,0,1.566145,0.04364,0.0783,0.122914,0.013624,0,0,G7
2,0.459548,1.207844,1.476698,0,0,0,1.486528,0.051718,0.082487,0.151601,0,0,0,G7
2,0.156306,1.216426,1.485398,0,0,0,1.479544,0.03555,0.080984,0.142424,0.011982,0,0,G7
2,-0.011124,1.24968,1.466047,0,0,0,1.524135,0.096652,0.074424,0.141633,0.024325,0,0,G7
3,0.05508,1.19882,1.434894,0,0,0,1.086611,0.053694,0.069452,0.136869,0.019326,0,0,G7
3,0.818824,0.862795,1.715083,0,0,0,1.019161,0.050203,0.088276,0.192856,0,0,0,G7
3,0.268694,0.920606,1.48921,0,0,0,1.102805,0.021312,0.162179,0,0,0,0,G7
3,0.520851,0.598301,1.532255,0,0,0,1.101625,0.02465,0.16012,0,0,0,0,G7
3,0.443635,0.795187,1.268949,1.461206,0,0,1.205943,0.014641,0.188452,0.287315,0,0,0,G8
3,0.09077,1.036468,1.190495,1.407987,0,0,1.241253,0.185716,0.251731,0.046359,0,0,0,G8
3,0.468985,1.116939,1.285364,1.456353,0,0,1.284125,0.012208,0.208231,0.268216,0,0,0,G8
3,-0.164005,0.880468,1.155763,1.388171,0,0,1.214401,0.099596,0.153097,0.216712,0.025715,0,0,G8
3,0.428036,0.991011,1.268601,1.431441,0,0,1.281823,0.013717,0.218493,0.27139,0,0,0,G8
3,0.147076,0.77672,1.186135,1.420753,0,0,1.211725,0.173938,0.259875,0.026961,0,0,0,G8
3,0.576803,1.029906,1.294464,1.461876,0,0,1.214533,0.194785,0.280082,0,0,0,0,G8
3,0.1909,0.726511,1.247345,1.437789,0,0,1.184131,0.115581,0.263975,0.046621,0,0,0,G8
3,0.145891,0.612317,1.223435,1.438795,0,0,1.172831,0.080331,0.252198,0.05734,0,0,0,G8
3,0.510261,1.02613,1.313305,1.46953,0,0,1.196964,0.196941,0.279255,0.012442,0,0,0,G8
5,1.06497,1.232757,1.358985,1.468,1.510537,1.474162,1.317961,0.089,0.082425,0.085529,0.312922,0.031951,0,G9
5,0.895018,1.133635,1.25838,1.43771,1.439377,1.458293,1.222226,0.019669,0.072081,0.065308,0.076661,0.30087,0,G9
5,0.595696,1.130398,1.384144,1.468371,1.484027,1.478218,1.284123,0.115674,0.055471,0.049136,0.063247,0.259153,0.009317,G9
5,1.069266,1.1406,1.274776,1.416999,1.474249,1.473401,1.261477,0.017541,0.071342,0.066704,0.090743,0.30525,0.010735,G9
5,0.8561,0.933275,1.278242,1.432227,1.470419,1.458413,1.258567,0.013473,0.082933,0.078525,0.093025,0.306744,0,G9
5,0.490497,0.951265,1.277438,1.38925,1.452144,1.423291,1.234741,0.165543,0.066854,0.072108,0.065734,0.246243,0.010933,G9
5,1.025218,0.978465,1.292867,1.429027,1.472295,1.473101,1.292767,0.065685,0.078274,0.107862,0.308315,0.020813,0,G9
5,0.925737,1.043397,1.299005,1.445554,1.451764,1.466053,1.293662,0.017097,0.077439,0.077816,0.087051,0.307188,0,G9
5,0.775444,0.978916,1.270524,1.407146,1.472081,1.439067,1.280406,0.102628,0.084965,0.077089,0.081797,0.292683,0,G9
5,1.016059,1.2131,1.318799,1.431288,1.494535,1.513928,1.332446,0.03655,0.080239,0.072858,0.081632,0.296505,0,G9
0,0,0,0,0,0,0,0,0.015272,0.013063,0.097741,0,0,0,G1
0,0,0,0,0,0,0,0,0.006294,0.005956,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.018485,0.007163,0.00682,0.006643,0.011606,0,G1
0,0,0,0,0,0,0,0,0.020019,0.010689,0.036851,0,0,0,G1
0,0,0,0,0,0,0,0,0.006469,0.006566,0.00548,0.007108,0,0,G1
0,0,0,0,0,0,0,0,0.012831,0.013611,0.009448,0,0,0,G1
0,0,0,0,0,0,0,0,0.031683,0.021604,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.018839,0.006568,0.030803,0.024725,0.011721,0,G1
0,0,0,0,0,0,0,0,0.0078,0.010472,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.017087,0.008921,0.021674,0,0,0,G1
2,-0.008628,0.908698,0,0.981177,1.071872,0,0,0.022029,0.144095,0.077744,0,0,0,G0
3,0.509244,0.992541,0,1.192112,1.223413,0,0.905172,0.015251,0.149995,0.065899,0.013787,0,0,G0
3,0.594434,0.841796,0,1.167835,1.22597,0,0.922289,0.171995,0.095643,0.015383,0,0,0,G0
3,0.44082,0.83607,0,1.168781,1.238753,0,0.888573,0.014298,0.168867,0.07234,0.022339,0,0,G0
3,0.351001,0.843869,0,1.180257,1.218329,0,0.889215,0.161295,0.10537,0.050267,0.020541,0.050076,0,G0
3,0.321227,0.681571,0,1.177014,1.218772,0,0.902208,0.091623,0.039523,0.046104,0.064585,0.150529,0,G0
3,0.324205,0.696714,0,1.184648,1.211007,0,0.892205,0.108633,0.038019,0.027917,0.017329,0.122844,0,G0
3,0.545601,0.595058,0,1.177797,1.23934,0,0.9321,0.026592,0.208246,0.089372,0.014356,0.009367,0.014636,G0
3,0.559776,0.942227,0,1.178413,1.256731,0,0.925308,0.020885,0.1749,0.092196,0.020448,0.015111,0,G0
3,0.567607,1.02037,0,1.174436,1.23618,0,0.91835,0.017783,0.140976,0.086354,0.011181,0,0,G0
0,0,0,0,0,0,0,0,0.076095,0.075896,0,0,0,0,G2
