@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,6,7-11,328'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1100,0.019417,27.032518,0,1.035887,1.0501,0,0,G5
1100,0.019508,27.724827,0,1.0369,1.084446,0,0,G5
1110,0.02997,33.358143,0,2.418102,2.459216,2.933666,0,G6
1110,0.015697,16.399914,0,1.076623,1.089079,0.973564,0,G6
1110,0.015816,16.156572,0,1.077234,1.080203,0.964472,0,G6
1110,0.015631,16.26786,0,1.077521,1.078524,0.954084,0,G6
1110,0.052611,25.080109,0,2.53388,2.546745,3.536897,0,G6
1110,0.016834,15.414824,0,1.094754,1.076091,0.965971,0,G6
1110,0.018884,13.936198,0,1.142736,1.119584,0.955701,0,G6
1110,0.016977,15.344725,0,1.098001,1.070517,0.963576,0,G6
1110,0.033821,14.859858,0,1.075701,0.951488,0,0,G6
1110,0.01103,24.223589,0,1.114633,1.164379,1.025864,0,G6
10001,0.013018,30.709044,1.271605,0,0,0,0.86228,G7
10001,0.011292,61.148945,1.235741,0,0,0,1.390951,G7
10001,0.012412,29.931185,1.28493,0,0,0,0.916872,G7
10001,0.011606,57.964828,1.200095,0,0,0,1.356032,G7
10001,0.011732,58.989616,1.221998,0,0,0,1.396862,G7
10001,0.011921,31.577063,1.307666,0,0,0,0.935162,G7
10001,0.011871,57.580097,1.169796,0,0,0,1.38805,G7
10001,0.011567,57.93148,1.175392,0,0,0,1.354603,G7
10001,0.050177,114.413979,4.592912,0,0,0,5.88874,G7
10001,0.046378,106.343872,4.253583,0,0,0,5.513563,G7
11001,0.012986,20.997494,0.977127,1.414064,0,0,1.250176,G8
11001,0.011998,22.975052,0.971274,1.42481,0,0,1.20614,G8
11001,0.012695,21.786654,0.966175,1.42344,0,0,1.168821,G8
11001,0.012879,21.023575,0.938493,1.42829,0,0,1.246441,G8
11001,0.013162,20.612978,0.958416,1.432833,0,0,1.262048,G8
11001,0.012941,20.881372,0.907531,1.413912,0,0,1.199218,G8
11001,0.01283,21.139162,0.902471,1.391207,0,0,1.158696,G8
11001,0.012804,21.055159,0.903415,1.379568,0,0,1.180612,G8
11001,0.013011,20.682329,0.904117,1.412387,0,0,1.20786,G8
11001,0.013227,20.561441,0.975834,1.425198,0,0,1.26309,G8
11111,0.009618,8.656054,1.084769,1.453234,1.50075,1.392012,1.274498,G9
11111,0.00954,8.596058,1.052172,1.420335,1.499299,1.387913,1.23492,G9
11111,0.009611,8.835953,1.032363,1.423306,1.506554,1.384917,1.239287,G9
11111,0.009665,8.444284,1.092051,1.470088,1.511768,1.394813,1.269277,G9
11111,0.009683,8.210151,1.093663,1.488353,1.509308,1.400314,1.292467,G9
11111,0.009614,9.262285,1.047316,1.403467,1.495557,1.361325,1.222237,G9
11111,0.009669,9.08777,1.03597,1.445678,1.480524,1.34196,1.201928,G9
11111,0.009657,9.200364,0.966635,1.41541,1.469002,1.330957,1.197116,G9
11111,0.009594,8.893003,1.006704,1.408405,1.486613,1.386577,1.251208,G9
11111,0.009706,8.345312,1.08332,1.455944,1.508981,1.413108,1.291291,G9
