@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,5,6,194-199,328'

@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.010432,0.508598,80.907379,0.021779,0.071672,0.110623,0,0,0,G7
0.010954,0.399364,41.784081,0.021371,0.064752,0.10332,0,0,0,G7
0.011662,0.384122,82.205833,0.041089,0.084106,0.097565,0,0,0,G7
0.011852,0.383998,81.500969,0.064894,0.07108,0.081791,0,0,0,G7
0.011112,0.454909,41.573215,0.059605,0.093079,0.112992,0,0,0,G7
0.010802,0.513884,40.703354,0.031441,0.08301,0.108873,0.016765,0,0,G7
0.009672,0.786356,28.566439,0.048931,0.263845,0.211425,0,0,0,G8
0.009761,0.962037,28.018316,0.034733,0.296619,0.204547,0,0,0,G8
0.009541,0.882369,28.954542,0.328413,0.207044,0.015999,0.048056,0,0,G8
0.009822,0.873196,27.851723,0.313767,0.216068,0.016364,0.022226,0.040228,0,G8
0.009685,0.907886,28.691843,0.051644,0.334916,0.211617,0,0,0,G8
0.009611,0.819426,28.550556,0.326283,0.192317,0.032352,0,0,0,G8
0.009718,0.688344,28.659933,0.355031,0.21432,0.040942,0,0,0,G8
0.009771,0.8349,28.599651,0.275351,0.185902,0.02915,0,0,0,G8
0.009682,0.773971,28.649254,0.221989,0.178509,0.033721,0,0,0,G8
0.009763,0.747363,28.403507,0.029241,0.259082,0.191295,0,0,0,G8
0.008987,1.080613,9.350569,0.024411,0.098443,0.027785,0.048359,0.161,0,G9
0.008941,0.968518,9.392378,0.073009,0.013889,0.030369,0.174005,0.01143,0.016312,G9
0.008827,0.861062,10.128499,0.017085,0.065137,0.029251,0.044269,0.168112,0,G9
1,-0.004083,1,0.008705,0.152503,0.012319,0,0,0,G9
0.008749,0.835181,8.479247,0.112829,0.044874,0.055841,0.160843,0.025145,0,G9
0.008624,0.713481,9.791775,0.088067,0.046123,0.056331,0.158336,0.0199,0,G9
0.008786,0.685098,9.295431,0.097495,0.042586,0.049193,0.166808,0.021731,0,G9
0.008948,1.174421,9.519137,0.020169,0.07832,0.029088,0.041007,0.162272,0,G9
0.008825,1.128191,9.536864,0.022295,0.093137,0.025012,0.050633,0.162751,0,G9
0.008881,1.200381,9.057203,0.029556,0.098539,0.024855,0.044744,0.166867,0,G9
0,0,0,0.007819,0.007221,0,0,0,0,G1
0,0,0,0.020518,0,0,0,0,0,G1
0,0,0,0.030536,0.008406,0,0,0,0,G1
0,0,0,0.022041,0,0,0,0,0,G1
0,0,0,0.005806,0.009259,0.005802,0,0,0,G1
0,0,0,0.006895,0.014598,0,0,0,0,G1
0,0,0,0.011542,0.007773,0.00664,0.010816,0,0,G1
0,0,0,0.007412,0.010099,0.007662,0.010419,0,0,G1
0,0,0,0.009338,0.017382,0.009113,0,0,0,G1
0,0,0,0.007065,0,0,0,0,0,G1
0.013042,0.927925,53.716637,0.366711,0.15185,0.028976,0.028441,0.039427,0,G0
0.011495,1.02856,24.80554,0.348569,0.198821,0.062451,0.022373,0.057339,0,G0
0.010895,0.978688,25.275877,0.38887,0.241542,0.037642,0.027951,0.051435,0,G0
0.016768,0.995054,34.194141,0.3737,0.201114,0.028222,0.015422,0.05272,0,G0
0.012894,0.972794,51.504112,0.174927,0.242653,0.027412,0,0,0,G0
0.012687,1.10794,21.811625,0.357936,0.1953,0.039106,0.018767,0.045243,0,G0
0.016537,0.954092,35.102348,0.059243,0.328885,0.18867,0.077433,0.02343,0,G0
0.012489,1.050902,21.862902,0.372626,0.167286,0.033298,0.039668,0,0,G0
0.012102,0.834918,22.217758,0.339033,0.142469,0.025681,0.023075,0.028966,0,G0
0.011832,0.875696,22.614595,0.053,0.363668,0.185335,0.034413,0.014326,0,G0
1,0.124494,1,0.114825,0.040436,0.01545,0,0,0,G2
0,0,0,0.099794,0.055766,0.014086,0,0,0,G2
0,0,0,0.111738,0.022784,0.02335,0,0,0,G2
1,0.092887,1,0.244215,0.033344,0.059526,0.015227,0,0,G2
1,-0.033828,1,0.02565,0.12117,0.016531,0.048178,0.016898,0,G2
1,-0.068894,1,0.146066,0.126319,0.020214,0.018382,0.049089,0,G2
1,0.069475,1,0.033123,0.118624,0.072491,0.015229,0.032199,0,G2
0,0,0,0.205705,0.033862,0.044074,0.021073,0,0,G2
1,0.004645,1,0.180649,0.041616,0.014492,0.018361,0,0,G2
1,-0.02539,1,0.132025,0.073482,0.03393,0,0,0,G2
0.02319,0.884812,16.691147,0.089612,0.139751,0.008969,0,0,0,G3
0.016277,1.168917,24.849894,0.040332,0.023133,0.035873,0,0,0,G3
0,0,0,0.186791,0.087182,0.01692,0,0,0,G3
0.014628,0.892521,45.526752,0.136146,0.095833,0,0,0,0,G3
0.01504,0.958842,44.197433,0.123745,0.138949,0.010087,0,0,0,G3
1,0.593769,1,0.20281,0.087066,0.015766,0,0,0,G3
1,0.533063,1,0.227334,0.083021,0.015552,0,0,0,G3
0.02276,0.71201,17.939102,0.176022,0.052006,0.014829,0,0,0,G3
0.022718,0.734343,17.850607,0.187241,0.09123,0.014634,0.014752,0,0,G3
0.024239,0.752641,15.450723,0.111313,0.14408,0.014061,0,0,0,G3
0.012037,0.915433,57.733547,0.201524,0.353444,0.018466,0,0,0,G4
0.018735,1.434125,16.182154,0.218506,0.427409,0.02334,0,0,0,G4
0.012,1.1645,58.437904,0.213037,0.372649,0.01461,0,0,0,G4
0.011555,1.10203,59.786705,0.200693,0.366873,0.015294,0,0,0,G4
0.011652,1.047006,58.666309,0.229198,0.362371,0.014413,0.025176,0,0,G4
0.011781,1.002143,57.534866,0.2012,0.364941,0.016048,0,0,0,G4
0.011935,1.116914,58.0098,0.074567,0.019819,0.07562,0,0,0,G4
0.011958,1.006149,57.87122,0.22395,0.399855,0.017425,0.020542,0,0,G4
0.018791,1.151243,15.781429,0.201956,0.379204,0.023102,0,0,0,G4
0.017666,1.142098,16.716682,0.204698,0.388329,0.027146,0,0,0,G4
0.019785,0.800326,26.799511,0.13071,0.23217,0.071969,0.049728,0,0,G5
0.020119,0.862742,26.523029,0.148393,0.228082,0.031009,0,0,0,G5
0.01997,0.866905,26.755264,0.158482,0.204349,0.038342,0.013063,0.012593,0,G5
0.020287,0.851129,26.244251,0.163109,0.219131,0.029803,0.027378,0,0,G5
0.020168,0.794684,26.312979,0.167045,0.179527,0.079891,0.015209,0,0,G5
0.019834,0.834876,26.717085,0.168194,0.206056,0.036222,0,0,0,G5
0.019846,0.836722,26.890064,0.148396,0.203097,0.023493,0,0,0,G5
0.020116,0.827602,26.496378,0.149002,0.212266,0.036669,0.015774,0,0,G5
0.020067,0.821288,26.524305,0.172696,0.220566,0.041518,0.012491,0.014129,0,G5
0.019847,0.816408,26.826714,0.183187,0.256131,0.032365,0.035451,0,0,G5
0.014743,0.817734,18.025486,0.077779,0.165085,0.174437,0.024174,0,0,G6
0.015098,0.859687,17.637281,0.081461,0.154695,0.179334,0.011559,0.033264,0,G6
0.014547,0.827682,18.207529,0.067564,0.145747,0.195901,0.02883,0,0,G6
0.014449,0.816859,18.219372,0.07793,0.149552,0.169311,0.035747,0,0,G6
0.014934,0.783414,17.69631,0.082563,0.141826,0.146074,0.034418,0,0,G6
0.014813,0.783798,17.821014,0.069904,0.155769,0.151146,0.030644,0,0,G6
0.015164,0.722558,17.335661,0.053839,0.13445,0.199919,0.028759,0,0,G6
0.014885,0.711204,17.592731,0.091007,0.167775,0.203952,0.039435,0.014209,0,G6
0.015116,0.780966,17.603882,0.094593,0.184033,0.17356,0.034906,0,0,G6
0.014977,0.863926,17.810316,0.100818,0.190355,0.169783,0.0271,0,0,G6
0.010438,0.894478,39.861755,0.011138,0.049681,0.015679,0,0,0,G7
0.010795,0.93806,82.571655,0.014416,0.010012,0.040653,0,0,0,G7
0.010652,0.936678,82.437241,0.01132,0.014112,0.05318,0,0,0,G7
0.010717,0.934665,82.739212,0.013726,0.010618,0.044797,0,0,0,G7
0.011471,0.917572,80.042664,0.01081,0.009663,0.014324,0.070972,0,0,G7
0.011236,0.958126,78.914314,0.017577,0.013255,0.072787,0,0,0,G7
0.010897,0.923267,78.811905,0.328406,0.043037,0,0,0,0,G7
0.010884,1.018662,40.46273,0.305703,0.225134,0,0,0,0,G7
0.010807,0.905767,39.887405,0.008866,0.016103,0.02733,0.010759,0,0,G7
0.011076,0.914272,79.482819,0.013775,0.013559,0.018271,0,0,0,G7
0.011049,1.333848,26.204308,0.008407,0.016711,0.006434,0.007333,0,0,G8
0.0108,1.297401,24.79183,0.451937,0.297972,0.024704,0.058413,0,0,G8
0.011102,1.376521,24.118744,0.466783,0.326172,0.026826,0.071734,0,0,G8
0.011007,1.322932,25.001337,0.437066,0.305247,0.016869,0.05383,0,0,G8
0.010856,1.304092,25.581793,0.682077,0.463094,0.038164,0,0,0,G8
0.009815,1.124813,28.661814,0.011173,0.035317,0.049497,0.077079,0.010533,0.196697,G8
0.012549,0.758516,47.382343,0.071372,0.347159,0.217114,0.016949,0,0,G8
0.012129,0.769346,48.159908,0.038224,0.419205,0.264563,0.013955,0,0,G8
0.01254,0.725014,47.962708,0.504445,0.340323,0.045379,0,0,0,G8
0.00966,1.133924,29.155731,0.639701,0.404492,0.035897,0,0,0,G8
0.009456,1.27794,9.527705,0.095971,0.039284,0.076693,0.211636,0.016574,0.03256,G9
0.009113,1.179577,8.633718,0.023805,0.118471,0.043077,0.097786,0.221921,0.012469,G9
0.008982,1.170372,8.977702,0.025753,0.112907,0.043654,0.093882,0.218012,0.012905,G9
0.009393,1.182465,8.315694,0.116004,0.036786,0.090496,0.239207,0.026859,0,G9
0.010939,0.869348,15.491269,0.088522,0.1089,0.056462,0.087732,0.190307,0,G9
0.009364,1.150829,9.337612,0.109153,0.042412,0.087274,0.195777,0.03381,0,G9
0.009404,1.1299,9.314081,0.025542,0.100645,0.045095,0.086635,0.22238,0,G9
0.009125,1.166982,9.637558,0.10766,0.032899,0.081272,0.225014,0.016224,0.027765,G9
0.009162,1.185761,9.212627,0.105935,0.04262,0.092801,0.247152,0.015929,0.020917,G9
0.011123,0.952632,15.011228,0.098511,0.044344,0.098923,0.242929,0.018286,0.02611,G9
0,0,0,0.020255,0.012293,0.008905,0,0,0,G1
0,0,0,0.175948,0.049027,0,0,0,0,G1
0,0,0,0.040969,0.143585,0,0,0,0,G1
0,0,0,0.149561,0.034912,0,0,0,0,G1
0,0,0,0.009465,0.013831,0.196931,0,0,0,G1
1,0.874282,1,0.015133,0.014027,0.027107,0.051886,0,0,G1
0,0,0,0.015214,0.018578,0.095422,0,0,0,G1
0,0,0,0.01069,0.01148,0.026429,0,0,0,G1
0,0,0,0.012209,0.009117,0.030847,0,0,0,G1
0,0,0,0.043737,0.108233,0,0,0,0,G1
0.015583,1.167571,36.431053,0.326014,0.095803,0.080433,0.034174,0,0,G0
0.011402,1.122981,23.114275,0.030286,0.238218,0.192145,0.07444,0,0,G0
0.011398,1.076474,23.020868,0.281719,0.19706,0.078283,0.033991,0,0,G0
0.011594,0.998972,24.162859,0.28244,0.145021,0.081671,0.051428,0.030531,0,G0
0.013536,1.236716,19.540651,0.288003,0.224935,0.080041,0.027966,0,0,G0
0.011151,1.040268,24.14156,0.267619,0.24238,0.068695,0.017246,0,0,G0
0.011191,1.013315,24.249035,0.339536,0.118894,0.077328,0.034347,0.030078,0,G0
0.011357,1.02419,24.816206,0.33035,0.191539,0.158845,0.011175,0.024588,0,G0
0.010831,1.021352,26.016773,0.234378,0.257092,0.078046,0.035334,0,0,G0
0.013881,1.121071,21.662022,0.022806,0.198273,0.197231,0.056681,0,0,G0
1,0.840151,1,0.271343,0.024224,0.022222,0.028975,0,0,G2
0.020163,1.344259,15.263703,0.137535,0.116426,0.040629,0,0,0,G2
1,0.885657,1,0.156592,0.144591,0.016149,0.067258,0,0,G2
1,0.881814,1,0.038864,0.245308,0.050071,0,0,0,G2
0.02079,1.27485,15.096219,0.247193,0.048525,0.060653,0,0,0,G2
1,0.8538,1,0.258206,0.020934,0,0,0,0,G2
1,0.879004,1,0.346993,0.045401,0.073414,0,0,0,G2
1,0.85692,1,0.568821,0.197023,0.016279,0,0,0,G2
1,0.880106,1,0.388772,0.044115,0.065095,0,0,0,G2
1,0.900084,1,0.266897,0.063145,0.037845,0,0,0,G2
1,0.726551,1,0.274276,0.044658,0.01922,0,0,0,G3
0,0,0,0.312119,0.064483,0,0,0,0,G3
1,0.956751,1,0.322302,0.070058,0.013135,0,0,0,G3
1,0.962371,1,0.350146,0.054894,0.016851,0,0,0,G3
1,0.680975,1,0.308336,0.030909,0.070607,0,0,0,G3
1,0.709663,1,0.325473,0.032171,0.057401,0,0,0,G3
0.015459,1.009762,39.014492,0.318742,0.065993,0.011806,0.024335,0,0,G3
0.024163,0.908979,18.054581,0.330317,0.04614,0.072376,0,0,0,G3
1,0.728388,1,0.220275,0.062341,0.07872,0,0,0,G3
1,0.696982,1,0.009362,0.080495,0.042266,0.007174,0,0,G3
0.01132,1.053698,64.775955,0.150927,0.399576,0.016643,0,0,0,G4
0.010736,0.976454,72.325745,0.150199,0.369024,0.015115,0,0,0,G4
0.011071,1.001867,70.673332,0.203945,0.380716,0.018131,0,0,0,G4
0.0114,0.959754,64.577225,0.161177,0.385727,0.020864,0.012621,0,0,G4
0.011556,0.94222,66.82843,0.124372,0.332624,0.013772,0,0,0,G4
0.017567,1.444253,16.852362,0.250458,0.463496,0.017024,0,0,0,G4
0.011834,0.888666,65.615578,0.109539,0.29354,0.017479,0,0,0,G4
0.011023,0.90677,64.435852,0.145898,0.340097,0.020291,0.014171,0,0,G4
0.017425,1.630031,16.912418,0.235833,0.389991,0.027087,0,0,0,G4
0.011751,1.141769,64.698387,0.235833,0.380202,0.017313,0,0,0,G4
0.015008,0.946597,36.208942,0.443676,0.146868,0.048322,0.016274,0,0,G5
0.014457,0.925658,36.89492,0.367159,0.171036,0.040283,0,0,0,G5
0.014868,0.927572,36.415234,0.402231,0.160184,0.047472,0,0,0,G5
0.013079,1.199853,16.216082,0.145481,0.397919,0.089194,0.028517,0,0,G5
0.015642,0.83953,36.463387,0.154938,0.370428,0.116305,0.016814,0,0,G5
0.014786,0.885411,37.810131,0.391403,0.201908,0.050533,0,0,0,G5
0.01504,0.941837,36.321648,0.420612,0.159597,0.051321,0,0,0,G5
0.02011,1.144473,24.371956,0.129563,0.281516,0.093216,0.04933,0,0,G5
0.02342,1.293859,27.792711,0.355937,0.223931,0.063507,0.036272,0,0,G5
0.015389,1.377801,14.700775,0.428359,0.189355,0.056101,0.022147,0,0,G5
0.015161,1.036278,17.659349,0.214898,0.079023,0.136585,0.056193,0,0,G6
0.013325,0.94036,19.670391,0.323978,0.069227,0.093749,0.038957,0.040347,0,G6
0.013629,0.906906,19.213182,0.118807,0.117492,0.182543,0.087608,0,0,G6
0.014153,0.87662,18.47349,0.292679,0.059087,0.0874,0.037039,0,0,G6
0.014974,0.952347,17.66643,0.25546,0.0575,0.112901,0.034208,0.037606,0,G6
0.014878,0.959195,17.778664,0.046326,0.083325,0.190252,0.078726,0,0,G6
0.014263,0.923365,18.257576,0.062229,0.114143,0.180739,0.084265,0.027889,0,G6
0.01452,0.89911,18.060453,0.281293,0.062609,0.105282,0.05,0,0,G6
0.014403,0.919454,18.270853,0.264699,0.059278,0.119241,0.037255,0.034607,0,G6
0.015611,0.956043,18.136511,0.275563,0.516233,0,0,0,0,G6
0.011984,0.825058,32.165939,0.32394,0.023412,0.039355,0,0,0,G7
0.011156,0.78721,72.363976,0.293018,0.022691,0.061458,0,0,0,G7
0.010727,0.813854,72.157265,0.421401,0.019392,0.038813,0,0,0,G7
0.011904,0.843,37.974739,0.450678,0.028172,0.019818,0.023495,0,0,G7
0.011072,0.827463,34.760662,0.019288,0.355339,0.024774,0,0,0,G7
0.011558,0.790766,31.771627,0.306407,0.025569,0.072528,0,0,0,G7
0.010878,0.73595,62.205849,0.306549,0.034357,0.026497,0,0,0,G7
0.010501,0.795184,63.946724,0.324724,0.039819,0.036044,0,0,0,G7
0.010635,0.796316,61.445362,0.044907,0.268342,0.019099,0,0,0,G7
0.011445,0.783412,32.17403,0.035831,0.292788,0.028303,0,0,0,G7
0.012229,1.268532,22.847958,0.261391,0.157467,0.161287,0,0,0,G8
0.011917,1.550729,23.77964,0.049751,0.252599,0.256932,0.019387,0,0,G8
0.011702,1.598437,23.986782,0.085303,0.279662,0.257067,0.018076,0,0,G8
0.011597,1.461919,24.346552,0.167287,0.233265,0.221694,0.017163,0,0,G8
0.010948,1.361272,25.855455,0.291947,0.127874,0.12287,0.038349,0,0,G8
0.01127,1.388609,25.085857,0.258214,0.141689,0.145561,0.024689,0.017948,0,G8
0.011619,1.454884,24.079029,0.051099,0.29312,0.265162,0.02107,0,0,G8
0.011397,1.496487,24.72452,0.095659,0.288686,0.247388,0.022724,0,0,G8
0.011659,1.535446,24.11879,0.054317,0.288058,0.249334,0.028706,0,0,G8
0.015045,1.068791,38.858223,0.289399,0.136106,0.130834,0.039746,0,0,G8
0.011028,1.427015,7.614478,0.055925,0.076643,0.113668,0.251743,0.019976,0,G9
0.009949,1.413689,8.807951,0.02358,0.068969,0.045532,0.117745,0.20197,0.018358,G9
0.010189,1.36548,8.681292,0.094031,0.060879,0.046263,0.11118,0.189303,0.010653,G9
0.011212,1.483501,6.667328,0.058875,0.060946,0.111624,0.193587,0.084517,0,G9
0.010182,1.304054,8.828945,0.060987,0.082062,0.121932,0.256468,0.012912,0.017612,G9
0.009492,1.361284,9.387129,0.022396,0.051086,0.062413,0.103017,0.213252,0.020494,G9
0.009211,1.341811,10.185197,0.027877,0.033543,0.063742,0.117808,0.026839,0.274444,G9
0.010216,1.319125,8.834447,0.043521,0.061001,0.099367,0.198125,0.015807,0.182939,G9
0.010888,1.343428,7.174205,0.058036,0.093288,0.127432,0.237929,0.01227,0,G9
0.010339,1.295975,8.426088,0.058147,0.103529,0.134029,0.250454,0.015306,0.013282,G9
0.018991,-1.17359,35.591549,0.013871,0.020007,0,0,0,0,G1
0,0,0,0.03829,0.025005,0,0,0,0,G1
1,-0.706407,1,0.031992,0.028809,0.013714,0,0,0,G1
0,0,0,0.008555,0.015917,0.014952,0,0,0,G1
0,0,0,0.018554,0.015759,0.113859,0,0,0,G1
0,0,0,0.04159,0.015929,0.026003,0,0,0,G1
0,0,0,0.011179,0.021973,0.009615,0.007851,0.022866,0,G1
0,0,0,0.023992,0.046034,0,0,0,0,G1
0,0,0,0.008899,0.055423,0.008561,0,0,0,G1
0,0,0,0.021761,0.005847,0,0,0,0,G1
0.011154,0.736359,24.088034,0.018998,0.327626,0.075434,0.118597,0.023298,0,G0
0.01162,1.034234,23.128529,0.017612,0.22697,0.13332,0.038507,0,0,G0
0.011376,0.983857,23.32196,0.020001,0.276878,0.167703,0.034647,0,0,G0
0.016074,0.9458,34.513943,0.269158,0.190138,0.100187,0.073027,0,0,G0
0.011033,0.949965,23.88064,0.274924,0.199647,0.095667,0.078049,0.017804,0,G0
0.01112,0.97247,24.340282,0.027104,0.31553,0.191407,0.060648,0.017077,0,G0
0.011141,1.031809,24.066637,0.017448,0.030063,0,0,0,0,G0
0.016025,0.913151,35.845936,0.05499,0.230019,0.136346,0.04603,0,0,G0
0.01572,0.924732,35.715801,0.276554,0.227407,0.112827,0.066275,0.019219,0,G0
0.010908,0.702197,24.617819,0.228711,0.283585,0.103807,0.082037,0.011732,0,G0
0.036082,4.437551,52.631523,0.207036,0.022559,0,0,0,0,G2
0,0,0,0.089465,0.023003,0,0,0,0,G2
0,0,0,0.111218,0.014516,0.034432,0.09214,0,0,G2
1,-0.500419,1,0.106296,0.021301,0.020381,0,0,0,G2
0,0,0,0.097477,0.071862,0.036368,0,0,0,G2
1,-0.790939,1,0.126583,0.022924,0.028029,0,0,0,G2
1,0.648214,1,0.308601,0.038416,0,0,0,0,G2
1,0.695994,1,0.133869,0.055579,0.021959,0.031371,0.097225,0,G2
1,0.680582,1,0.151067,0.05673,0.017462,0.018386,0.133212,0,G2
1,0.662175,1,0.355388,0.016434,0.037108,0,0,0,G2
1,0.73561,1,0.263949,0.079654,0.043955,0,0,0,G3
0.017628,1.139866,33.151272,0.204339,0.122234,0.013857,0.027459,0,0,G3
0,0,0,0.095096,0.13103,0,0,0,0,G3
1,0.883641,1,0.215448,0.145781,0,0,0,0,G3
1,0.879319,1,0.081436,0.181691,0,0,0,0,G3
1,0.833071,1,0.191748,0.156529,0,0,0,0,G3
1,0.845208,1,0.073459,0.15179,0,0,0,0,G3
1,0.860605,1,0.105103,0.147234,0,0,0,0,G3
1,0.841087,1,0.081734,0.136216,0,0,0,0,G3
1,0.755256,1,0.236337,0.088984,0.059275,0,0,0,G3
0.027495,1.53506,10.288001,0.012572,0.209557,0.322374,0.023551,0,0,G4
0.012179,1.391002,57.404831,0.036414,0.016782,0.045517,0,0,0,G4
0.023979,1.564538,12.263541,0.211232,0.329975,0.016022,0,0,0,G4
0.012371,1.238433,55.730202,0.270515,0.361467,0.016537,0,0,0,G4
0.011632,1.116702,58.169212,0.2089,0.35704,0.02164,0,0,0,G4
0.011963,1.072066,52.200359,0.033877,0.026018,0.676017,0,0,0,G4
0.012571,1.131225,52.062038,0.180709,0.391627,0.02361,0,0,0,G4
0.022713,2.852303,61.852562,0.217057,0.343711,0.031353,0,0,0,G4
0.012888,1.283077,51.770668,0.243115,0.349407,0.026417,0,0,0,G4
0.034152,3.320397,63.384914,0.292893,0.340378,0.021709,0,0,0,G4
0.02039,0.714377,26.076427,0.135569,0.187508,0.042146,0.020411,0,0,G5
0.019394,0.945916,27.277973,0.125486,0.159507,0.077038,0.043159,0,0,G5
0.019014,0.900844,27.534216,0.242288,0.096599,0.061631,0.072003,0,0,G5
0.019206,0.891132,27.582676,0.169664,0.185972,0.049962,0.026716,0,0,G5
0.019641,0.813929,26.975546,0.153565,0.197807,0.060431,0,0,0,G5
0.020034,0.809435,26.07238,0.138635,0.15872,0.041904,0.015151,0,0,G5
0.018406,0.792402,28.225647,0.146634,0.160451,0.092287,0.061909,0,0,G5
0.015375,2.213762,60.335289,0.117433,0.148685,0.086835,0.046082,0,0,G5
0.019417,0.836541,27.032518,0.0992,0.168651,0.138644,0.017835,0,0,G5
0.019508,0.741945,27.724827,0.168224,0.184689,0.112248,0.022221,0,0,G5
0.02997,1.581077,33.358143,0.034744,0.153967,0.164679,0.099987,0,0,G6
0.015697,0.827264,16.399914,0.027229,0.057046,0.066844,0.069815,0.038968,0,G6
0.015816,0.760551,16.156572,0.032632,0.052521,0.061753,0.065191,0.060776,0,G6
0.015631,0.568608,16.26786,0.037341,0.078917,0.030143,0.060912,0,0,G6
0.052611,1.883136,25.080109,0.02105,0.067071,0.075163,0.050571,0.03295,0,G6
0.016834,0.792017,15.414824,0.027932,0.053021,0.029284,0.056296,0.051676,0,G6
0.018884,0.799378,13.936198,0.028314,0.07395,0.022444,0.101833,0.01552,0.055448,G6
0.016977,0.839703,15.344725,0.020085,0.05303,0.026795,0.078835,0.03864,0,G6
0.033821,0.638898,14.859858,0.013341,0.049557,0.108613,0.021379,0.105961,0,G6
0.01103,0.877654,24.223589,0.029056,0.153261,0.233538,0.073976,0,0,G6
0.013018,1.032663,30.709044,0.008248,0.009038,0.320431,0.01657,0,0,G7
0.011292,0.723627,61.148945,0.013146,0.360597,0.014556,0,0,0,G7
0.012412,0.696,29.931185,0.010738,0.241783,0.013799,0,0,0,G7
0.011606,0.817296,57.964828,0.009802,0.368513,0,0,0,0,G7
0.011732,0.748672,58.989616,0.016374,0.344078,0,0,0,0,G7
0.011921,0.633878,31.577063,0.019475,0.34221,0.02047,0.014728,0,0,G7
0.011871,1.066187,57.580097,0.358829,0.013164,0,0,0,0,G7
0.011567,1.006429,57.93148,0.354279,0.013566,0.010324,0,0,0,G7
0.050177,4.407277,114.413979,0.008422,0.332069,0.008432,0.009364,0,0,G7
0.046378,4.139905,106.343872,0.307059,0.010955,0,0,0,0,G7
0.012986,1.104342,20.997494,0.302853,0.125428,0.010918,0,0,0,G8
0.011998,1.251412,22.975052,0.287885,0.144593,0,0,0,0,G8
0.012695,1.173207,21.786654,0.234606,0.126682,0.0845,0,0,0,G8
0.012879,1.148731,21.023575,0.26678,0.1134,0.014838,0.010022,0,0,G8
0.013162,1.155998,20.612978,0.275099,0.109297,0,0,0,0,G8
0.012941,1.043317,20.881372,0.03151,0.256376,0.10675,0,0,0,G8
0.01283,0.956007,21.139162,0.208502,0.213153,0.10074,0,0,0,G8
0.012804,1.040511,21.055159,0.260225,0.159406,0.078976,0.020388,0,0,G8
0.013011,1.111945,20.682329,0.228789,0.097509,0.049622,0,0,0,G8
0.013227,1.013234,20.561441,0.301648,0.097436,0,0,0,0,G8
0.009618,1.157735,8.656054,0.123045,0.093723,0.117552,0.163174,0.016319,0.023724,G9
0.00954,1.255594,8.596058,0.119216,0.092395,0.088555,0.178568,0.010537,0.029283,G9
0.009611,1.184164,8.835953,0.108136,0.078278,0.108455,0.169242,0.012748,0.0302,G9
0.009665,1.250833,8.444284,0.115267,0.088982,0.108161,0.163547,0.013266,0.027867,G9
0.009683,1.220477,8.210151,0.12586,0.104266,0.106881,0.150817,0.010193,0.027886,G9
0.009614,1.088166,9.262285,0.121303,0.084934,0.109028,0.16114,0.042662,0,G9
0.009669,1.085197,9.08777,0.029027,0.104588,0.086111,0.089086,0.131704,0,G9
0.009657,1.063287,9.200364,0.035232,0.117004,0.084319,0.109007,0.15532,0.010279,G9
0.009594,1.087691,8.893003,0.128685,0.102307,0.127109,0.168285,0.029571,0,G9
0.009706,1.177329,8.345312,0.131248,0.102341,0.11883,0.169505,0.012767,0.026017,G9
