@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,6,7-11,12-43,194-199,200-263,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute silhouette1 numeric
@attribute silhouette2 numeric
@attribute silhouette3 numeric
@attribute silhouette4 numeric
@attribute silhouette5 numeric
@attribute silhouette6 numeric
@attribute silhouette7 numeric
@attribute silhouette8 numeric
@attribute silhouette9 numeric
@attribute silhouette10 numeric
@attribute silhouette11 numeric
@attribute silhouette12 numeric
@attribute silhouette13 numeric
@attribute silhouette14 numeric
@attribute silhouette15 numeric
@attribute silhouette16 numeric
@attribute silhouette17 numeric
@attribute silhouette18 numeric
@attribute silhouette19 numeric
@attribute silhouette20 numeric
@attribute silhouette21 numeric
@attribute silhouette22 numeric
@attribute silhouette23 numeric
@attribute silhouette24 numeric
@attribute silhouette25 numeric
@attribute silhouette26 numeric
@attribute silhouette27 numeric
@attribute silhouette28 numeric
@attribute silhouette29 numeric
@attribute silhouette30 numeric
@attribute silhouette31 numeric
@attribute silhouette32 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,1,0.93356,1,0,0,0,0,0,201.048523,174.573807,152.686829,141.830307,154.18898,152.280014,149.575409,158.256744,176.24501,189.552002,214.166473,226.177444,232.447144,228.845764,216.338669,215.483826,217.422638,214.703995,216.935532,231.791031,242.887299,229.018784,210.548492,202.302628,202.27005,210.548523,226.695419,220.237167,214.614853,209.907791,221.669281,219.498901,0,0,0,0,0,0,0,518,1455,1981,2125,996,218,0,337,2793,3600,3600,3600,3600,3338,753,756,3454,3600,3600,3600,3600,3600,1320,182,3438,3600,3600,3600,3600,3600,1320,0,1960,3600,3600,3600,3600,3600,1320,0,517,3192,3600,3600,3600,3600,1320,0,0,492,3437,3600,3595,2272,232,0,0,0,866,2370,965,0,0,0,1.985278,6.445833,9.225278,9.968889,3.976667,0.679167,0,1.411944,13.080277,18,18,18,18,16.012501,3.299444,3.232222,16.689167,17.864721,17.764999,18,18,17.894167,6.511944,0.425278,15.963333,17.006945,17.031666,17.682222,17.648333,17.060278,6.233333,0,8.023889,17,17,16.680834,17.002222,17,6.233333,0,1.776667,14.208889,17,17,17,17,6.200278,0,0,1.734444,15.762222,17,16.855556,9.620556,0.761667,0,0,0,3.304167,10.861111,3.625556,0,0,G1
2,0.016534,1.058861,32.128532,0,1.160427,0.920108,0,0,106.338898,117.201668,131.590622,111.752068,130.576523,135.521027,95.320381,94.910179,134.244415,214.16037,154.399734,155.793808,145.325897,146.212662,113.145561,95.345024,86.818016,107.500687,128.624496,152.272659,165.340683,174.790909,183.662521,201.788971,220.272858,229.386642,249.410431,210.226395,142.513107,119.904541,110.121269,100.960999,0.124692,0.074136,0.073255,0.072733,0,0,0,0,0,0,0,0,0,0,0,1595,1041,2,0,30,0,0,697,1200,2381,2695,2478,3276,1570,0,711,2309,3188,3407,3600,3600,3517,937,0,16,1448,3487,3600,3600,3600,2398,0,989,2432,3048,2652,3110,3590,2400,0,0,0,0,0,0,364,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.973611,5.126111,0.001111,0,0.062222,0,0,3.213889,5.348333,12.151944,14.1375,12.102777,16.525555,7.598611,0,3.135278,11.512777,16.049999,17.223333,18.430555,18.986666,18.388056,4.432222,0,0.016389,6.893889,17.834723,18.995001,19,19,12.71,0,4.262222,11.401667,15.3575,13.428611,15.752222,18.787777,12.714444,0,0,0,0,0,0,1.488333,5.965556,0,0,0,0,0,0,0,0,G0
1,1,0.832151,1,0,0.999997,0,0,0,137.015564,116.982727,124.090919,133.137833,90.817398,72.378357,69.185379,152.064117,199.841949,138.792236,138.719131,164.350937,140.462112,112.584267,130.95105,119.097298,109.14019,105.23542,110.897026,152.863495,191.59726,214.483566,227.276367,220.448059,220.415222,228.97908,213.450912,166.789764,140.388214,123.158424,122.098488,127.972565,0.145977,0.118052,0.051122,0.041216,0,0,0,0,0,0,0,0,0,0,0,1189,1191,282,0,54,155,0,0,1144,1956,3235,2562,3180,3478,1368,932,2246,2558,3119,3600,3569,3600,2400,685,887,1104,3573,3600,3600,3600,2400,0,0,1035,2489,3467,2952,2524,1411,0,0,1055,1270,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.768611,5.751111,1.030556,0,0.166944,0.576389,0,0,5.256667,9.629444,16.473612,12.578611,15.376389,17.075834,6.341667,4.337778,11.165833,12.86,16.02,18.268055,17.495832,18.325001,12.359167,3.061111,4.008333,4.882222,17.633333,18.695833,19,19,12.666667,0,0,4.541389,11.906944,17.853611,14.818611,12.727222,6.8975,0,0,4.952222,6.229445,0.970833,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.011292,0.965314,23.471453,0,1.173661,1.234522,0,0.942133,93.329346,108.453094,119.0196,123.745972,71.699112,63.663452,49.775444,104.289009,191.75206,164.329041,101.192383,166.378403,145.719238,127.386497,124.22506,105.509949,92.608276,89.21859,96.996246,118.055519,160.587036,182.55455,193.330765,204.001312,220.361542,229.386642,222.491119,203.252121,132.884521,118.408607,114.223579,90.26889,0.173859,0.129458,0.082507,0.123899,0,0,0,0,0,0,0,0,0,0,0,1472,1482,104,0,0,0,0,0,244,1774,3074,1684,2027,2124,45,1410,2893,2775,3169,3600,3562,3600,1249,8,123,496,3135,3567,3600,3600,2400,0,0,802,2013,3139,2619,2740,2400,0,0,455,801,11,0,103,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.510278,6.425278,0.287778,0,0,0,0,0,0.832778,7.902222,14.757222,7.815834,9.125,9.783334,0.138611,5.945833,12.911944,12.694167,15.4325,17.688889,16.235277,17.987499,5.328611,0.012778,0.253333,1.799722,14.0125,16.676666,17.779167,18.049723,12.649722,0,0,3.268611,8.938056,15.1725,12.563334,13.243889,12.666667,0,0,1.845278,3.302778,0.016389,0,0.358056,3.525,0,0,0,0,0,0,0,0,G0
3,0.010951,0.988549,23.955109,0,1.196519,1.217923,0,0.939192,108.927017,104.012695,99.562698,108.388039,117.865044,104.291985,64.136116,68.86731,115.079453,200.798737,165.582977,157.473221,159.160172,176.918106,132.858627,104.341606,89.635284,85.537292,89.874565,135.101288,173.767227,182.281479,188.941528,192.008652,214.287766,229.386642,249.410431,224.081924,149.674576,117.849922,112.73037,105.454895,0.149135,0.109395,0.10735,0.105841,0,0,0,0,0,0,0,0,0,0,0,1774,2356,374,0,19,3,0,912,1096,1353,3106,1436,2885,2171,0,616,1884,3058,3479,3517,3585,3591,574,0,0,161,2960,3507,3600,3600,2205,0,0,2099,2851,2828,3078,3482,2400,0,0,0,5,0,0,984,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.935833,10.965278,1.526389,0,0.0275,0.001667,0,3.744444,4.707778,5.853889,15.018888,6.878334,13.653611,10.035277,0,2.523056,8.581944,14.510834,16.871111,16.632223,17.244167,17.975277,2.440556,0,0,0.540833,13.65,16.995001,18.21139,18.619167,11.216111,0,0,8.606112,13.202222,13.646944,14.795278,17.720278,12.666667,0,0,0,0.0025,0,0,4.595556,9.089444,0,0,0,0,0,0,0,0,G0
3,0.011335,0.895118,23.617138,0,1.18299,1.232636,0,0.988413,115.709663,99.272728,120.60421,129.4776,128.784531,80.712296,57.861328,159.862976,144.789139,174.441193,112.019547,168.534027,142.603714,149.115677,116.94931,100.989708,97.987656,97.582031,105.640892,118.449593,144.421341,170.353683,182.586914,199.878815,220.272858,229.386642,217.007263,200.491791,133.913849,120.087471,109.454239,109.719086,0.169718,0.109388,0.054539,0.142032,0,0,0,0,0,0,0,0,0,0,0,1571,1057,68,0,0,0,0,0,498,2005,2889,2126,1958,1247,0,1573,3006,2867,3457,3600,3600,3561,789,146,163,458,3406,3547,3586,3600,2397,0,25,1354,2972,2871,2441,2582,2400,0,0,948,310,0,0,129,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2225,4.708611,0.239444,0,0,0,0,0,2.045833,9.460278,13.846666,10.598056,9.287778,5.605834,0,6.776111,13.715,13.456667,17.002222,18.433056,17.838888,17.970556,3.755278,0.498056,0.576667,1.7825,16.676111,16.973612,18.470833,18.995277,13.046389,0,0.045278,6.044445,13.576667,14.090278,12.244722,13.2,13.264167,0,0,4.1425,1.273056,0,0,0.545556,4.939167,0,0,0,0,0,0,0,0,G0
3,0.011234,0.870628,23.632465,0,1.191666,1.217141,0,0.975672,127.6838,133.436783,149.233063,80.816795,63.568462,38.836533,176.276581,139.702454,159.031921,146.142944,183.42894,171.066772,147.826385,156.87529,161.250931,148.0737,149.979797,153.242889,173.114212,205.017761,243.330215,245.661896,229.386642,220.448059,216.293015,211.416672,163.779495,137.451309,123.283936,116.727272,118.713493,131.866257,0.171346,0.097963,0.036352,0.067886,0,0,0,0,0,0,0,0,0,0,420,2346,2390,1899,1749,2085,2494,1079,493,1592,1905,3556,3600,3600,3600,2398,252,2400,3373,3600,3600,3600,3572,2400,1795,1765,711,2595,3600,3528,3600,2127,0,0,0,2196,3299,1999,958,326,0,0,689,2144,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5725,10.469722,11.356667,8.826389,8.115833,9.8025,11.66,4.721389,1.901389,7.059722,8.843611,17.168612,18.1875,17.884167,17.831944,12.156667,0.814167,10.818055,16.179722,17.861111,18.183056,17.408333,17.326389,12.590278,7.820556,7.611667,2.965556,12.092778,17.701944,16.895277,19,10.344444,0,0,0,9.843333,16.326389,9.814445,4.361945,1.274167,0,0,2.853611,9.959723,1.505556,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.011063,0.998301,23.944956,0,1.186488,1.220379,0,0.961907,121.039246,115.322479,139.164322,148.864304,92.396919,75.949295,62.470848,119.042915,202.42984,150.943726,81.671066,162.297638,139.078568,150.972794,118.06794,95.095314,90.778946,86.847343,100.122055,120.913933,162.468002,188.421036,200.896347,213.119629,220.415222,229.386642,242.573944,199.203064,156.475601,137.625656,127.737434,135.358124,0.162618,0.124563,0.083058,0.072478,0,0,0,0,0,0,0,0,0,0,0,1749,1497,93,0,0,0,0,0,342,2072,2839,1711,2106,2423,105,1409,2682,2401,3086,3600,3305,3600,1810,27,396,1229,3571,3600,3443,3600,2400,0,0,624,2885,3591,3590,3512,2400,0,0,1859,1780,576,191,97,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.078333,6.875,0.330278,0,0,0,0,0,1.384444,9.719722,13.633333,8.189722,9.875,11.375278,0.3675,5.927778,12.660556,11.394722,14.996388,18.407223,15.467778,18.005556,8.352777,0.040833,1.404722,5.106111,17.670555,17.604445,17.565834,18.944445,12.666667,0,0,2.42,13.021111,17.805834,17.946945,18.07,12.662778,0,0,8.695833,8.313334,2.325833,0.568333,0.28,2.302222,0,0,0,0,0,0,0,0,G0
3,0.011482,1.068097,23.390223,0,1.158527,1.233534,0,0.983986,139.106613,110.345856,134.399429,147.382919,131.902359,80.764275,81.357819,127.489853,200.150909,165.088821,91.00248,156.400726,141.515442,135.148895,108.764587,94.927551,85.802528,82.446732,84.091469,113.324951,159.439423,178.120758,193.753906,208.217789,220.415222,229.386642,241.568192,211.111221,156.231995,132.116821,131.538742,130.910187,0.164187,0.099862,0.093679,0.088174,0,0,0,0,0,0,0,0,0,0,0,1181,665,0,0,0,0,0,0,749,2520,2707,1189,2151,1876,55,1742,2678,2627,3169,3600,3542,3600,1337,0,248,1650,3600,3600,3600,3600,2400,0,11,728,2820,3600,3498,3478,2400,0,58,1793,1572,511,175,139,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420833,2.766944,0,0,0,0,0,0,3.221111,12.344722,13.623889,5.531389,10.059722,8.749722,0.152778,7.981667,12.811111,12.652778,16.26111,18.546667,17.282778,18.458611,6.482222,0,0.75,7.401111,18.056667,18.263889,18.974722,19,12.666667,0,0.011944,2.776944,12.804444,18.310556,18.170279,17.868055,12.666667,0,0.173056,8.496667,7.506945,2.181667,0.594444,0.429167,2.778333,0,0,0,0,0,0,0,0,G0
2,0.017025,1.121722,31.454571,0,1.190305,0.904634,0,0,112.824654,125.690071,114.969849,123.687637,130.974228,89.737564,87.044693,93.950851,174.116211,182.566772,141.141617,146.091904,128.406815,133.473526,106.779739,93.125793,88.170868,88.508057,116.4123,146.130066,169.408096,178.932205,192.217636,210.82811,220.415222,229.386642,238.137772,175.683334,136.879395,120.274422,107.585724,108.853935,0.127814,0.075727,0.066408,0.072443,0,0,0,0,0,0,0,0,0,0,0,956,483,0,0,0,0,0,9,1306,2423,2587,1919,3050,1986,24,1527,2866,3051,3374,3600,3600,3600,1494,0,0,1357,3555,3600,3600,3600,2400,0,198,2405,3187,2882,2899,3235,2391,0,0,154,96,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.707778,2.111389,0,0,0,0,0,0.010278,6.190834,11.919444,12.980833,9.114722,14.868889,9.663889,0.045833,7.305278,13.816944,15.466111,17.008333,18.278334,18.848333,19,7.411389,0,0,5.9725,18.025833,18.947222,19,19,12.716945,0,0.680278,11.4825,15.839167,14.483611,14.615278,16.440556,12.733611,0,0,0.369167,0.150833,0,0,0,1.703889,0,0,0,0,0,0,0,0,G0
2,0.016541,1.068544,31.916876,0,1.158608,0.917696,0,0,95.641708,98.380363,112.472076,137.567444,113.826141,131.75676,138.153793,106.649681,119.536163,201.711823,174.35556,156.281448,151.443008,149.365112,110.660347,94.008278,102.107559,127.87056,139.284286,153.806717,161.146027,169.694595,174.845062,197.058395,219.98497,229.386642,249.410431,206.440933,133.007263,111.487442,98.122337,91.019409,0.103931,0.056271,0.052802,0.103281,0,0,0,0,0,0,0,0,0,0,0,1570,1165,16,146,114,0,0,1185,1664,2490,2668,3223,3529,1231,0,645,1952,3295,3553,3578,3600,3366,603,0,491,1750,3599,3600,3600,3600,2394,0,1004,2696,2281,2155,2573,3143,2400,0,0,0,0,0,0,333,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.907222,5.888889,0.028611,0.389722,0.258889,0,0,5.701667,7.839722,12.714723,13.879723,16.31889,18.220556,5.730556,0,2.951389,9.783055,17.175833,18.804167,18.59,19.056667,17.504723,2.832778,0,2.0125,8.160556,18.849167,19.09111,19.008612,19.0625,13.214444,0,4.550833,13.1475,11.322778,10.709167,12.860556,16.374722,13.321667,0,0,0,0,0,0,1.391111,6.618333,0,0,0,0,0,0,0,0,G0
0,0,0,0,0,0,0,0,0,140.470108,140.215607,136.049942,128.786331,116.623436,117.481964,106.907585,148.703964,193.804092,161.89624,115.136711,97.180351,94.620872,96.974327,105.575539,134.974457,159.947464,164.504105,179.064346,189.81012,198.332047,206.579422,221.618698,220.448059,220.415222,229.386642,249.516235,230.189148,196.738983,176.133957,166.024124,149.555481,0.057495,0.076025,0.020197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,2354,2245,650,0,0,0,157,2372,2379,3600,3446,833,1438,2883,3143,3438,3415,3600,3600,2400,90,245,2711,3600,3600,3600,3600,2400,0,0,1578,3600,3600,3600,3600,2400,0,0,26,1065,2091,2202,1763,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791389,12.392222,11.707222,2.958333,0,0,0,0.586389,12.072222,12.138056,20.034721,18.789444,3.867222,7.533333,15.675,16.695555,18.779444,18.976944,20.428888,20,13.295555,0.240556,0.833611,14.087222,19.390278,20.717501,20.464445,20,13.333333,0,0,7.743611,19.991388,20,20,20,13.333333,0,0,0.049167,5.056944,11.056945,11.6325,8.946111,5.182222,0,0,0,0,0,0,0,0,G2
1,1,0.827349,1,0,0.999999,0,0,0,64.686577,53.189625,38.524818,24.550476,24.829332,36.247227,46.396622,50.326225,148.654892,157.534592,166.71608,126.526871,98.662422,88.28978,85.52388,82.553406,80.481674,89.373253,146.012421,183.38298,209.814911,208.748322,207.172272,212.728409,220.415222,229.386642,213.179077,203.022766,150.007843,141.529877,106.003136,73.440491,0.015132,0.155957,0.125947,0.029168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,1327,0,290,950,1168,1221,1680,3414,3582,597,1668,2432,2738,3555,3600,3600,3600,1775,0,0,0,1659,3600,3600,3596,2400,0,0,0,81,2485,2974,3593,2379,0,0,0,0,139,721,452,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.368611,5.841944,0,1.049444,3.932222,4.921389,5.455833,7.796389,15.509167,17.531666,2.475,7.297222,11.042222,12.695278,17.149166,17.008612,17,17.962778,8.752778,0,0,0,6.892778,17,17,18.073055,12.665,0,0,0,0.256667,10.979722,12.892222,17.89889,12.243611,0,0,0,0,0.361944,2.951667,1.655,4.873333,0,0,0,0,0,0,0,0,G2
1,1,0.885353,1,0,0.999996,0,0,0,69.974686,51.400787,40.89975,44.747543,40.532612,39.308998,41.46043,42.30175,42.268223,158.954819,152.863724,124.559547,134.509598,110.464233,100.733253,93.181343,96.38974,147.537033,193.563461,195.68718,194.461655,194.247375,186.799316,207.152832,220.415222,229.386642,249.410431,222.175507,141.005997,119.244576,102.915657,83.42926,0.119065,0.12577,0.012629,0.05132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,2875,663,0,1407,2633,2539,2183,2831,3454,3129,23,0,656,958,3307,3600,3596,3581,1240,0,0,0,1752,3600,3600,3600,2400,0,0,0,157,2305,2983,3205,2400,0,0,0,0,0,0,421,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672778,14.014167,3.095,0,6.439167,13.138611,12.993889,11.106944,13.716945,17.967501,16.729723,0.0175,0,2.734167,3.968333,16.61861,18,18.792778,19.694723,6.490556,0,0,0,8.288611,18.052221,19.415833,19.944445,13.351389,0,0,0,0.565556,11.427778,15.359445,17.164167,13.384722,0,0,0,0,0,0,1.908056,8.552778,0,0,0,0,0,0,0,0,G2
1,1,0.929243,1,0,1.000003,0,0,0,83.421623,73.760101,59.433559,49.111294,51.291298,57.309074,55.244221,54.3545,55.692886,169.87088,155.946274,161.503571,130.444977,111.36734,98.243324,99.184258,99.970665,146.336685,183.896545,198.74472,192.522812,192.313812,194.371246,214.782135,220.415222,229.386642,243.78035,210.356186,134.683075,121.174377,107.676323,93.589691,0.110145,0.106031,0.049016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,2585,755,0,1522,2393,2482,2277,3158,3600,2995,12,241,666,1350,3548,3600,3600,3600,1654,0,0,0,2618,3600,3600,3600,2400,0,0,0,528,2556,2779,3045,2400,0,0,0,0,0,0,260,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042778,13.972777,3.750278,0,7.8625,13.203889,13.783055,12.047778,17.003889,20.736944,16.594999,0.0225,0.9175,3.105833,6.713333,19.443333,20,20.774445,20.997499,9.241667,0,0,0,13.569722,20.131945,21,21,14.166667,0,0,0,2.415,13.702222,15.486944,17.222778,14.336389,0,0,0,0,0,0,1.2225,7.589167,0,0,0,0,0,0,0,0,G2
1,1,0.943691,1,0,1.000005,0,0,0,105.598412,91.397087,76.282089,67.985611,66.112259,56.853775,51.333633,52.038097,168.729004,148.473495,186.264923,146.722885,122.415108,95.106682,85.52388,88.235054,88.560158,120.582664,168.527084,187.714111,196.47084,198.735184,201.965485,217.130798,220.415222,229.386642,243.392487,212.185303,160.915375,142.659592,124.451843,109.673004,0.132636,0.083818,0.026107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1683,650,0,704,1672,2052,1488,2496,3600,3307,180,1063,1714,1847,3572,3600,3600,3600,1897,0,0,0,2975,3600,3600,3600,2400,0,0,0,1395,3400,3600,3506,2400,0,0,0,0,127,437,76,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268889,9.3375,3.218333,0,3.410556,8.911667,11.120556,8.173056,13.5675,20.532499,18.718334,0.700833,5.668889,9.275278,10.016666,19.885834,19.997778,20.964445,21.073055,10.9775,0,0,0,15.842222,20,21.026945,21.259167,14.619445,0,0,0,6.875834,18.741388,20.978611,19.944166,14.639444,0,0,0,0,0.425556,1.688889,0.208889,4.600555,0,0,0,0,0,0,0,0,G2
1,1,0.935648,1,0,1.000003,0,0,0,108.062126,82.385193,81.749184,73.22496,55.079582,52.868053,57.204769,57.310192,159.265167,152.441177,146.837875,126.243553,107.939346,93.21212,89.836021,88.068169,89.553932,89.1866,131.119766,185.198883,204.107376,208.292328,215.597107,220.448059,220.415222,229.386642,238.330139,196.145218,172.84288,158.238327,129.092529,124.668839,0.150864,0.083676,0.024261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1081,896,0,448,713,1241,1526,2054,3600,3517,660,1630,2375,2432,3461,3600,3600,3600,2348,0,0,0,2966,3600,3600,3600,2400,0,0,0,1488,3521,3600,3533,2371,0,0,0,98,600,1093,452,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019722,5.3025,4.511944,0,1.994167,3.328889,6.519444,8.196389,10.730833,20.131945,20.06889,3.113055,8.330277,12.717778,13.319445,19.33639,20.186388,20.486666,21,13.480833,0,0,0,15.639444,20,20.531111,21,14,0,0,0,7.252778,19.18111,20.904444,20.405556,13.69,0,0,0,0.3475,2.647222,5.593611,1.996389,2.156945,0,0,0,0,0,0,0,0,G2
