@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,5,6,7-11,12-43,328'

@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute silhouette1 numeric
@attribute silhouette2 numeric
@attribute silhouette3 numeric
@attribute silhouette4 numeric
@attribute silhouette5 numeric
@attribute silhouette6 numeric
@attribute silhouette7 numeric
@attribute silhouette8 numeric
@attribute silhouette9 numeric
@attribute silhouette10 numeric
@attribute silhouette11 numeric
@attribute silhouette12 numeric
@attribute silhouette13 numeric
@attribute silhouette14 numeric
@attribute silhouette15 numeric
@attribute silhouette16 numeric
@attribute silhouette17 numeric
@attribute silhouette18 numeric
@attribute silhouette19 numeric
@attribute silhouette20 numeric
@attribute silhouette21 numeric
@attribute silhouette22 numeric
@attribute silhouette23 numeric
@attribute silhouette24 numeric
@attribute silhouette25 numeric
@attribute silhouette26 numeric
@attribute silhouette27 numeric
@attribute silhouette28 numeric
@attribute silhouette29 numeric
@attribute silhouette30 numeric
@attribute silhouette31 numeric
@attribute silhouette32 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,208.555588,221.470749,211.4104,192.037964,194.382141,183.254013,183.601944,199.442123,208.868942,211.041122,240.109192,247.184357,239.404297,209.783875,209.425797,214.240677,218.800186,217.150894,213.618591,209.934708,216.099197,224.590057,223.20047,214.421555,214.388535,223.204544,242.687378,250.141022,236.807602,235.128448,224.169968,204.383942,G1
0,0,0,0,0,0,0,0,209.959518,207.34761,205.810394,197.900543,181.220383,170.523361,158.336609,172.752258,177.984024,155.6548,152.370544,176.75795,192.451996,201.572861,185.892273,180.03833,209.816391,219.388062,205.040802,195.931351,187.116623,188.439865,185.37825,178.196228,178.16301,185.496826,201.681625,231.093582,250.370041,234.229752,228.934082,220.448059,G1
0,0,0,0,0,0,0,0,157.675186,155.208572,155.129059,158.358185,155.816498,160.48877,138.699112,137.797531,146.307999,154.866562,191.081024,197.013321,225.000854,217.873428,212.677231,219.240952,205.295288,184.643387,167.274063,151.316925,147.136871,148.405045,147.246002,157.138,174.008957,181.224213,196.967468,225.77623,263.691315,211.39772,166.577591,158.079849,G1
0,0,0,0,0,0,0,0,202.357483,213.626068,219.648834,218.844238,209.476074,192.403198,155.630142,171.20015,162.55426,164.755981,163.601028,203.751419,219.101868,210.063416,170.520355,191.952667,215.298309,198.3069,194.493622,190.511108,185.958817,194.565323,192.30188,191.242813,191.210114,198.977493,216.229141,234.577377,229.128662,232.608292,210.741043,186.09581,G1
0,0,0,0,0,0,0,0,209.294418,219.975647,207.044708,190.945816,179.268829,176.791504,167.234436,179.283737,198.79744,206.55542,227.597214,246.984955,236.125168,203.507172,217.741974,218.413132,217.043137,223.706375,220.978775,213.244492,220.360199,225.915939,212.749863,204.35527,204.32222,212.749908,231.250214,250.452682,232.37677,227.507553,224.911911,212.181656,G1
0,0,0,0,0,0,0,0,220.050095,220.719498,211.821304,206.294449,208.637848,184.774673,158.436508,162.944183,170.743744,181.063675,185.46582,222.59082,225.632904,183.680435,181.422394,214.369492,206.844788,195.243698,189.90979,179.757614,172.989792,166.940582,177.568497,181.215576,181.14386,188.522766,205.043091,235.005066,264.914825,238.953552,223.676743,220.448059,G1
1101,0.908698,21.734158,0,0.981177,1.071872,0,0,114.281227,111.098953,113.733521,120.947754,86.796394,22.642832,96.061768,135.922867,193.134583,135.586273,153.31163,138.722641,123.108345,129.602936,136.877136,129.159561,122.871628,124.135117,131.93074,149.69841,168.164001,209.425873,229.682831,220.448059,220.415222,221.765305,192.362747,157.449326,130.06987,114.204926,107.171379,110.489037,G0
1101,0.992541,19.993917,0,1.192112,1.223413,0,0.905172,126.248177,102.077553,96.967842,135.05986,130.345734,41.654587,80.259239,165.116455,212.6465,154.627655,155.513123,137.390228,168.439987,141.272018,125.93486,112.285942,106.13298,104.397362,113.703468,126.119789,143.513809,178.647003,202.953171,219.891159,220.415222,229.386642,227.917786,191.48848,164.316269,142.722137,127.632858,120.43605,G0
1101,0.841796,19.555384,0,1.167835,1.22597,0,0.922289,96.955658,86.241585,134.137405,146.473862,16.667263,22.598843,113.497108,194.263504,189.961761,136.114578,161.674088,147.328278,143.85495,118.402824,141.620682,126.728966,128.476166,132.354141,144.610275,163.646851,188.910416,221.544891,229.17305,220.448059,220.415222,222.138794,197.204803,167.63797,149.865738,136.303589,128.616608,126.070358,G0
1101,0.83607,19.365208,0,1.168781,1.238753,0,0.888573,111.333794,110.345596,105.638313,139.287216,117.492737,34.067501,70.008499,154.292297,211.371552,168.70224,143.814713,132.656937,137.696274,109.083817,132.862625,120.234436,109.293221,106.861763,111.413002,124.198807,133.953979,153.375153,203.739258,219.630264,220.415222,229.386642,234.364746,201.176773,178.930618,150.138596,127.221214,130.749847,G0
1101,0.843869,20.266689,0,1.180257,1.218329,0,0.889215,45.909443,50.380959,49.776867,51.454201,54.523838,68.580482,118.03093,138.91272,96.614532,165.710724,200.775177,173.786972,192.815475,136.636703,111.984489,100.848633,98.462448,96.707115,91.12709,86.010834,82.58725,80.568527,95.123489,108.979004,149.88176,214.60849,249.410431,246.030624,141.846466,59.91658,49.668224,50.080074,G0
1101,0.681571,19.79883,0,1.177014,1.218772,0,0.902208,54.556915,50.389622,49.585835,48.076805,47.21072,51.933937,80.924721,133.337585,140.245346,101.460556,173.172318,223.742188,208.716492,214.986191,147.254364,126.258316,119.507324,130.955231,120.185318,110.640556,98.073494,87.263046,91.462486,102.132576,124.047073,189.88916,246.048874,281.9422,277.260437,147.247116,62.06361,59.50935,G0
1101,0.696714,20.033066,0,1.184648,1.211007,0,0.892205,72.195557,73.171593,85.294701,101.714676,118.970688,135.543106,148.465851,107.67923,61.74509,66.159828,161.207809,225.716751,209.389282,238.075089,188.178436,153.332382,139.363785,136.910202,132.507599,149.222336,150.976593,155.068436,153.158188,157.836411,192.522842,222.088196,241.334854,276.624847,210.16423,109.383064,91.541252,77.376152,G0
1101,0.595058,19.965027,0,1.177797,1.23934,0,0.9321,139.157166,173.046783,191.258728,150.886871,18.470438,15.912964,52.470886,129.352219,179.036652,198.968887,168.622849,121.315987,180.726395,173.228531,154.766998,145.179153,174.151505,162.559387,172.644165,180.307312,194.156677,221.404251,229.386642,220.448059,217.258286,207.623596,214.187805,272.950958,244.389969,206.969284,192.756638,128.093262,G0
1101,0.942227,19.920025,0,1.178413,1.256731,0,0.925308,98.059349,112.211029,138.874969,140.567688,27.60523,28.451895,58.12011,142.697983,216.030197,171.291412,122.271469,180.421371,145.816055,129.209641,148.025497,150.742554,143.711258,145.074753,145.248108,163.989502,193.397598,223.462997,216.112396,200.090683,186.439789,189.583649,233.223587,204.633972,161.984222,119.709579,118.822304,120.227371,G0
1101,1.02037,19.343338,0,1.174436,1.23618,0,0.91835,128.327866,137.618576,110.182869,112.598557,54.704525,14.285538,45.796299,154.846115,198.667999,138.855637,160.375793,150.90451,141.046204,133.959122,142.561905,130.408554,128.203949,129.747147,140.568329,147.280609,164.014511,207.825134,229.61438,220.448059,220.415222,222.838943,199.857529,171.171753,149.224289,126.650345,117.102798,120.218864,G0
1000,0,0,0,0,0,0,0,92.317513,86.032845,67.111061,65.26136,78.654396,85.23156,84.646629,80.435768,86.364006,150.826187,176.314377,173.207672,143.596054,116.683685,103.239517,91.817848,93.428596,101.117699,136.425842,149.503952,163.116196,176.469589,190.219727,211.542984,220.415222,229.386642,239.836624,196.975174,159.170059,128.069946,106.01516,94.512177,G2
1000,0,0,0,0,0,0,0,112.63092,112.938431,100.240677,93.846931,102.571732,109.846031,98.888336,110.789742,171.545074,210.495407,167.613815,128.24118,100.335541,83.336884,74.317284,84.087448,116.141602,138.506653,136.835266,147.844147,161.990952,177.037811,198.198029,217.608032,220.415222,229.386642,242.697067,208.386642,172.929901,150.944366,129.288864,119.180252,G2
1000,0,0,0,0,0,0,0,112.977341,107.857391,95.20575,89.628647,84.489944,77.541527,89.584206,102.01638,163.281921,174.25769,167.345856,140.009293,123.058365,109.038467,101.967171,91.572884,103.903389,124.460884,137.265793,155.745819,177.736221,205.20578,224.68074,220.448059,220.415222,226.686356,201.859879,173.70018,154.172089,134.018204,123.445694,118.544434,G2
1000,0.904027,1,0,1.000002,0,0,0,79.220612,75.723366,74.141205,62.442478,47.541969,49.125904,54.195015,60.590622,61.407295,177.280304,145.87146,147.58638,136.523712,117.187408,106.221947,103.948685,106.078461,110.724228,127.99823,150.96904,181.588913,193.414063,216.959396,220.448059,220.415222,223.901443,202.946075,180.91951,133.178375,124.891953,119.379181,101.118431,G2
1000,0.860532,1,0,0.999996,0,0,0,80.786247,60.800144,60.679314,64.720436,62.189857,55.959156,53.666958,60.263672,67.062424,173.908997,164.024628,189.807571,150.545654,125.847427,109.652588,104.147224,101.966995,102.652435,106.618187,152.431625,188.686813,189.910751,203.784531,215.879898,220.415222,229.386642,249.418976,228.246094,162.472412,125.061806,112.195808,102.741798,G2
1000,0,0,0,0,0,0,0,37.060879,30.453531,23.240223,18.890406,21.160778,23.493408,25.997198,25.1493,39.392368,48.794113,61.766666,199.588364,197.740936,191.8414,162.409622,158.658661,156.5466,172.993927,207.991058,203.524033,187.665726,188.061737,191.289185,202.713669,220.415222,229.386642,249.410431,224.44635,126.880295,86.365707,58.007458,41.459553,G2
1000,0.845578,1,0,0.999998,0,0,0,85.010582,70.851898,69.913414,69.701538,69.082962,58.432968,48.520912,60.347588,73.371178,175.808777,170.407288,210.100113,161.939621,133.965637,115.313019,107.110489,108.753799,113.845253,114.841522,154.037766,184.111237,193.183578,204.192932,218.133057,220.415222,229.386642,243.766495,212.459274,156.474045,135.194565,113.801399,109.498146,G2
1000,1.280742,28.548655,0,1.492909,0,0,0,87.002678,79.171242,81.277504,75.746201,64.001305,58.723789,65.09639,72.414688,77.127022,172.762848,147.070877,154.21312,138.793442,119.279274,114.703613,108.228096,109.499023,116.884315,122.137321,146.906723,177.5457,198.499329,224.692169,220.448059,220.415222,216.861664,186.851395,166.588715,143.920822,122.316254,117.183472,108.723595,G2
1000,0.840209,1,0,1.000005,0,0,0,70.145653,64.803978,60.269363,59.438862,54.692753,44.962502,37.167255,36.364426,184.144989,167.877182,142.816391,135.83165,125.250458,105.642754,92.386742,141.425125,154.824631,168.566727,189.047638,222.322006,248.053986,249.4104,229.386642,220.448059,220.415222,229.386642,242.434906,215.757797,219.371201,184.589874,137.019653,101.493362,G2
1000,0.919942,1,0,0.999995,0,0,0,99.666145,89.707024,88.840256,79.808716,67.488983,68.425415,79.787407,84.622345,157.145065,155.106491,151.613174,154.262802,133.680283,111.183136,101.043663,102.493179,102.190346,105.827744,114.204262,141.878235,174.059998,190.740051,219.538361,220.448059,220.415222,228.009338,201.567062,173.182739,144.33725,127.281746,118.280342,113.758789,G2
1,0.808455,1,0,0,0,0,1.000001,124.491859,119.284027,130.595627,147.648331,166.128967,208.400421,173.981171,104.495735,102.525467,93.254128,96.64595,138.763336,177.767761,175.289474,157.688507,138.799408,152.777649,160.590454,159.356384,173.197372,177.345612,188.4104,204.367798,218.662979,220.415222,229.386642,249.410431,234.414215,184.92482,160.025146,142.336182,126.180138,G3
1,0.947213,1,0,0,0,0,0.999999,122.798492,118.664169,120.549187,137.572815,173.269821,181.451767,178.284637,104.005157,92.90023,90.751144,93.491768,103.003624,137.393387,148.443512,148.535049,127.432838,121.509972,129.905563,138.423141,154.270355,170.136063,182.713867,200.277725,220.083191,220.415222,229.386642,249.245804,222.360107,182.611328,158.283829,135.9879,122.831764,G3
1,0.888754,34.765259,0,0,0,0,0.909909,152.997299,151.586487,166.516464,183.908218,183.914078,192.71785,100.483826,98.569008,103.51667,104.475502,101.157738,116.820023,144.617874,159.083115,169.026505,145.766739,117.358437,114.385117,123.382675,147.857666,171.505615,182.347214,190.510361,211.742233,220.415222,229.386642,249.410431,250.841415,208.91156,187.318512,172.840759,160.770386,G3
1,0.73193,34.224747,0,0,0,0,0.90564,152.074127,162.479752,190.459152,236.57869,213.652634,173.368011,110.161682,98.318787,102.552979,100.806,111.205498,122.528008,152.578476,183.777252,195.182037,174.52478,175.91658,174.267258,175.655716,198.807236,212.328049,237.880203,229.386642,220.448059,220.415222,229.386642,228.604828,212.69696,203.407532,188.400238,164.782349,151.575287,G3
1,0.574298,1,0,0,0,0,0.999994,112.882622,105.987175,103.227638,98.883858,121.568245,167.039932,210.185471,181.597321,124.249329,127.234489,145.019775,167.518173,196.245392,227.875656,218.203827,188.643478,180.344345,186.831039,189.620941,185.378738,175.436813,170.768631,179.413147,207.290482,220.415222,229.386642,249.410431,283.617584,206.366257,149.483902,134.515793,120.616562,G3
1,0.561295,1,0,0,0,0,0.999998,41.215034,42.395741,50.113422,65.871269,69.338669,71.10981,82.979225,152.397842,177.73259,157.348175,181.845245,216.040894,240.002411,209.428635,181.608292,165.077972,136.508514,118.743301,98.235954,88.372269,88.629196,91.532333,99.280792,112.299202,158.578857,221.732895,249.410431,282.173462,255.896896,166.071182,84.154236,61.334595,G3
1,0.545472,1,0,0,0,0,0.999996,147.150131,140.886063,162.240143,199.595169,210.272751,198.087708,127.421211,120.193924,135.259659,152.583954,148.917511,183.783707,199.149124,201.403091,169.855438,145.775925,147.035141,159.399124,165.061462,176.314484,175.495178,191.920853,195.396713,218.781876,220.415222,229.386642,249.410431,255.464737,207.921417,184.076935,170.998596,159.998474,G3
1,0.678693,36.180531,0,0,0,0,0.925219,154.547943,157.990311,182.374374,230.101852,225.591339,204.151215,125.650749,122.168999,127.519798,139.412399,145.569519,167.233734,195.387634,205.152649,182.761749,142.526062,121.406075,144.914078,179.848801,201.73999,210.798782,223.063553,228.537399,220.448059,220.415222,229.386642,235.327988,207.95256,191.837753,179.392563,165.98027,162.749252,G3
1,0.69639,36.066982,0,0,0,0,0.956482,179.677353,183.389099,206.514297,247.732468,221.3694,210.641724,147.855515,150.843109,171.246078,175.141174,171.535217,190.894547,213.238266,221.037811,211.56752,169.347061,161.518127,152.589386,173.493301,195.893616,207.614838,197.655548,215.026901,220.448059,220.415222,229.386642,249.410431,259.344727,221.806488,220.185532,219.427475,199.898575,G3
1,0.779983,1,0,0,0,0,1.000001,129.299988,132.781464,142.870117,163.360123,188.116013,196.330475,173.443787,100.976326,95.580925,98.834183,104.237854,124.153976,162.256592,172.276321,165.709137,148.957352,129.803207,129.538437,140.562576,161.600403,175.55896,183.54776,197.70224,216.44873,220.415222,229.386642,249.410431,244.664276,199.824753,177.390533,153.859116,138.766174,G3
11000,1.08582,16.175514,1.300291,1.606227,0,0,0,134.637787,109.749092,73.10891,76.110306,67.9664,64.53376,68.808693,129.231262,186.794632,157.438004,120.98156,89.263153,67.101776,60.850582,60.927006,156.23613,165.804306,149.702652,119.630219,152.471588,162.852982,171.508362,180.759598,190.074951,190.216415,198.022568,215.350174,246.739319,268.378876,244.051636,228.904449,206.024414,G4
11000,1.318317,60.70116,1.102238,1.425639,0,0,0,71.679451,50.38588,49.724716,54.403244,73.315216,106.210342,168.423569,186.319489,126.382065,74.088333,52.410782,40.463184,37.454487,36.528008,33.58041,32.235554,32.201904,191.67569,178.563889,133.024384,134.625397,205.115891,205.201492,198.328781,198.295547,206.406113,224.304626,257.067749,258.906647,240.41658,162.797134,80.435646,G4
11000,1.510522,17.382874,1.314867,1.715055,0,0,0,80.179939,50.490398,44.879807,47.306019,59.516056,85.99984,156.433167,195.078629,148.569778,99.814217,69.529045,52.807533,46.127502,39.442329,34.534958,35.382538,127.307411,186.297806,164.141739,140.486023,145.009995,204.38765,212.4729,204.35527,204.32222,212.749908,231.250214,264.453857,254.651688,243.330994,182.361145,113.908943,G4
11000,1.153748,54.685745,1.044762,1.391796,0,0,0,76.685066,53.352478,40.272076,39.715633,51.589176,74.385185,100.985931,158.059814,195.78775,158.491928,111.718216,76.332466,65.928299,57.92778,52.086609,46.426025,44.145523,188.246841,174.597092,165.452728,146.056122,168.889175,205.321198,197.269531,197.236954,205.321198,223.174591,255.661865,267.516296,240.133438,213.138504,133.980499,G4
11000,1.121304,53.386639,1.035076,1.379055,0,0,0,116.840401,68.445786,39.378647,18.449518,25.606003,50.139122,83.241501,146.305313,211.072739,165.478882,114.997002,84.308571,60.401966,49.159023,49.29636,48.106712,160.179718,181.037399,162.235443,142.256561,137.410431,193.897156,203.95369,216.712875,217.369431,226.230576,246.048874,281.745758,251.773224,237.674957,223.859818,164.357132,G4
11000,1.026543,51.185894,1.043829,1.342581,0,0,0,123.271187,86.977821,79.0289,63.797394,46.986267,49.225647,75.098686,150.471848,193.50528,153.941101,111.856644,82.159264,62.200359,58.010799,56.590199,58.902081,174.324768,160.17067,127.724281,135.890366,171.532166,180.487869,195.477798,200.315552,200.282684,208.477249,226.536118,257.649292,261.533234,243.842499,221.53511,170.299255,G4
11000,0.980889,51.708252,1.060678,1.33467,0,0,0,117.175987,75.900269,59.164314,42.359348,47.966591,55.25013,81.523804,150.323364,168.99736,132.025879,96.3013,75.701691,59.732731,59.633633,58.84465,58.515171,179.015442,163.973297,140.717438,130.327957,181.002594,187.790573,192.795242,185.216156,185.183304,192.335114,203.531677,239.927002,250.446304,241.0858,223.223495,149.399948,G4
11000,1.011124,51.193108,1.061323,1.360091,0,0,0,126.158142,85.63797,76.400482,61.293522,53.548973,65.382881,127.230873,187.921997,162.92572,118.337189,93.881912,71.255562,57.584488,52.903427,54.489769,138.385864,175.075195,148.663712,135.367172,136.515213,176.746658,184.145462,195.119202,190.249298,190.216415,198.022568,215.350174,241.747696,244.894058,243.994766,228.279221,165.136002,G4
11000,0.892096,44.698925,1.047741,1.314823,0,0,0,177.563019,127.793121,98.179459,72.814369,83.701622,81.282829,75.372398,116.173912,176.847488,181.618286,143.478516,111.659431,91.381416,81.13237,82.033722,163.417313,166.98172,142.948639,143.125519,166.822556,165.209473,172.149399,186.563095,194.289001,194.255966,202.133698,219.590866,250.671127,262.727692,237.291931,220.096313,207.841293,G4
11000,1.138649,16.62011,1.297084,1.611156,0,0,0,125.255043,98.60994,60.32259,54.939896,52.872593,51.851505,71.724319,140.864273,172.158844,135.928253,105.961678,78.505035,68.92231,62.513058,55.919277,54.113522,172.30899,152.153519,134.557755,130.931686,174.052322,184.974945,187.467621,180.183044,180.150177,187.016357,203.011047,233.59906,258.968658,234.182617,229.098846,192.551498,G4
1100,0.853475,25.002468,0,1.003864,1.059419,0,0,76.506744,77.979149,71.340729,63.681213,46.095535,62.549957,161.205856,200.813126,131.613052,150.739685,146.935928,156.619263,140.041092,119.669991,109.145638,98.099342,94.565933,102.836761,116.001656,121.455528,144.711716,184.123123,223.203613,220.448059,220.415222,217.241867,182.487885,162.512695,132.975586,114.07766,89.020767,74.405273,G5
1100,0.914233,23.565407,0,1.014066,1.041099,0,0,73.119568,62.894215,46.315628,37.695724,54.450676,104.571304,191.782394,194.766571,121.072174,164.889633,138.794144,166.260971,135.916168,119.669991,105.521202,98.659363,95.293221,96.908089,123.645706,136.272827,168.068558,196.081863,222.398621,220.448059,220.415222,225.9944,200.260208,175.009354,135.426636,93.032722,74.55452,81.368591,G5
1100,0.908718,23.554926,0,0.976346,1.081047,0,0,80.280052,75.352386,57.480175,47.331799,65.01458,145.132629,218.744217,153.425797,83.53997,155.168091,128.608093,146.119186,120.97863,104.020622,92.197701,92.108337,97.327957,103.419006,109.973724,122.526756,154.977432,205.181549,229.58728,220.448059,220.415222,213.212234,181.886429,146.94046,125.370758,107.059433,84.963287,82.566711,G5
1100,1.090106,15.145056,0,1.344843,0.497833,0,0,93.158188,77.735542,63.786991,68.73542,113.056824,200.720139,202.076157,123.079178,157.798645,145.524734,157.978745,137.376007,120.256523,106.555351,101.220764,99.105446,99.441139,105.821991,113.061874,131.846481,162.958206,217.381866,229.386642,220.448059,220.415222,211.748444,187.59964,164.838791,143.561798,124.05442,109.013176,103.51532,G5
1100,0.808731,24.546116,0,1.023299,1.041814,0,0,67.857956,55.040359,41.544823,33.893185,41.154446,84.379555,178.777557,205.865143,141.560165,150.997055,156.290985,167.930923,161.92482,135.032898,113.598259,103.996887,99.620155,108.454575,123.86142,150.828659,174.048569,197.938522,221.562622,220.448059,220.415222,226.234711,209.067413,182.346924,161.456238,128.358902,96.861938,74.786232,G5
1100,0.800222,25.215828,0,1.031535,1.034033,0,0,71.512482,68.79538,62.812542,66.187119,71.575752,69.215462,115.404816,190.455322,198.781799,126.519669,162.040588,214.236237,169.576569,124.412621,102.482475,95.699478,93.383644,97.185448,104.651367,121.534454,151.806168,166.727722,188.085464,211.460938,220.415222,229.386642,248.611328,217.920013,183.732697,149.459366,119.579926,97.790375,G5
1100,0.857413,24.850992,0,1.020037,1.032736,0,0,70.31958,63.808651,56.908886,54.018887,47.256863,53.263023,97.390152,172.856308,194.041519,115.429192,146.657501,194.581711,151.244919,119.652458,96.513046,87.130524,80.983086,81.052925,79.279312,96.026268,131.863815,158.511276,178.517487,208.92868,220.415222,229.386642,239.258255,190.413467,161.203857,133.632507,86.662636,79.154884,G5
1100,0.866703,25.214664,0,1.032052,1.020527,0,0,58.234058,62.698124,60.877895,56.991398,52.266968,50.911907,86.500198,173.211868,204.355408,138.587448,151.57486,198.452774,151.559326,124.023003,103.578728,92.512787,90.008888,95.102737,89.728355,116.702309,137.311874,156.989777,182.773849,213.573547,220.415222,229.386642,235.707611,185.246948,155.254562,125.43515,82.149498,53.729271,G5
1100,0.865421,24.994553,0,1.006811,1.056133,0,0,73.506554,74.199974,70.019073,63.501926,54.778744,64.492104,142.182205,214.604813,170.272552,120.257057,152.849106,139.762314,146.089127,120.250336,98.954445,86.566833,89.162117,94.269081,92.967552,101.237053,139.608154,163.658417,199.913025,220.448059,220.415222,229.386642,218.10939,175.000336,135.9104,120.084366,88.558441,67.692459,G5
1100,0.852607,25.369968,0,1.027142,1.03471,0,0,72.05262,80.60334,76.711525,74.473473,64.280014,67.292496,147.133072,216.07843,145.476486,143.551849,143.89743,174.943512,137.261612,112.12986,96.26432,91.117897,88.248871,86.169647,92.332794,102.90596,126.178528,151.631531,192.80722,220.448059,220.415222,229.386642,205.302933,165.603241,143.085861,116.026199,97.999283,74.681328,G5
1110,0.915078,18.557529,0,1.13585,1.234157,1.116987,0,92.162392,69.806267,70.238914,77.163139,91.567474,115.166306,135.812897,127.690079,124.811142,201.144958,212.927063,144.04303,170.432007,191.029968,175.244553,138.572495,115.279289,105.005554,111.56385,112.681488,119.282578,150.93927,166.147217,175.733246,206.10463,229.386642,249.410431,247.40181,191.434631,144.314987,120.652397,105.694527,G6
1110,0.973619,18.255926,0,1.075808,1.142718,1.004215,0,87.629143,102.551575,110.580475,116.381531,117.871208,130.179108,100.179314,177.260818,202.462875,131.751343,139.99437,177.31424,153.663727,126.274612,111.141747,98.842064,91.730743,90.176872,101.631096,111.549286,136.531525,164.717865,198.413406,220.448059,220.415222,229.386642,215.720596,182.105469,143.841507,119.327896,96.835228,82.911896,G6
1110,0.992767,19.867907,0,1.063225,1.165898,1.034975,0,75.825043,89.372223,117.491592,148.677444,112.313538,59.08654,58.537926,141.987137,211.329178,154.063614,146.257202,137.774796,169.300064,143.043213,122.144783,116.243385,109.779991,112.152458,124.098289,137.612122,160.317917,217.436401,229.386642,220.448059,220.415222,201.792938,143.197357,129.124954,114.536156,96.67627,76.846001,67.276909,G6
1110,0.996788,19.679625,0,1.075843,1.161775,1.027016,0,70.010529,93.85025,127.787483,136.550034,119.42878,35.545414,51.298546,141.925171,206.506912,142.298203,143.193924,135.246124,113.659424,129.140823,121.85994,111.882866,109.071648,112.71283,120.728035,140.257813,174.230545,221.017044,229.386642,220.448059,216.97226,188.673096,158.442551,126.61544,104.807129,98.929085,75.931129,66.741371,G6
1110,0.903235,19.505756,0,1.0754,1.14515,1.009935,0,79.336365,75.369003,75.908463,71.590103,77.418983,83.391983,113.442024,168.65451,138.107269,203.87677,153.609161,182.076584,146.361206,91.02018,71.66571,61.134697,64.388428,63.289001,62.756226,63.849426,61.881115,61.349529,64.734444,78.184074,130.457199,207.266159,241.941238,217.471008,153.085434,96.251625,75.523941,78.963615,G6
1110,0.916604,19.208815,0,1.069415,1.146625,1.001902,0,79.738838,76.656296,86.632072,91.599953,115.801994,143.7556,133.533463,99.994217,148.911987,211.82756,172.507614,113.651367,147.757492,162.408401,147.429718,121.678291,103.53476,97.696281,103.617073,102.140808,113.524284,138.741989,163.148499,180.088013,210.469238,229.386642,249.410431,232.545929,176.726959,150.683472,117.679527,95.076889,G6
1110,0.963934,19.328939,0,1.063831,1.153135,1.000577,0,65.075195,69.414886,71.132378,87.110489,108.02758,142.915421,141.231445,100.351791,156.706772,219.526764,163.156189,135.055389,139.993454,160.339127,132.164307,110.957436,94.283478,93.156685,95.260361,103.110054,121.840385,142.031372,159.565369,191.112869,220.250626,229.386642,249.410431,213.443176,161.603394,132.440521,102.766083,81.094025,G6
1110,0.991339,19.36241,0,1.076611,1.133085,1.045004,0,89.25222,100.574959,114.526573,106.699913,128.530655,134.538971,94.387054,174.572556,212.322052,145.386536,116.537804,125.154076,133.165253,132.854736,117.481033,106.268806,96.173973,94.583084,96.167107,107.734772,122.807655,151.150421,203.212158,220.448059,220.415222,229.386642,223.201065,190.384827,164.333435,130.849136,96.528473,79.514938,G6
1110,0.964287,19.149912,0,1.081429,1.174044,1.018515,0,89.440544,77.302673,94.638374,131.552902,151.413132,122.598839,87.798416,166.549438,202.974243,124.98008,128.043869,169.285446,144.926346,116.790787,97.462868,89.047302,82.871552,87.059196,85.027328,85.959038,104.094078,126.826599,158.896622,204.353745,220.415222,229.386642,223.754044,168.524063,121.94091,115.759018,109.70546,101.691132,G6
1110,0.938965,18.686802,0,1.146632,1.222686,1.082586,0,103.879494,120.558044,139.093643,110.563232,125.114708,64.089226,101.768311,170.278366,212.523651,146.641327,74.577995,135.950119,133.99649,161.328369,132.466187,110.230682,96.156464,84.785759,92.51992,104.105316,117.020882,141.323975,179.441635,195.968597,213.984619,229.386642,245.789352,220.568512,190.156158,165.393173,143.144562,112.089874,G6
10001,0.424214,41.65036,1.728891,0,0,0,1.026845,171.439575,187.290878,120.376656,104.791443,97.513298,89.083481,91.157257,85.842049,84.111717,89.959404,101.671562,100.677338,92.119698,87.016258,155.192368,165.962234,177.498978,142.917343,130.4272,124.502686,116.117279,102.640022,94.269066,90.580078,90.547844,93.522385,101.179955,112.997322,104.869682,114.32003,117.567657,133.203247,G7
10001,0.479772,82.720444,1.706827,0,0,0,1.905124,180.547409,177.341354,110.724548,104.829521,93.873505,97.282852,90.211082,78.037735,75.241272,82.020744,86.292809,86.547394,79.918411,70.053551,70.822487,163.712021,157.503738,151.647354,133.328293,123.599541,114.313141,101.287323,93.152931,89.586517,89.553932,93.152939,101.287323,116.255981,136.55748,137.124603,136.79332,140.157227,G7
10001,0.405363,81.116119,1.677761,0,0,0,1.827751,172.83931,178.675568,109.869606,101.874657,93.879753,94.11483,93.086029,84.898674,81.990211,87.75695,93.761566,91.800636,83.477646,75.467026,158.862,161.900208,157.360474,144.389557,128.027115,116.731422,111.153908,99.278839,91.243431,87.599846,87.566521,91.243431,99.278839,113.750664,119.673302,119.498749,119.62941,123.101112,G7
